
[00:00:00.000 --> 00:00:01.240]  大家新春快樂
[00:37:52.960 --> 00:37:55.960]  看見上帝的心意
[00:37:55.960 --> 00:37:57.960]  心裡火熱
[00:37:57.960 --> 00:38:00.960]  進入上帝的事工
[00:38:00.960 --> 00:38:02.960]  開始行動
[00:38:02.960 --> 00:38:05.960]  建立上帝的神殿
[00:38:05.960 --> 00:38:08.960]  我們一起來禱告
[00:38:08.960 --> 00:38:10.960]  親愛的父神
[00:38:10.960 --> 00:38:13.960]  謝謝你這樣的愛我們
[00:38:13.960 --> 00:38:17.960]  進入了華人傳統的馬年的時候
[00:38:17.960 --> 00:38:21.960]  感恩你也透過你的意象
[00:38:21.960 --> 00:38:24.960]  也要放在我們的生命裡邊
[00:38:24.960 --> 00:38:27.960]  主啊 世間有各樣的挑戰
[00:38:27.960 --> 00:38:29.960]  還有難處
[00:38:29.960 --> 00:38:32.960]  主啊 你已經勝過了這個世界了
[00:38:32.960 --> 00:38:35.960]  不論外在的環境如何
[00:38:35.960 --> 00:38:38.960]  主啊 都改變不了我們的信心
[00:38:38.960 --> 00:38:41.960]  都改變不了主你的權柄和能力
[00:38:41.960 --> 00:38:44.960]  讓我們不論順境也好 逆境也好
[00:38:44.960 --> 00:38:46.960]  讓我們定精在泥
[00:38:46.960 --> 00:38:48.960]  讓不論外在的環境
[00:38:48.960 --> 00:38:50.960]  世界的挑戰如何
[00:38:50.960 --> 00:38:55.960]  我們心裡都保持著我們的初心和火熱
[00:38:55.960 --> 00:38:58.960]  以至於我們巴不得神你的國
[00:38:58.960 --> 00:39:01.960]  就透過我們 沾鹹在我們的地上了
[00:39:01.960 --> 00:39:03.960]  主啊 我們不能夠等候
[00:39:03.960 --> 00:39:05.960]  我們要開始行動
[00:39:05.960 --> 00:39:09.960]  要將你對我們的感動 把它活出來
[00:39:09.960 --> 00:39:12.960]  我們要重新來建立主你的國度
[00:39:12.960 --> 00:39:15.960]  感謝我們的父神 同心合一地禱告
[00:39:15.960 --> 00:39:18.960]  奉靠我主耶穌基督得勝的名而求
[00:39:18.960 --> 00:39:20.960]  Amen
[00:39:20.960 --> 00:39:23.960]  (字幕由 Amara.org 社群提供)

