
[00:00:00.000 --> 00:00:02.800]  好 弟兄姐妹們 主內平安
[00:30:34.820 --> 00:30:36.820]  既看到
[00:30:36.820 --> 00:30:38.820]  上帝的賞賜
[00:30:38.820 --> 00:30:40.820]  和除去 拿到
[00:30:40.820 --> 00:30:42.820]  和拿去 更
[00:30:42.820 --> 00:30:44.820]  看到上帝的引領
[00:30:44.820 --> 00:30:46.820]  因為這是愛我們的
[00:30:46.820 --> 00:30:48.820]  神在帶領我們
[00:30:48.820 --> 00:30:50.820]  感謝神讓我們今天一起來
[00:30:50.820 --> 00:30:52.820]  領受 索算上帝
[00:30:52.820 --> 00:30:54.820]  恩典的功課
[00:30:54.820 --> 00:30:56.820]  也盼望在我們的生命裡面
[00:30:56.820 --> 00:30:58.820]  索算上帝的賞賜
[00:30:58.820 --> 00:31:00.820]  感恩上帝的
[00:31:00.820 --> 00:31:02.820]  除去 認識
[00:31:02.820 --> 00:31:04.820]  上帝的真實 我們一同
[00:31:04.820 --> 00:31:06.820]  來禱告
[00:31:06.820 --> 00:31:08.820]  天父我們感謝
[00:31:08.820 --> 00:31:10.820]  你
[00:31:10.820 --> 00:31:12.820]  為了我們生命整個的翻轉
[00:31:12.820 --> 00:31:14.820]  你也讓我們有機會
[00:31:14.820 --> 00:31:16.820]  好像當年的以色列民一樣
[00:31:16.820 --> 00:31:18.820]  特別停下來
[00:31:18.820 --> 00:31:20.820]  來索算主你的
[00:31:20.820 --> 00:31:22.820]  恩典 為到你
[00:31:22.820 --> 00:31:24.820]  所賜予的所有
[00:31:24.820 --> 00:31:26.820]  我們都獻上感恩
[00:31:26.820 --> 00:31:28.820]  為到主你的剔除的
[00:31:28.820 --> 00:31:30.820]  潔淨的煉淨
[00:31:30.820 --> 00:31:32.820]  我們更加的也是稱謝
[00:31:32.820 --> 00:31:34.820]  我們的父神 在這些
[00:31:34.820 --> 00:31:36.820]  賜予和拿走之間
[00:31:36.820 --> 00:31:38.820]  感謝主我們認識到了
[00:31:38.820 --> 00:31:40.820]  這位
[00:31:40.820 --> 00:31:42.820]  創造天地父神的大能
[00:31:42.820 --> 00:31:44.820]  偉大和愛
[00:31:44.820 --> 00:31:46.820]  是的 就是這位屬天的
[00:31:46.820 --> 00:31:48.820]  大能讓我們生命得以改變
[00:31:48.820 --> 00:31:50.820]  就是這位
[00:31:50.820 --> 00:31:52.820]  創造天地的主
[00:31:52.820 --> 00:31:54.820]  帶領我們人生的前路
[00:31:54.820 --> 00:31:56.820]  感謝這位主
[00:31:56.820 --> 00:31:58.820]  讓我們有這樣一個
[00:31:58.820 --> 00:32:00.820]  豐盛的生命
[00:32:00.820 --> 00:32:02.820]  感謝這位主
[00:32:02.820 --> 00:32:04.820]  讓我們有這樣一個如此美好的
[00:32:04.820 --> 00:32:06.820]  樹林大家庭
[00:32:06.820 --> 00:32:08.820]  求主繼續的帶領並賜福我們
[00:32:08.820 --> 00:32:10.820]  個人 禱告
[00:32:10.820 --> 00:32:12.820]  奉主耶穌基督的名而求
[00:32:12.820 --> 00:32:14.820]  Amen
[00:32:14.820 --> 00:32:17.820]  (字幕由 Amara.org 社群提供)

