
[00:00:00.000 --> 00:00:01.720]  各位丁字妹平安
[00:38:44.880 --> 00:38:48.640]  可能是挑戰我們用哪一種視野
[00:38:48.640 --> 00:38:54.720]  哪一種法則、哪一種價值觀去生活
[00:38:54.720 --> 00:38:58.400]  我希望我們有一點默想的時間
[00:38:58.400 --> 00:39:04.240]  如果這一刻我們的生命正正是面對這種視野的抉擇
[00:39:04.240 --> 00:39:05.760]  我們就將這個困難
[00:39:05.760 --> 00:39:08.200]  沒錯,我們看見現實確實有困難
[00:39:08.200 --> 00:39:11.200]  我們不逃避,我們也不去分析
[00:39:11.200 --> 00:39:17.720]  但請我們在禱告裡面將這個掙扎、抉擇交給上帝
[00:39:39.800 --> 00:39:41.800]  我們重新禱告
[00:39:41.800 --> 00:39:44.320]  七天的主,我們感謝祢
[00:39:44.320 --> 00:39:47.920]  因為今天祢給我們有不一樣的視野
[00:39:47.920 --> 00:39:51.600]  沒錯,我們仍然知道今天我們在地上
[00:39:51.600 --> 00:39:52.920]  我們仍然在地上
[00:39:52.920 --> 00:39:56.120]  所以我們看見的確實有很多的困難
[00:39:56.120 --> 00:40:00.120]  甚至我們自己的內心也有很多的掙扎和矛盾
[00:40:00.120 --> 00:40:01.400]  但主我們感謝祢
[00:40:01.400 --> 00:40:05.600]  因為原來我們可以有不一樣的選擇
[00:40:05.600 --> 00:40:09.400]  原來我們可以有不一樣的視野
[00:40:09.400 --> 00:40:13.400]  原來我們可以有不一樣的可能性
[00:40:13.400 --> 00:40:16.400]  所以願祢去幫助我們
[00:40:16.400 --> 00:40:20.400]  讓我們在地上仍然存著、盼望
[00:40:20.400 --> 00:40:23.920]  我們知道耶穌基督,祢已得聖
[00:40:23.920 --> 00:40:28.920]  祢已經打開了上帝的書卷
[00:40:28.920 --> 00:40:33.400]  我們的未來,得聖的未來已經在祢的手中
[00:40:33.400 --> 00:40:34.320]  願祢這樣激勵我們
[00:40:34.320 --> 00:40:36.400]  讓我們在生活中的挑戰
[00:40:36.400 --> 00:40:41.000]  甚至在懸殃、患難中也能夠緊緊跟隨祢
[00:40:41.000 --> 00:40:42.400]  願主祢親自帶領
[00:40:42.400 --> 00:40:43.920]  祝福我們每位弟兄姊妹
[00:40:43.920 --> 00:40:45.920]  以上禱告奉主耶穌的聖名而求
[00:40:45.920 --> 00:40:47.920]  願主祝福大家
[00:40:47.920 --> 00:40:49.920]  (字幕製作:貝爾)

