
[00:00:00.000 --> 00:00:01.340]   - Hey everyone.
[00:35:08.760 --> 00:35:10.680]   so we can just put them all in one go.
[00:35:10.680 --> 00:35:13.840]   The first question I'd like to ask you is,
[00:35:13.840 --> 00:35:16.640]   do you know His word?
[00:35:16.640 --> 00:35:18.880]   This starts with scripture, it has to.
[00:35:18.880 --> 00:35:20.240]   It has to start with scripture.
[00:35:20.240 --> 00:35:22.600]   Do you know God's word?
[00:35:22.600 --> 00:35:24.560]   And I'll tell you why it's so important.
[00:35:24.640 --> 00:35:26.960]   It isn't just, you need to read the Bible
[00:35:26.960 --> 00:35:28.640]   because good Christians read the Bible
[00:35:28.640 --> 00:35:30.080]   so you just have to read it, no.
[00:35:30.080 --> 00:35:32.720]   Because if you read God's word, if you read the Bible,
[00:35:32.720 --> 00:35:33.720]   I'll tell you what it'll do,
[00:35:33.720 --> 00:35:35.680]   it will show you the truth about you.
[00:35:35.680 --> 00:35:40.040]   It will tell you who you are.
[00:35:40.040 --> 00:35:44.920]   If you know God's word, it will tell you why you are here.
[00:35:44.920 --> 00:35:47.800]   It will tell you that you needed to be rescued
[00:35:47.800 --> 00:35:50.280]   and it will tell you that you have been rescued.
[00:35:51.760 --> 00:35:56.440]   And if you know the truth about who you actually are,
[00:35:56.440 --> 00:35:59.200]   then you will be secure in your own identity,
[00:35:59.200 --> 00:36:01.560]   then you won't have to fight for power.
[00:36:01.560 --> 00:36:05.600]   Do you know His word?
[00:36:05.600 --> 00:36:07.160]   Do you know what scripture says?
[00:36:07.160 --> 00:36:10.160]   Have you examined your mind?
[00:36:10.160 --> 00:36:13.520]   And do you know enough about what God says about you?
[00:36:13.520 --> 00:36:17.800]   Because if you do, you will know who you are
[00:36:17.800 --> 00:36:20.920]   and you will no longer need to fight
[00:36:20.920 --> 00:36:23.760]   and keep questing for power.
[00:36:23.760 --> 00:36:26.000]   Second is, do you know His heart?
[00:36:26.000 --> 00:36:29.320]   So this is a step after you know His word
[00:36:29.320 --> 00:36:30.720]   because once you know His word,
[00:36:30.720 --> 00:36:33.360]   it's not enough just to keep it up here, right?
[00:36:33.360 --> 00:36:36.040]   It needs to drop into the heart.
[00:36:36.040 --> 00:36:37.320]   And I'm not talking about,
[00:36:37.320 --> 00:36:41.760]   are you able to memorise 100 Bible verses?
[00:36:41.760 --> 00:36:42.800]   This isn't what it is.
[00:36:42.800 --> 00:36:46.280]   This is, do you know God's heart for you?
[00:36:46.280 --> 00:36:49.160]   Have you spent enough time with Him?
[00:36:49.160 --> 00:36:50.280]   That song there again,
[00:36:50.280 --> 00:36:53.360]   "Break my heart for what breaks yours,
[00:36:53.360 --> 00:36:55.880]   "everything I am for your kingdom's cause."
[00:36:55.880 --> 00:36:58.280]   If you spend enough time with God,
[00:36:58.280 --> 00:37:00.240]   you will start to know His heart.
[00:37:00.240 --> 00:37:02.680]   If you spent enough time with me,
[00:37:02.680 --> 00:37:06.600]   you would know that I eat McDonald's at least once a week.
[00:37:06.600 --> 00:37:12.000]   And then I eat roast duck at least once a week.
[00:37:12.000 --> 00:37:16.440]   And so clearly meat is a thing that I like.
[00:37:16.440 --> 00:37:19.000]   So you will know what James' heart is.
[00:37:19.000 --> 00:37:21.160]   If you spent a week with Johnny,
[00:37:21.160 --> 00:37:26.160]   you will see that he's gonna grow up soon.
[00:37:26.160 --> 00:37:32.200]   We're praying hard for that day.
[00:37:32.200 --> 00:37:37.280]   Knowing him, it will be a day just before Jesus comes back.
[00:37:39.520 --> 00:37:42.480]   But if you spend enough time with God,
[00:37:42.480 --> 00:37:44.480]   you will know His heart.
[00:37:44.480 --> 00:37:49.400]   And this is even, this is from studying His word.
[00:37:49.400 --> 00:37:53.080]   This is from reading His love letter to you.
[00:37:53.080 --> 00:37:57.680]   You will discover His heart and you will know what love is.
[00:37:57.680 --> 00:38:00.560]   Because if you know His word, you will know His heart
[00:38:00.560 --> 00:38:03.680]   because you will know that He is love.
[00:38:03.680 --> 00:38:05.560]   And when you know that He is love,
[00:38:05.560 --> 00:38:09.880]   you will then in turn know that you are loved.
[00:38:09.880 --> 00:38:11.880]   And when you know that you are loved,
[00:38:11.880 --> 00:38:14.520]   then you will know how to love
[00:38:14.520 --> 00:38:17.280]   because He's shown you how to love.
[00:38:17.280 --> 00:38:19.360]   That there is no greater love than this
[00:38:19.360 --> 00:38:23.200]   when one would lay down their lives for another.
[00:38:23.200 --> 00:38:25.520]   And you will see how Jesus loves you
[00:38:25.520 --> 00:38:28.160]   and you will finally get how to truly love
[00:38:28.160 --> 00:38:31.960]   by giving yourself up for someone else.
[00:38:31.960 --> 00:38:35.520]   Then you will be able to have the correct,
[00:38:35.520 --> 00:38:38.200]   the high view of sexuality.
[00:38:38.200 --> 00:38:43.200]   You will know truly what it means to love someone else.
[00:38:43.200 --> 00:38:49.240]   And finally, do you know His worth?
[00:38:49.240 --> 00:38:51.240]   Do you know scripture well enough?
[00:38:51.240 --> 00:38:53.240]   Do you allow that to drop into your heart
[00:38:53.240 --> 00:38:55.000]   so you know that you are loved?
[00:38:55.000 --> 00:38:58.160]   And do you know what He did for you?
[00:38:58.160 --> 00:39:01.920]   Philippians 2, did you know that He was equal to God?
[00:39:01.920 --> 00:39:06.120]   He was God and He was the Word of the beginning?
[00:39:06.120 --> 00:39:10.720]   Yet He gave Himself up, He emptied Himself for you.
[00:39:10.720 --> 00:39:15.720]   He deemed you worthy of His life.
[00:39:15.720 --> 00:39:19.840]   And did you know that He is now the name
[00:39:19.840 --> 00:39:21.920]   exalted above every name?
[00:39:21.920 --> 00:39:23.680]   Did you know that He is the one,
[00:39:23.680 --> 00:39:27.280]   He's the only one who can completely satisfy you?
[00:39:27.280 --> 00:39:29.040]   Your wife can't do it, your husband can't do it,
[00:39:29.040 --> 00:39:30.160]   your boyfriend, your girlfriend,
[00:39:30.160 --> 00:39:32.960]   your professor, your boss, none of those people
[00:39:32.960 --> 00:39:36.200]   can satisfy you like He would.
[00:39:36.200 --> 00:39:37.040]   Do you know that?
[00:39:37.040 --> 00:39:38.520]   Do you know His true worth?
[00:39:38.520 --> 00:39:43.240]   Because when you do, you will count everything else as loss
[00:39:43.240 --> 00:39:45.400]   when compared to knowing Him.
[00:39:45.400 --> 00:39:48.680]   And when you do those things of this world,
[00:39:48.680 --> 00:39:53.680]   money will not be the idol that holds onto you.
[00:39:53.680 --> 00:39:55.800]   You will be willing to let it go, why?
[00:39:55.800 --> 00:39:59.240]   Because you know you have something so much more,
[00:39:59.240 --> 00:40:00.520]   so much bigger.
[00:40:00.520 --> 00:40:05.240]   So know His Word and you'll be able to conquer power.
[00:40:05.240 --> 00:40:08.080]   Know His heart and you'll be able to conquer sex.
[00:40:08.080 --> 00:40:11.240]   Know His worth and you'll be able to conquer money.
[00:40:11.240 --> 00:40:14.600]   Brothers and sisters, we need to talk about these things.
[00:40:14.600 --> 00:40:16.120]   We are praying, we are singing,
[00:40:16.120 --> 00:40:17.800]   we are yearning for a revival,
[00:40:17.800 --> 00:40:21.280]   but it won't come unless we address these three things
[00:40:21.280 --> 00:40:23.200]   with clear and bold responses
[00:40:23.200 --> 00:40:25.920]   and that is the job of the church.
[00:40:25.920 --> 00:40:29.360]   That is your duty, my duty.
[00:40:29.360 --> 00:40:33.480]   It is our responsibility to show the world a different way,
[00:40:33.480 --> 00:40:37.440]   to show the world a different way.
[00:40:37.440 --> 00:40:40.800]   Money, sex, and power, these are the things
[00:40:40.800 --> 00:40:45.640]   that are the destructive heresies of that day and of today.
[00:40:45.640 --> 00:40:49.600]   And I just wanted to finish with one of my favorite verses
[00:40:49.600 --> 00:40:52.880]   when it comes to examination and it's Psalm 139.
[00:40:52.880 --> 00:40:54.800]   And I just wanted for all of us
[00:40:54.800 --> 00:40:56.880]   to be able to spend a few minutes now.
[00:40:56.880 --> 00:40:59.920]   So as I invite the band to come up,
[00:40:59.920 --> 00:41:04.280]   I just want to read those verses to you
[00:41:04.280 --> 00:41:06.800]   and of course if you know them already,
[00:41:06.800 --> 00:41:08.960]   I invite you just to close your eyes.
[00:41:08.960 --> 00:41:12.760]   I'd like to perform an examination
[00:41:12.760 --> 00:41:15.800]   of our hearts this evening.
[00:41:15.800 --> 00:41:21.160]   You know, I've spoken a lot
[00:41:21.160 --> 00:41:23.200]   and you've probably forgotten most of it.
[00:41:24.200 --> 00:41:25.600]   (whimpering)
[00:41:25.600 --> 00:41:28.120]   But I want us to have a little bit of space now
[00:41:28.120 --> 00:41:32.880]   to allow us to open our hearts to God.
[00:41:32.880 --> 00:41:38.640]   As the Psalmist says, "Search me, O garden, know my heart.
[00:41:38.640 --> 00:41:41.960]   "Try me," or another version is, "Test me
[00:41:41.960 --> 00:41:44.080]   "and know my thoughts.
[00:41:44.080 --> 00:41:47.720]   "And if there is any grievous or offensive way in me,
[00:41:47.720 --> 00:41:49.440]   "lead me on the way everlasting."
[00:41:49.440 --> 00:41:52.680]   Let's close our eyes.
[00:41:52.680 --> 00:41:55.440]   (pages rustling)
[00:41:55.440 --> 00:42:01.280]   Let us just remain silent here just for a second
[00:42:01.280 --> 00:42:05.680]   without any noise or just...
[00:42:05.680 --> 00:42:08.760]   God, we just come before you.
[00:42:08.760 --> 00:42:16.280]   We're confronted with that hard truth
[00:42:16.280 --> 00:42:19.920]   that we fall short once again.
[00:42:19.920 --> 00:42:22.680]   (pages rustling)
[00:42:22.680 --> 00:42:30.840]   We lose our battle and we forget your worth.
[00:42:30.840 --> 00:42:33.840]   We forget your heart, we forget your word.
[00:42:33.840 --> 00:42:39.920]   And Holy Spirit, I invite you just to be here right now
[00:42:39.920 --> 00:42:43.320]   just to speak to us about any destructive heresies
[00:42:43.320 --> 00:42:44.640]   that are in our own lives.
[00:42:44.640 --> 00:42:49.320]   Any ways that we have denied you as our master.
[00:42:50.120 --> 00:42:52.880]   'Cause we call you Lord, so you are our master
[00:42:52.880 --> 00:42:57.880]   and we pray that that truth seeps into the way that we live.
[00:42:57.880 --> 00:43:08.560]   So I come alongside my brothers and sisters.
[00:43:08.560 --> 00:43:11.560]   As your children, we repent of...
[00:43:11.560 --> 00:43:19.240]   Of anything offensive in us to do with any of us.
[00:43:19.240 --> 00:43:20.600]   Any of those three things.
[00:43:20.600 --> 00:43:28.120]   And show us the way everlasting.
[00:43:28.120 --> 00:43:32.000]   Show us how those things can glorify you.
[00:43:32.000 --> 00:43:35.000]   Show us how those things can be good.
[00:43:35.000 --> 00:43:41.000]   Show us how even though the enemy uses them for evil,
[00:43:41.000 --> 00:43:43.080]   Lord, that you can use them for good.
[00:43:45.160 --> 00:43:50.160]   So we repent and we ask that you redeem and you restore.
[00:43:50.160 --> 00:43:58.760]   And as a body, we come before you now.
[00:43:58.760 --> 00:44:03.200]   We just ask you to forever reign in our hearts.
[00:44:03.200 --> 00:44:07.560]   And we realize the answer to those problems,
[00:44:07.560 --> 00:44:11.920]   to our problems, isn't actually to just look within,
[00:44:11.920 --> 00:44:14.520]   but it's to look up.
[00:44:15.480 --> 00:44:18.600]   To look to you, to see that you are good
[00:44:18.600 --> 00:44:21.680]   and there is nothing good in us.
[00:44:21.680 --> 00:44:25.640]   You are love, you are hope, you are light.
[00:44:25.640 --> 00:44:31.640]   And we know we can conquer those things
[00:44:31.640 --> 00:44:33.480]   not by running away from them,
[00:44:33.480 --> 00:44:36.800]   but by running towards you.
[00:44:36.800 --> 00:44:41.920]   You are the only thing that doesn't corrupt.
[00:44:41.920 --> 00:44:45.320]   You are the only being that doesn't consume us
[00:44:45.320 --> 00:44:47.520]   to that level where it destroys us.
[00:44:47.520 --> 00:44:53.360]   So you are good.
[00:44:53.360 --> 00:45:00.040]   And we worship you.
[00:45:00.040 --> 00:45:06.320]   It's in your name we pray, amen.
[00:45:06.320 --> 00:45:16.320]   [BLANK_AUDIO]

