
[00:00:00.000 --> 00:00:02.000]  (字幕組: 張宇)
[00:35:03.760 --> 00:35:05.760]  我看到他們成長了很多
[00:35:05.760 --> 00:35:07.760]  讓我們給這些學生們掌聲
[00:35:07.760 --> 00:35:11.760]  我想邀請Christina
[00:35:11.760 --> 00:35:13.760]  Christina是我們一起合作的
[00:35:13.760 --> 00:35:15.760]  宣教士
[00:35:15.760 --> 00:35:17.760]  她真的踏上了信仰的步驟
[00:35:17.760 --> 00:35:19.760]  給她掌聲
[00:35:19.760 --> 00:35:23.760]  我們2019年
[00:35:23.760 --> 00:35:25.760]  和Rosalind
[00:35:25.760 --> 00:35:27.760]  你不知道
[00:35:27.760 --> 00:35:29.760]  Jeffery
[00:35:29.760 --> 00:35:31.760]  Ken一起去柬埔寨
[00:35:31.760 --> 00:35:33.760]  2019年
[00:35:33.760 --> 00:35:35.760]  三四年前
[00:35:35.760 --> 00:35:37.760]  我們聽到Christina
[00:35:37.760 --> 00:35:39.760]  很有信心
[00:35:39.760 --> 00:35:41.760]  很有心去帶柬埔寨人
[00:35:41.760 --> 00:35:43.760]  去信著耶穌
[00:35:43.760 --> 00:35:45.760]  她自己
[00:35:45.760 --> 00:35:47.760]  她自己
[00:35:47.760 --> 00:35:49.760]  給自己的錢
[00:35:49.760 --> 00:35:51.760]  去幫助建立學校
[00:35:51.760 --> 00:35:53.760]  幫助建立教會
[00:35:53.760 --> 00:35:55.760]  讓柬埔寨人認識耶穌
[00:35:55.760 --> 00:35:57.760]  我們來聽聽她的說話
[00:35:57.760 --> 00:35:59.760]  給她掌聲
[00:35:59.760 --> 00:36:01.760]  大家好
[00:36:01.760 --> 00:36:03.760]  我的時間不是很多
[00:36:03.760 --> 00:36:05.760]  我想請所有小朋友
[00:36:05.760 --> 00:36:07.760]  放下你的手機
[00:36:07.760 --> 00:36:09.760]  因為你要聽我說話
[00:36:09.760 --> 00:36:11.760]  你放下你的手機
[00:36:11.760 --> 00:36:13.760]  2001年
[00:36:13.760 --> 00:36:15.760]  我第一次去柬埔寨
[00:36:15.760 --> 00:36:17.760]  2014年
[00:36:17.760 --> 00:36:19.760]  開始這個時工
[00:36:19.760 --> 00:36:21.760]  2013年上帝和我說話
[00:36:21.760 --> 00:36:23.760]  我想問問大家
[00:36:23.760 --> 00:36:25.760]  上帝有沒有和你說話
[00:36:25.760 --> 00:36:27.760]  有沒有聽到神和你說話
[00:36:27.760 --> 00:36:29.760]  神真的和我說話
[00:36:29.760 --> 00:36:31.760]  神和我說去柬埔寨
[00:36:31.760 --> 00:36:33.760]  為小朋友提供教育
[00:36:33.760 --> 00:36:35.760]  我問神
[00:36:35.760 --> 00:36:37.760]  天父你是不是真的叫我去做這件事
[00:36:37.760 --> 00:36:39.760]  我說如果你叫我去做這件事
[00:36:39.760 --> 00:36:41.760]  你要給我有
[00:36:41.760 --> 00:36:43.760]  憑據
[00:36:43.760 --> 00:36:45.760]  confirmation
[00:36:45.760 --> 00:36:47.760]  上帝真的回應了我
[00:36:47.760 --> 00:36:49.760]  讓我收到
[00:36:49.760 --> 00:36:51.760]  祂的憑據
[00:36:51.760 --> 00:36:53.760]  所以我在鼓勵大家
[00:36:53.760 --> 00:36:55.760]  年輕人我來到這裡
[00:36:55.760 --> 00:36:57.760]  我看到你們我很開心
[00:36:57.760 --> 00:36:59.760]  因為我都曾經年輕過
[00:36:59.760 --> 00:37:01.760]  我來到這裡
[00:37:01.760 --> 00:37:03.760]  我的年歲馬上年輕了
[00:37:03.760 --> 00:37:05.760]  時間很有限
[00:37:05.760 --> 00:37:07.760]  不過我想告訴大家
[00:37:07.760 --> 00:37:09.760]  他們會再去
[00:37:09.760 --> 00:37:11.760]  我會在這裡邀請你們去
[00:37:11.760 --> 00:37:13.760]  我看到你們這麼多小朋友
[00:37:13.760 --> 00:37:15.760]  我就很想你們帶小朋友去玩
[00:37:15.760 --> 00:37:17.760]  我們有幾百個小朋友
[00:37:17.760 --> 00:37:19.760]  一條村裡面有兩千個小朋友
[00:37:19.760 --> 00:37:21.760]  他們還沒有信耶穌
[00:37:21.760 --> 00:37:23.760]  你可以帶他們
[00:37:23.760 --> 00:37:25.760]  認識耶穌基督
[00:37:25.760 --> 00:37:27.760]  你願不願意一人一身
[00:37:27.760 --> 00:37:29.760]  一年宣教
[00:37:29.760 --> 00:37:31.760]  放下一年去侍奉上帝
[00:37:31.760 --> 00:37:33.760]  因為上帝要祝福你
[00:37:33.760 --> 00:37:35.760]  Thank you
[00:37:35.760 --> 00:37:37.760]  (掌聲)
[00:37:37.760 --> 00:37:43.760]  在旅程中
[00:37:43.760 --> 00:37:45.760]  我們看到三百個學生
[00:37:45.760 --> 00:37:47.760]  第一天來認識耶穌
[00:37:47.760 --> 00:37:49.760]  三百個學生
[00:37:49.760 --> 00:37:51.760]  然後第二天
[00:37:51.760 --> 00:37:53.760]  後一天在教會
[00:37:53.760 --> 00:37:55.760]  我們邀請村裡的小朋友
[00:37:55.760 --> 00:37:57.760]  進來教會
[00:37:57.760 --> 00:37:59.760]  我們和他們分享玩
[00:37:59.760 --> 00:38:01.760]  那天
[00:38:01.760 --> 00:38:03.760]  有七十個小朋友
[00:38:03.760 --> 00:38:05.760]  去祈禱
[00:38:05.760 --> 00:38:07.760]  我們一起
[00:38:07.760 --> 00:38:09.760]  為柬埔寨
[00:38:09.760 --> 00:38:11.760]  這些信了的小朋友
[00:38:11.760 --> 00:38:13.760]  去祈禱
[00:38:13.760 --> 00:38:15.760]  我們請Irene教主
[00:38:15.760 --> 00:38:17.760]  為這些柬埔寨的
[00:38:17.760 --> 00:38:19.760]  缺志的小朋友去祈禱
[00:38:19.760 --> 00:38:21.760]  Let's pray for them
[00:38:21.760 --> 00:38:23.760]  我們一起有個祈禱
[00:38:23.760 --> 00:38:25.760]  七十天父上帝
[00:38:25.760 --> 00:38:27.760]  我們真的透過
[00:38:27.760 --> 00:38:29.760]  這次柬埔寨的宣教
[00:38:29.760 --> 00:38:31.760]  讓我們看到
[00:38:31.760 --> 00:38:33.760]  讓我們跨出
[00:38:33.760 --> 00:38:35.760]  這個安書區
[00:38:35.760 --> 00:38:37.760]  憑著祢給我們的信心
[00:38:37.760 --> 00:38:39.760]  帶領這麼多的小朋友
[00:38:39.760 --> 00:38:41.760]  歸向祢
[00:38:41.760 --> 00:38:43.760]  求主祢都堅定
[00:38:43.760 --> 00:38:45.760]  這三百多個小朋友的信心
[00:38:45.760 --> 00:38:47.760]  讓他們走在祢的道路當中
[00:38:47.760 --> 00:38:49.760]  真的道路都不偏離
[00:38:49.760 --> 00:38:51.760]  讓他們靠著祢的能力
[00:38:51.760 --> 00:38:53.760]  靠著對祢的信心
[00:38:53.760 --> 00:38:55.760]  去繼續學習
[00:38:55.760 --> 00:38:57.760]  繼續生活
[00:38:57.760 --> 00:38:59.760]  求主同樣都給這份信心
[00:38:59.760 --> 00:39:01.760]  在座每一個探索者
[00:39:01.760 --> 00:39:03.760]  讓他們真的走在
[00:39:03.760 --> 00:39:05.760]  這個信心的路上
[00:39:05.760 --> 00:39:07.760]  在他們的一生
[00:39:07.760 --> 00:39:09.760]  一無懼怕
[00:39:09.760 --> 00:39:11.760]  願主你親自與我們同在
[00:39:11.760 --> 00:39:13.760]  我們同心禱告
[00:39:13.760 --> 00:39:15.760]  奉主明求
[00:39:15.760 --> 00:39:17.760]  好 最後
[00:39:17.760 --> 00:39:19.760]  我想給你們三個字
[00:39:19.760 --> 00:39:21.760]  The first word
[00:39:21.760 --> 00:39:23.760]  is surrender
[00:39:23.760 --> 00:39:25.760]  Is Jesus king of your life?
[00:39:25.760 --> 00:39:27.760]  Who is king of your life?
[00:39:27.760 --> 00:39:29.760]  Who is king of your life?
[00:39:29.760 --> 00:39:31.760]  是不是打遊戲機
[00:39:31.760 --> 00:39:33.760]  是不是Instagram
[00:39:33.760 --> 00:39:35.760]  What is the king of your life?
[00:39:35.760 --> 00:39:37.760]  Have you surrendered to Jesus
[00:39:37.760 --> 00:39:39.760]  as the king of your life?
[00:39:39.760 --> 00:39:41.760]  Is your studies your king?
[00:39:41.760 --> 00:39:43.760]  Is tennis your king?
[00:39:43.760 --> 00:39:45.760]  可以打tennis
[00:39:45.760 --> 00:39:47.760]  可以讀書
[00:39:47.760 --> 00:39:49.760]  但如果耶穌不是第一位
[00:39:49.760 --> 00:39:51.760]  在你的生命
[00:39:51.760 --> 00:39:53.760]  That is an idol
[00:39:53.760 --> 00:39:55.760]  over Jesus
[00:39:55.760 --> 00:39:57.760]  Who is king of your life?
[00:39:57.760 --> 00:39:59.760]  Have you surrendered to the king?
[00:39:59.760 --> 00:40:01.760]  That ye imitate
[00:40:01.760 --> 00:40:03.760]  If you surrender to the king
[00:40:03.760 --> 00:40:05.760]  Are you willing to imitate the king
[00:40:05.760 --> 00:40:07.760]  To serve
[00:40:07.760 --> 00:40:09.760]  To serve
[00:40:09.760 --> 00:40:11.760]  To bring peace
[00:40:11.760 --> 00:40:13.760]  第三
[00:40:13.760 --> 00:40:15.760]  Proclaim
[00:40:15.760 --> 00:40:17.760]  Are you willing to proclaim
[00:40:17.760 --> 00:40:19.760]  That Jesus is king
[00:40:19.760 --> 00:40:21.760]  King over this world
[00:40:21.760 --> 00:40:23.760]  King over your life
[00:40:23.760 --> 00:40:25.760]  Alright

