
[00:00:00.000 --> 00:00:02.000]  等子每晚安
[00:43:42.000 --> 00:43:46.000]  一開口就將你那些錯處
[00:43:46.000 --> 00:43:48.000]  你聽不到
[00:43:48.000 --> 00:43:52.000]  全世界一起公佈
[00:43:52.000 --> 00:43:54.000]  你會很受傷害
[00:43:54.000 --> 00:43:55.000]  你會覺得
[00:43:55.000 --> 00:43:57.000]  你用不用這樣
[00:43:57.000 --> 00:43:59.000]  你怕別人不知道
[00:43:59.000 --> 00:44:01.000]  我這方面做得不好
[00:44:01.000 --> 00:44:04.000]  全世界都知道
[00:44:04.000 --> 00:44:09.000]  有些事我們可以好好反思
[00:44:09.000 --> 00:44:11.000]  教會和公共長執
[00:44:11.000 --> 00:44:13.000]  配搭這個位置
[00:44:13.000 --> 00:44:15.000]  是很考功夫的
[00:44:15.000 --> 00:44:17.000]  但是做得好
[00:44:17.000 --> 00:44:19.000]  這個就是雙頭馬車
[00:44:19.000 --> 00:44:21.000]  這個就是播道會的精神
[00:44:21.000 --> 00:44:26.000]  播道會不是唐主任一言唐話事
[00:44:26.000 --> 00:44:30.000]  你懂得笑
[00:44:30.000 --> 00:44:34.000]  播道會就是唐主任和執事會主席
[00:44:34.000 --> 00:44:37.000]  雙頭馬車有雙頭馬車的好處
[00:44:37.000 --> 00:44:40.000]  因為執事會主席是一個信徒領袖
[00:44:40.000 --> 00:44:42.000]  他會監察唐主任
[00:44:42.000 --> 00:44:46.000]  或者聽取其他民意有沒有問題
[00:44:46.000 --> 00:44:48.000]  會反映給他知道
[00:44:48.000 --> 00:44:50.000]  同樣唐主任會監察
[00:44:50.000 --> 00:44:52.000]  會看到其他的同工
[00:44:52.000 --> 00:44:54.000]  包括執事
[00:44:54.000 --> 00:44:55.000]  如果有問題
[00:44:55.000 --> 00:44:57.000]  我們會彼此勸誡
[00:44:57.000 --> 00:45:01.000]  我們會彼此一起在這個群體的協作裏面
[00:45:01.000 --> 00:45:03.000]  是同心
[00:45:03.000 --> 00:45:05.000]  我們一起要成長
[00:45:05.000 --> 00:45:08.000]  每個人都有他的可能瑕疵
[00:45:08.000 --> 00:45:11.000]  未到位的地方
[00:45:11.000 --> 00:45:14.000]  但當你可以用愛心去誠實
[00:45:14.000 --> 00:45:17.000]  在每年我們都有360度的
[00:45:17.000 --> 00:45:21.000]  其實那個接觸
[00:45:21.000 --> 00:45:25.000]  有很多新入職的同工就很怕這件事
[00:45:25.000 --> 00:45:27.000]  我就經常要提醒他們
[00:45:27.000 --> 00:45:30.000]  這件事是對你有益處的
[00:45:30.000 --> 00:45:33.000]  我十年前當我做唐主任的時候
[00:45:33.000 --> 00:45:35.000]  執事會主席問我
[00:45:35.000 --> 00:45:39.000]  麥牧師你要不要都在這個制度底下
[00:45:39.000 --> 00:45:41.000]  被平衡呢
[00:45:41.000 --> 00:45:43.000]  我當然要
[00:45:43.000 --> 00:45:47.000]  我以前都是下屬的時候
[00:45:47.000 --> 00:45:49.000]  我都是要被平衡的
[00:45:49.000 --> 00:45:50.000]  我雖然現在做唐主任
[00:45:50.000 --> 00:45:52.000]  我一樣要平衡
[00:45:52.000 --> 00:45:53.000]  每年我都要聽到
[00:45:53.000 --> 00:45:57.000]  如果別人對我是有意見的
[00:45:57.000 --> 00:45:58.000]  我很想聽到
[00:45:58.000 --> 00:45:59.000]  我很想改進
[00:45:59.000 --> 00:46:02.000]  這就是我們要學習
[00:46:02.000 --> 00:46:03.000]  你肯放下自己
[00:46:03.000 --> 00:46:06.000]  不是因為你的位置有多高
[00:46:06.000 --> 00:46:08.000]  而是你肯謙卑自己
[00:46:08.000 --> 00:46:11.000]  你肯承認你自己不是全能的
[00:46:11.000 --> 00:46:13.000]  所以我很感謝神
[00:46:13.000 --> 00:46:15.000]  我有一班很好的執事們
[00:46:15.000 --> 00:46:17.000]  我有一班很好的教務同工團隊
[00:46:17.000 --> 00:46:20.000]  有一班牧師的團隊
[00:46:20.000 --> 00:46:22.000]  他們是在幫助我
[00:46:22.000 --> 00:46:24.000]  和我一起協作
[00:46:24.000 --> 00:46:26.000]  因為教會實在太大了
[00:46:26.000 --> 00:46:27.000]  只是說牧區
[00:46:27.000 --> 00:46:29.000]  我們有十大牧區
[00:46:29.000 --> 00:46:32.000]  十大牧區有很多長老在裡面
[00:46:32.000 --> 00:46:34.000]  長老是說年紀
[00:46:34.000 --> 00:46:37.000]  和社會的資歷
[00:46:37.000 --> 00:46:40.000]  有很多都是專業人士等等
[00:46:40.000 --> 00:46:45.000]  我經常和一些神學生說
[00:46:45.000 --> 00:46:47.000]  不用怕
[00:46:47.000 --> 00:46:48.000]  你們在我們這裡實習
[00:46:48.000 --> 00:46:50.000]  真的不用怕他們
[00:46:50.000 --> 00:46:52.000]  如果他給你一張卡片
[00:46:52.000 --> 00:46:53.000]  你會看到
[00:46:53.000 --> 00:46:55.000]  不只是底面
[00:46:55.000 --> 00:46:59.000]  有些卡片是要回去的
[00:46:59.000 --> 00:47:01.000]  即是摺了下去
[00:47:01.000 --> 00:47:04.000]  然後那些功績原來這麼厲害
[00:47:04.000 --> 00:47:05.000]  然後他很害怕
[00:47:05.000 --> 00:47:06.000]  你害怕他什麼
[00:47:06.000 --> 00:47:08.000]  他是人來的
[00:47:08.000 --> 00:47:10.000]  他不會吃人的
[00:47:10.000 --> 00:47:12.000]  最重要是你敬畏神
[00:47:12.000 --> 00:47:14.000]  你要好好依靠神
[00:47:14.000 --> 00:47:16.000]  我說他未信主
[00:47:16.000 --> 00:47:17.000]  你就帶他信主
[00:47:17.000 --> 00:47:18.000]  如果他信了主
[00:47:18.000 --> 00:47:20.000]  你好好牧養他
[00:47:20.000 --> 00:47:22.000]  叫他愛神愛人更深
[00:47:22.000 --> 00:47:23.000]  弟兄姊妹
[00:47:23.000 --> 00:47:25.000]  這個就是我們廣福家
[00:47:25.000 --> 00:47:26.000]  那種文化
[00:47:26.000 --> 00:47:28.000]  我們必須一起
[00:47:28.000 --> 00:47:30.000]  大家協力去建立
[00:47:30.000 --> 00:47:33.000]  一個是榮神益人的金燈台
[00:47:33.000 --> 00:47:35.000]  一個能夠是前行
[00:47:35.000 --> 00:47:37.000]  特別是這個很破碎
[00:47:37.000 --> 00:47:39.000]  很凌亂
[00:47:39.000 --> 00:47:41.000]  很多的
[00:47:41.000 --> 00:47:43.000]  現在加上AI
[00:47:43.000 --> 00:47:45.000]  其實AI有pro and con
[00:47:45.000 --> 00:47:48.000]  AI我不怕AI
[00:47:48.000 --> 00:47:50.000]  我也有去學AI
[00:47:50.000 --> 00:47:53.000]  但我自己知道AI有很多東西
[00:47:53.000 --> 00:47:57.000]  可以成為一些假冒
[00:47:57.000 --> 00:48:00.000]  我今早收到一個message
[00:48:00.000 --> 00:48:03.000]  看完我真的很震驚
[00:48:03.000 --> 00:48:08.000]  那個是AI自己生成的一個製作
[00:48:08.000 --> 00:48:11.000]  他是在說80年代
[00:48:11.000 --> 00:48:14.000]  香港所有粒粒巨星
[00:48:14.000 --> 00:48:16.000]  包括已經去世的張國榮
[00:48:16.000 --> 00:48:18.000]  梅艷芳
[00:48:18.000 --> 00:48:20.000]  他們全部都出來
[00:48:20.000 --> 00:48:25.000]  在拍所謂AI的主角
[00:48:25.000 --> 00:48:27.000]  就和他們一起
[00:48:27.000 --> 00:48:29.000]  好像唱歌一樣
[00:48:29.000 --> 00:48:32.000]  個個都是80年代的樣子
[00:48:32.000 --> 00:48:34.000]  在旺角那裡拍
[00:48:34.000 --> 00:48:36.000]  但全部都是虛構的
[00:48:36.000 --> 00:48:38.000]  全部這些公仔人頭
[00:48:38.000 --> 00:48:40.000]  他們又可以說話
[00:48:40.000 --> 00:48:42.000]  又懂得笑
[00:48:42.000 --> 00:48:44.000]  連死了的都復活了
[00:48:44.000 --> 00:48:46.000]  我可以告訴大家
[00:48:46.000 --> 00:48:48.000]  你一看到就知道
[00:48:48.000 --> 00:48:50.000]  這些當然是假的
[00:48:50.000 --> 00:48:53.000]  但今天有些人是假的
[00:48:53.000 --> 00:48:56.000]  用這些東西又可以哄到很多人
[00:48:56.000 --> 00:48:58.000]  那些電片就是這樣發生
[00:48:58.000 --> 00:49:00.000]  求主幫助我們在這個時代
[00:49:00.000 --> 00:49:04.000]  我們要緊守我們個人的崗位
[00:49:04.000 --> 00:49:08.000]  我們要不要忘記初心
[00:49:08.000 --> 00:49:10.000]  神設立地上的教會
[00:49:10.000 --> 00:49:14.000]  是要叫我們好好完成大使命
[00:49:14.000 --> 00:49:17.000]  我們要好好的領人歸主
[00:49:17.000 --> 00:49:20.000]  和建立他們做合神心意的門徒
[00:49:20.000 --> 00:49:21.000]  我們一起祈禱
[00:49:21.000 --> 00:49:24.000]  天父求你幫助我們每一個弟兄姊妹
[00:49:24.000 --> 00:49:26.000]  都能夠愛你更深
[00:49:26.000 --> 00:49:28.000]  特別在接下來這兩年
[00:49:28.000 --> 00:49:31.000]  我們有一班弟兄姊妹已經立志
[00:49:31.000 --> 00:49:37.000]  他們要參與在這個門女的旅途裡面
[00:49:37.000 --> 00:49:40.000]  和我們一起去學習成長
[00:49:40.000 --> 00:49:42.000]  學習更認識你
[00:49:42.000 --> 00:49:45.000]  更加願意在我們的侍奉裡面
[00:49:45.000 --> 00:49:47.000]  去提升我們各人
[00:49:47.000 --> 00:49:49.000]  我們彼此去鼓勵
[00:49:49.000 --> 00:49:55.000]  彼此能夠可以真實的去建立生命
[00:49:55.000 --> 00:49:58.000]  去祝福更多更多還未信主的人
[00:49:58.000 --> 00:50:00.000]  帶領他們歸主
[00:50:00.000 --> 00:50:02.000]  求你繼續使用我們「廣福家」
[00:50:02.000 --> 00:50:03.000]  每一個家庭
[00:50:03.000 --> 00:50:04.000]  每一個弟兄姊妹
[00:50:04.000 --> 00:50:09.000]  都能夠成為你手中大能的器皿
[00:50:09.000 --> 00:50:10.000]  被主使用
[00:50:10.000 --> 00:50:11.000]  同心合意的祈禱
[00:50:11.000 --> 00:50:13.000]  奉主耶穌基督的聖名
[00:50:13.000 --> 00:50:14.000]  阿們

