
[00:00:00.000 --> 00:00:03.400]  各位姐妹平安 新年快樂
[00:35:46.840 --> 00:35:48.640]  耶穌基督
[00:35:48.640 --> 00:35:53.440]  但這不是傳道人的專利
[00:35:53.440 --> 00:35:55.000]  特權
[00:35:55.000 --> 00:35:59.080]  不是傳道人才有的智慧
[00:35:59.080 --> 00:36:02.480]  是每一個基督徒都能夠有的智慧
[00:36:02.480 --> 00:36:04.480]  只要你先
[00:36:04.480 --> 00:36:05.280]  first
[00:36:05.280 --> 00:36:06.320]  in the first place
[00:36:06.320 --> 00:36:08.200]  相信
[00:36:08.200 --> 00:36:09.000]  真的相信
[00:36:09.000 --> 00:36:09.760]  不要再懷疑了
[00:36:09.760 --> 00:36:11.400]  不要再懷疑
[00:36:11.400 --> 00:36:13.120]  耶穌可能沒有答案
[00:36:13.120 --> 00:36:14.480]  No
[00:36:14.480 --> 00:36:16.080]  不要再有這個
[00:36:16.080 --> 00:36:17.200]  聽這個謊言了
[00:36:17.200 --> 00:36:19.000]  耶穌肯定有答案
[00:36:19.000 --> 00:36:20.880]  你要先親近祂
[00:36:20.880 --> 00:36:23.680]  你就會發現祂是你一切的答案
[00:36:23.680 --> 00:36:26.440]  一切力量 平安 喜樂
[00:36:26.440 --> 00:36:27.600]  智慧的
[00:36:27.600 --> 00:36:29.160]  全源
[00:36:29.160 --> 00:36:31.720]  It's all in Christ Jesus
[00:36:31.720 --> 00:36:34.000]  在耶穌基督裡面
[00:36:34.000 --> 00:36:35.920]  而祂願意幫你
[00:36:35.920 --> 00:36:37.560]  祂願意幫你
[00:36:37.560 --> 00:36:41.160]  因為祂已經在十字架上為你死
[00:36:41.160 --> 00:36:42.120]  來洗淨你的罪
[00:36:42.120 --> 00:36:44.520]  祂幫你救贖了
[00:36:44.520 --> 00:36:46.600]  祂願意幫你
[00:36:46.600 --> 00:36:48.680]  你要讓祂幫你
[00:36:48.680 --> 00:36:50.480]  所以
[00:36:50.480 --> 00:36:53.080]  我們要問自己一個問題
[00:36:53.080 --> 00:36:55.600]  你是否正處於
[00:36:55.600 --> 00:36:58.480]  忙亂的狀態 很忙亂
[00:36:58.480 --> 00:37:00.560]  不能夠呼吸的感覺
[00:37:00.560 --> 00:37:03.280]  這個pace is so fast
[00:37:03.280 --> 00:37:06.840]  生活節奏好快
[00:37:06.840 --> 00:37:08.600]  是不是很忙亂
[00:37:08.600 --> 00:37:10.600]  時常感到無力
[00:37:10.600 --> 00:37:12.200]  時常感到困惑
[00:37:12.200 --> 00:37:14.160]  so confused
[00:37:14.160 --> 00:37:16.160]  不明白
[00:37:16.160 --> 00:37:18.080]  回到耶穌那裡
[00:37:18.080 --> 00:37:19.840]  你越懂得祂的智慧
[00:37:19.840 --> 00:37:21.280]  你越清晰的
[00:37:21.280 --> 00:37:22.840]  不會浪費時間的
[00:37:22.840 --> 00:37:23.880]  很清晰的
[00:37:23.880 --> 00:37:25.160]  當你玩樂的時候
[00:37:25.160 --> 00:37:26.320]  享受的時候
[00:37:26.320 --> 00:37:28.440]  你也非常享受跟玩樂的
[00:37:28.440 --> 00:37:31.040]  非常開心的
[00:37:31.040 --> 00:37:32.560]  我巴不得我們的弟兄姐妹
[00:37:32.560 --> 00:37:35.560]  都能夠在新的一年
[00:37:35.560 --> 00:37:39.760]  能夠有一個全新的生命
[00:37:39.760 --> 00:37:41.120]  抓住耶穌
[00:37:41.120 --> 00:37:42.360]  那位愛你的主
[00:37:42.360 --> 00:37:44.800]  為你死的主
[00:37:44.800 --> 00:37:46.920]  所以我們從過年
[00:37:46.920 --> 00:37:48.440]  要怎麼樣過到哪裡去呢
[00:37:48.440 --> 00:37:51.320]  不要停留在自我假設
[00:37:51.320 --> 00:37:53.760]  不要停留在自我滿足的狀態
[00:37:53.760 --> 00:37:55.880]  自滿的狀態
[00:37:55.880 --> 00:38:00.400]  不要停留在自我的忙亂
[00:38:00.400 --> 00:38:01.160]  我們要怎麼樣呢
[00:38:01.160 --> 00:38:04.000]  我們要過到主那邊
[00:38:04.000 --> 00:38:05.840]  忘記背後
[00:38:05.840 --> 00:38:07.840]  努力面前
[00:38:07.840 --> 00:38:09.720]  專注一事
[00:38:09.720 --> 00:38:10.920]  得著基督
[00:38:10.920 --> 00:38:13.120]  Amen
[00:38:13.120 --> 00:38:16.360]  我們一起同心禱告
[00:38:16.360 --> 00:38:18.960]  親愛的主耶穌基督
[00:38:18.960 --> 00:38:20.680]  謝謝你
[00:38:20.680 --> 00:38:22.920]  我們要過年了
[00:38:22.920 --> 00:38:24.920]  我們求你讓我們
[00:38:24.920 --> 00:38:27.840]  也問問我們自己的屬靈生命
[00:38:27.840 --> 00:38:30.440]  要過到哪裡去
[00:38:30.440 --> 00:38:31.000]  主啊
[00:38:31.000 --> 00:38:33.880]  感謝你不斷的挑戰我們
[00:38:33.880 --> 00:38:35.200]  來
[00:38:35.200 --> 00:38:37.680]  來到我生命裡面
[00:38:37.680 --> 00:38:39.960]  去明白什麼叫做真正的力量
[00:38:39.960 --> 00:38:41.880]  智慧跟平安
[00:38:41.880 --> 00:38:43.480]  求你幫助我們
[00:38:43.480 --> 00:38:44.920]  謝謝你我們的主
[00:38:44.920 --> 00:38:46.920]  謝謝你這麼愛我們
[00:38:46.920 --> 00:38:47.600]  禱告感恩
[00:38:47.600 --> 00:38:49.760]  奉主耶穌基督聖名求
[00:38:49.760 --> 00:38:51.760]  Amen
