
[00:00:00.000 --> 00:00:07.000]  敬請各位協會的同仁賞賞神話
[00:38:30.000 --> 00:38:34.000]  仍然能夠勇於劃清界線
[00:38:34.000 --> 00:38:35.000]  我們能不能夠在一個
[00:38:35.000 --> 00:38:37.000]  不只是看中自己
[00:38:37.000 --> 00:38:39.000]  而是我們願意實踐群體的愛
[00:38:39.000 --> 00:38:42.000]  我們願意實踐多行一利路
[00:38:42.000 --> 00:38:46.000]  我們願意實踐超越法律要求的愛
[00:38:46.000 --> 00:38:48.000]  我們能不能夠
[00:38:48.000 --> 00:38:51.000]  不只是一個表面的宗教行為
[00:38:51.000 --> 00:38:54.000]  而是能夠在隱蔽處裡面
[00:38:54.000 --> 00:38:56.000]  都去敬畏神
[00:38:56.000 --> 00:38:58.000]  我們一起祈禱
[00:38:58.000 --> 00:39:02.000]  我們感謝祢的愛
[00:39:02.000 --> 00:39:04.000]  因為祢的愛來激勵我們
[00:39:04.000 --> 00:39:07.000]  當我們去實踐這些成性生活的時候
[00:39:07.000 --> 00:39:10.000]  可能有很多不容易的地方
[00:39:10.000 --> 00:39:11.000]  但我們知道因為祢為我們
[00:39:11.000 --> 00:39:13.000]  死在十字架上
[00:39:13.000 --> 00:39:15.000]  祢的愛成為我們的激勵
[00:39:15.000 --> 00:39:17.000]  在裡面給我們力量
[00:39:17.000 --> 00:39:19.000]  去實踐祢的話語
[00:39:19.000 --> 00:39:20.000]  願祢繼續帶領我們
[00:39:20.000 --> 00:39:21.000]  盼望我們講福堂
[00:39:21.000 --> 00:39:22.000]  每位弟兄姊妹
[00:39:22.000 --> 00:39:26.000]  我們都能夠成為一個聖潔的群體
[00:39:26.000 --> 00:39:29.000]  我們都能夠在我們工作的單位上
[00:39:29.000 --> 00:39:31.000]  在我們的家庭裡面
[00:39:31.000 --> 00:39:33.000]  在我們不同的處境裡面
[00:39:33.000 --> 00:39:35.000]  都能夠將榮耀歸給你
[00:39:35.000 --> 00:39:37.000]  都成為一個有見證的群體
[00:39:37.000 --> 00:39:39.000]  我們今晚祈禱奉教耶穌

