
[00:00:00.000 --> 00:00:02.880]  好 各位弟兄姐妹 大家逐內平安
[00:38:29.960 --> 00:38:30.960]  每一個的父親
[00:38:30.960 --> 00:38:32.960]  我們一起來禱告
[00:38:32.960 --> 00:38:38.960]  天父 愛我們的主
[00:38:38.960 --> 00:38:42.960]  你的愛何等的奇妙和偉大
[00:38:42.960 --> 00:38:43.960]  謝謝主
[00:38:43.960 --> 00:38:45.960]  祢把祢奇妙的工作
[00:38:45.960 --> 00:38:48.960]  也放在了我們的生命裡邊
[00:38:48.960 --> 00:38:50.960]  讓我們有份
[00:38:50.960 --> 00:38:51.960]  謝謝主
[00:38:51.960 --> 00:38:54.960]  祢就把我們從這個世界分別開來
[00:38:54.960 --> 00:38:57.960]  讓我們可以活出聖潔
[00:38:57.960 --> 00:38:59.960]  謝謝主
[00:38:59.960 --> 00:39:02.960]  祢更讓我們與祢同行
[00:39:02.960 --> 00:39:06.960]  盡力主祢奇妙的作為
[00:39:06.960 --> 00:39:09.960]  求主祢把這數天的福分
[00:39:09.960 --> 00:39:12.960]  放到我們每一個家庭當中
[00:39:12.960 --> 00:39:15.960]  也求主祢祝福我們個人的父親
[00:39:15.960 --> 00:39:17.960]  每一位的父親
[00:39:17.960 --> 00:39:20.960]  成為主祢恩典的管道
[00:39:20.960 --> 00:39:23.960]  成為主祢蒙福的父親
[00:39:23.960 --> 00:39:24.960]  感謝我們父神
[00:39:24.960 --> 00:39:27.960]  垂聽了我們同心合一的禱告
[00:39:27.960 --> 00:39:29.960]  奉主耶穌得聖的名
[00:39:29.960 --> 00:39:31.960]  阿求 阿們
[00:39:31.960 --> 00:39:34.960]  (字幕由 Amara.org 社群提供)

