
[00:00:00.000 --> 00:00:02.800]  首先祝大家新年快樂
[00:32:45.760 --> 00:32:50.760]  以致他們誤會我所信的耶穌
[00:32:50.760 --> 00:32:51.760]  最近
[00:32:51.760 --> 00:32:53.760]  其中一個朋友很久沒見
[00:32:53.760 --> 00:32:55.760]  他現在人生裏面
[00:32:55.760 --> 00:32:57.760]  不知道怎樣打轉
[00:32:57.760 --> 00:32:58.760]  他突然走去問我
[00:32:58.760 --> 00:33:00.760]  其實人生有什麼意義呢
[00:33:00.760 --> 00:33:03.760]  我對你的宗教有興趣
[00:33:03.760 --> 00:33:07.760]  我想看看你的宗教會不會幫到我
[00:33:07.760 --> 00:33:10.760]  我想其實所有人去
[00:33:10.760 --> 00:33:12.760]  這些不同的神
[00:33:12.760 --> 00:33:15.760]  可能會覺得可以幫到他們一點
[00:33:15.760 --> 00:33:17.760]  不過這些都是短暫的幫助
[00:33:17.760 --> 00:33:21.760]  也不能給他們真正的平安
[00:33:21.760 --> 00:33:24.760]  我覺得在我們行駛自由的時候
[00:33:24.760 --> 00:33:27.760]  其實讓人看到我們的信仰是真的
[00:33:27.760 --> 00:33:29.760]  以致到有一天他回來
[00:33:29.760 --> 00:33:32.760]  去找我們
[00:33:32.760 --> 00:33:34.760]  去想認識這個宗教
[00:33:34.760 --> 00:33:36.760]  而得到真正的平安
[00:33:36.760 --> 00:33:38.760]  我想這個是我們的目標
[00:33:40.760 --> 00:33:43.760]  最後保羅說了一句很特別的
[00:33:43.760 --> 00:33:45.760]  在《江林多前書》十一章一節
[00:33:45.760 --> 00:33:47.760]  他說你們應該效法我
[00:33:47.760 --> 00:33:49.760]  好像我效法基督一樣
[00:33:49.760 --> 00:33:51.760]  而這位保羅就是
[00:33:51.760 --> 00:33:54.760]  他凡事都是求眾人的益處
[00:33:54.760 --> 00:33:57.760]  為著身邊的人可以得救
[00:33:57.760 --> 00:34:00.760]  你可以想保羅這樣說
[00:34:00.760 --> 00:34:02.760]  好像狂妄自大
[00:34:02.760 --> 00:34:05.760]  不過如果我們這樣想的時候
[00:34:05.760 --> 00:34:08.760]  是否我們志氣短小
[00:34:08.760 --> 00:34:10.760]  不肯真的去付代價
[00:34:10.760 --> 00:34:12.760]  去活出這個信仰
[00:34:12.760 --> 00:34:16.760]  以致我們沒有資格去說這句話呢?
[00:34:16.760 --> 00:34:19.760]  所以最後想勉勵大家
[00:34:19.760 --> 00:34:22.760]  當我們去想想我們
[00:34:22.760 --> 00:34:24.760]  怎樣去行駛我們基督徒的自由
[00:34:24.760 --> 00:34:28.760]  和每一天去做不同的抉擇的時候
[00:34:28.760 --> 00:34:31.760]  雖然聖經沒有完全說一些東西
[00:34:31.760 --> 00:34:33.760]  就是對與錯
[00:34:33.760 --> 00:34:35.760]  應該做不應該做
[00:34:35.760 --> 00:34:37.760]  但這些幾個原則
[00:34:37.760 --> 00:34:40.760]  希望大家都可以放在心裏
[00:34:40.760 --> 00:34:43.760]  當你不知怎樣去行的時候
[00:34:43.760 --> 00:34:45.760]  不如就回到自己身上
[00:34:45.760 --> 00:34:49.760]  去問我做的事是榮耀上帝
[00:34:49.760 --> 00:34:51.760]  還是榮耀自己呢?
[00:34:51.760 --> 00:34:53.760]  我在造就別人
[00:34:53.760 --> 00:34:55.760]  還是在造就自己呢?
[00:34:55.760 --> 00:34:59.760]  我是否為著身邊的人
[00:34:59.760 --> 00:35:01.760]  可以得著福音呢?
[00:35:01.760 --> 00:35:06.760]  我這樣做會不會成為別人的榜樣呢?
[00:35:06.760 --> 00:35:08.760]  這幾條問題
[00:35:08.760 --> 00:35:11.760]  待會可以發一個PowerPoint給大家
[00:35:11.760 --> 00:35:15.760]  其實今天你去怎樣行駛你的自由
[00:35:15.760 --> 00:35:19.760]  也是一個Litmus Test
[00:35:19.760 --> 00:35:24.760]  去試一下你是一個多成熟的基督徒
[00:35:24.760 --> 00:35:26.760]  有很多東西我們不是
[00:35:26.760 --> 00:35:28.760]  一個嬰兒的基督徒
[00:35:28.760 --> 00:35:30.760]  就是只做對與錯
[00:35:30.760 --> 00:35:32.760]  而我們大一點的就是
[00:35:32.760 --> 00:35:34.760]  在對與錯之上
[00:35:34.760 --> 00:35:36.760]  可以做好事
[00:35:36.760 --> 00:35:38.760]  而不是做對的事
[00:35:38.760 --> 00:35:40.760]  我今天想和大家分享的就到這裏了
[00:35:40.760 --> 00:35:41.480]  一周了
[00:35:41.480 --> 00:35:44.480]  (字幕由 Amara.org 社群提供)

