
[00:00:00.000 --> 00:00:02.160]   (silence)
[00:35:02.920 --> 00:35:07.200]   then the love of money fades away, it decreases.
[00:35:07.200 --> 00:35:11.220]   And lastly, once our hearts are filled with God,
[00:35:11.220 --> 00:35:13.860]   then go, use your money as you wish.
[00:35:13.860 --> 00:35:15.820]   Give as you have decided in your hearts,
[00:35:15.820 --> 00:35:18.120]   not reluctantly or under compulsion,
[00:35:18.120 --> 00:35:21.000]   because God loves a cheerful giver.
[00:35:21.000 --> 00:35:24.000]   Where your treasure is, there your heart will be also.
[00:35:24.000 --> 00:35:27.380]   And if we love God, then we'll be rich toward God.
[00:35:27.380 --> 00:35:32.280]   And that heart, that heart is only possible through Christ.
[00:35:32.280 --> 00:35:34.960]   So church, let us not be foolish.
[00:35:34.960 --> 00:35:37.760]   Let's not be foolish like the man who went to Jesus,
[00:35:37.760 --> 00:35:39.400]   asked for his brother's inheritance,
[00:35:39.400 --> 00:35:41.560]   like the rich man in the parable.
[00:35:41.560 --> 00:35:45.160]   Let's be wise and make Christ our greatest treasure.
[00:35:45.160 --> 00:35:47.240]   Let's pray.
[00:35:47.240 --> 00:35:54.800]   For this reason, I bow my knees before the Father,
[00:35:54.800 --> 00:35:58.540]   from whom every family in heaven and on earth is named,
[00:35:58.540 --> 00:36:00.400]   that according to the riches of His glory,
[00:36:00.400 --> 00:36:03.080]   He may grant you to be strengthened with power
[00:36:03.080 --> 00:36:04.680]   through His Spirit in your inner being,
[00:36:04.680 --> 00:36:06.780]   so that Christ may dwell in your hearts through faith,
[00:36:06.780 --> 00:36:09.120]   that you, being rooted and grounded in love,
[00:36:09.120 --> 00:36:11.920]   will have the strength to comprehend with all the saints,
[00:36:11.920 --> 00:36:13.880]   what is the breadth and length and height and depth,
[00:36:13.880 --> 00:36:16.900]   and to know the love of God that surpasses knowledge.
[00:36:16.900 --> 00:36:19.360]   Lord, we pray, open our eyes
[00:36:19.360 --> 00:36:21.920]   that we may behold the beauty of your Son.
[00:36:21.920 --> 00:36:24.200]   We pray that we'd be struck by your majesty,
[00:36:24.200 --> 00:36:26.800]   that we'd be so struck by your glory
[00:36:26.800 --> 00:36:28.280]   that we could do nothing else
[00:36:28.280 --> 00:36:30.640]   but fall on our knees and worship you.
[00:36:30.640 --> 00:36:33.440]   We ask that you would turn our eyes upon your Son,
[00:36:33.440 --> 00:36:36.740]   so that the things that were so big and important to us once
[00:36:36.740 --> 00:36:39.800]   would pale in comparison to knowing you.
[00:36:39.800 --> 00:36:42.120]   And we ask that you'd help us do this practically,
[00:36:42.120 --> 00:36:46.240]   day by day, as we go back to the rhythms of our daily lives,
[00:36:46.240 --> 00:36:48.360]   that your Spirit would remind us constantly
[00:36:48.360 --> 00:36:50.120]   of your surpassing worth.
[00:36:50.120 --> 00:36:52.040]   Help us to be a church that loves one another,
[00:36:52.040 --> 00:36:53.200]   who knows one another,
[00:36:53.200 --> 00:36:56.760]   and is constantly pointing one another back to you.
[00:36:56.760 --> 00:36:58.880]   And to Him who's able to do far more abundantly
[00:36:58.880 --> 00:37:00.240]   than all that we ask or think,
[00:37:00.240 --> 00:37:02.640]   according to the power at work within us,
[00:37:02.640 --> 00:37:05.680]   to Him be the glory in the church and in Christ Jesus,
[00:37:05.680 --> 00:37:08.800]   forever and ever. Amen.

