
[00:00:00.000 --> 00:00:04.000]  Explorer的各位Mentor,各位大兄姐妹,早安
[00:36:21.640 --> 00:36:23.640]  都不偏離
[00:36:23.640 --> 00:36:25.640]  主要知道你最聽到我們的禱告
[00:36:25.640 --> 00:36:27.640]  我們不包補我們明天
[00:36:27.640 --> 00:36:29.640]  後天
[00:36:29.640 --> 00:36:31.640]  一個月後 一年後
[00:36:31.640 --> 00:36:33.640]  我們仍然能夠持守這份心志
[00:36:33.640 --> 00:36:35.640]  但上帝我知道你仍然愛著我們
[00:36:35.640 --> 00:36:37.640]  特別在我踏下的日子
[00:36:37.640 --> 00:36:39.640]  離開的日子
[00:36:39.640 --> 00:36:41.640]  我相信你的慈愛仍然沒有離開
[00:36:41.640 --> 00:36:43.640]  你的恩守
[00:36:43.640 --> 00:36:45.640]  你的力量
[00:36:45.640 --> 00:36:47.640]  你的大能仍然與他們眾人
[00:36:47.640 --> 00:36:49.640]  每一位同在
[00:36:49.640 --> 00:36:51.640]  我們同心祈禱
[00:36:51.640 --> 00:36:53.640]  奉主名求 阿們

