
[00:00:00.000 --> 00:00:02.000]  (字幕製作:MG)
[00:40:27.040 --> 00:40:29.040]  至高是我不能及的
[00:40:29.040 --> 00:40:31.040]  但我們讀下去
[00:40:31.040 --> 00:40:35.040]  當一個人想起他創造主
[00:40:35.040 --> 00:40:37.040]  想起他的肺腑是你做的
[00:40:37.040 --> 00:40:40.040]  我在母腹當中,媽媽還沒見到我
[00:40:40.040 --> 00:40:42.040]  你已經見到我了
[00:40:42.040 --> 00:40:46.040]  然後他說:沒錯,這些知識我不能測
[00:40:46.040 --> 00:40:49.040]  不過我要稱謝你
[00:40:49.040 --> 00:40:53.040]  因為我受造奇妙可畏
[00:40:53.040 --> 00:40:57.040]  這位是和我結連的創造主
[00:40:57.040 --> 00:41:00.040]  是賦予我生命的創造主
[00:41:00.040 --> 00:41:04.040]  然後他知道他未度過的日子
[00:41:04.040 --> 00:41:06.040]  上帝也知道
[00:41:06.040 --> 00:41:12.040]  上帝向他所懷的意念是何等寶貴
[00:41:12.040 --> 00:41:15.040]  然後到了《耳塞眼書》
[00:41:15.040 --> 00:41:21.040]  我們看到先知親自將上帝作為創造主
[00:41:21.040 --> 00:41:24.040]  如何看待我們,讓我們知道
[00:41:24.040 --> 00:41:27.040]  他說:雅各,創造你的東西
[00:41:27.040 --> 00:41:30.040]  你不要怕,因為我夠熟悉你
[00:41:30.040 --> 00:41:35.040]  我提你的名召你,你是熟悉我的
[00:41:35.040 --> 00:41:38.040]  你渡過任何的災殃也好
[00:41:38.040 --> 00:41:40.040]  我都和你同在
[00:41:40.040 --> 00:41:43.040]  這些東西都不會傷到你的
[00:41:43.040 --> 00:41:47.040]  因為我看你是寶貝,是尊貴
[00:41:47.040 --> 00:41:52.040]  因為我愛你
[00:41:52.040 --> 00:41:57.040]  傳道者提醒我們不要像他那樣
[00:41:57.040 --> 00:42:02.040]  當趁我們今天依然是相對年輕的時候
[00:42:02.040 --> 00:42:05.040]  就紀念我們的創造主
[00:42:05.040 --> 00:42:07.040]  知道自己是屬於他的
[00:42:07.040 --> 00:42:12.040]  我們和上帝之間好像兒子和父親的結連
[00:42:12.040 --> 00:42:15.040]  沒有人比神更加認識我們
[00:42:15.040 --> 00:42:18.040]  沒有人比神更加去看顧
[00:42:18.040 --> 00:42:21.040]  留心保護我們
[00:42:21.040 --> 00:42:30.040]  因此當我們在探索我們人生不同的嘗試的時候
[00:42:30.040 --> 00:42:33.040]  撞到板,不需要害怕
[00:42:33.040 --> 00:42:36.040]  因為上帝看著我們,總可以回家
[00:42:36.040 --> 00:42:38.040]  迷茫什麼,不需要害怕
[00:42:38.040 --> 00:42:41.040]  因為上帝讓我們清楚
[00:42:41.040 --> 00:42:44.040]  放心讓祂牽我們的手
[00:42:44.040 --> 00:42:47.040]  傳道者鼓勵我們
[00:42:47.040 --> 00:42:51.040]  相對於你看著上帝,就是審判你的主
[00:42:51.040 --> 00:42:53.040]  傳道者說:不是的
[00:42:53.040 --> 00:42:58.040]  我不是要你留心上帝和你的關係是審判你的主
[00:42:58.040 --> 00:43:05.040]  最後祂希望我們記得祂是我們的創造主
[00:43:05.040 --> 00:43:12.040]  以致我們能夠基於愛,基於信任,基於感恩
[00:43:12.040 --> 00:43:18.040]  放膽地擁抱熱愛生命的快樂人生
[00:43:18.040 --> 00:43:22.040]  這樣活出來,不是因為害怕被罰
[00:43:22.040 --> 00:43:29.040]  而是因為我們在慶祝,在讚頌上帝給我們的生命
[00:43:29.040 --> 00:43:32.040]  我們這樣榮耀祂,我們這樣見證祂
[00:43:32.040 --> 00:43:35.040]  願主祝福我們每一個
[00:43:35.040 --> 00:43:36.040]  拜拜!
[00:43:36.040 --> 00:43:36.540]  拜拜
[00:43:36.540 --> 00:43:39.540]  (字幕由 Amara.org 社群提供)

