
[00:00:00.000 --> 00:00:05.000]   - Hey, everyone.
[00:32:57.480 --> 00:33:01.280]   He's saying, "If I'm with God, if he's my shepherd,
[00:33:01.280 --> 00:33:03.040]   "I shall not want.
[00:33:03.040 --> 00:33:04.680]   "I will be in the green pastures.
[00:33:04.680 --> 00:33:07.040]   "I will be beside the still waters."
[00:33:07.040 --> 00:33:10.320]   So the question here is, again,
[00:33:10.320 --> 00:33:11.600]   whatever challenges you're facing,
[00:33:11.600 --> 00:33:13.240]   whatever enemies you have,
[00:33:13.240 --> 00:33:16.880]   God is telling you, "Hey, eyes on me.
[00:33:16.880 --> 00:33:18.280]   "Take a seat.
[00:33:18.280 --> 00:33:20.400]   "You don't have to be afraid."
[00:33:20.400 --> 00:33:24.400]   Instead of believing the challenges
[00:33:24.400 --> 00:33:27.800]   that are threatening you will destroy and expose you,
[00:33:27.800 --> 00:33:30.880]   know that I have prepared a table for you
[00:33:30.880 --> 00:33:32.280]   in the presence of your enemies
[00:33:32.280 --> 00:33:34.640]   because they don't face me at all.
[00:33:34.640 --> 00:33:37.400]   The goal is for you to keep your eyes on me
[00:33:37.400 --> 00:33:40.320]   and your cup will overflow.
[00:33:40.320 --> 00:33:41.520]   And the final verse,
[00:33:41.520 --> 00:33:44.040]   "Surely goodness and mercy will follow me
[00:33:44.040 --> 00:33:45.080]   "all the days of my life
[00:33:45.080 --> 00:33:48.400]   "and I will dwell in the house of the Lord forever."
[00:33:48.400 --> 00:33:50.160]   The word follow there is redap,
[00:33:50.160 --> 00:33:51.960]   which actually is stronger than just follow.
[00:33:51.960 --> 00:33:54.560]   It's pursue, which is why the song that we sang was so good
[00:33:54.560 --> 00:33:56.200]   because it's, at the end, goodness of God.
[00:33:56.200 --> 00:33:59.680]   At the end, it's surely your goodness is running after me.
[00:33:59.680 --> 00:34:01.440]   That's what it actually means.
[00:34:01.440 --> 00:34:03.240]   God is running after you.
[00:34:03.240 --> 00:34:05.960]   You see, the flip, the remixed version of this is,
[00:34:05.960 --> 00:34:07.880]   "I can see no end to the sorrow
[00:34:07.880 --> 00:34:11.200]   "and grief as my name has only a lifetime of wandering
[00:34:11.200 --> 00:34:12.480]   "as it's called.
[00:34:12.480 --> 00:34:16.960]   "I will die alone and with no peace forgotten."
[00:34:16.960 --> 00:34:19.240]   God's saying, "Hey, look at me.
[00:34:19.240 --> 00:34:23.040]   "My goodness and mercy will follow you."
[00:34:23.040 --> 00:34:25.280]   It's chasing after you.
[00:34:25.280 --> 00:34:28.400]   See, David knew about enemies pursuing him.
[00:34:28.400 --> 00:34:30.040]   He had King Saul chasing him down.
[00:34:30.040 --> 00:34:31.680]   He had his son chasing him down.
[00:34:32.800 --> 00:34:34.760]   But he's saying, "None of those matter
[00:34:34.760 --> 00:34:37.520]   "if God is chasing me, because God will outrun them.
[00:34:37.520 --> 00:34:39.320]   "God will overpower them,
[00:34:39.320 --> 00:34:42.000]   "because those enemies will be rendered harmless
[00:34:42.000 --> 00:34:43.520]   "if God is in pursuit."
[00:34:43.520 --> 00:34:47.280]   So let us remember that truth.
[00:34:47.280 --> 00:34:49.360]   Surely goodness and mercy will follow us
[00:34:49.360 --> 00:34:50.640]   all the days of our lives,
[00:34:50.640 --> 00:34:53.760]   instead of thinking that we will die alone,
[00:34:53.760 --> 00:34:55.640]   that we will have no peace,
[00:34:55.640 --> 00:34:57.760]   that we will be wandering here forever.
[00:34:57.760 --> 00:34:59.440]   You see, the interesting thing about here,
[00:34:59.440 --> 00:35:01.520]   and then I'm gonna go into the conclusion, is this.
[00:35:01.520 --> 00:35:04.080]   We need to remember that God is pursuing us,
[00:35:04.080 --> 00:35:06.040]   that God is chasing after us,
[00:35:06.040 --> 00:35:10.160]   because often we think we're chasing after God, don't you?
[00:35:10.160 --> 00:35:11.200]   Sometimes I do.
[00:35:11.200 --> 00:35:13.520]   Sometimes I think I'm not a good enough person.
[00:35:13.520 --> 00:35:17.080]   I need to work harder at being a good person.
[00:35:17.080 --> 00:35:18.520]   I need to chase after God.
[00:35:18.520 --> 00:35:20.560]   He's just so far, he's just so distant.
[00:35:20.560 --> 00:35:21.520]   But that's not the gospel.
[00:35:21.520 --> 00:35:22.720]   So, and if you believe that,
[00:35:22.720 --> 00:35:24.760]   I can tell you that is the enemy speaking.
[00:35:24.760 --> 00:35:27.960]   That means the enemy has got a seat at the table,
[00:35:27.960 --> 00:35:30.200]   because the gospel is this,
[00:35:30.200 --> 00:35:32.760]   that God pursues you,
[00:35:32.760 --> 00:35:34.840]   that he chases after you.
[00:35:34.840 --> 00:35:35.680]   How?
[00:35:35.680 --> 00:35:39.120]   He left heaven's throne to come to be with you
[00:35:39.120 --> 00:35:41.240]   in the form of Jesus, to rescue you.
[00:35:41.240 --> 00:35:43.240]   He is the one who is pursuing you.
[00:35:43.240 --> 00:35:46.480]   And the gospel needs us to remember
[00:35:46.480 --> 00:35:49.880]   that we don't need to chase after the approval of man,
[00:35:49.880 --> 00:35:52.600]   that we don't need to fear evil,
[00:35:52.600 --> 00:35:56.800]   because God himself is following us, is pursuing us.
[00:35:56.800 --> 00:35:59.800]   So that's it.
[00:35:59.800 --> 00:36:01.720]   We can put the whole Psalm on there now.
[00:36:01.720 --> 00:36:02.720]   Psalm 23.
[00:36:02.720 --> 00:36:07.840]   This passage we find is not about funerals.
[00:36:07.840 --> 00:36:10.000]   It's not about dying.
[00:36:10.000 --> 00:36:11.800]   It's about living.
[00:36:11.800 --> 00:36:15.280]   It's about the daily activities that we do,
[00:36:15.280 --> 00:36:20.000]   but in a radically transformed, God-centered perspective.
[00:36:20.000 --> 00:36:23.680]   It changes your approach to how you live.
[00:36:23.680 --> 00:36:25.480]   It doesn't, of course, it should change your approach
[00:36:25.480 --> 00:36:27.360]   about what death is as well.
[00:36:27.360 --> 00:36:30.000]   But we can see here, this passage, this chapter,
[00:36:30.000 --> 00:36:33.840]   tells us that in God, we will find peace, not escape.
[00:36:33.840 --> 00:36:36.920]   In God, we will find contentment, not complacency.
[00:36:36.920 --> 00:36:39.280]   In God, we find the answers to everything,
[00:36:39.280 --> 00:36:41.040]   but the Lord needs to be our shepherd.
[00:36:41.040 --> 00:36:44.720]   We need to be following Jesus himself,
[00:36:44.720 --> 00:36:45.960]   that we shouldn't have to worry,
[00:36:45.960 --> 00:36:48.120]   that God himself will protect us.
[00:36:48.120 --> 00:36:49.000]   He will provide for us.
[00:36:49.000 --> 00:36:50.680]   How do we know that?
[00:36:50.680 --> 00:36:54.040]   Because Jesus is the good shepherd,
[00:36:55.040 --> 00:36:57.520]   but he also is the sacrificial lamb.
[00:36:57.520 --> 00:37:04.400]   We can trust that he is with us because he's been there,
[00:37:04.400 --> 00:37:08.760]   because he himself walked through the valley of death,
[00:37:08.760 --> 00:37:12.800]   and he destroyed death so that they are just shadows now.
[00:37:12.800 --> 00:37:15.000]   So he has put death to death,
[00:37:15.000 --> 00:37:17.440]   and he's shown us there is something beyond the grave,
[00:37:17.440 --> 00:37:19.200]   so we don't need to fear evil.
[00:37:19.200 --> 00:37:23.280]   And as Chinese people fear death, like no other culture,
[00:37:23.280 --> 00:37:26.560]   everything is about death.
[00:37:26.560 --> 00:37:30.800]   (speaking in foreign language)
[00:37:30.800 --> 00:37:32.120]   Everything is about death.
[00:37:32.120 --> 00:37:39.680]   And Jesus is saying, "Hey, I defeated death.
[00:37:39.680 --> 00:37:41.920]   "I walked through the valley of death,
[00:37:41.920 --> 00:37:44.720]   "so to you, they are simply shadows,
[00:37:44.720 --> 00:37:47.800]   "so you won't have to fear."
[00:37:47.800 --> 00:37:50.040]   That he resisted the deceiver himself
[00:37:50.040 --> 00:37:52.640]   with the word of God, with the truth,
[00:37:52.640 --> 00:37:54.880]   and now he becomes our truth.
[00:37:54.880 --> 00:37:57.080]   And now he can show you the way.
[00:37:57.080 --> 00:37:59.360]   Now he can give you the abundant life
[00:37:59.360 --> 00:38:01.360]   because now he is your way.
[00:38:01.360 --> 00:38:03.280]   He is the way, the truth, and the life.
[00:38:03.280 --> 00:38:08.040]   Jesus is saying, "Hey, eyes on me, whatever is happening."
[00:38:08.040 --> 00:38:11.440]   And he will rescue you from your valley.
[00:38:11.440 --> 00:38:12.400]   Brothers and sisters, I don't know
[00:38:12.400 --> 00:38:13.560]   what you're going through.
[00:38:13.560 --> 00:38:16.160]   I don't know what challenges that you have.
[00:38:16.160 --> 00:38:19.040]   Everyone has different kinds of challenges.
[00:38:19.040 --> 00:38:23.800]   But the message I want you to receive and to believe
[00:38:23.800 --> 00:38:27.080]   is that God is with you, that Jesus is with you,
[00:38:27.080 --> 00:38:29.040]   whatever it is that you're going through,
[00:38:29.040 --> 00:38:32.280]   however bad it is, even to the point
[00:38:32.280 --> 00:38:35.040]   of a tortuous death that may await you,
[00:38:35.040 --> 00:38:36.760]   Jesus is saying, "I've been there.
[00:38:36.760 --> 00:38:40.800]   "I have been there and I am with you now.
[00:38:40.800 --> 00:38:43.920]   "So take heart because I have overcome the world.
[00:38:43.920 --> 00:38:47.840]   "Hey, eyes on me."
[00:38:48.760 --> 00:38:51.480]   D.L. Moody has this great quote which says,
[00:38:51.480 --> 00:38:54.440]   "Death may be the king of terrors,
[00:38:54.440 --> 00:38:57.440]   "but Jesus is the king of kings."
[00:38:57.440 --> 00:38:59.680]   Death may be the king of terrors,
[00:38:59.680 --> 00:39:02.120]   but Jesus is the king of kings.
[00:39:02.120 --> 00:39:08.040]   So as I show you this "Enemy" remixed version,
[00:39:08.040 --> 00:39:10.360]   how many of those verses have you actually let
[00:39:10.360 --> 00:39:12.560]   seep into your mind to deceive you?
[00:39:12.560 --> 00:39:16.160]   Now, once you've seen the "Enemy" remixed version,
[00:39:16.160 --> 00:39:17.640]   something amazing happens.
[00:39:17.640 --> 00:39:20.240]   When you look back at the real version,
[00:39:20.240 --> 00:39:24.440]   there is such beauty and encouragement and power in it
[00:39:24.440 --> 00:39:29.440]   so that you can now say, "Wow, the Lord is my shepherd.
[00:39:29.440 --> 00:39:31.800]   "I shall not want."
[00:39:31.800 --> 00:39:34.920]   And you can say that, "He leads me beside
[00:39:34.920 --> 00:39:37.520]   "its green pastures to still waters.
[00:39:37.520 --> 00:39:40.640]   "He restores your soul.
[00:39:40.640 --> 00:39:44.200]   "He leads you in paths of righteousness for his namesake
[00:39:44.200 --> 00:39:45.880]   "because that is who he is."
[00:39:46.280 --> 00:39:48.000]   And even though you walk through the valley
[00:39:48.000 --> 00:39:50.920]   of the shadow of death, you will fear no evil
[00:39:50.920 --> 00:39:53.000]   for he is with you because his rod and his staff,
[00:39:53.000 --> 00:39:53.840]   they comfort you.
[00:39:53.840 --> 00:39:56.040]   And he prepares a table before you
[00:39:56.040 --> 00:39:58.160]   in the presence of your enemies.
[00:39:58.160 --> 00:40:01.400]   And he anoints your head with oil and your cup overflows.
[00:40:01.400 --> 00:40:04.880]   So surely goodness and mercy shall follow you
[00:40:04.880 --> 00:40:07.120]   all the days of your life.
[00:40:07.120 --> 00:40:08.760]   Do we get that?
[00:40:08.760 --> 00:40:11.640]   When you're faced with this "Enemy" version,
[00:40:11.640 --> 00:40:14.440]   this deceitful version, and then you compare it
[00:40:14.440 --> 00:40:18.120]   to the glorious truth of what he really is,
[00:40:18.120 --> 00:40:19.240]   I hope that lifts you.
[00:40:19.240 --> 00:40:21.000]   I hope that lifts you.
[00:40:21.000 --> 00:40:24.000]   And I hope that encourages you to keep your eyes up,
[00:40:24.000 --> 00:40:25.880]   to look to the shepherd.
[00:40:25.880 --> 00:40:29.720]   I started with a football conversation
[00:40:29.720 --> 00:40:31.040]   at the beginning of this.
[00:40:31.040 --> 00:40:32.960]   And as it's a very special weekend,
[00:40:32.960 --> 00:40:36.400]   I wanted to finish with a football conversation.
[00:40:36.400 --> 00:40:39.320]   As I was walking here to church,
[00:40:39.320 --> 00:40:41.640]   I was somehow, I don't know how,
[00:40:41.640 --> 00:40:44.040]   I was reminded of the anthem
[00:40:44.040 --> 00:40:47.440]   that Liverpool Football Club fans sing.
[00:40:47.440 --> 00:40:50.520]   And I don't really pay much attention
[00:40:50.520 --> 00:40:51.960]   because I'm a bitter, disappointed,
[00:40:51.960 --> 00:40:53.160]   frustrated football fan.
[00:40:53.160 --> 00:40:59.440]   But I was like, man, what such gospel truth
[00:40:59.440 --> 00:41:02.560]   in that song, "You'll Never Walk Alone."
[00:41:02.560 --> 00:41:06.080]   Such gospel truth.
[00:41:06.080 --> 00:41:08.720]   That whatever you face right now,
[00:41:09.800 --> 00:41:14.520]   that you know that you will never walk alone.
[00:41:14.520 --> 00:41:16.160]   Not because of the drunk football fans
[00:41:16.160 --> 00:41:18.120]   standing next to you singing this song,
[00:41:18.120 --> 00:41:22.360]   but because of Jesus.
[00:41:22.360 --> 00:41:23.360]   Do you get that?
[00:41:23.360 --> 00:41:26.560]   That you'll never walk alone because of Jesus.
[00:41:26.560 --> 00:41:28.000]   And I wanted to just to finish
[00:41:28.000 --> 00:41:30.080]   with reading the lyrics to that song.
[00:41:30.080 --> 00:41:31.240]   I won't sing it to you.
[00:41:31.240 --> 00:41:34.520]   John, you probably know this, right?
[00:41:34.520 --> 00:41:35.720]   No, you know this, right?
[00:41:38.040 --> 00:41:40.200]   When you walk through a storm,
[00:41:40.200 --> 00:41:42.200]   hold your head up high
[00:41:42.200 --> 00:41:44.000]   and don't be afraid of the dark.
[00:41:44.000 --> 00:41:47.600]   At the end of a storm, there's a golden sky
[00:41:47.600 --> 00:41:50.160]   and the sweet silver song of a lark.
[00:41:50.160 --> 00:41:53.800]   Walk on through the wind, walk on through the rain.
[00:41:53.800 --> 00:41:55.720]   Though your dreams be tossed and blown,
[00:41:55.720 --> 00:41:57.560]   walk on, walk on.
[00:41:57.560 --> 00:42:02.360]   With hope in your heart and you'll never walk alone.
[00:42:02.360 --> 00:42:03.440]   You'll never walk alone.
[00:42:03.440 --> 00:42:05.240]   Walk on, walk on.
[00:42:05.240 --> 00:42:09.880]   With hope in your heart, you'll never walk alone.
[00:42:09.880 --> 00:42:16.120]   That is a Psalm 23 remixed in a beautiful way.
[00:42:16.120 --> 00:42:17.840]   Let's pray.
[00:42:17.840 --> 00:42:27.440]   Jesus, we believe that you are the good shepherd,
[00:42:27.440 --> 00:42:30.400]   that you truly do love us,
[00:42:30.400 --> 00:42:31.880]   that you truly do care for us,
[00:42:32.760 --> 00:42:35.960]   and that in you, we will have nothing that we need.
[00:42:35.960 --> 00:42:39.240]   So give us the strength to follow you
[00:42:39.240 --> 00:42:42.120]   to these green pastures and to these still waters.
[00:42:42.120 --> 00:42:43.480]   Restore our souls,
[00:42:43.480 --> 00:42:46.880]   'cause nothing from this world seems enough, ever.
[00:42:46.880 --> 00:42:49.880]   Lead us on the right path.
[00:42:49.880 --> 00:42:53.160]   Stop us from getting lost.
[00:42:53.160 --> 00:42:56.560]   And even though we walk through the valley
[00:42:56.560 --> 00:42:57.720]   of the shadow of death,
[00:42:57.720 --> 00:43:00.480]   keep our eyes fixed on you.
[00:43:02.040 --> 00:43:05.400]   Give us the strength to lift up our weary heads.
[00:43:05.400 --> 00:43:11.440]   And let us see your loving eyes.
[00:43:11.440 --> 00:43:13.400]   And let us see and feel your goodness.
[00:43:13.400 --> 00:43:16.440]   In the presence of our enemies,
[00:43:16.440 --> 00:43:17.840]   remind us that you are here.
[00:43:17.840 --> 00:43:22.040]   In the midst of the challenges that we face,
[00:43:22.040 --> 00:43:26.040]   give us a peace that allows us to drop our weapons,
[00:43:26.040 --> 00:43:28.800]   to be still and know that you are God.
[00:43:31.760 --> 00:43:32.760]   And fill us up, Lord,
[00:43:32.760 --> 00:43:34.680]   to the point that our cups overflow.
[00:43:34.680 --> 00:43:40.040]   And may your goodness and mercy follow us
[00:43:40.040 --> 00:43:42.120]   all the days of our lives.
[00:43:42.120 --> 00:43:43.080]   And we thank you.
[00:43:43.080 --> 00:43:51.120]   That we will never walk alone,
[00:43:51.120 --> 00:43:52.360]   because you never let go.
[00:43:52.360 --> 00:43:55.280]   Amen.
[00:43:55.280 --> 00:44:05.280]   [BLANK_AUDIO]

