
[00:00:00.000 --> 00:00:03.000]  感謝神的恩典讓我們在主日的時候
[00:36:29.000 --> 00:36:33.000]  也是要很嚴肅地去處理的
[00:36:33.000 --> 00:36:37.000]  如果大家留意經文還可以看到
[00:36:37.000 --> 00:36:42.000]  這十個領袖除了是領袖以外
[00:36:42.000 --> 00:36:45.000]  還是軍隊裡面的將領
[00:36:45.000 --> 00:36:46.000]  留意到嗎
[00:36:46.000 --> 00:36:48.000]  還是軍隊裡面的將領
[00:36:48.000 --> 00:36:50.000]  潛台詞就是
[00:36:50.000 --> 00:36:53.000]  如果你們得罪神的話
[00:36:53.000 --> 00:36:57.000]  有神公義的審判會領導你們
[00:36:57.000 --> 00:37:00.000]  所以在實際裡面我們也可以看到
[00:37:00.000 --> 00:37:04.000]  前面的這些的內容都是關於神的
[00:37:04.000 --> 00:37:05.000]  對神的呼應
[00:37:05.000 --> 00:37:08.000]  只有和神的關係建立好了以後
[00:37:08.000 --> 00:37:11.000]  才能和人建立好關係
[00:37:11.000 --> 00:37:14.000]  這是一個原則的問題
[00:37:14.000 --> 00:37:16.000]  不容忽視
[00:37:16.000 --> 00:37:20.000]  只有我們活出了愛神的聖潔意厚
[00:37:20.000 --> 00:37:25.000]  才能建立群體當中的合一
[00:37:25.000 --> 00:37:28.000]  有一個故事很特別
[00:37:28.000 --> 00:37:33.000]  他是講到一個人喝醉了酒
[00:37:33.000 --> 00:37:35.000]  醉悍回家了
[00:37:35.000 --> 00:37:38.000]  喝得很醉
[00:37:38.000 --> 00:37:41.000]  基本上沒有意識的那種醉
[00:37:41.000 --> 00:37:43.000]  於是叫了一個車
[00:37:43.000 --> 00:37:45.000]  就坐在車上他要回家了
[00:37:45.000 --> 00:37:48.000]  一坐車他就特別的難受
[00:37:48.000 --> 00:37:50.000]  越坐車他就越難受
[00:37:50.000 --> 00:37:52.000]  他就和這個司機說
[00:37:52.000 --> 00:37:55.000]  哎呀師父師父太難受了
[00:37:55.000 --> 00:37:58.000]  我能不能抽支煙
[00:37:58.000 --> 00:38:01.000]  師父想了這麼想也沒想
[00:38:01.000 --> 00:38:04.000]  好沒問題啊抽吧
[00:38:04.000 --> 00:38:05.000]  他就抽了一個煙
[00:38:05.000 --> 00:38:07.000]  抽煙不好喝酒也不好
[00:38:07.000 --> 00:38:09.000]  醉酒也不好
[00:38:09.000 --> 00:38:12.000]  他就抽了一根煙
[00:38:12.000 --> 00:38:15.000]  抽完煙以後他還覺得難受
[00:38:15.000 --> 00:38:16.000]  他想嘔吐
[00:38:16.000 --> 00:38:18.000]  他看看車外
[00:38:18.000 --> 00:38:20.000]  他就問這個師父
[00:38:20.000 --> 00:38:22.000]  他就說師父我想嘔吐
[00:38:22.000 --> 00:38:24.000]  也沒有其他地方裝
[00:38:24.000 --> 00:38:27.000]  我吐在車上好不好啊
[00:38:27.000 --> 00:38:29.000]  那個司機稍微想一下
[00:38:29.000 --> 00:38:30.000]  吐吧吐吧
[00:38:30.000 --> 00:38:32.000]  就吐在車上了
[00:38:32.000 --> 00:38:35.000]  吐了以後好過一點點
[00:38:35.000 --> 00:38:37.000]  又再坐車了
[00:38:37.000 --> 00:38:39.000]  又坐了一段距離
[00:38:39.000 --> 00:38:41.000]  他覺得他很內急
[00:38:41.000 --> 00:38:42.000]  怎麼辦呢
[00:38:42.000 --> 00:38:44.000]  好想去洗手間
[00:38:44.000 --> 00:38:46.000]  在路上又找不到
[00:38:46.000 --> 00:38:47.000]  想這個司機那麼好
[00:38:47.000 --> 00:38:49.000]  問師父啊
[00:38:49.000 --> 00:38:51.000]  師父我想方便一下
[00:38:51.000 --> 00:38:53.000]  不如這個路也走不了了
[00:38:53.000 --> 00:38:55.000]  廁所也找不到了
[00:38:55.000 --> 00:38:58.000]  我不如直接在車裡方便好不好啊
[00:38:58.000 --> 00:39:00.000]  這個司機說
[00:39:00.000 --> 00:39:01.000]  好吧好吧
[00:39:01.000 --> 00:39:02.000]  沒事沒事
[00:39:02.000 --> 00:39:04.000]  坐吧
[00:39:04.000 --> 00:39:06.000]  終於他經歷了這些事情以後呢
[00:39:06.000 --> 00:39:08.000]  終於到家了
[00:39:08.000 --> 00:39:10.000]  這個司機也沒有怪他啊
[00:39:10.000 --> 00:39:13.000]  他就覺得好感謝這個師父啊
[00:39:13.000 --> 00:39:14.000]  他說
[00:39:14.000 --> 00:39:15.000]  師父啊
[00:39:15.000 --> 00:39:17.000]  你是我遇過最好的師父啊
[00:39:17.000 --> 00:39:20.000]  你竟然讓我做這麼過分的事情
[00:39:20.000 --> 00:39:21.000]  這個師父就回答他了
[00:39:21.000 --> 00:39:23.000]  說沒關係啊
[00:39:23.000 --> 00:39:25.000]  我只是一個代駕而已
[00:39:25.000 --> 00:39:28.000]  這個車是你的
[00:39:28.000 --> 00:39:29.000]  確實啊
[00:39:29.000 --> 00:39:32.000]  如果是一個代駕的話
[00:39:32.000 --> 00:39:34.000]  他才管你的車污不污穢
[00:39:34.000 --> 00:39:36.000]  他才管你的車髒不髒
[00:39:36.000 --> 00:39:40.000]  他才管你的一個狀態是怎麼樣子的
[00:39:40.000 --> 00:39:43.000]  所以在神的一個群體當中
[00:39:43.000 --> 00:39:47.000]  真正關心一個群體是否聖潔
[00:39:47.000 --> 00:39:50.000]  關心一個家是否活出愛
[00:39:50.000 --> 00:39:53.000]  是主內的家人是神
[00:39:53.000 --> 00:39:55.000]  才切切的關心
[00:39:55.000 --> 00:39:57.000]  如果是這個世界
[00:39:57.000 --> 00:39:59.000]  如果是其他的朋友
[00:39:59.000 --> 00:40:02.000]  他才管你活不活出聖潔來
[00:40:02.000 --> 00:40:05.000]  但是愛你的上帝
[00:40:05.000 --> 00:40:07.000]  愛你的家人們
[00:40:07.000 --> 00:40:10.000]  他會特別的揪心和牽掛
[00:40:10.000 --> 00:40:12.000]  因為你是他的家人
[00:40:12.000 --> 00:40:15.000]  因為這是屬神的家
[00:40:15.000 --> 00:40:17.000]  他告訴你不行
[00:40:17.000 --> 00:40:20.000]  我們要是聖潔的群體
[00:40:20.000 --> 00:40:22.000]  那個會得罪神
[00:40:22.000 --> 00:40:24.000]  所以他會很緊張
[00:40:24.000 --> 00:40:26.000]  這裡就是提到
[00:40:26.000 --> 00:40:27.000]  我們在神裡面
[00:40:27.000 --> 00:40:29.000]  為什麼會這樣的擔心
[00:40:29.000 --> 00:40:30.000]  所以在這裡
[00:40:30.000 --> 00:40:33.000]  我們學校基督的時候
[00:40:33.000 --> 00:40:35.000]  聖經也提醒我們
[00:40:35.000 --> 00:40:38.000]  行公益還要好憐憫
[00:40:38.000 --> 00:40:40.000]  存謙卑的心
[00:40:40.000 --> 00:40:43.000]  與你的神同行
[00:40:43.000 --> 00:40:46.000]  那如何才能又有公益又有憐憫呢
[00:40:46.000 --> 00:40:49.000]  就是我們耶穌基督
[00:40:49.000 --> 00:40:52.000]  這種捨己的愛了
[00:40:52.000 --> 00:40:54.000]  捨己的愛了
[00:40:54.000 --> 00:40:57.000]  同樣神的慈愛和公益
[00:40:57.000 --> 00:41:01.000]  都彰顯在了耶穌基督的生命裡面
[00:41:01.000 --> 00:41:03.000]  我們要效法他
[00:41:03.000 --> 00:41:07.000]  當我們在看到了一些場景的時候
[00:41:07.000 --> 00:41:10.000]  一些這個別人做得還不太好的時候
[00:41:10.000 --> 00:41:12.000]  我們有憐憫的心
[00:41:12.000 --> 00:41:14.000]  但不代表我們去妥協
[00:41:14.000 --> 00:41:17.000]  而是我們要用愛心
[00:41:17.000 --> 00:41:20.000]  要來建立一個神的家
[00:41:20.000 --> 00:41:23.000]  所以我們屬神的一個群體
[00:41:23.000 --> 00:41:25.000]  我們主內的家人
[00:41:25.000 --> 00:41:28.000]  我們都是要願意用愛心
[00:41:28.000 --> 00:41:31.000]  來實踐真理的群體
[00:41:31.000 --> 00:41:34.000]  怎麼樣來實踐真理呢
[00:41:34.000 --> 00:41:39.000]  也就是要建立聖潔和合一的群體
[00:41:39.000 --> 00:41:42.000]  感謝神的豐富的恩典
[00:41:42.000 --> 00:41:44.000]  還有神的提醒
[00:41:44.000 --> 00:41:46.000]  總在我們群體當中
[00:41:46.000 --> 00:41:48.000]  來彰顯神的豐富
[00:41:48.000 --> 00:41:51.000]  那感恩我們今天一起來分享了
[00:41:51.000 --> 00:41:54.000]  屬神子民的聖潔和合一
[00:41:54.000 --> 00:41:57.000]  願我們在生命當中
[00:41:57.000 --> 00:42:00.000]  都用真理來建立聖潔
[00:42:00.000 --> 00:42:04.000]  用愛心來活出合一
[00:42:04.000 --> 00:42:05.000]  願神祝福大家
[00:42:05.000 --> 00:42:09.000]  我們一起來禱告
[00:42:09.000 --> 00:42:12.000]  天父我們感謝你
[00:42:12.000 --> 00:42:14.000]  謝謝你的恩典
[00:42:14.000 --> 00:42:16.000]  謝謝你的提醒
[00:42:16.000 --> 00:42:19.000]  這個世界真的也是邪惡
[00:42:19.000 --> 00:42:23.000]  總讓我們會產生了迷失
[00:42:23.000 --> 00:42:25.000]  那惡者的破壞
[00:42:25.000 --> 00:42:27.000]  總要讓我們遠離你
[00:42:27.000 --> 00:42:29.000]  遠離聖潔
[00:42:29.000 --> 00:42:32.000]  但是主你是慈愛且公義的主
[00:42:32.000 --> 00:42:35.000]  你總是那樣的去提醒並建立我們
[00:42:35.000 --> 00:42:38.000]  讓我們單單的來仰望耶和華
[00:42:38.000 --> 00:42:41.000]  專心的來侍奉主
[00:42:41.000 --> 00:42:42.000]  主啊
[00:42:42.000 --> 00:42:45.000]  讓我們都成為屬於你的器皿
[00:42:45.000 --> 00:42:47.000]  能夠來同心來關愛
[00:42:47.000 --> 00:42:50.000]  並建立我們屬靈的大家庭
[00:42:50.000 --> 00:42:53.000]  活出耶穌基督的生命
[00:42:53.000 --> 00:42:56.000]  共建屬於主的家庭
[00:42:56.000 --> 00:42:58.000]  感謝主你的話語
[00:42:58.000 --> 00:43:00.000]  我們這樣同心合一的禱告
[00:43:00.000 --> 00:43:02.000]  奉靠我主耶穌基督
[00:43:02.000 --> 00:43:04.000]  得聖的名而求
[00:43:04.000 --> 00:43:05.000]  Amen
[00:43:05.000 --> 00:43:07.000]  (字幕製作:貝爾)

