
[00:00:00.000 --> 00:00:03.240]  我們繼續我們的系列是講智慧的
[00:36:10.440 --> 00:36:12.440]  我們如何建立
[00:36:12.440 --> 00:36:14.440]  聰明的關係
[00:36:14.440 --> 00:36:16.440]  我們需要知道我們是為了
[00:36:16.440 --> 00:36:18.440]  關係而建立的
[00:36:18.440 --> 00:36:20.440]  神給我們一個圈子的關係
[00:36:20.440 --> 00:36:22.440]  不是為了我們自己
[00:36:22.440 --> 00:36:24.440]  感到好,感到重要
[00:36:24.440 --> 00:36:26.440]  而是為了我們
[00:36:26.440 --> 00:36:28.440]  帶他們到基督
[00:36:28.440 --> 00:36:30.440]  讓他們知道真正的祝福
[00:36:30.440 --> 00:36:32.440]  那就是基督
[00:36:32.440 --> 00:36:34.440]  我們需要建立
[00:36:34.440 --> 00:36:36.440]  這些關係
[00:36:36.440 --> 00:36:38.440]  基督的基礎
[00:36:38.440 --> 00:36:40.440]  通過真相和祝福的牆壁
[00:36:40.440 --> 00:36:42.440]  和祝福的門
[00:36:42.440 --> 00:36:44.440]  跟隨耶穌基督的例子
[00:36:44.440 --> 00:36:46.440]  並且擁有
[00:36:46.440 --> 00:36:48.440]  愛的覆蓋
[00:36:48.440 --> 00:36:50.440]  擁有愛的覆蓋
[00:36:50.440 --> 00:36:52.440]  讓我們站起來,我們會祈禱
[00:36:52.440 --> 00:36:54.440]  當我們的教會團隊
[00:36:54.440 --> 00:36:56.440]  出現的時候
[00:36:56.440 --> 00:36:58.440]  讓我們一起
[00:36:58.440 --> 00:37:00.440]  一起
[00:37:00.440 --> 00:37:02.440]  一起祈禱
[00:37:02.440 --> 00:37:04.440]  親愛的耶穌,我們感謝您
[00:37:04.440 --> 00:37:06.440]  給我們每一個人的關係
[00:37:06.440 --> 00:37:08.440]  在我們生活中
[00:37:08.440 --> 00:37:10.440]  請您幫助我們
[00:37:10.440 --> 00:37:12.440]  建立聰明的關係
[00:37:12.440 --> 00:37:14.440]  讓我們的基礎
[00:37:14.440 --> 00:37:16.440]  是基於主的
[00:37:16.440 --> 00:37:18.440]  不是在感情上,看起來上
[00:37:18.440 --> 00:37:20.440]  或是他們能做的事上
[00:37:20.440 --> 00:37:22.440]  而是基於您的愛
[00:37:22.440 --> 00:37:24.440]  讓我們也能愛他們
[00:37:24.440 --> 00:37:26.440]  並且覆蓋我們的關係
[00:37:26.440 --> 00:37:28.440]  與愛
[00:37:28.440 --> 00:37:30.440]  幫助我們,主,成為一個祝福
[00:37:30.440 --> 00:37:32.440]  祝福別人
[00:37:32.440 --> 00:37:34.440]  與耶穌基督的愛的真相
[00:37:34.440 --> 00:37:36.440]  在耶穌的名下,我祈禱
[00:37:36.440 --> 00:37:38.440]  阿們
[00:37:38.440 --> 00:37:41.440]  (字幕由 Amara.org 社群提供)

