
[00:00:00.000 --> 00:00:02.000]  各位explorer早晨
[00:30:42.000 --> 00:30:46.000]  我想這個topic我們會繼續思考下個月
[00:30:46.000 --> 00:30:48.000]  所以都求神給我們智慧去想
[00:30:48.000 --> 00:30:50.000]  今天我們的生命
[00:30:50.000 --> 00:30:52.000]  我們所抓住的是什麼
[00:30:52.000 --> 00:30:54.000]  我們為什麼要回來這裡
[00:30:54.000 --> 00:30:57.000]  為什麼要花時間放在這個信仰上
[00:30:57.000 --> 00:30:59.000]  我們一起去祈禱
[00:30:59.000 --> 00:31:05.000]  (自言自語)
[00:31:05.000 --> 00:31:18.000]  (自言自語)
[00:31:18.000 --> 00:31:21.000]  我今天求主祝福我們每個explorer
[00:31:21.000 --> 00:31:23.000]  叫我們不要坐在這裡享受好的友誼
[00:31:23.000 --> 00:31:25.000]  享受好的時間
[00:31:25.000 --> 00:31:28.000]  但也要讓我們有時間去想
[00:31:28.000 --> 00:31:31.000]  其實我們可以放多些什麼在這個信仰上
[00:31:31.000 --> 00:31:35.000]  我們可以有多一點時間
[00:31:35.000 --> 00:31:39.000]  多一點精力去嘗試去接觸你
[00:31:39.000 --> 00:31:41.000]  嘗試去和你相遇的時候
[00:31:41.000 --> 00:31:43.000]  主啊你知道我們的限制
[00:31:43.000 --> 00:31:46.000]  就算我們給多少都好
[00:31:46.000 --> 00:31:48.000]  你都會和我們相遇
[00:31:48.000 --> 00:31:50.000]  你用我們明白的方法
[00:31:50.000 --> 00:31:55.000]  我求你今天用我們明白聽得見的方法去遇見你
[00:31:55.000 --> 00:31:56.000]  無論我們什麼年紀
[00:31:56.000 --> 00:31:58.000]  我們都能夠在自己的生活
[00:31:58.000 --> 00:31:59.000]  在教會遇見你
[00:31:59.000 --> 00:32:00.000]  願主你這樣去祝福
[00:32:00.000 --> 00:32:01.000]  保守我們
[00:32:01.000 --> 00:32:03.000]  讓提摩太前書的教導
[00:32:03.000 --> 00:32:06.000]  能夠成為我們生活上的鼓勵
[00:32:06.000 --> 00:32:07.000]  願上帝禱告
[00:32:07.000 --> 00:32:08.000]  奉主耶穌基督的聖名而求
[00:32:08.000 --> 00:32:10.000]  阿們

