
[00:00:00.000 --> 00:00:06.200]  今日選道的經訓是記在舊約《創世紀》二十二章一至十四節
[00:35:31.800 --> 00:35:34.800]  這條道路裡面很多的崎嶇
[00:35:34.800 --> 00:35:36.800]  很多的隱憂
[00:35:36.800 --> 00:35:38.800]  很多的挑戰
[00:35:39.000 --> 00:35:40.800]  大神啊
[00:35:40.800 --> 00:35:41.800]  我們真的要將你
[00:35:41.800 --> 00:35:43.800]  放在我們生命中最重要的位置
[00:35:43.800 --> 00:35:45.800]  有時候我們做不到
[00:35:45.800 --> 00:35:47.800]  求你寬恕
[00:35:47.800 --> 00:35:48.800]  但我們要願意
[00:35:48.800 --> 00:35:50.800]  去跟隨你
[00:35:50.800 --> 00:35:52.800]  求聖靈幫助我們
[00:35:52.800 --> 00:35:54.800]  緊緊的去跟隨你
[00:35:54.800 --> 00:35:56.800]  緊緊的去依靠你
[00:35:56.800 --> 00:35:58.800]  抓緊你的恩手
[00:35:58.800 --> 00:35:59.800]  我們透過教堂
[00:35:59.800 --> 00:36:01.800]  奉耶穌基督的名字而祈求
[00:36:01.800 --> 00:36:03.800]  阿門
[00:36:03.800 --> 00:36:04.300]  好

