
[00:00:00.000 --> 00:00:05.000]  接著是眾聽聖道敬拜的時間
[00:38:01.000 --> 00:38:03.000]  不用快進
[00:38:03.000 --> 00:38:04.000]  要急
[00:38:04.000 --> 00:38:05.000]  類似那些
[00:38:05.000 --> 00:38:08.000]  經常在那裏大罵
[00:38:08.000 --> 00:38:09.000]  又是你嗎
[00:38:09.000 --> 00:38:10.000]  又那麼嘈吵
[00:38:10.000 --> 00:38:12.000]  在咪裏面是這樣說的
[00:38:12.000 --> 00:38:14.000]  但我覺得
[00:38:14.000 --> 00:38:16.000]  捍衛官子
[00:38:16.000 --> 00:38:17.000]  我覺得那班人
[00:38:17.000 --> 00:38:19.000]  EQ實在太高了
[00:38:19.000 --> 00:38:21.000]  然後見到準時的時候
[00:38:21.000 --> 00:38:24.000]  因為我等那份文件都過時了
[00:38:24.000 --> 00:38:25.000]  所以我等到
[00:38:25.000 --> 00:38:27.000]  他們平時五點半就收工
[00:38:27.000 --> 00:38:28.000]  我等到六點半
[00:38:28.000 --> 00:38:29.000]  他們都未收工
[00:38:29.000 --> 00:38:30.000]  還在工作
[00:38:30.000 --> 00:38:31.000]  離開的時候
[00:38:31.000 --> 00:38:33.000]  又搞定一天
[00:38:33.000 --> 00:38:34.000]  又走了
[00:38:34.000 --> 00:38:35.000]  這樣都可以
[00:38:35.000 --> 00:38:36.000]  在我心裏面
[00:38:36.000 --> 00:38:38.000]  如果我每天都面對這樣的處境
[00:38:38.000 --> 00:38:39.000]  我發瘋了
[00:38:39.000 --> 00:38:41.000]  我回去跟老婆說
[00:38:41.000 --> 00:38:43.000]  不過在這裏
[00:38:43.000 --> 00:38:46.000]  或者可以從這個角度來看
[00:38:46.000 --> 00:38:48.000]  我們有時在我們工作
[00:38:48.000 --> 00:38:50.000]  或者在我們身處的環境
[00:38:50.000 --> 00:38:51.000]  我們未必能夠將
[00:38:51.000 --> 00:38:52.000]  我的存在
[00:38:52.000 --> 00:38:53.000]  令到這個地方
[00:38:53.000 --> 00:38:55.000]  變成一個天堂
[00:38:55.000 --> 00:38:58.000]  這個實在叫價太高了
[00:38:58.000 --> 00:38:59.000]  在我們日常生活裏面
[00:38:59.000 --> 00:39:01.000]  我們未必能夠做到這樣的
[00:39:01.000 --> 00:39:03.000]  不過當我的出現
[00:39:03.000 --> 00:39:06.000]  當基督徒有上帝的同在
[00:39:06.000 --> 00:39:08.000]  我總是可以將一個
[00:39:08.000 --> 00:39:10.000]  不是很理想的地方
[00:39:10.000 --> 00:39:13.000]  惡化成為一個地獄
[00:39:13.000 --> 00:39:15.000]  這個地方
[00:39:15.000 --> 00:39:18.000]  可以帶來一點點的祝福
[00:39:18.000 --> 00:39:19.000]  在這個地方
[00:39:19.000 --> 00:39:21.000]  當大家很憤怒
[00:39:21.000 --> 00:39:23.000]  很多怨氣的時候
[00:39:23.000 --> 00:39:25.000]  你的出現
[00:39:25.000 --> 00:39:26.000]  你可以撫平
[00:39:26.000 --> 00:39:27.000]  疏導
[00:39:27.000 --> 00:39:30.000]  甚至可以為這個環境
[00:39:30.000 --> 00:39:33.000]  惡劣程度減輕
[00:39:33.000 --> 00:39:36.000]  若是在監倉裏面
[00:39:36.000 --> 00:39:38.000]  有耶和華與他同在
[00:39:38.000 --> 00:39:40.000]  在這樣的處境當中
[00:39:40.000 --> 00:39:42.000]  所有事情都變得順利
[00:39:42.000 --> 00:39:44.000]  監倉在這裏
[00:39:44.000 --> 00:39:46.000]  所作的功變得順利
[00:39:46.000 --> 00:39:47.000]  就不是很昌盛
[00:39:47.000 --> 00:39:49.000]  有更加多囚犯坐下去
[00:39:49.000 --> 00:39:51.000]  不過是在他的管理
[00:39:51.000 --> 00:39:54.000]  在他的同在之下
[00:39:54.000 --> 00:39:57.000]  所有人都可以變得心平氣和
[00:39:57.000 --> 00:40:01.000]  在一個覺得近似地獄的監獄當中
[00:40:01.000 --> 00:40:03.000]  若失的出現
[00:40:03.000 --> 00:40:06.000]  讓這個地方可能改換了
[00:40:06.000 --> 00:40:09.000]  未至於變得這麼惡劣
[00:40:09.000 --> 00:40:11.000]  一個這樣的狀態
[00:40:11.000 --> 00:40:14.000]  頂姐妹
[00:40:14.000 --> 00:40:16.000]  今天我們看《段段經文》
[00:40:16.000 --> 00:40:19.000]  為我們帶來有什麼新的看法呢?
[00:40:19.000 --> 00:40:21.000]  我們很想
[00:40:21.000 --> 00:40:26.000]  我們在說教會在旺角
[00:40:26.000 --> 00:40:29.000]  這個區份裏面
[00:40:29.000 --> 00:40:32.000]  我們怎樣去經歷上帝的同在呢?
[00:40:32.000 --> 00:40:35.000]  除了將這個地方變得美輪美奐
[00:40:35.000 --> 00:40:37.000]  我們很有人情味之外
[00:40:37.000 --> 00:40:39.000]  如果教會
[00:40:39.000 --> 00:40:42.000]  旺角浸信會在旺角這個社區
[00:40:42.000 --> 00:40:44.000]  在我們身處的這個地方
[00:40:44.000 --> 00:40:46.000]  我們可以令到身邊的人
[00:40:46.000 --> 00:40:48.000]  會經歷到上帝的同在
[00:40:48.000 --> 00:40:50.000]  會經歷到上帝的賜福
[00:40:50.000 --> 00:40:54.000]  這就是我們真正體現到
[00:40:54.000 --> 00:40:57.000]  上帝與我們同在的那種生命力
[00:40:57.000 --> 00:41:00.000]  在我們個人層面裏面
[00:41:00.000 --> 00:41:02.000]  我們每一個領受了福音
[00:41:02.000 --> 00:41:04.000]  在這裏接受建立成為一個門徒
[00:41:04.000 --> 00:41:07.000]  當我帶著這份福音的時候
[00:41:07.000 --> 00:41:09.000]  我身處的環境
[00:41:09.000 --> 00:41:13.000]  可能我會令到所有人工作更加昌盛
[00:41:13.000 --> 00:41:15.000]  我會令到環境變得更加好
[00:41:15.000 --> 00:41:19.000]  倘若上帝隱密的
[00:41:19.000 --> 00:41:21.000]  我們面對著試探隱憂
[00:41:21.000 --> 00:41:23.000]  好像上帝很隱密
[00:41:23.000 --> 00:41:27.000]  見不到上帝插手在這些事當中的時候
[00:41:27.000 --> 00:41:29.000]  我們心裏面依然有上帝
[00:41:29.000 --> 00:41:32.000]  我們心裏面有上帝同在
[00:41:32.000 --> 00:41:34.000]  所以我們做的決定
[00:41:34.000 --> 00:41:37.000]  我們人生所行的堅持的路
[00:41:37.000 --> 00:41:40.000]  我們知道我們按著上帝的心意而行
[00:41:40.000 --> 00:41:44.000]  可能做了這些決定會帶來一些代價
[00:41:44.000 --> 00:41:47.000]  不過我們知道
[00:41:47.000 --> 00:41:50.000]  我們怎可以作這些大惡來得罪上帝呢?
[00:41:50.000 --> 00:41:54.000]  我們就帶著這份單純的信念
[00:41:54.000 --> 00:41:56.000]  活好我們生命
[00:41:56.000 --> 00:42:00.000]  好好地在上帝隱藏的日子
[00:42:00.000 --> 00:42:03.000]  我們就發揮一種這樣的生命力
[00:42:03.000 --> 00:42:07.000]  甚或可能在一個很難的處境裏面
[00:42:07.000 --> 00:42:09.000]  在你的出現
[00:42:09.000 --> 00:42:13.000]  你會令到這個地方帶來一點點的溫情
[00:42:13.000 --> 00:42:17.000]  在一個接近地獄的狀態之下
[00:42:17.000 --> 00:42:21.000]  你令到它不會進入變成更地獄
[00:42:21.000 --> 00:42:25.000]  反而是讓它可以在人間當中呈現到
[00:42:25.000 --> 00:42:27.000]  在一些不理想的環境裏面
[00:42:27.000 --> 00:42:30.000]  呈現一點點的美與善
[00:42:30.000 --> 00:42:32.000]  求主幫助我們
[00:42:32.000 --> 00:42:36.000]  今日當我們去讀《創世紀》裏面
[00:42:36.000 --> 00:42:38.000]  關於耶和華同在的時候
[00:42:38.000 --> 00:42:40.000]  我們就不要這麼靜態
[00:42:40.000 --> 00:42:43.000]  去躲在深山找上帝
[00:42:43.000 --> 00:42:46.000]  當我們讀通這段經文的時候
[00:42:46.000 --> 00:42:48.000]  我們知道我們更加有力量
[00:42:48.000 --> 00:42:51.000]  有那份勇氣和膽識
[00:42:51.000 --> 00:42:56.000]  在我們生活當中尋求耶和華同在
[00:42:56.000 --> 00:42:59.000]  在我們生命裏面亦都活現一種
[00:42:59.000 --> 00:43:02.000]  耶和華同在的生命
[00:43:02.000 --> 00:43:04.000]  今日從這段經文裏面
[00:43:04.000 --> 00:43:06.000]  求主繼續來對我們講說話
[00:43:06.000 --> 00:43:09.000]  亦都希望我們的生命成為別人的祝福

