
[00:00:00.000 --> 00:00:05.000]  讓我們繼續以聆聽主的道去敬拜我們的神
[00:39:50.000 --> 00:39:54.000]  兄弟姐妹
[00:39:54.000 --> 00:39:57.000]  當然我們未必一定要用這種方式
[00:39:57.000 --> 00:40:01.000]  不過基督耶穌的復活的名
[00:40:01.000 --> 00:40:03.000]  基督耶穌的名
[00:40:03.000 --> 00:40:06.000]  今天不要成為我們純粹
[00:40:06.000 --> 00:40:08.000]  掛在口邊嘴巴舔舔
[00:40:08.000 --> 00:40:10.000]  隨口說出來的東西
[00:40:11.000 --> 00:40:12.000]  有一份認信
[00:40:12.000 --> 00:40:14.000]  祂是我們的主
[00:40:14.000 --> 00:40:16.000]  我們的神
[00:40:16.000 --> 00:40:18.000]  我們生命裏面
[00:40:18.000 --> 00:40:20.000]  要真實地經歷這個信仰
[00:40:20.000 --> 00:40:23.000]  真實體會這個信仰
[00:40:23.000 --> 00:40:25.000]  是一個怎樣的復活
[00:40:25.000 --> 00:40:27.000]  大能的信仰
[00:40:27.000 --> 00:40:29.000]  在你生命當中
[00:40:29.000 --> 00:40:31.000]  你可以經歷得到的
[00:40:31.000 --> 00:40:34.000]  只要你放開你的內心
[00:40:34.000 --> 00:40:39.000]  不要被純粹單憑一個約定俗成的答案
[00:40:40.000 --> 00:40:41.000]  滿足了它
[00:40:41.000 --> 00:40:44.000]  你就放棄了繼續尋真的精神
[00:40:44.000 --> 00:40:47.000]  今日這段經文提醒我們
[00:40:47.000 --> 00:40:49.000]  當晚的尋真
[00:40:49.000 --> 00:40:51.000]  他尋求一個真理
[00:40:51.000 --> 00:40:53.000]  上帝會向他來對啟示
[00:40:53.000 --> 00:40:56.000]  是上帝採取一個主動
[00:40:56.000 --> 00:40:58.000]  向人告訴他
[00:40:58.000 --> 00:41:00.000]  他是一個怎樣的神
[00:41:00.000 --> 00:41:02.000]  他更加告訴我們
[00:41:02.000 --> 00:41:06.000]  今日我們不是信一個虛擬
[00:41:06.000 --> 00:41:09.000]  或者道讚出來的一個神話故事
[00:41:09.000 --> 00:41:11.000]  而是一個親手摸過
[00:41:11.000 --> 00:41:13.000]  親身經歷過
[00:41:13.000 --> 00:41:16.000]  一起生活過的基督耶穌
[00:41:16.000 --> 00:41:18.000]  在一班門徒當中
[00:41:18.000 --> 00:41:21.000]  記錄下他這些生命的事跡
[00:41:21.000 --> 00:41:23.000]  讓每一個看聖經的人
[00:41:23.000 --> 00:41:25.000]  可以因此而信基督耶穌
[00:41:25.000 --> 00:41:27.000]  就是我們生命的主
[00:41:27.000 --> 00:41:29.000]  我們今天
[00:41:29.000 --> 00:41:31.000]  除了我們帶著激昂
[00:41:31.000 --> 00:41:33.000]  來歌頌我們的上帝
[00:41:33.000 --> 00:41:35.000]  我們更加要
[00:41:35.000 --> 00:41:37.000]  繼續尋求真相
[00:41:38.000 --> 00:41:40.000]  尋求那位真實為我們
[00:41:40.000 --> 00:41:42.000]  釘身十架的主耶穌
[00:41:42.000 --> 00:41:45.000]  尋求那位帶領我們走過生命
[00:41:45.000 --> 00:41:47.000]  一切憂谷的上帝
[00:41:47.000 --> 00:41:49.000]  當我們尋求他
[00:41:49.000 --> 00:41:51.000]  他會向我們顯現
[00:41:51.000 --> 00:41:53.000]  多瑪色日講
[00:41:53.000 --> 00:41:55.000]  我的主 我的神
[00:41:55.000 --> 00:41:57.000]  今天我們都一起凝信
[00:41:57.000 --> 00:41:59.000]  耶穌基督
[00:41:59.000 --> 00:42:01.000]  你是我的主
[00:42:01.000 --> 00:42:03.000]  我的神
[00:42:03.000 --> 00:42:05.000]  謝謝觀看

