
[00:00:00.000 --> 00:00:07.040]  今天選讀的經訓是在《士師記》十六章第一至四節
[00:38:44.760 --> 00:38:46.760]  人若離開了你之後
[00:38:46.760 --> 00:38:48.760]  其實我們不能作什麼
[00:38:48.760 --> 00:38:50.760]  我們不得不承認
[00:38:50.760 --> 00:38:54.760]  我們只是一群過度自信的罪人
[00:38:54.760 --> 00:38:56.760]  經常忘記了
[00:38:56.760 --> 00:38:59.760]  上帝你才是賜予恩典的神
[00:38:59.760 --> 00:39:01.760]  不是我們有多厲害
[00:39:01.760 --> 00:39:03.760]  不是我們多有才幹
[00:39:03.760 --> 00:39:06.760]  而是你白白的恩典
[00:39:06.760 --> 00:39:09.760]  賜予我們能力可以和你同功
[00:39:09.760 --> 00:39:14.760]  求你賜我們一份謙卑受教的心
[00:39:14.760 --> 00:39:16.760]  幫助我們去珍惜
[00:39:16.760 --> 00:39:19.760]  上帝賜給我們的每一份恩典
[00:39:19.760 --> 00:39:22.760]  不要當作理所當然
[00:39:22.760 --> 00:39:26.760]  好叫我們的生命成為你美好的活祭
[00:39:26.760 --> 00:39:28.760]  見證你 榮耀你
[00:39:28.760 --> 00:39:31.760]  以上坦誠真誠的禱告
[00:39:31.760 --> 00:39:32.760]  乃奉我恩主
[00:39:32.760 --> 00:39:34.760]  主耶穌基督得聖的名字
[00:39:34.760 --> 00:39:40.760]  其他事項

