
[00:00:00.000 --> 00:00:02.320]  因為「著崇拜」要讀的經訓
[00:46:09.960 --> 00:46:12.560]  在這麼多姿多彩的世界裡
[00:46:12.560 --> 00:46:15.160]  我們選擇神
[00:46:15.160 --> 00:46:17.360]  去行祂的信仰
[00:46:17.360 --> 00:46:18.960]  宣揚祂
[00:46:18.960 --> 00:46:22.160]  去敬拜祂
[00:46:22.160 --> 00:46:28.760]  去回應這個極度自我中心的世代
[00:46:28.760 --> 00:46:29.360]  弟兄姊妹
[00:46:29.360 --> 00:46:31.360]  我呼籲黃浸的弟兄姊妹
[00:46:31.360 --> 00:46:33.160]  一起捲起衣袖
[00:46:33.160 --> 00:46:35.960]  全民皆兵去服侍我們的上帝
[00:46:35.960 --> 00:46:38.760]  我們一起祈禱
[00:46:38.760 --> 00:46:43.160]  天父,我們要在你面前立志
[00:46:43.160 --> 00:46:46.560]  我們不要單單坐在這裡
[00:46:46.560 --> 00:46:48.560]  過安逸的生活
[00:46:48.560 --> 00:46:49.960]  我們要的是
[00:46:49.960 --> 00:46:55.760]  我們全心全意奮身去侍奉敬拜祢
[00:46:55.760 --> 00:46:57.560]  否則我們就會忘記祢
[00:46:57.560 --> 00:46:58.560]  忘記祢的慈愛
[00:46:58.560 --> 00:47:00.160]  忘記祢的信實
[00:47:00.160 --> 00:47:06.360]  我們就會跟隨這個世代的影響去走
[00:47:06.360 --> 00:47:10.160]  天父,我求祢幫我們
[00:47:10.160 --> 00:47:13.760]  我們希望我們的信仰能夠得以承傳
[00:47:13.760 --> 00:47:16.760]  我們希望我們能夠做一個
[00:47:16.760 --> 00:47:18.760]  奮勇去侍奉祢的人
[00:47:18.760 --> 00:47:20.760]  求祢親自去引領
[00:47:20.760 --> 00:47:23.760]  求祢興起我們當中每一個
[00:47:23.760 --> 00:47:25.360]  我們這樣禱告、交託
[00:47:25.360 --> 00:47:27.760]  奉主耶穌基督的聖名字祈求

