
[00:00:00.000 --> 00:00:02.380]  也是中讀經訓的時間
[00:37:30.400 --> 00:37:33.400]  不否定我們自己有這一份的情感
[00:37:33.400 --> 00:37:35.400]  但在上帝的恩典當中
[00:37:35.400 --> 00:37:38.400]  讓我們這些負面的情緒
[00:37:38.400 --> 00:37:42.400]  這些情感可以重新畫了一條界線
[00:37:42.400 --> 00:37:44.400]  我們向上帝祈求
[00:37:44.400 --> 00:37:46.400]  這些過去就成為過去
[00:37:46.400 --> 00:37:49.400]  亦都求上帝給我們有力量
[00:37:49.400 --> 00:37:53.400]  正視我們生命裏面上帝為我們所預備的將來
[00:37:53.400 --> 00:37:55.400]  唯有是這樣
[00:37:55.400 --> 00:37:58.400]  我們生命的瓶頸才可以被突破
[00:37:58.400 --> 00:38:03.400]  我們生命這個信仰才能夠幫助我們
[00:38:03.400 --> 00:38:06.400]  去檢視我們生命內心深處裏面
[00:38:06.400 --> 00:38:10.400]  一直未處理好的這些負面情感
[00:38:10.400 --> 00:38:12.400]  求主繼續幫助我們
[00:38:12.400 --> 00:38:14.400]  藉著大衛這一段不光彩的經歷
[00:38:14.400 --> 00:38:17.400]  這一段大衛的轉捩點
[00:38:17.400 --> 00:38:19.400]  在他生命當中
[00:38:19.400 --> 00:38:21.400]  我們讀得到一些的亮光
[00:38:21.400 --> 00:38:23.400]  讓我們生命繼續走向光明
[00:38:23.400 --> 00:38:25.400]  願主繼續彌陀賜福我們眾人
[00:38:25.400 --> 00:38:27.400]  (字幕製作/時間軸:秋月AutumnMoon)
[00:38:27.400 --> 00:38:29.400]  (字幕製作:貝爾)

