
[00:00:00.000 --> 00:00:08.000]  今天「經憤」記載在菲律比書四章 一字九字
[00:38:28.000 --> 00:38:30.000]  怎樣奮身相信耶穌
[00:38:30.000 --> 00:38:32.000]  就是你捉緊他的吩咐
[00:38:32.000 --> 00:38:34.000]  你遵守他的吩咐
[00:38:34.000 --> 00:38:36.000]  為他作見證
[00:38:36.000 --> 00:38:38.000]  完成他交託給我們的使命
[00:38:38.000 --> 00:38:44.000]  保羅說上帝會將他的平安賜給我們
[00:38:44.000 --> 00:38:46.000]  他會與我們同在
[00:38:46.000 --> 00:38:48.000]  而有上帝同在的生命
[00:38:48.000 --> 00:38:50.000]  就一定是最安穩的人生
[00:38:50.000 --> 00:38:52.000]  所以弟姐妹其實
[00:38:52.000 --> 00:38:54.000]  喜樂平安不在於
[00:38:54.000 --> 00:38:56.000]  我們的生活是否一帆風順
[00:38:56.000 --> 00:38:58.000]  是否無風無浪
[00:38:58.000 --> 00:39:02.000]  在於我們有沒有捉緊上帝創造我們的目的和意義
[00:39:02.000 --> 00:39:04.000]  我們的生活其實
[00:39:04.000 --> 00:39:06.000]  好像一艘船
[00:39:06.000 --> 00:39:08.000]  有時遇到太巨大的風浪
[00:39:08.000 --> 00:39:10.000]  它真的需要怎樣
[00:39:10.000 --> 00:39:12.000]  它真的要停在避風港
[00:39:12.000 --> 00:39:14.000]  讓那裏獲得安穩
[00:39:14.000 --> 00:39:16.000]  可以遮風擋雨
[00:39:16.000 --> 00:39:18.000]  但一艘船可否永遠停留在避風港
[00:39:18.000 --> 00:39:20.000]  又不可以
[00:39:20.000 --> 00:39:22.000]  因為這不是它被造的目的
[00:39:22.000 --> 00:39:24.000]  船被造就是要出海
[00:39:24.000 --> 00:39:26.000]  就是要經歷風險
[00:39:26.000 --> 00:39:28.000]  冒險
[00:39:28.000 --> 00:39:30.000]  甚至有時會有損傷
[00:39:30.000 --> 00:39:32.000]  撞傷刮花
[00:39:32.000 --> 00:39:34.000]  然後又回到避風港
[00:39:34.000 --> 00:39:36.000]  回到船塢裏面維修
[00:39:36.000 --> 00:39:38.000]  維修完之後
[00:39:38.000 --> 00:39:40.000]  再出發
[00:39:40.000 --> 00:39:42.000]  去探索這個世界
[00:39:42.000 --> 00:39:44.000]  探索這個生命
[00:39:44.000 --> 00:39:46.000]  就是這樣不斷循環累積
[00:39:46.000 --> 00:39:48.000]  一些真實的歷練
[00:39:48.000 --> 00:39:50.000]  人就會漸漸長大
[00:39:50.000 --> 00:39:52.000]  其實我們被造的目的都是這樣
[00:39:52.000 --> 00:39:54.000]  我們要和世界結連
[00:39:54.000 --> 00:39:56.000]  要和別人建立關係
[00:39:56.000 --> 00:39:58.000]  幫助自己
[00:39:58.000 --> 00:40:00.000]  和別人在裏面更加認識
[00:40:00.000 --> 00:40:02.000]  上帝的旨意
[00:40:02.000 --> 00:40:04.000]  這就是我們的寧靜成長
[00:40:04.000 --> 00:40:06.000]  在過程裏面
[00:40:06.000 --> 00:40:08.000]  會有損傷的
[00:40:08.000 --> 00:40:10.000]  會有風險
[00:40:10.000 --> 00:40:12.000]  甚至乎你會卻步
[00:40:12.000 --> 00:40:14.000]  但耶穌允許
[00:40:14.000 --> 00:40:16.000]  祂和你同在
[00:40:16.000 --> 00:40:18.000]  祂會和你同行
[00:40:18.000 --> 00:40:20.000]  並且祂會有
[00:40:20.000 --> 00:40:22.000]  足夠的保護平安
[00:40:22.000 --> 00:40:24.000]  讓我們最後
[00:40:24.000 --> 00:40:26.000]  經歷一個得勝的人生
[00:40:26.000 --> 00:40:28.000]  到達終點
[00:40:28.000 --> 00:40:30.000]  好盼望這個系列
[00:40:30.000 --> 00:40:32.000]  讓我們讓孫逸宣說
[00:40:32.000 --> 00:40:34.000]  能夠幫助弟姊妹
[00:40:34.000 --> 00:40:36.000]  我們的靈命真的可以安穩在耶穌裏面
[00:40:36.000 --> 00:40:38.000]  一方面經歷祂的保護
[00:40:38.000 --> 00:40:40.000]  一方面經歷祂的醫治
[00:40:40.000 --> 00:40:42.000]  但同時
[00:40:42.000 --> 00:40:44.000]  我們也相信耶穌會堅持祂
[00:40:44.000 --> 00:40:46.000]  我們出去探索這個世界
[00:40:46.000 --> 00:40:48.000]  和你身邊的人
[00:40:48.000 --> 00:40:50.000]  建立一個健康的關係
[00:40:50.000 --> 00:40:52.000]  我們同心討論
[00:40:52.000 --> 00:40:56.000]  恩主啊,我們多謝你
[00:40:56.000 --> 00:40:58.000]  讓我們真的無論在什麼環境裏面
[00:40:58.000 --> 00:41:00.000]  讓我們都可以
[00:41:00.000 --> 00:41:02.000]  依靠耶穌你
[00:41:02.000 --> 00:41:04.000]  在主理裏面找到出路
[00:41:04.000 --> 00:41:06.000]  找到安息
[00:41:06.000 --> 00:41:08.000]  找到醫治
[00:41:08.000 --> 00:41:10.000]  我們再可以繼續出發
[00:41:10.000 --> 00:41:12.000]  去履行上帝所託付給我們的使命
[00:41:12.000 --> 00:41:14.000]  走入人群裏面
[00:41:14.000 --> 00:41:16.000]  去為你作見證
[00:41:16.000 --> 00:41:18.000]  與身邊的人的結連
[00:41:18.000 --> 00:41:20.000]  彼此的祝福
[00:41:20.000 --> 00:41:22.000]  上帝我們知道過程不容易
[00:41:22.000 --> 00:41:24.000]  正如你走進人間的時候
[00:41:24.000 --> 00:41:26.000]  你也會遇到敵黨
[00:41:26.000 --> 00:41:28.000]  我們也知道耶穌你已經為我們
[00:41:28.000 --> 00:41:30.000]  完成了這趟人生的之旅
[00:41:30.000 --> 00:41:32.000]  成為我們美好的示範
[00:41:32.000 --> 00:41:34.000]  也成為我們跟隨的一個榜樣
[00:41:34.000 --> 00:41:36.000]  以致我們真的可以
[00:41:36.000 --> 00:41:38.000]  跟著你來行的時候
[00:41:38.000 --> 00:41:40.000]  我們就知道
[00:41:40.000 --> 00:41:42.000]  我們可以走不全程
[00:41:42.000 --> 00:41:44.000]  求主你幫助我們
[00:41:44.000 --> 00:41:46.000]  幫助每一位弟兄姊妹
[00:41:46.000 --> 00:41:48.000]  無論我們在什麼光景裏面
[00:41:48.000 --> 00:41:50.000]  我們可能與人有厭曲
[00:41:50.000 --> 00:41:52.000]  或者與人關係有阻滯
[00:41:52.000 --> 00:41:54.000]  又或者我們在這個世界裏面
[00:41:54.000 --> 00:41:56.000]  遭受過傷害
[00:41:56.000 --> 00:41:58.000]  求主你也醫治
[00:41:58.000 --> 00:42:00.000]  讓我們有重新出發的勇氣
[00:42:00.000 --> 00:42:02.000]  去為你作見證
[00:42:02.000 --> 00:42:04.000]  我們這樣的禱告交託
[00:42:04.000 --> 00:42:06.000]  奉耶穌基督你的命來祈求
[00:42:06.000 --> 00:42:08.000]  阿彌陀佛

