
[00:00:00.000 --> 00:00:01.560]  領子會讓我們這段時間
[00:38:09.840 --> 00:38:12.840]  有信心和勇氣地去經歷神
[00:38:12.840 --> 00:38:14.840]  我很肯定
[00:38:14.840 --> 00:38:15.840]  這是上帝的應許
[00:38:15.840 --> 00:38:17.840]  你必定得到飽足
[00:38:17.840 --> 00:38:22.840]  能夠過一個喜樂滿足的人生
[00:38:22.840 --> 00:38:23.840]  我們同心圖告
[00:38:23.840 --> 00:38:24.840]  我們同心圖告
[00:38:25.840 --> 00:38:27.840]  親愛的主
[00:38:27.840 --> 00:38:29.840]  我們很感謝祢
[00:38:29.840 --> 00:38:33.840]  因為祢是一個很樂意去啟示給我們
[00:38:33.840 --> 00:38:34.840]  告訴我們
[00:38:34.840 --> 00:38:36.840]  祢的心意的上帝
[00:38:36.840 --> 00:38:38.840]  主我們感謝祢
[00:38:38.840 --> 00:38:40.840]  我們很愚鈍
[00:38:40.840 --> 00:38:43.840]  我們很多事情都摸不透
[00:38:43.840 --> 00:38:45.840]  但是祢向我們顯明
[00:38:45.840 --> 00:38:47.840]  主求祢幫助我們
[00:38:47.840 --> 00:38:50.840]  讓我們很上上學武
[00:38:50.840 --> 00:38:51.840]  祢自己的旨意
[00:38:51.840 --> 00:38:53.840]  在我們的生命裡成就
[00:38:53.840 --> 00:38:58.840]  以致我們能夠經歷喜樂
[00:38:58.840 --> 00:39:00.840]  滿足的人生狀態
[00:39:00.840 --> 00:39:03.840]  主幫我們校正焦點
[00:39:03.840 --> 00:39:08.840]  離開那些真的能伴我們
[00:39:08.840 --> 00:39:10.840]  去側觀我們的東西
[00:39:10.840 --> 00:39:12.840]  讓我們單單去仰望祢
[00:39:12.840 --> 00:39:14.840]  我們單單對準祢
[00:39:14.840 --> 00:39:18.840]  讓祢的使命成為我們人生的畢生志願
[00:39:18.840 --> 00:39:19.840]  成為我們的目標
[00:39:19.840 --> 00:39:21.840]  我們的方向
[00:39:21.840 --> 00:39:23.840]  以致我們見祢面的時候
[00:39:23.840 --> 00:39:25.840]  能夠討祢的喜悅
[00:39:25.840 --> 00:39:27.840]  求祢幫助我們
[00:39:27.840 --> 00:39:29.840]  奉耶穌基督的聖名
[00:39:29.840 --> 00:39:30.840]  阿門

