
[00:00:00.000 --> 00:00:05.000]  經訓在《馬太福音》12章15至21節
[00:36:32.200 --> 00:36:34.200]  我們看到上帝
[00:36:34.200 --> 00:36:36.200]  他依然給機會這個世界
[00:36:36.200 --> 00:36:38.200]  他依然為我們生命
[00:36:38.200 --> 00:36:40.200]  帶來一些新的改變
[00:36:40.200 --> 00:36:42.200]  他亦給機會給我們每一個
[00:36:42.200 --> 00:36:44.200]  希望我們明白基督耶穌的心腸
[00:36:44.200 --> 00:36:46.200]  明白祂的旨意
[00:36:46.200 --> 00:36:48.200]  我們同心祈禱
[00:36:48.200 --> 00:36:54.200]  基督耶穌願祢幫助我們
[00:36:54.200 --> 00:36:56.200]  讓我們能夠知道
[00:36:56.200 --> 00:36:58.200]  祢是一個怎樣的救主
[00:36:58.200 --> 00:37:00.200]  在喧鬧的聲音當中
[00:37:00.200 --> 00:37:02.200]  願祢的安靜
[00:37:02.200 --> 00:37:04.200]  願祢的同在
[00:37:04.200 --> 00:37:06.200]  成為我們生命
[00:37:06.200 --> 00:37:08.200]  深處的安慰
[00:37:08.200 --> 00:37:10.200]  驅除我們生命
[00:37:10.200 --> 00:37:12.200]  裏面很多的暴戾
[00:37:12.200 --> 00:37:14.200]  幫助我們檢視我們的口舌
[00:37:14.200 --> 00:37:16.200]  會不會成為
[00:37:16.200 --> 00:37:18.200]  最強烈的武器
[00:37:18.200 --> 00:37:20.200]  傷害身邊的人
[00:37:20.200 --> 00:37:22.200]  檢視我們的心懷念念
[00:37:22.200 --> 00:37:24.200]  我們有沒有地方
[00:37:24.200 --> 00:37:26.200]  不理想
[00:37:26.200 --> 00:37:28.200]  求祢催近我們
[00:37:28.200 --> 00:37:30.200]  貼近我們
[00:37:30.200 --> 00:37:32.200]  讓我們的心
[00:37:32.200 --> 00:37:34.200]  被祢謙柔的心
[00:37:34.200 --> 00:37:36.200]  改變
[00:37:36.200 --> 00:37:38.200]  願祢繼續來對先恩與眾弟子妹同在
[00:37:38.200 --> 00:37:40.200]  我們多謝主的垂聽祈禱
[00:37:40.200 --> 00:37:42.200]  奉基督耶穌的聖名祈求
[00:37:42.200 --> 00:37:44.200]  Amen

