
[00:00:00.000 --> 00:00:06.520]  以下跟大家讀出的經文是在舊約《新命記》第四章一至十四節
[00:38:22.960 --> 00:38:24.960]  你明白聖經的教導
[00:38:24.960 --> 00:38:28.960]  你的改變是會由內而外改變
[00:38:28.960 --> 00:38:30.960]  日子久了的時候
[00:38:30.960 --> 00:38:33.960]  你就會看到這種生命的功力
[00:38:33.960 --> 00:38:35.960]  而這種呈現
[00:38:35.960 --> 00:38:39.960]  跟這個世界截然不同的表現
[00:38:39.960 --> 00:38:41.960]  當你信主信得久的時候
[00:38:41.960 --> 00:38:42.960]  你再比對一下
[00:38:42.960 --> 00:38:44.960]  未信主的跟你一起長大的朋友
[00:38:44.960 --> 00:38:46.960]  你不是去批判他
[00:38:46.960 --> 00:38:48.960]  不過你會看到
[00:38:48.960 --> 00:38:50.960]  如果沒有上帝
[00:38:50.960 --> 00:38:52.960]  可能你的生命跟他們
[00:38:52.960 --> 00:38:54.960]  那些價值觀念
[00:38:54.960 --> 00:38:57.960]  或者那些處事不尊重人
[00:38:57.960 --> 00:39:00.960]  或者對神沒有敬畏的心
[00:39:00.960 --> 00:39:03.960]  你就會呈現出來
[00:39:03.960 --> 00:39:05.960]  但當你生命裡
[00:39:05.960 --> 00:39:07.960]  認真地實踐這個信仰
[00:39:07.960 --> 00:39:09.960]  日子久遠
[00:39:09.960 --> 00:39:12.960]  你就會看到你生命截然不同
[00:39:12.960 --> 00:39:15.960]  甚至你的生命的本質
[00:39:15.960 --> 00:39:18.960]  是會令人很羨慕的
[00:39:18.960 --> 00:39:20.960]  今天很多人說
[00:39:20.960 --> 00:39:22.960]  傳福音最有效的方法是什麼?
[00:39:22.960 --> 00:39:24.960]  除了能夠延傳之外
[00:39:24.960 --> 00:39:26.960]  其實就是在關係裡傳福音
[00:39:26.960 --> 00:39:30.960]  關係除了大家很親密之外
[00:39:30.960 --> 00:39:32.960]  大家之間
[00:39:32.960 --> 00:39:35.960]  弟兄姊妹很有真誠相處
[00:39:35.960 --> 00:39:36.960]  弟兄姊妹之間
[00:39:36.960 --> 00:39:39.960]  有一份很濃烈的熱情
[00:39:39.960 --> 00:39:42.960]  對上帝有一種敬畏的心
[00:39:42.960 --> 00:39:44.960]  一起唱詩
[00:39:44.960 --> 00:39:46.960]  一起渡過生命的高高低低
[00:39:46.960 --> 00:39:49.960]  這種生命本身
[00:39:49.960 --> 00:39:52.960]  都令這個世界非常羨慕
[00:39:52.960 --> 00:39:57.960]  今天如果我們真的要好好實踐這個信仰
[00:39:57.960 --> 00:40:00.960]  其實聖經裡有教導我們
[00:40:00.960 --> 00:40:02.960]  我們每個星期都在做這些事
[00:40:02.960 --> 00:40:05.960]  不過即使變成果效
[00:40:05.960 --> 00:40:07.960]  好像吃了止痛藥
[00:40:07.960 --> 00:40:08.960]  一吃就馬上改變
[00:40:08.960 --> 00:40:09.960]  未必是
[00:40:09.960 --> 00:40:11.960]  不過是一個長年累月
[00:40:11.960 --> 00:40:13.960]  日子有功
[00:40:13.960 --> 00:40:16.960]  當你隔了一段時間再回望的時候
[00:40:16.960 --> 00:40:18.960]  你就會發現自己不同了
[00:40:18.960 --> 00:40:20.960]  由主幫助我們
[00:40:20.960 --> 00:40:23.960]  我們努力實踐這些基本功
[00:40:23.960 --> 00:40:25.960]  日子久遠的時候
[00:40:25.960 --> 00:40:27.960]  你會看到有很多的改變
[00:40:27.960 --> 00:40:28.960]  第二件事
[00:40:28.960 --> 00:40:30.960]  這個改變
[00:40:30.960 --> 00:40:32.960]  你不要只放在你自己這一代
[00:40:32.960 --> 00:40:35.960]  或者自己在我們今天處境當中
[00:40:35.960 --> 00:40:39.960]  我們的信仰需要傳承
[00:40:39.960 --> 00:40:45.960]  我們的信仰需要世世代代傳遞下去
[00:40:45.960 --> 00:40:48.960]  不單滿足於我們當下這一代
[00:40:48.960 --> 00:40:53.960]  我們這一班人生命的滿足
[00:40:53.960 --> 00:40:56.960]  我們更加寄望的是我們的子子孫孫
[00:40:56.960 --> 00:41:00.960]  他們的生命同樣都得到上帝的應許
[00:41:00.960 --> 00:41:02.960]  盼望見到你的兒女
[00:41:02.960 --> 00:41:04.960]  在他們的同輩當中
[00:41:04.960 --> 00:41:06.960]  他們成為一個decent的人
[00:41:06.960 --> 00:41:08.960]  成為一個真是
[00:41:08.960 --> 00:41:11.960]  上帝喜悅的一個年輕人
[00:41:11.960 --> 00:41:13.960]  一個上帝喜悅的孩子
[00:41:13.960 --> 00:41:15.960]  而不是成為一個生骨大頭菜
[00:41:15.960 --> 00:41:17.960]  好好地管教他們
[00:41:17.960 --> 00:41:18.960]  世世代代地
[00:41:18.960 --> 00:41:21.960]  從小到大已經將上帝的價值觀
[00:41:21.960 --> 00:41:25.960]  將上帝的美善教導他們
[00:41:25.960 --> 00:41:31.960]  而不要將外面社會的職責放進去
[00:41:31.960 --> 00:41:35.960]  如果你將這個世界的觀念放進去的時候
[00:41:35.960 --> 00:41:40.960]  到最後其實孩子還是沒有辦法經歷上帝的豐盛
[00:41:40.960 --> 00:41:42.960]  求主幫助我們
[00:41:42.960 --> 00:41:45.960]  當我們今天在新春的日子
[00:41:45.960 --> 00:41:48.960]  我寄望我們旺角浸信會
[00:41:48.960 --> 00:41:50.960]  我們的世世代代
[00:41:50.960 --> 00:41:52.960]  我們下一代又興起
[00:41:52.960 --> 00:41:55.960]  全部都是上帝所喜悅的子民
[00:41:55.960 --> 00:41:56.960]  更加願我們這一代
[00:41:56.960 --> 00:41:57.960]  我們的生命
[00:41:57.960 --> 00:41:59.960]  活出良藝的生命
[00:41:59.960 --> 00:42:01.960]  活出一個令人羨慕的生命
[00:42:01.960 --> 00:42:03.960]  求主繼續來帶領我們
[00:42:03.960 --> 00:42:04.960]  祝福我們
[00:42:04.960 --> 00:42:08.040]  (今天視頻就拍到這裡啦 拜拜~)

