
[00:00:00.000 --> 00:00:04.240]  讓我們一同以聆聽聖道去敬拜我們的主
[00:42:29.880 --> 00:42:35.880]  (我睡醒的時候陪我你同坐)
[00:42:35.880 --> 00:42:42.880]  (他永遠都不會撇下我)
[00:42:43.880 --> 00:42:49.880]  (愛動了的人他便安慰我心)
[00:42:49.880 --> 00:42:56.880]  (他永遠都不會撇下我)
[00:42:56.880 --> 00:43:02.880]  (引領我做人就出黑暗)
[00:43:02.880 --> 00:43:09.880]  (他永遠都不會撇下我)
[00:43:10.880 --> 00:43:16.880]  (愛動了的人他便安慰我心)
[00:43:16.880 --> 00:43:22.880]  (他永遠都不會撇下我)
[00:43:22.880 --> 00:43:29.880]  (引領我做人就出黑暗)
[00:43:29.880 --> 00:43:37.880]  (引領我做人就出黑暗)
[00:43:37.880 --> 00:43:41.880]  (他永遠都不會撇下我)
[00:43:41.880 --> 00:43:47.880]  主席
[00:43:47.880 --> 00:43:53.880]  主席
[00:43:54.880 --> 00:43:58.880]  全能的上帝 一切美善
[00:43:58.880 --> 00:44:00.880]  傳遍恩惠的賜予者
[00:44:00.880 --> 00:44:02.880]  我們感激你的公認
[00:44:02.880 --> 00:44:05.880]  父啊 求你指教我們
[00:44:05.880 --> 00:44:09.880]  回應你 獻上自己
[00:44:09.880 --> 00:44:12.880]  並且一切從你而來的豐盛
[00:44:12.880 --> 00:44:16.880]  好叫我們不單用嘴唇去讚美你
[00:44:16.880 --> 00:44:21.880]  更加以生命的全部向你獻情
[00:44:22.880 --> 00:44:27.880]  主啊 無論我們在工作 家庭 侍奉
[00:44:27.880 --> 00:44:30.880]  我們的心思 意念
[00:44:30.880 --> 00:44:33.880]  我們的待人接物
[00:44:33.880 --> 00:44:39.880]  面對生活挑戰的種種態度
[00:44:39.880 --> 00:44:43.880]  我們都願意討你的喜悅
[00:44:43.880 --> 00:44:48.880]  求主你幫助我們成為一個哀動的人
[00:44:48.880 --> 00:44:54.880]  好使我們能夠竭力去明白你的話語
[00:44:54.880 --> 00:44:56.880]  明白你的心意
[00:44:56.880 --> 00:44:58.880]  過討你喜悅的生命
[00:44:58.880 --> 00:45:01.880]  成為活祭獻情給你
[00:45:01.880 --> 00:45:03.880]  我們這樣好告交託
[00:45:03.880 --> 00:45:05.880]  奉主耶穌基督的聖名致祈求
[00:45:05.880 --> 00:45:07.880]  阿們

