
[00:00:00.000 --> 00:00:03.400]  (主席)今日讀的經文是在列王記下第六章
[00:34:45.080 --> 00:34:47.080]  再好的查經預備
[00:34:47.080 --> 00:34:50.080]  都不及在我迷失的時候
[00:34:50.080 --> 00:34:53.080]  我只要打個電話
[00:34:53.080 --> 00:34:55.080]  我只要發個訊息
[00:34:55.080 --> 00:34:57.080]  我只要敲下牧者的門
[00:34:57.080 --> 00:34:59.080]  這些牧者和導師
[00:34:59.080 --> 00:35:01.080]  就會騰出空間開放家裡
[00:35:01.080 --> 00:35:03.080]  陪伴他
[00:35:03.080 --> 00:35:04.080]  聆聽他
[00:35:04.080 --> 00:35:05.080]  一邊聽他信
[00:35:05.080 --> 00:35:08.080]  一邊拆解這些問題
[00:35:08.080 --> 00:35:10.080]  再和他說一下上帝
[00:35:10.080 --> 00:35:13.080]  如何在困境中引領著掌權著
[00:35:13.080 --> 00:35:17.080]  不過其實這個年輕人
[00:35:17.080 --> 00:35:18.080]  每一次聽完之後
[00:35:18.080 --> 00:35:21.080]  他說最感動的地方
[00:35:21.080 --> 00:35:25.080]  是每一次那些人和他一起祈禱
[00:35:25.080 --> 00:35:27.080]  一起祈禱的時候
[00:35:27.080 --> 00:35:29.080]  他就會感動落淚
[00:35:29.080 --> 00:35:31.080]  這些牧者和導師
[00:35:31.080 --> 00:35:33.080]  在他祈禱承托著的時候
[00:35:33.080 --> 00:35:36.080]  就祈求上帝開他屬靈的黑眼
[00:35:36.080 --> 00:35:38.080]  讓他看見
[00:35:38.080 --> 00:35:41.080]  上帝是人命生命的主
[00:35:41.080 --> 00:35:42.080]  不是牧者不是導師
[00:35:42.080 --> 00:35:44.080]  就是上帝他自己本身
[00:35:44.080 --> 00:35:49.080]  一眨眼這個年輕人不吾倒業
[00:35:49.080 --> 00:35:51.080]  已經十年了
[00:35:51.080 --> 00:35:53.080]  有誰會想過
[00:35:53.080 --> 00:35:55.080]  曾經絕學的年輕人
[00:35:55.080 --> 00:35:57.080]  竟然最後會重返校園
[00:35:57.080 --> 00:35:59.080]  選擇再次讀書
[00:35:59.080 --> 00:36:01.080]  甚至修讀神學
[00:36:01.080 --> 00:36:04.080]  今天站在講壇上和大家分享上帝的道
[00:36:04.080 --> 00:36:07.080]  弟兄姊妹
[00:36:07.080 --> 00:36:10.080]  你的生命會不會都有屬於你的以利亞
[00:36:10.080 --> 00:36:13.080]  當日我們如何從我們的以利亞去被愛
[00:36:13.080 --> 00:36:14.080]  去被聆聽
[00:36:14.080 --> 00:36:15.080]  去被牧養
[00:36:15.080 --> 00:36:17.080]  去被祈禱的時候
[00:36:17.080 --> 00:36:19.080]  今天我們成為了以利沙
[00:36:19.080 --> 00:36:22.080]  我們如何可以指引我們寶貴的下一代
[00:36:22.080 --> 00:36:25.080]  同樣以關係作為漢業的基礎
[00:36:25.080 --> 00:36:28.080]  以牧養以禱告成為漢業的橋樑
[00:36:28.080 --> 00:36:32.080]  令到年輕人可以親眼看見上帝
[00:36:32.080 --> 00:36:36.080]  我們願意的時候一起有一個低頭期的時間
[00:36:36.080 --> 00:36:42.080]  上帝多謝你
[00:36:42.080 --> 00:36:44.080]  多謝你讓我們的生命當中
[00:36:44.080 --> 00:36:46.080]  有屬於我們的以利亞
[00:36:46.080 --> 00:36:48.080]  都有屬於我們的下一代
[00:36:48.080 --> 00:36:51.080]  多謝你愛年輕人
[00:36:51.080 --> 00:36:53.080]  即使他們只是有屬世的漢奸
[00:36:53.080 --> 00:36:55.080]  但你從來沒有放棄他們
[00:36:55.080 --> 00:37:00.080]  但願上帝你率領我們旺朕的年輕人工作
[00:37:00.080 --> 00:37:03.080]  使用我們每一個都以關係
[00:37:03.080 --> 00:37:04.080]  牧養
[00:37:04.080 --> 00:37:05.080]  禱告
[00:37:05.080 --> 00:37:08.080]  成為青少年人生命的信仰橋樑
[00:37:08.080 --> 00:37:12.080]  願上帝你親自打開青少年的眼目
[00:37:12.080 --> 00:37:14.080]  興起屬你青少年人
[00:37:14.080 --> 00:37:15.080]  作你的精兵
[00:37:15.080 --> 00:37:19.080]  以上禱告乃奉我救主耶穌基督的聖名自祈求
[00:37:19.080 --> 00:37:20.080]  阿們
[00:37:20.080 --> 00:37:22.080]  我們繼續回到家裡

