
[00:00:00.000 --> 00:00:07.000]  今日的經分是記載在生命記三十章十一至二十節
[00:33:08.000 --> 00:33:09.000]  上帝幫助我們
[00:33:09.000 --> 00:33:11.000]  我們其實也會像以色列人一樣
[00:33:11.000 --> 00:33:13.000]  我們有軟弱
[00:33:13.000 --> 00:33:14.000]  我們會走迷
[00:33:14.000 --> 00:33:16.000]  甚至得罪你
[00:33:16.000 --> 00:33:18.000]  我們覺得世界其他的法則
[00:33:18.000 --> 00:33:20.000]  好像更好
[00:33:20.000 --> 00:33:22.000]  給我們更多即時的好處
[00:33:22.000 --> 00:33:24.000]  有時我們會選擇
[00:33:24.000 --> 00:33:26.000]  但我們不知不覺其實
[00:33:26.000 --> 00:33:28.000]  遠離上帝
[00:33:28.000 --> 00:33:30.000]  甚至得罪上帝
[00:33:30.000 --> 00:33:32.000]  盼望主因你藉著今天這段經文
[00:33:32.000 --> 00:33:35.000]  重新讓我們愛慕你的話語
[00:33:35.000 --> 00:33:38.000]  讓我們知道你的話語是可親近
[00:33:38.000 --> 00:33:41.000]  不難理解、不難遵守
[00:33:41.000 --> 00:33:44.000]  因為上帝你是那位有恩憐、有憐憫的神
[00:33:44.000 --> 00:33:47.000]  讓我們養成中讀你的話語
[00:33:47.000 --> 00:33:49.000]  那一份的操練
[00:33:49.000 --> 00:33:51.000]  那一份的態度
[00:33:51.000 --> 00:33:54.000]  也讓我們努力實踐
[00:33:54.000 --> 00:33:57.000]  特別是做人生選擇的時候
[00:33:57.000 --> 00:34:00.000]  幫助我們能夠揀選上帝
[00:34:00.000 --> 00:34:01.000]  揀選生命
[00:34:01.000 --> 00:34:03.000]  走上帝的道路
[00:34:03.000 --> 00:34:04.000]  我們獻上禱告
[00:34:04.000 --> 00:34:06.000]  奉基督耶穌你的名
[00:34:06.000 --> 00:34:07.000]  來祈求
[00:34:07.000 --> 00:34:08.000]  阿們
[00:34:08.000 --> 00:34:10.000]  (影片完結)

