
[00:00:00.000 --> 00:00:02.240]  本主日的經訓是
[00:37:48.920 --> 00:37:50.920]  如果你這麼做的話
[00:37:50.920 --> 00:37:52.920]  你的職場會很溫暖
[00:37:52.920 --> 00:37:54.920]  我們同心吐告
[00:37:54.920 --> 00:37:58.920]  親愛的主我們很感謝你
[00:37:58.920 --> 00:38:01.920]  你自己沒有以貌取人
[00:38:01.920 --> 00:38:03.920]  我們相當的活躍
[00:38:03.920 --> 00:38:05.920]  相當的不可愛
[00:38:05.920 --> 00:38:07.920]  真的很討厭你
[00:38:07.920 --> 00:38:09.920]  但你仍然去愛我們
[00:38:09.920 --> 00:38:11.920]  愛到一個地步
[00:38:11.920 --> 00:38:13.920]  在十字架為我們犧牲
[00:38:13.920 --> 00:38:15.920]  你的愛在這裡顯明
[00:38:15.920 --> 00:38:16.920]  我們很感謝你
[00:38:16.920 --> 00:38:18.920]  主幫助我們
[00:38:18.920 --> 00:38:21.920]  同樣的以你的眼光去看自己
[00:38:21.920 --> 00:38:23.920]  建立我們的自我形象
[00:38:23.920 --> 00:38:26.920]  用你的眼光去看別人
[00:38:26.920 --> 00:38:27.920]  更加幫助我們
[00:38:27.920 --> 00:38:28.920]  有你的愛
[00:38:28.920 --> 00:38:31.920]  你一份捨己犧牲的愛
[00:38:31.920 --> 00:38:33.920]  去愛身邊的人
[00:38:33.920 --> 00:38:34.920]  求主祝福旺鎮
[00:38:34.920 --> 00:38:36.920]  祝福我們的家庭
[00:38:36.920 --> 00:38:37.920]  祝福我們所身處的職場
[00:38:37.920 --> 00:38:39.920]  我們的公司學校
[00:38:39.920 --> 00:38:41.920]  以致我們在
[00:38:41.920 --> 00:38:43.920]  我們不同的崗位裡面
[00:38:43.920 --> 00:38:45.920]  能夠活出你的真理
[00:38:45.920 --> 00:38:48.920]  能夠見證榮耀你自己
[00:38:48.920 --> 00:38:49.920]  我們同心吐告
[00:38:49.920 --> 00:38:51.920]  奉耶穌基督的聖名
[00:38:51.920 --> 00:38:53.920]  阿們

