
[00:00:00.000 --> 00:00:02.000]  以下是經訓的時間
[00:39:59.000 --> 00:40:05.000]  他說在喪禮裡看到主家和家庭
[00:40:05.000 --> 00:40:07.000]  我心裡很感動
[00:40:07.000 --> 00:40:09.000]  我在喪禮裡哭了
[00:40:09.000 --> 00:40:12.000]  然後我流出眼淚
[00:40:12.000 --> 00:40:14.000]  我有一點失態
[00:40:14.000 --> 00:40:16.000]  我覺得自己失敗了
[00:40:16.000 --> 00:40:18.000]  他就想找我談談
[00:40:18.000 --> 00:40:20.000]  我說流眼淚有什麼問題
[00:40:20.000 --> 00:40:22.000]  他說我不專業
[00:40:22.000 --> 00:40:27.000]  如果我自己流眼淚我怎樣安慰別人
[00:40:28.000 --> 00:40:31.000]  我跟他說你找錯人了
[00:40:31.000 --> 00:40:33.000]  我說我做了十幾二十年
[00:40:33.000 --> 00:40:36.000]  基本上我每次喪禮都會哭
[00:40:36.000 --> 00:40:38.000]  不過我想說
[00:40:38.000 --> 00:40:42.000]  我們牧會和一般的服務人員不同
[00:40:42.000 --> 00:40:44.000]  我們會動情的
[00:40:44.000 --> 00:40:46.000]  那些是我們所愛的人
[00:40:46.000 --> 00:40:48.000]  我們有感受
[00:40:48.000 --> 00:40:53.000]  人就有感受
[00:40:53.000 --> 00:40:57.000]  因為愛就有感受
[00:40:57.000 --> 00:41:02.000]  上帝不是一個冷冰冰坐在天上
[00:41:02.000 --> 00:41:04.000]  看你人間疾苦的上帝
[00:41:04.000 --> 00:41:08.000]  我們所信的主是有情的上帝
[00:41:08.000 --> 00:41:12.000]  耶穌基督在天上
[00:41:12.000 --> 00:41:18.000]  都是用祂的慈愛和情
[00:41:18.000 --> 00:41:24.000]  來和我們一同感受人生在地上所經歷
[00:41:25.000 --> 00:41:27.000]  所以弟兄姊妹
[00:41:27.000 --> 00:41:30.000]  我不是叫你哭啼啼走過人生的每一步
[00:41:30.000 --> 00:41:34.000]  不過我們不用覺得有情感
[00:41:34.000 --> 00:41:37.000]  就覺得自己不能夠安慰別人
[00:41:37.000 --> 00:41:40.000]  反而與哀哭的人哀哭
[00:41:40.000 --> 00:41:42.000]  與歡笑的人同笑
[00:41:42.000 --> 00:41:46.000]  這是我們世代需要的一種生命
[00:41:46.000 --> 00:41:49.000]  耶穌在十誡經歷患難
[00:41:49.000 --> 00:41:52.000]  詩篇二十二篇描述患難
[00:41:53.000 --> 00:41:56.000]  我們今天可能會在不同的苦難當中
[00:41:56.000 --> 00:41:58.000]  但讓我們帶著信心
[00:41:58.000 --> 00:42:00.000]  帶著上帝的應許
[00:42:00.000 --> 00:42:02.000]  我們有力量走人生的道路
[00:42:02.000 --> 00:42:04.000]  願主幫助我們
[00:42:04.000 --> 00:42:06.000]  (影片完結)

