
[00:00:00.000 --> 00:00:04.000]  以下我們要聽神對我們的說話
[00:37:00.000 --> 00:37:01.000]  在他的生命當中
[00:37:01.000 --> 00:37:04.000]  這個人就充滿了壓力
[00:37:04.000 --> 00:37:08.000]  如果你真是一個領受福音的人
[00:37:08.000 --> 00:37:12.000]  你的心靈是很輕散的
[00:37:12.000 --> 00:37:14.000]  你因為心靈裏面有富足
[00:37:14.000 --> 00:37:16.000]  所以你願意和別人分享
[00:37:16.000 --> 00:37:18.000]  你願意奉獻
[00:37:18.000 --> 00:37:20.000]  因為你知道耶穌很愛你
[00:37:20.000 --> 00:37:23.000]  你心靈裏面因為被愛而激勵
[00:37:23.000 --> 00:37:24.000]  有一份滿足感
[00:37:24.000 --> 00:37:29.000]  所以你就很樂意來愛身邊的人
[00:37:29.000 --> 00:37:31.000]  即或那些人不是很可愛
[00:37:31.000 --> 00:37:34.000]  即或那些人都是三尖八角
[00:37:34.000 --> 00:37:36.000]  但是因為你知道耶穌都愛你
[00:37:36.000 --> 00:37:38.000]  這個三尖八角的人
[00:37:38.000 --> 00:37:40.000]  所以你就愛這些三尖八角的人
[00:37:40.000 --> 00:37:43.000]  你知道耶穌去實踐
[00:37:43.000 --> 00:37:46.000]  去落手落腳去服侍
[00:37:46.000 --> 00:37:50.000]  不計任何代價來付出
[00:37:50.000 --> 00:37:51.000]  圍住我們
[00:37:51.000 --> 00:37:53.000]  我們因為有這份豐盛的救恩
[00:37:53.000 --> 00:37:55.000]  所以我們都不計較
[00:37:55.000 --> 00:37:57.000]  學習來施與
[00:37:57.000 --> 00:38:00.000]  今日這段經文好像神學性比較強
[00:38:00.000 --> 00:38:03.000]  不過我很想我們弟兄姊妹
[00:38:03.000 --> 00:38:06.000]  我們知道我們所信的基督是誰
[00:38:06.000 --> 00:38:07.000]  你信了他
[00:38:07.000 --> 00:38:10.000]  你生命裏面你以他為主
[00:38:10.000 --> 00:38:12.000]  你生命經歷這份豐盛
[00:38:12.000 --> 00:38:15.000]  用這個準繩來看你平時的生活
[00:38:15.000 --> 00:38:17.000]  看這個文化
[00:38:17.000 --> 00:38:19.000]  你的心靈就會輕散
[00:38:19.000 --> 00:38:21.000]  以及你就會清晰
[00:38:21.000 --> 00:38:23.000]  你自己人生道路和方向
[00:38:23.000 --> 00:38:25.000]  求主繼續來幫助我們
[00:38:25.000 --> 00:38:26.000]  激勵我們
