
[00:00:00.000 --> 00:00:02.000]  好,Hello 大英姐妹
[00:35:27.000 --> 00:35:29.000]  終會得到冠冕
[00:35:29.000 --> 00:35:32.000]  你終會得到神的喜悅
[00:35:32.000 --> 00:35:35.000]  這句說話聽起來其實很容易明白
[00:35:35.000 --> 00:35:38.000]  但是當時的他們
[00:35:38.000 --> 00:35:39.000]  無論保羅
[00:35:39.000 --> 00:35:40.000]  無論提摩泰
[00:35:40.000 --> 00:35:41.000]  無論現在的我們
[00:35:41.000 --> 00:35:43.000]  其實都身處在一個
[00:35:43.000 --> 00:35:45.000]  極不容易極惡劣的環境底下
[00:35:45.000 --> 00:35:48.000]  要看到果效其實是很難的
[00:35:48.000 --> 00:35:52.000]  所以他在最後說出這個
[00:35:52.000 --> 00:35:54.000]  他在這段說話裡面
[00:35:54.000 --> 00:35:55.000]  他講為什麼
[00:35:55.000 --> 00:35:56.000]  你要不斷不斷地聽
[00:35:56.000 --> 00:35:57.000]  因為你現在看不到
[00:35:57.000 --> 00:35:58.000]  你要不斷不斷地看
[00:35:58.000 --> 00:36:00.000]  不斷地記住這個說話
[00:36:00.000 --> 00:36:01.000]  他說後面有一個恩惠
[00:36:01.000 --> 00:36:05.000]  他說恩惠主必在凡事上給你聰明
[00:36:05.000 --> 00:36:07.000]  原來再人去看
[00:36:07.000 --> 00:36:10.000]  今生的獎賞是很難以觸及的
[00:36:10.000 --> 00:36:13.000]  就算是你全方未必會見到果效
[00:36:13.000 --> 00:36:14.000]  就算你為主受苦
[00:36:14.000 --> 00:36:17.000]  你仍然會見到很多很多困難的事情
[00:36:17.000 --> 00:36:18.000]  但是這裡說
[00:36:18.000 --> 00:36:20.000]  主會給你一份聰明
[00:36:20.000 --> 00:36:23.000]  這份聰明是一份屬天的智慧
[00:36:23.000 --> 00:36:25.000]  能夠洞察出一件事
[00:36:25.000 --> 00:36:27.000]  原來我們的盼望在天上
[00:36:27.000 --> 00:36:29.000]  我們能夠明白的是
[00:36:29.000 --> 00:36:30.000]  當我們願意受苦的時候
[00:36:30.000 --> 00:36:32.000]  我們的盼望在天上
[00:36:32.000 --> 00:36:36.000]  尹展妹讓我們一起進入回應的時候
[00:36:36.000 --> 00:36:38.000]  我們請敬拜隊
[00:36:38.000 --> 00:36:39.000]  我們很想你
[00:36:39.000 --> 00:36:41.000]  當你去
[00:36:41.000 --> 00:36:43.000]  等下一起去唱的時候
[00:36:43.000 --> 00:36:44.000]  很想你記住的是
[00:36:44.000 --> 00:36:45.000]  我今天說的是
[00:36:45.000 --> 00:36:46.000]  原來我們
[00:36:46.000 --> 00:36:48.000]  保羅教我們或者聖經教我們
[00:36:48.000 --> 00:36:49.000]  原來接到真理
[00:36:49.000 --> 00:36:51.000]  你就要傳遞出去
[00:36:51.000 --> 00:36:52.000]  你問一下自己一件事
[00:36:52.000 --> 00:36:53.000]  你聽到的
[00:36:53.000 --> 00:36:55.000]  你有沒有傳過出去的呢
[00:36:55.000 --> 00:36:56.000]  是不是停在你那裡呢
[00:36:56.000 --> 00:36:57.000]  再問的就是
[00:36:57.000 --> 00:36:59.000]  因為他說使命之下你能夠忍耐
[00:36:59.000 --> 00:37:01.000]  你想不想去為神
[00:37:01.000 --> 00:37:02.000]  去得神的喜悅呢
[00:37:02.000 --> 00:37:04.000]  你想不想得觀面

