
[00:00:00.000 --> 00:00:04.480]  好 新年快樂 再一次今天是年初五
[00:31:18.360 --> 00:31:20.360]  更加是可以成繼父親的一切
[00:31:20.360 --> 00:31:22.360]  十七節在這裡說
[00:31:22.360 --> 00:31:24.360]  他說經文說的後子
[00:31:24.360 --> 00:31:26.360]  其實是成繼者的意思
[00:31:26.360 --> 00:31:28.360]  即是說你可以得到父親所留下的一切
[00:31:28.360 --> 00:31:30.360]  或者是你得到父親所留下的一切
[00:31:30.360 --> 00:31:32.360]  或者是你得到父親所留下的一切
[00:31:32.360 --> 00:31:34.360]  或者是你得到父親所留下的一切
[00:31:34.360 --> 00:31:36.360]  或者是你得到父親所留下的一切
[00:31:36.360 --> 00:31:38.360]  或者是你得到父親所留下的一切
[00:31:38.360 --> 00:31:40.360]  你在成為神的兒女之後
[00:31:40.360 --> 00:31:42.360]  你在成為神的兒女之後
[00:31:42.360 --> 00:31:44.360]  同時你成為了天父產業的合法繼承人
[00:31:44.360 --> 00:31:46.360]  同時你成為了天父產業的合法繼承人
[00:31:46.360 --> 00:31:48.360]  看到這裡的時候
[00:31:48.360 --> 00:31:50.360]  通常我都會想那些什麼風暴
[00:31:50.360 --> 00:31:52.360]  那些爭家產
[00:31:52.360 --> 00:31:54.360]  不過我會問
[00:31:54.360 --> 00:31:56.360]  作為繼承人的我們
[00:31:56.360 --> 00:31:58.360]  我總要知道其實我們繼承不了什麼
[00:31:58.360 --> 00:32:00.360]  我總要知道其實我們繼承不了什麼
[00:32:00.360 --> 00:32:02.360]  其實天父有什麼產業
[00:32:02.360 --> 00:32:04.360]  他留下了什麼給他們兒女
[00:32:04.360 --> 00:32:06.360]  他留下了什麼給他們兒女
[00:32:06.360 --> 00:32:08.360]  你真的要想想
[00:32:08.360 --> 00:32:10.360]  信了主幾年
[00:32:10.360 --> 00:32:12.360]  他又說承受家產
[00:32:12.360 --> 00:32:14.360]  信了耶穌那麼多年都沒有樓層
[00:32:14.360 --> 00:32:16.360]  他又沒有留這些東西
[00:32:16.360 --> 00:32:18.360]  留了什麼給我們呢
[00:32:18.360 --> 00:32:20.360]  原來天父留下給他們
[00:32:20.360 --> 00:32:22.360]  即是我們兒女所承繼的
[00:32:22.360 --> 00:32:24.360]  並不是很多的現金
[00:32:24.360 --> 00:32:26.360]  很多的股票
[00:32:26.360 --> 00:32:28.360]  或者在哪裏哪裏有多少樓層
[00:32:28.360 --> 00:32:30.360]  他留下的是一盤很大的生意
[00:32:30.360 --> 00:32:32.360]  一盤在大人
[00:32:32.360 --> 00:32:34.360]  從地上
[00:32:34.360 --> 00:32:36.360]  或者地獄移民
[00:32:36.360 --> 00:32:38.360]  去天國的一個大生意
[00:32:38.360 --> 00:32:40.360]  天父將一切都設定好
[00:32:40.360 --> 00:32:42.360]  他派了耶穌去成為
[00:32:42.360 --> 00:32:44.360]  那個贖罪制
[00:32:44.360 --> 00:32:46.360]  他派了聖靈進入我們的心
[00:32:46.360 --> 00:32:48.360]  帶領我們走去面前
[00:32:48.360 --> 00:32:50.360]  他設定好這一切的時候
[00:32:50.360 --> 00:32:52.360]  他將這一盤生意放在
[00:32:52.360 --> 00:32:54.360]  充滿價值天國的產業
[00:32:54.360 --> 00:32:56.360]  你會得到很多天國的產業
[00:32:56.360 --> 00:32:58.360]  得到上帝同行的榮耀
[00:32:58.360 --> 00:33:00.360]  這些產業去給兒女我們承受
[00:33:00.360 --> 00:33:02.360]  去繼承
[00:33:02.360 --> 00:33:04.360]  繼續營運
[00:33:04.360 --> 00:33:06.360]  第17節說如果我們跟他一起受苦
[00:33:06.360 --> 00:33:08.360]  是要我們跟他一起得到榮耀
[00:33:08.360 --> 00:33:10.360]  神除了留下他的使命
[00:33:10.360 --> 00:33:14.360]  神更加留下給他的子女繼承
[00:33:14.360 --> 00:33:16.360]  是甚麼呢
[00:33:16.360 --> 00:33:18.360]  是人在醉的時候
[00:33:18.360 --> 00:33:20.360]  耶穌受苦
[00:33:20.360 --> 00:33:22.360]  復活勝過撒旦這個叫做他的榮耀
[00:33:22.360 --> 00:33:24.360]  他還留下了他的愛給我們
[00:33:24.360 --> 00:33:26.360]  神用他的行動
[00:33:26.360 --> 00:33:28.360]  告訴我們
[00:33:28.360 --> 00:33:30.360]  他並不是要把我們當成奴婦
[00:33:30.360 --> 00:33:32.360]  只是奴役你,只是服侍他
[00:33:32.360 --> 00:33:34.360]  他是父親
[00:33:34.360 --> 00:33:36.360]  他願意為你犧牲
[00:33:36.360 --> 00:33:38.360]  他是一個受苦的父親
[00:33:38.360 --> 00:33:40.360]  他派他的愛子
[00:33:40.360 --> 00:33:42.360]  來為你和我的罪去死
[00:33:42.360 --> 00:33:44.360]  原來
[00:33:44.360 --> 00:33:46.360]  有一種關係
[00:33:46.360 --> 00:33:48.360]  神不只是放下
[00:33:48.360 --> 00:33:50.360]  那些很好的東西
[00:33:50.360 --> 00:33:52.360]  很多的祝福在生命
[00:33:52.360 --> 00:33:54.360]  原來我們能夠一起受苦
[00:33:54.360 --> 00:33:56.360]  或者反過來,我們要知道的事
[00:33:56.360 --> 00:33:58.360]  他早已願意為我們受苦
[00:33:58.360 --> 00:34:00.360]  原來有一種關係
[00:34:00.360 --> 00:34:02.360]  叫做同甘共苦的關係
[00:34:02.360 --> 00:34:04.360]  丁姊妹
[00:34:04.360 --> 00:34:06.360]  也是
[00:34:06.360 --> 00:34:08.360]  不知道你有沒有覺得關係是這樣
[00:34:08.360 --> 00:34:10.360]  你和神的關係不只是好的東西
[00:34:10.360 --> 00:34:12.360]  也有不好的東西
[00:34:12.360 --> 00:34:14.360]  不過當我們一起願意為神受苦的時候
[00:34:14.360 --> 00:34:16.360]  我們痛得榮耀
[00:34:16.360 --> 00:34:18.360]  或者是,不知道你有沒有試過
[00:34:18.360 --> 00:34:20.360]  在病患的裏面
[00:34:20.360 --> 00:34:22.360]  在困難裏面,你和家人的關係
[00:34:22.360 --> 00:34:24.360]  媽媽,平時你夫婦可愛他
[00:34:24.360 --> 00:34:26.360]  但是你去倒杯水給他喝的時候
[00:34:26.360 --> 00:34:28.360]  你突然間關係很好
[00:34:28.360 --> 00:34:30.360]  兩夫婦在很窮的時候
[00:34:30.360 --> 00:34:32.360]  一起去打拼
[00:34:32.360 --> 00:34:34.360]  可能比賺大錢的時候
[00:34:34.360 --> 00:34:36.360]  一起花費更加親密
[00:34:36.360 --> 00:34:38.360]  神就是留了
[00:34:38.360 --> 00:34:40.360]  這份同甘共苦的關係給我們
[00:34:40.360 --> 00:34:42.360]  讓我們去承繼下去
[00:34:42.360 --> 00:34:44.360]  把這份關係給予
[00:34:44.360 --> 00:34:46.360]  同養身邊的人
[00:34:46.360 --> 00:34:48.360]  我們為別人去犧牲
[00:34:48.360 --> 00:34:50.360]  帶人進入天國的裏面
[00:34:50.360 --> 00:34:52.360]  丁姊妹
[00:34:52.360 --> 00:34:54.360]  她告訴我們
[00:34:54.360 --> 00:34:56.360]  我們就是神所愛的兒女
[00:34:56.360 --> 00:34:58.360]  我們承繼著的
[00:34:58.360 --> 00:35:00.360]  不單止是神給我們的好東西
[00:35:00.360 --> 00:35:02.360]  我們承繼著的
[00:35:02.360 --> 00:35:04.360]  更加是上帝和我們同行共苦的關係
[00:35:04.360 --> 00:35:06.360]  讓我們一起進入
[00:35:06.360 --> 00:35:08.360]  去回應神的裏面
[00:35:08.360 --> 00:35:10.360]  今天選了一首詩歌
[00:35:10.360 --> 00:35:12.360]  叫做《阿巴天父》
[00:35:12.360 --> 00:35:14.360]  可能你未唱過
[00:35:14.360 --> 00:35:16.360]  未聽過
[00:35:16.360 --> 00:35:18.360]  不過詩歌裏面
[00:35:18.360 --> 00:35:20.360]  有些歌詞是這樣說
[00:35:20.360 --> 00:35:22.360]  阿巴天父從我心處
[00:35:22.360 --> 00:35:24.360]  去呼求你的名字
[00:35:24.360 --> 00:35:26.360]  他說阿巴天父
[00:35:26.360 --> 00:35:28.360]  你是我最愛的阿巴
[00:35:28.360 --> 00:35:32.360]  丁姊妹你和神的關係是怎樣的
[00:35:32.360 --> 00:35:34.360]  謝謝你們
[00:35:34.360 --> 00:35:36.360]  MING PAO CANADA | MING PAO TORONTO

