
[00:00:00.000 --> 00:00:01.520]  各位好 新年快樂
[00:33:43.520 --> 00:33:45.520]  因為我們的生命是屬於你的
[00:33:45.520 --> 00:33:47.520]  神愛多謝你對我們的愛
[00:33:47.520 --> 00:33:49.520]  對我們的恩典
[00:33:49.520 --> 00:33:51.520]  你的恩典臨到的時候
[00:33:51.520 --> 00:33:52.520]  我們在生命裡面
[00:33:52.520 --> 00:33:55.520]  就有開始這種改變
[00:33:55.520 --> 00:33:57.520]  我們的價值
[00:33:57.520 --> 00:33:58.520]  我們對世事
[00:33:58.520 --> 00:33:59.520]  對我們人生
[00:33:59.520 --> 00:34:00.520]  對我們自己
[00:34:00.520 --> 00:34:01.520]  對你的看法
[00:34:01.520 --> 00:34:04.520]  都要基本上有一個這樣的改變
[00:34:04.520 --> 00:34:07.520]  主多謝你因為你的福音
[00:34:07.520 --> 00:34:09.520]  你自己的信息
[00:34:09.520 --> 00:34:11.520]  你自己的救恩
[00:34:11.520 --> 00:34:12.520]  有一個生命改變的救恩
[00:34:13.520 --> 00:34:14.520]  主今天我們來到你面前
[00:34:14.520 --> 00:34:16.520]  我們知道你是那位創造我們
[00:34:16.520 --> 00:34:17.520]  救贖我們的神
[00:34:17.520 --> 00:34:19.520]  二主你自己
[00:34:19.520 --> 00:34:21.520]  這個生命的改變
[00:34:21.520 --> 00:34:24.520]  繼續在我們生命裡面去產生出來
[00:34:24.520 --> 00:34:27.520]  讓我們知道我們屬於光的國度
[00:34:27.520 --> 00:34:29.520]  屬於你自己的國度
[00:34:29.520 --> 00:34:31.520]  主讓我們的家庭
[00:34:31.520 --> 00:34:32.520]  讓我們的關係
[00:34:32.520 --> 00:34:33.520]  讓我們的生命
[00:34:33.520 --> 00:34:35.520]  我們的職業等等任何一件事
[00:34:35.520 --> 00:34:36.520]  慢慢繼續的
[00:34:36.520 --> 00:34:38.520]  去到兌現出
[00:34:38.520 --> 00:34:40.520]  上帝你自己的權能
[00:34:41.520 --> 00:34:43.520]  我們屬於你自己國度的國民
[00:34:43.520 --> 00:34:45.520]  求你去使用我們
[00:34:45.520 --> 00:34:47.520]  祈禱奉主名

