
[00:00:00.000 --> 00:00:04.000]  今日嘅中文講完係Mark Sir 而家將時間交畀佢
[00:30:32.000 --> 00:30:34.000]  嗰對老夫婦去到感謝教會
[00:30:34.000 --> 00:30:36.000]  睇完之後我就發現
[00:30:36.000 --> 00:30:38.000]  呢個就淨係教會應該要做嘅
[00:30:38.000 --> 00:30:40.000]  呢個就淨係教會應該要做嘅
[00:30:40.000 --> 00:30:42.000]  唔係大新聞係咪
[00:30:42.000 --> 00:30:44.000]  但係佢喺呢個人嘅生命裏面
[00:30:44.000 --> 00:30:46.000]  但係佢喺呢個人嘅生命裏面
[00:30:46.000 --> 00:30:48.000]  去做咗一啲上帝嘅工作
[00:30:48.000 --> 00:30:50.000]  呢個就係聖誕嘅故事
[00:30:50.000 --> 00:30:52.000]  呢個就係聖誕嘅故事
[00:30:52.000 --> 00:30:54.000]  聖誕嘅意義
[00:30:54.000 --> 00:30:56.000]  諗一諗
[00:30:56.000 --> 00:30:58.000]  你身邊有咩嘅人
[00:30:58.000 --> 00:31:00.000]  你係需要去到關心佢
[00:31:00.000 --> 00:31:02.000]  可能一個小嘅動作
[00:31:02.000 --> 00:31:04.000]  Do small things with great love
[00:31:04.000 --> 00:31:06.000]  但係最大嘅問題就係
[00:31:06.000 --> 00:31:08.000]  到底我哋有冇邀請耶穌
[00:31:08.000 --> 00:31:10.000]  到底我哋有冇邀請耶穌
[00:31:10.000 --> 00:31:12.000]  進入我哋嘅生命
[00:31:12.000 --> 00:31:14.000]  我哋可唔可以見到耶穌
[00:31:14.000 --> 00:31:16.000]  可唔可以讓耶穌進入我哋嘅生命
[00:31:16.000 --> 00:31:18.000]  呢個聖誕節我希望你唔係淨係
[00:31:18.000 --> 00:31:20.000]  過一個好忙嘅節期
[00:31:20.000 --> 00:31:22.000]  可能又要去探親
[00:31:22.000 --> 00:31:24.000]  或者去做好多唔同嘅嘢
[00:31:24.000 --> 00:31:26.000]  要買禮物 要包禮物等等
[00:31:26.000 --> 00:31:28.000]  要佈置等等
[00:31:28.000 --> 00:31:30.000]  Welcome 耶穌
[00:31:30.000 --> 00:31:32.000]  進入你嘅生命
[00:31:32.000 --> 00:31:34.000]  近期
[00:31:34.000 --> 00:31:36.000]  你知聖誕節好多聖誕歌
[00:31:36.000 --> 00:31:38.000]  其中一首
[00:31:38.000 --> 00:31:40.000]  我特別被提醒
[00:31:40.000 --> 00:31:42.000]  一首
[00:31:42.000 --> 00:31:44.000]  細路仔嘅歌
[00:31:44.000 --> 00:31:46.000]  細路仔嘅歌
[00:31:46.000 --> 00:31:48.000]  聖誕節有好多細路仔唱嘅歌
[00:31:48.000 --> 00:31:50.000]  其中一首
[00:31:50.000 --> 00:31:52.000]  我最近記起
[00:31:52.000 --> 00:31:54.000]  叫做張心給主
[00:31:54.000 --> 00:31:56.000]  中文翻譯叫張心給主
[00:31:56.000 --> 00:31:58.000]  英文係
[00:31:58.000 --> 00:32:00.000]  What can I give him
[00:32:00.000 --> 00:32:02.000]  我可以畀耶穌啲乜嘢
[00:32:02.000 --> 00:32:04.000]  我可以畀耶穌啲乜嘢
[00:32:04.000 --> 00:32:06.000]  我一個咁平凡嘅人
[00:32:06.000 --> 00:32:08.000]  可以為佢貢獻啲乜嘢
[00:32:08.000 --> 00:32:10.000]  奉獻啲乜嘢
[00:32:10.000 --> 00:32:12.000]  張心給耶穌
[00:32:12.000 --> 00:32:14.000]  張心給耶穌
[00:32:14.000 --> 00:32:16.000]  我等下會播呢首歌
[00:32:16.000 --> 00:32:18.000]  我希望呢首歌成為你嘅提醒
[00:32:18.000 --> 00:32:20.000]  成為你嘅禱告
[00:32:20.000 --> 00:32:22.000]  記住乜嘢
[00:32:22.000 --> 00:32:24.000]  Not all of us can do great things
[00:32:24.000 --> 00:32:26.000]  But we can do
[00:32:26.000 --> 00:32:28.000]  We can all do small things
[00:32:28.000 --> 00:32:30.000]  With great love
[00:32:30.000 --> 00:32:32.000]  但係要讓耶穌
[00:32:32.000 --> 00:32:34.000]  進入我哋嘅生命先
[00:32:34.000 --> 00:32:36.000]  要讓我哋嘅生命裏面有空間
[00:32:36.000 --> 00:32:38.000]  俾耶穌作我哋嘅主
[00:32:38.000 --> 00:32:40.000]  呢首歌

