
[00:00:00.000 --> 00:00:02.800]  我想和各位分享一下
[00:32:38.400 --> 00:32:40.600]  這裡你聽清楚別人說什麼
[00:32:40.600 --> 00:32:42.000]  他的語言是不同的
[00:32:42.000 --> 00:32:43.200]  我就好像一個導遊一樣
[00:32:43.200 --> 00:32:44.100]  告訴你
[00:32:44.100 --> 00:32:46.500]  在聖經裡面有什麼你需要看得到
[00:32:46.500 --> 00:32:48.200]  第二
[00:32:48.200 --> 00:32:49.000]  看《創世紀》
[00:32:49.000 --> 00:32:51.300]  如果我們
[00:32:51.300 --> 00:32:55.600]  不去參考聖經當代的一些寫作
[00:32:55.600 --> 00:32:57.900]  其實創造這件事情
[00:32:57.900 --> 00:32:59.300]  創造世界
[00:32:59.300 --> 00:33:00.900]  不僅是希伯來人
[00:33:00.900 --> 00:33:03.200]  以色列人才會說的
[00:33:03.200 --> 00:33:05.100]  每一個當時的民族
[00:33:05.100 --> 00:33:06.700]  都有他創造的故事
[00:33:06.700 --> 00:33:08.800]  就是這個世界的觀念
[00:33:08.800 --> 00:33:09.400]  是不是?
[00:33:09.400 --> 00:33:11.300]  其實就算現代人也是這樣
[00:33:11.400 --> 00:33:13.500]  我們也有不同的世界觀念
[00:33:13.500 --> 00:33:15.100]  我們有唯物論
[00:33:15.100 --> 00:33:16.500]  我們有唯心論
[00:33:16.500 --> 00:33:19.100]  我們有很多其他的對世界的觀念
[00:33:19.100 --> 00:33:20.500]  這些世界觀
[00:33:20.500 --> 00:33:21.500]  宇宙觀
[00:33:21.500 --> 00:33:24.000]  但是看《創世紀》的時候
[00:33:24.000 --> 00:33:25.800]  《創世紀》就是要挑戰我們
[00:33:25.800 --> 00:33:28.600]  本身有的世界觀
[00:33:28.600 --> 00:33:31.500]  我們以為這個世界只是一個唯物的機器
[00:33:31.500 --> 00:33:32.000]  不是的
[00:33:32.000 --> 00:33:32.600]  《創世紀》說的
[00:33:32.600 --> 00:33:35.200]  是有一個君王來作王
[00:33:35.200 --> 00:33:37.000]  這個地方
[00:33:37.000 --> 00:33:38.200]  我們看到這個世界
[00:33:38.200 --> 00:33:40.100]  是一個神聖同在的地方
[00:33:40.600 --> 00:33:42.300]  應該有他榮耀的地方
[00:33:42.300 --> 00:33:44.200]  我們敬拜就是開始
[00:33:44.200 --> 00:33:46.200]  將上帝的榮耀彰顯出來
[00:33:46.200 --> 00:33:47.600]  第三
[00:33:47.600 --> 00:33:49.500]  就是有什麼文學修辭
[00:33:49.500 --> 00:33:50.200]  剛剛我說的
[00:33:50.200 --> 00:33:50.700]  七
[00:33:50.700 --> 00:33:52.700]  十四
[00:33:52.700 --> 00:33:53.500]  二十八
[00:33:53.500 --> 00:33:53.900]  三十五
[00:33:53.900 --> 00:33:54.800]  這些倍數
[00:33:54.800 --> 00:33:56.200]  這些都是文學修辭
[00:33:56.200 --> 00:33:57.700]  一到第三天
[00:33:57.700 --> 00:33:58.800]  四到第六天
[00:33:58.800 --> 00:34:01.400]  大家做完應該要去試試
[00:34:01.400 --> 00:34:04.700]  觀察到這些特別的地方
[00:34:04.700 --> 00:34:05.200]  是不是?
[00:34:05.200 --> 00:34:06.500]  以致他們能夠知道
[00:34:06.500 --> 00:34:07.900]  到底聖經想做些什麼
[00:34:07.900 --> 00:34:10.200]  第四就是第一章
[00:34:10.500 --> 00:34:11.700]  有什麼神學重點
[00:34:11.700 --> 00:34:14.200]  今天跟我們敬拜生活有什麼關係
[00:34:14.200 --> 00:34:14.900]  有什麼應用
[00:34:14.900 --> 00:34:16.000]  剛剛我已經說了
[00:34:16.000 --> 00:34:18.700]  今天也有什麼地方影響我們
[00:34:18.700 --> 00:34:20.400]  不能夠去敬拜神
[00:34:20.400 --> 00:34:22.000]  包括我們
[00:34:22.000 --> 00:34:24.600]  以為這個世界只不過是一個很大的機器
[00:34:24.600 --> 00:34:27.100]  這個宇宙只不過是一個很大的機器在自己運作
[00:34:27.100 --> 00:34:29.600]  這個是不會幫助我們敬拜的
[00:34:29.600 --> 00:34:30.800]  會讓我們
[00:34:30.800 --> 00:34:33.900]  不認識這個世界背後的創造主
[00:34:33.900 --> 00:34:35.700]  我們想想有什麼方法
[00:34:35.700 --> 00:34:36.600]  去幫助我們
[00:34:36.600 --> 00:34:39.400]  真正去敬拜神
[00:34:40.400 --> 00:34:42.800]  OK 我就暫停了
[00:34:42.800 --> 00:34:46.000]  我不想我職業病一直說就停不了
[00:34:46.000 --> 00:34:47.900]  所以在這裡
[00:34:47.900 --> 00:34:51.000]  跟大家分享了
[00:34:51.000 --> 00:34:54.200]  希望今天可以提醒一些鼓勵
[00:34:54.200 --> 00:34:56.300]  大家在這裡彼此學習
[00:34:56.300 --> 00:34:58.100]  或者大家有什麼問題
[00:34:58.100 --> 00:34:58.600]  可以在這裡
[00:34:58.600 --> 00:35:01.000]  我們可以交換意見
[00:35:01.000 --> 00:35:01.600]  分享一下
[00:35:02.500 --> 00:35:04.200]  如果你喜歡我們的YouTube頻道
[00:35:04.200 --> 00:35:04.900]  就記得
[00:35:04.900 --> 00:35:05.600]  Like
[00:35:05.600 --> 00:35:06.400]  Comment
[00:35:06.400 --> 00:35:07.500]  和Subscribe

