
[00:00:00.000 --> 00:00:03.640]  大家好 各位馬年快樂
[00:32:51.900 --> 00:32:53.900]  這位白馬上的君王
[00:32:53.900 --> 00:32:55.900]  是必定會再來的
[00:32:55.900 --> 00:32:57.900]  我心裡面有安穩
[00:32:57.900 --> 00:32:59.900]  我都有勇氣
[00:32:59.900 --> 00:33:01.900]  跟著上帝的節奏
[00:33:01.900 --> 00:33:03.900]  有平安有喜樂
[00:33:03.900 --> 00:33:05.900]  可以同心低頭祈禱嗎?
[00:33:05.900 --> 00:33:11.900]  我們低頭祈禱的時候
[00:33:11.900 --> 00:33:13.900]  給大家安靜的時間
[00:33:13.900 --> 00:33:17.900]  在上帝面前你可以說
[00:33:17.900 --> 00:33:19.900]  最近到底我自己在說什麼
[00:33:19.900 --> 00:33:21.900]  在忙什麼
[00:33:21.900 --> 00:33:23.900]  求主讓我能夠安靜
[00:33:23.900 --> 00:33:27.900]  跟隨祂的節奏
[00:33:27.900 --> 00:33:29.900]  和祂一起侍奉
[00:33:41.900 --> 00:33:43.900]  祈禱
[00:33:43.900 --> 00:34:01.900]  主耶穌基督
[00:34:01.900 --> 00:34:03.900]  祢是那位真實、誠信、公義的主
[00:34:03.900 --> 00:34:07.900]  祢是那位萬王之王、萬主之主
[00:34:09.900 --> 00:34:11.900]  求主祢帶領我們
[00:34:11.900 --> 00:34:13.900]  也讓我們跟隨祢的節奏
[00:34:13.900 --> 00:34:17.900]  不是跟隨世界的節奏
[00:34:17.900 --> 00:34:21.900]  賜給我們勇氣
[00:34:21.900 --> 00:34:23.900]  賜給我們這份安穩
[00:34:23.900 --> 00:34:27.900]  讓我們跟隨祢的時候
[00:34:27.900 --> 00:34:29.900]  我們有平安有喜樂
[00:34:29.900 --> 00:34:31.900]  並且有活力
[00:34:31.900 --> 00:34:33.900]  我們信靠祢
[00:34:33.900 --> 00:34:35.900]  帶領著我們每一個個人的生命
[00:34:37.900 --> 00:34:39.900]  帶領著我們每一個的關係
[00:34:39.900 --> 00:34:43.900]  從我們自己和自己的關係
[00:34:43.900 --> 00:34:45.900]  身邊的家人
[00:34:45.900 --> 00:34:49.900]  工作、教會、社會
[00:34:49.900 --> 00:34:51.900]  主讓我們跟著祢這個
[00:34:51.900 --> 00:34:55.900]  信實、真實的節奏
[00:34:55.900 --> 00:35:01.900]  去跟著祢
[00:35:01.900 --> 00:35:03.900]  相信祢
[00:35:05.900 --> 00:35:07.900]  讓我們經歷到祢的特性
[00:35:07.900 --> 00:35:11.900]  帶領著我們
[00:35:11.900 --> 00:35:13.900]  如果我們太趕的時候
[00:35:13.900 --> 00:35:15.900]  叫我們在祢的慈愛裏面
[00:35:15.900 --> 00:35:17.900]  能夠停下來
[00:35:17.900 --> 00:35:19.900]  讓我們知道
[00:35:19.900 --> 00:35:21.900]  祢愛我們
[00:35:21.900 --> 00:35:23.900]  並且在背後不斷作功
[00:35:23.900 --> 00:35:27.900]  主叫我們的生命
[00:35:27.900 --> 00:35:29.900]  能夠不斷跟隨祢
[00:35:29.900 --> 00:35:31.900]  我們巴不得每一個
[00:35:31.900 --> 00:35:33.900]  都是在天君裏面的一份子
[00:35:33.900 --> 00:35:35.900]  穿著祢所潔淨的衣服
[00:35:35.900 --> 00:35:39.900]  侍奉敬拜祢
[00:35:39.900 --> 00:35:41.900]  祈禱奉傳美救
[00:35:41.900 --> 00:35:45.900]  好,恭祝各位馬上平安
