
[00:00:00.000 --> 00:00:02.000]  (新約中的情緒)
[00:35:17.640 --> 00:35:22.200]  今天願上帝進入我們的心靈當中
[00:35:22.200 --> 00:35:25.080]  重新提醒我們
[00:35:26.080 --> 00:35:29.160]  讓我們有能力、有勇氣
[00:35:29.160 --> 00:35:31.600]  去面對自己的黑暗面
[00:35:31.600 --> 00:35:33.400]  自己的恐懼
[00:35:33.400 --> 00:35:36.760]  我們再次問自己
[00:35:36.760 --> 00:35:38.960]  我們究竟在恐懼甚麼
[00:35:38.960 --> 00:35:41.200]  我們為何要恐懼
[00:35:41.200 --> 00:35:44.000]  我們如何面對恐懼
[00:35:44.000 --> 00:35:48.600]  當我們思想到耶穌在喀西瑪利園時
[00:35:48.600 --> 00:35:51.920]  今天我們再次回想
[00:35:52.440 --> 00:35:56.400]  真正的勇氣不在於不害怕
[00:35:56.400 --> 00:36:03.040]  真正的勇氣在於你意識到你的恐懼
[00:36:03.040 --> 00:36:06.840]  並且縱然有恐懼
[00:36:06.840 --> 00:36:09.680]  仍然活出主的旨意
[00:36:09.680 --> 00:36:11.480]  這就是勇氣
[00:36:11.480 --> 00:36:12.680]  今天願意
[00:36:12.680 --> 00:36:16.960]  天父,你把這份勇氣賜給我們
[00:36:16.960 --> 00:36:21.440]  主,今天你讓我們像你一樣
[00:36:21.840 --> 00:36:24.560]  在我們自己的喀西瑪利園當中
[00:36:24.560 --> 00:36:29.360]  我們能夠像你一樣這樣祈禱
[00:36:29.360 --> 00:36:32.640]  你挪開我們的虎杯
[00:36:32.640 --> 00:36:36.280]  但願意你的旨意成就
[00:36:36.280 --> 00:36:38.760]  不是按照我們自己的旨意
[00:36:38.760 --> 00:36:41.080]  而是按照你的旨意
[00:36:41.080 --> 00:36:44.040]  主,今天你給我們一份勇氣
[00:36:44.040 --> 00:36:46.640]  你讓我們審查我們的恐懼
[00:36:47.600 --> 00:36:53.600]  你讓我們可以活出一個真正勇敢的生命
[00:36:53.600 --> 00:36:56.240]  去成就你的旨意
[00:36:56.240 --> 00:36:58.720]  是奉主耶穌基督的聖名祈求
[00:36:58.720 --> 00:36:59.560]  阿門
[00:36:59.560 --> 00:37:01.560]  拜拜!

