
[00:00:00.000 --> 00:00:02.680]  各位好 來到我們這個Advent
[00:35:18.400 --> 00:35:20.400]  是Philip Yancey寫的
[00:35:20.400 --> 00:35:22.400]  Disappointment with God
[00:35:22.400 --> 00:35:24.400]  他說對上帝很失望
[00:35:24.400 --> 00:35:26.400]  怎樣處理對上帝的失望
[00:35:26.400 --> 00:35:29.400]  我想大家都應該有這樣的經歷
[00:35:29.400 --> 00:35:31.400]  對上帝有些失望
[00:35:31.400 --> 00:35:34.400]  都不知道他在搞什麼
[00:35:34.400 --> 00:35:36.400]  其中一個他處理的問題就是
[00:35:36.400 --> 00:35:38.400]  上帝是否隱藏
[00:35:38.400 --> 00:35:41.400]  上帝在我生命裡面
[00:35:41.400 --> 00:35:42.400]  是不是真的隱藏了
[00:35:42.400 --> 00:35:43.400]  不見了
[00:35:43.400 --> 00:35:46.400]  我覺得很有趣
[00:35:46.400 --> 00:35:47.400]  再看回聖經的時候
[00:35:47.400 --> 00:35:49.400]  讓我們另一個角度去看
[00:35:49.400 --> 00:35:52.400]  我們希望上帝是做什麼
[00:35:52.400 --> 00:35:54.400]  我們希望上帝明顯做事
[00:35:54.400 --> 00:35:56.400]  大軍駕到
[00:35:56.400 --> 00:35:59.400]  然後有榮耀出現
[00:35:59.400 --> 00:36:00.400]  有煙花去放
[00:36:00.400 --> 00:36:03.400]  有紅地毯上帝駕到
[00:36:03.400 --> 00:36:04.400]  在我們生命裡面
[00:36:04.400 --> 00:36:05.400]  我求這一樣
[00:36:05.400 --> 00:36:07.400]  上帝就立刻
[00:36:07.400 --> 00:36:08.400]  好像變魔術一樣
[00:36:08.400 --> 00:36:10.400]  在我面前出現
[00:36:10.400 --> 00:36:12.400]  這個不是一個最大的見證
[00:36:12.400 --> 00:36:14.400]  但你數一數聖經裡面
[00:36:14.400 --> 00:36:15.400]  所有的這些故事
[00:36:15.400 --> 00:36:17.400]  逢真上帝大能駕到
[00:36:17.400 --> 00:36:20.400]  明顯地作功的時候
[00:36:20.400 --> 00:36:23.400]  人是反過來叛逆的
[00:36:23.400 --> 00:36:26.400]  以色列人過紅海
[00:36:26.400 --> 00:36:27.400]  過曠野
[00:36:27.400 --> 00:36:28.400]  有回眸給他
[00:36:28.400 --> 00:36:29.400]  有雲柱火柱
[00:36:29.400 --> 00:36:33.400]  每一天去引領著以色列人
[00:36:33.400 --> 00:36:34.400]  他們幾乎不用祈禱
[00:36:34.400 --> 00:36:35.400]  每一天
[00:36:35.400 --> 00:36:36.400]  警鐘響了
[00:36:36.400 --> 00:36:39.400]  就有火柱雲柱帶他們走
[00:36:39.400 --> 00:36:40.400]  以色列人是怎樣
[00:36:40.400 --> 00:36:44.400]  在曠野裡面是硬著脖子不順
[00:36:44.400 --> 00:36:46.400]  以色列人進到迦南地
[00:36:46.400 --> 00:36:49.400]  有什麼比進迦南美地更好
[00:36:49.400 --> 00:36:50.400]  可以安居樂業
[00:36:50.400 --> 00:36:53.400]  等於你買了一個八萬的豪宅
[00:36:53.400 --> 00:36:55.400]  你能夠安居樂業
[00:36:55.400 --> 00:36:57.400]  但以色列人進到迦南的時候
[00:36:57.400 --> 00:36:58.400]  上帝為他們打仗
[00:36:58.400 --> 00:36:59.400]  安居樂業之後
[00:36:59.400 --> 00:37:03.400]  他們就敬拜別神
[00:37:03.400 --> 00:37:04.400]  所羅門王
[00:37:04.400 --> 00:37:06.400]  第一個聖殿
[00:37:06.400 --> 00:37:09.400]  有榮耀進入這個聖殿
[00:37:09.400 --> 00:37:11.400]  連人都進不去
[00:37:11.400 --> 00:37:12.400]  太重了
[00:37:12.400 --> 00:37:13.400]  太厲害了
[00:37:13.400 --> 00:37:15.400]  但所羅門
[00:37:15.400 --> 00:37:19.400]  第二天就敬拜假神
[00:37:19.400 --> 00:37:22.400]  上帝很明顯地人卻叛逆
[00:37:22.400 --> 00:37:26.400]  但每當上帝隱藏的時候
[00:37:26.400 --> 00:37:31.400]  人卻好像有信心
[00:37:31.400 --> 00:37:34.400]  創世紀約瑟的故事
[00:37:34.400 --> 00:37:37.400]  上帝不明顯
[00:37:37.400 --> 00:37:39.400]  但到最後他想清楚的時候
[00:37:39.400 --> 00:37:40.400]  再回頭看的時候
[00:37:40.400 --> 00:37:44.400]  他知道上帝的意思是好的
[00:37:44.400 --> 00:37:47.400]  路德的故事等等
[00:37:47.400 --> 00:37:49.400]  不同聖經裡面的故事
[00:37:49.400 --> 00:37:52.400]  全部都是上帝不明顯的時候
[00:37:52.400 --> 00:37:56.400]  人就開始去相信他
[00:37:56.400 --> 00:37:59.400]  及至神的兒子上十字架
[00:37:59.400 --> 00:38:01.400]  為我們罪人死
[00:38:01.400 --> 00:38:03.400]  他的降生
[00:38:03.400 --> 00:38:04.400]  死而復活
[00:38:04.400 --> 00:38:08.400]  都是不明顯的工作
[00:38:08.400 --> 00:38:11.400]  但他改變世界
[00:38:11.400 --> 00:38:17.400]  上帝是一個行事出於我們意外的神
[00:38:17.400 --> 00:38:20.400]  今年2023年
[00:38:20.400 --> 00:38:22.400]  我不知道你在上帝面前有什麼祈禱
[00:38:22.400 --> 00:38:24.400]  有什麼祈願
[00:38:24.400 --> 00:38:26.400]  如果上帝在你的生命裡面
[00:38:26.400 --> 00:38:29.400]  是有明顯的工作的話
[00:38:29.400 --> 00:38:31.400]  Praise the Lord
[00:38:31.400 --> 00:38:35.400]  請你不要忘記上帝
[00:38:35.400 --> 00:38:36.400]  但如果今年2023年
[00:38:36.400 --> 00:38:39.400]  兜兜轉轉好像上帝沒有聽你的禱告
[00:38:39.400 --> 00:38:41.400]  不應運你的祈求的時候
[00:38:41.400 --> 00:38:44.400]  好像沉默無聲的時候
[00:38:44.400 --> 00:38:46.400]  因為上帝的計劃
[00:38:46.400 --> 00:38:49.400]  比你的計劃更大
[00:38:49.400 --> 00:38:51.400]  真的
[00:38:51.400 --> 00:38:52.400]  上帝的能力
[00:38:52.400 --> 00:38:55.400]  上帝在你的生命裡面編寫的故事
[00:38:55.400 --> 00:38:57.400]  比你能夠看到的
[00:38:57.400 --> 00:39:01.400]  近視的你能夠看到的更長篇
[00:39:01.400 --> 00:39:03.400]  重點就是
[00:39:03.400 --> 00:39:09.400]  你是否願意全年繼續去相信
[00:39:09.400 --> 00:39:10.400]  我們低頭祈禱
[00:39:10.400 --> 00:39:11.400]  預備愛心
[00:39:11.400 --> 00:39:12.400]  領受主的恩典
[00:39:12.400 --> 00:39:15.400]  主的聖詞
[00:39:15.400 --> 00:39:18.400]  上帝你是那位行其事的神
[00:39:18.400 --> 00:39:21.400]  祂在我們面前降服
[00:39:21.400 --> 00:39:23.400]  去承認我們的不信
[00:39:23.400 --> 00:39:26.400]  我們真的信心軟弱
[00:39:26.400 --> 00:39:29.400]  我們看到的只是前面的事
[00:39:29.400 --> 00:39:32.400]  但聖誕主的兒子
[00:39:32.400 --> 00:39:36.400]  能夠降生在我們的生命當中
[00:39:36.400 --> 00:39:38.400]  這一件奇妙的事
[00:39:38.400 --> 00:39:40.400]  奧秘的事
[00:39:40.400 --> 00:39:42.400]  主鼓勵我們
[00:39:42.400 --> 00:39:43.400]  讓我們知道你自己的計劃
[00:39:43.400 --> 00:39:47.400]  比我們想像中更奇妙更大
[00:39:47.400 --> 00:39:48.400]  為我們預備的
[00:39:48.400 --> 00:39:51.400]  過於我們所想所求
[00:39:51.400 --> 00:39:52.400]  再一次來到你面前
[00:39:52.400 --> 00:39:54.400]  我們去預備我們的心
[00:39:54.400 --> 00:39:56.400]  領受你的救恩
[00:39:56.400 --> 00:39:57.400]  這個餅這個杯
[00:39:57.400 --> 00:39:58.400]  告訴我們
[00:39:58.400 --> 00:39:59.400]  十字架的救恩
[00:39:59.400 --> 00:40:01.400]  為我們所成就的
[00:40:01.400 --> 00:40:04.400]  確實是過於我們所想所求
[00:40:04.400 --> 00:40:05.400]  感謝你
[00:40:05.400 --> 00:40:07.400]  對我們的恩典

