
[00:00:00.000 --> 00:00:02.000]  時間交畀Mark Sir
[00:33:16.000 --> 00:33:18.000]  一路一路咁樣去聚會
[00:33:18.000 --> 00:33:20.000]  24小時輪流嘅
[00:33:20.000 --> 00:33:22.000]  唔停止嘅
[00:33:22.000 --> 00:33:24.000]  已經三個禮拜
[00:33:24.000 --> 00:33:26.000]  最後校方話
[00:33:26.000 --> 00:33:28.000]  我哋係時候停
[00:33:28.000 --> 00:33:30.000]  我哋係時候停
[00:33:30.000 --> 00:33:32.000]  校長講嘅嘢好有意思
[00:33:32.000 --> 00:33:34.000]  無論你點樣去
[00:33:34.000 --> 00:33:36.000]  詮釋呢件事都好
[00:33:36.000 --> 00:33:38.000]  係咪一個復興 所謂revival
[00:33:38.000 --> 00:33:40.000]  係咪聖靈所比嘅一個
[00:33:40.000 --> 00:33:42.000]  屬靈嘅奉獻都好 點樣詮釋都好
[00:33:42.000 --> 00:33:44.000]  校長講咩嘢
[00:33:44.000 --> 00:33:48.000]  佢話people are hungry
[00:33:48.000 --> 00:33:50.000]  佢哋想去到
[00:33:50.000 --> 00:33:52.000]  渴求上帝
[00:33:52.000 --> 00:33:54.000]  想去上帝嘅同在
[00:33:54.000 --> 00:33:56.000]  嗰度面 去歸向上帝
[00:33:56.000 --> 00:33:58.000]  去敬拜上帝
[00:33:58.000 --> 00:34:00.000]  係咁樣嘅心態 咁樣嘅
[00:34:00.000 --> 00:34:02.000]  情況 咁樣嘅現象
[00:34:02.000 --> 00:34:04.000]  你點樣詮釋佢都好 點樣解釋都好
[00:34:04.000 --> 00:34:06.000]  校長講咩呢
[00:34:06.000 --> 00:34:08.000]  佢見證到乜嘢呢
[00:34:08.000 --> 00:34:10.000]  見證到聖經裏面所形容嘅
[00:34:10.000 --> 00:34:12.000]  聖靈嘅果子
[00:34:12.000 --> 00:34:14.000]  聖靈嘅果子
[00:34:14.000 --> 00:34:18.000]  聖靈嘅果子九樣
[00:34:18.000 --> 00:34:20.000]  第一樣係乜
[00:34:20.000 --> 00:34:22.000]  人愛
[00:34:22.000 --> 00:34:24.000]  人愛喜樂和平忍耐
[00:34:24.000 --> 00:34:26.000]  恩慈 良善信神
[00:34:26.000 --> 00:34:28.000]  溫柔節制
[00:34:28.000 --> 00:34:30.000]  佢所見證到嘅就係
[00:34:30.000 --> 00:34:32.000]  呢啲大學生嘅生命
[00:34:32.000 --> 00:34:34.000]  能夠展現到呢一樣嘢
[00:34:34.000 --> 00:34:38.000]  I think he is right
[00:34:38.000 --> 00:34:42.000]  唔係一咩emotional high等等
[00:34:42.000 --> 00:34:44.000]  我哋好多時
[00:34:44.000 --> 00:34:46.000]  嚟教會 最近聽到一個弟兄同我講
[00:34:46.000 --> 00:34:48.000]  嘩如果我哋有個full band就好啦
[00:34:48.000 --> 00:34:50.000]  好激昂 好激苦
[00:34:50.000 --> 00:34:52.000]  好偉大嘅咁樣敬拜
[00:34:52.000 --> 00:34:54.000]  情緒好澎湃嘅
[00:34:54.000 --> 00:34:58.000]  咁樣好唔好呀
[00:34:58.000 --> 00:35:00.000]  敬拜嘅時候 音樂嘅時候
[00:35:00.000 --> 00:35:02.000]  音樂敬拜 好唔好呀
[00:35:02.000 --> 00:35:06.000]  好 但係如果係顧客心態嘅我就唔做
[00:35:06.000 --> 00:35:10.000]  What is that for
[00:35:10.000 --> 00:35:12.000]  幾動人都好
[00:35:12.000 --> 00:35:14.000]  算不得什麼
[00:35:14.000 --> 00:35:16.000]  就係呢啲人嘅生命
[00:35:16.000 --> 00:35:18.000]  有冇去歸向上帝
[00:35:18.000 --> 00:35:20.000]  呢個先係最重要
[00:35:20.000 --> 00:35:22.000]  佢冇歸向上帝 而係你自己
[00:35:22.000 --> 00:35:24.000]  個人嘅生命裏面有重整
[00:35:24.000 --> 00:35:26.000]  係你婚姻嘅關係
[00:35:26.000 --> 00:35:28.000]  係你家庭嘅關係
[00:35:28.000 --> 00:35:30.000]  能夠有重整
[00:35:30.000 --> 00:35:32.000]  係你教會 工作
[00:35:32.000 --> 00:35:34.000]  甚至到整個社會
[00:35:34.000 --> 00:35:36.000]  能夠有重整 呢個先係最重要
[00:35:36.000 --> 00:35:38.000]  Right
[00:35:38.000 --> 00:35:42.000]  有幾多呢啲咁嘅
[00:35:42.000 --> 00:35:44.000]  放幾多炮仗都好
[00:35:44.000 --> 00:35:46.000]  放幾多煙花都好
[00:35:46.000 --> 00:35:48.000]  算不得什麼
[00:35:48.000 --> 00:35:50.000]  最重要係你嘅生命
[00:35:50.000 --> 00:35:52.000]  有冇被改變過
[00:35:52.000 --> 00:35:54.000]  求主幫助我哋
[00:35:54.000 --> 00:35:56.000]  The way of love
[00:35:56.000 --> 00:35:58.000]  The way of love
[00:35:58.000 --> 00:36:00.000]  花時間
[00:36:00.000 --> 00:36:02.000]  花精力去做呢樣嘢
[00:36:02.000 --> 00:36:04.000]  Right
[00:36:04.000 --> 00:36:06.000]  邊個去負責
[00:36:06.000 --> 00:36:08.000]  你個人嘅生命
[00:36:08.000 --> 00:36:10.000]  係能夠去實踐愛
[00:36:10.000 --> 00:36:12.000]  你
[00:36:12.000 --> 00:36:14.000]  唔係教會
[00:36:14.000 --> 00:36:18.000]  邊個去負責
[00:36:18.000 --> 00:36:20.000]  你細路仔
[00:36:20.000 --> 00:36:22.000]  嘅個人生命
[00:36:24.000 --> 00:36:26.000]  你
[00:36:26.000 --> 00:36:28.000]  唔係教會
[00:36:28.000 --> 00:36:30.000]  係你先行
[00:36:30.000 --> 00:36:32.000]  教會去輔助
[00:36:32.000 --> 00:36:36.000]  邊個去負責 你有冇一個美好嘅
[00:36:36.000 --> 00:36:38.000]  見證嘅生命
[00:36:38.000 --> 00:36:40.000]  你
[00:36:40.000 --> 00:36:42.000]  責無旁貸
[00:36:42.000 --> 00:36:44.000]  如果上帝嘅愛
[00:36:44.000 --> 00:36:46.000]  已經進入你生命
[00:36:46.000 --> 00:36:48.000]  Let it be
[00:36:48.000 --> 00:36:50.000]  讓上帝嘅生命去充滿你
[00:36:50.000 --> 00:36:52.000]  去改變去更新你
[00:36:52.000 --> 00:36:54.000]  以致你能夠成為一個
[00:36:54.000 --> 00:36:56.000]  成熟嘅
[00:36:56.000 --> 00:36:58.000]  記錄徒 健康嘅記錄徒
[00:36:58.000 --> 00:37:00.000]  以致教會能夠健康
[00:37:00.000 --> 00:37:02.000]  可以同心大道
[00:37:02.000 --> 00:37:04.000]  祈禱
[00:37:04.000 --> 00:37:06.000]  主愛多謝你
[00:37:06.000 --> 00:37:08.000]  因為
[00:37:08.000 --> 00:37:10.000]  你係愛我哋嘅神
[00:37:10.000 --> 00:37:12.000]  縱使我哋係破碎
[00:37:12.000 --> 00:37:14.000]  我哋係軟弱嘅
[00:37:14.000 --> 00:37:16.000]  但係因為你對我哋嘅
[00:37:16.000 --> 00:37:18.000]  大愛
[00:37:18.000 --> 00:37:20.000]  喺基督嘅十教裏面去彰顯出嚟
[00:37:20.000 --> 00:37:22.000]  主愛你嘅生命
[00:37:22.000 --> 00:37:24.000]  願意畀你哋度去
[00:37:24.000 --> 00:37:26.000]  傾住
[00:37:26.000 --> 00:37:28.000]  讓你嘅愛充滿我哋
[00:37:28.000 --> 00:37:30.000]  以致我哋嘅生命能夠去彰顯到
[00:37:30.000 --> 00:37:32.000]  基督自己嘅生命
[00:37:32.000 --> 00:37:34.000]  以致我哋嘅教會能夠成為一個
[00:37:34.000 --> 00:37:36.000]  合理心意嘅教會
[00:37:36.000 --> 00:37:38.000]  求主你憐憫 由我哋教會能夠去
[00:37:38.000 --> 00:37:40.000]  討你嘅喜悅 去榮耀神靈
[00:37:40.000 --> 00:37:42.000]  祈禱 奉主名
[00:37:42.000 --> 00:37:44.000]  好 原上祝福各位
[00:37:44.000 --> 00:37:46.000]  下個禮拜能夠同大家一齊去侍奉
[00:37:46.000 --> 00:37:48.000]  謝謝收看
[00:37:48.000 --> 00:37:48.500]  by bwd6
[00:37:48.500 --> 00:37:49.000]  by bwd6

