
[00:00:00.000 --> 00:00:02.000]  真的非常好
[00:32:02.000 --> 00:32:05.000]  就預見有很多物質的引誘
[00:32:05.000 --> 00:32:06.000]  可能有些同伴
[00:32:06.000 --> 00:32:09.000]  會引誘他停下在某個城
[00:32:09.000 --> 00:32:11.000]  就不要繼續上路
[00:32:11.000 --> 00:32:12.000]  或者會有些同伴
[00:32:12.000 --> 00:32:14.000]  可能跟他們開始的時候
[00:32:14.000 --> 00:32:16.000]  是同路一起走的
[00:32:16.000 --> 00:32:18.000]  誰知道最後他就掉下了
[00:32:18.000 --> 00:32:19.000]  然後就離開了
[00:32:19.000 --> 00:32:21.000]  到底你是一個主角
[00:32:21.000 --> 00:32:23.000]  那個基督徒
[00:32:23.000 --> 00:32:25.000]  你會怎麼做呢
[00:32:25.000 --> 00:32:27.000]  他就講他的struggle
[00:32:27.000 --> 00:32:28.000]  很多時候可能有懷疑
[00:32:28.000 --> 00:32:30.000]  或者前面有一些威嚇
[00:32:30.000 --> 00:32:34.000]  或者一些恐懼等等
[00:32:34.000 --> 00:32:38.000]  他有沒有停下來
[00:32:38.000 --> 00:32:40.000]  這個故事
[00:32:40.000 --> 00:32:42.000]  就是翻山越嶺等等
[00:32:42.000 --> 00:32:47.000]  到最後他就要過死亡關
[00:32:47.000 --> 00:32:48.000]  死亡關
[00:32:48.000 --> 00:32:50.000]  Value of death
[00:32:50.000 --> 00:32:54.000]  他講了什麼呢
[00:32:54.000 --> 00:32:57.000]  你看到Value of death
[00:32:57.000 --> 00:32:59.000]  你就是不想過
[00:32:59.000 --> 00:33:01.000]  所以有些人就不想
[00:33:01.000 --> 00:33:03.000]  停下來
[00:33:03.000 --> 00:33:05.000]  不去就行了
[00:33:05.000 --> 00:33:08.000]  或者走分岔路去別的地方
[00:33:08.000 --> 00:33:10.000]  不要想最終的終站
[00:33:10.000 --> 00:33:13.000]  或者終站beyond的final destination
[00:33:13.000 --> 00:33:16.000]  是beyond death的final destination
[00:33:16.000 --> 00:33:17.000]  面對Value of death的時候
[00:33:17.000 --> 00:33:19.000]  他講什麼呢
[00:33:19.000 --> 00:33:23.000]  Going back is nothing but death
[00:33:23.000 --> 00:33:27.000]  To go forward is fear of death
[00:33:27.000 --> 00:33:31.000]  But life everlasting beyond
[00:33:31.000 --> 00:33:36.000]  I will yet go forward
[00:33:36.000 --> 00:33:40.000]  OK 你回頭
[00:33:40.000 --> 00:33:42.000]  It's nothing but death
[00:33:42.000 --> 00:33:45.000]  You still die
[00:33:45.000 --> 00:33:48.000]  You still end
[00:33:48.000 --> 00:33:53.000]  But to go forward is fear of death
[00:33:53.000 --> 00:33:59.000]  But life everlasting
[00:33:59.000 --> 00:34:01.000]  回頭是死路一條
[00:34:01.000 --> 00:34:05.000]  但前面死亡的威嚇
[00:34:05.000 --> 00:34:08.000]  和跨越死亡的永生
[00:34:08.000 --> 00:34:11.000]  那個就是destination
[00:34:11.000 --> 00:34:13.000]  我仍要往前走
[00:34:13.000 --> 00:34:15.000]  但我們每一個都是
[00:34:15.000 --> 00:34:16.000]  想清想楚
[00:34:16.000 --> 00:34:18.000]  你人生
[00:34:18.000 --> 00:34:21.000]  特別你基督徒的生命
[00:34:21.000 --> 00:34:23.000]  Where
[00:34:23.000 --> 00:34:26.000]  Ultimately where are you going
[00:34:26.000 --> 00:34:28.000]  Right
[00:34:28.000 --> 00:34:30.000]  不要停下來
[00:34:30.000 --> 00:34:31.000]  繼續高呼
[00:34:31.000 --> 00:34:33.000]  可以同心低落
[00:34:33.000 --> 00:34:35.000]  主我們多謝你
[00:34:35.000 --> 00:34:38.000]  因為你是那位在我們旅程上
[00:34:38.000 --> 00:34:40.000]  給我們恩典力量的神
[00:34:40.000 --> 00:34:42.000]  還有我們每一個屬於基督的人
[00:34:42.000 --> 00:34:47.000]  我們都是on the journey
[00:34:47.000 --> 00:34:49.000]  主我求你remind我們
[00:34:49.000 --> 00:34:51.000]  提醒我們不要停下來
[00:34:51.000 --> 00:34:54.000]  也不要將一些次要的東西
[00:34:54.000 --> 00:34:57.000]  變成我們的終點
[00:34:57.000 --> 00:34:59.000]  在你的裡面
[00:34:59.000 --> 00:35:01.000]  在上帝的生命
[00:35:01.000 --> 00:35:05.000]  真正的你的同在
[00:35:05.000 --> 00:35:08.000]  是我們的終點
[00:35:08.000 --> 00:35:09.000]  主因為這個終點
[00:35:09.000 --> 00:35:13.000]  因為這個終末
[00:35:13.000 --> 00:35:18.000]  教我們如何評估我們現在有的選擇
[00:35:18.000 --> 00:35:20.000]  我們做的決定
[00:35:20.000 --> 00:35:21.000]  主讓我們敬拜你
[00:35:21.000 --> 00:35:22.000]  去侍奉你
[00:35:22.000 --> 00:35:24.000]  在我們這個journey裡面
[00:35:24.000 --> 00:35:25.000]  我們繼續跟隨你
[00:35:25.000 --> 00:35:27.000]  讓耶穌成為我們的主
[00:35:27.000 --> 00:35:28.000]  帶領著我們走
[00:35:28.000 --> 00:35:31.000]  讓我們最終來到你面前的時候
[00:35:31.000 --> 00:35:34.000]  我們知道我們就屬於你
[00:35:34.000 --> 00:35:35.000]  求你給我們恩典
[00:35:35.000 --> 00:35:36.000]  給我們力量
[00:35:36.000 --> 00:35:37.000]  給我們每一位
[00:35:37.000 --> 00:35:40.000]  叫我們上上落落
[00:35:40.000 --> 00:35:42.000]  高山低谷的時候
[00:35:42.000 --> 00:35:44.000]  有你跟我們同在
[00:35:44.000 --> 00:35:46.000]  帶領我們去最終
[00:35:46.000 --> 00:35:48.000]  你的榮耀裡面
[00:35:48.000 --> 00:35:49.000]  我們這樣祈禱
[00:35:49.000 --> 00:35:50.000]  奉主庇救

