
[00:00:00.000 --> 00:00:02.560]  我們這次就講C篇第一篇
[00:37:38.520 --> 00:37:40.520]  Shetolim
[00:37:40.520 --> 00:37:42.520]  Bavate Adonai
[00:37:42.520 --> 00:37:44.520]  Bavate Elohim
[00:37:44.520 --> 00:37:46.520]  Bavate Adonai
[00:37:46.520 --> 00:37:47.520]  Shetolim
[00:37:47.520 --> 00:37:50.520]  你記得司彬第一篇說什麼
[00:37:50.520 --> 00:37:52.520]  Shetol
[00:37:52.520 --> 00:37:54.520]  Shetol
[00:37:54.520 --> 00:37:56.520]  Alpagai Maim
[00:37:56.520 --> 00:37:58.520]  又是同一個字
[00:37:58.520 --> 00:38:00.520]  在哪裡呢
[00:38:00.520 --> 00:38:03.520]  被移植到耶和華的殿中
[00:38:03.520 --> 00:38:05.520]  又在那裡發旺
[00:38:05.520 --> 00:38:10.520]  在上帝的聖所的園中
[00:38:10.520 --> 00:38:12.520]  凡是有水有樹的地方
[00:38:12.520 --> 00:38:15.520]  都是在上帝的皇宮裡面
[00:38:15.520 --> 00:38:17.520]  在上帝的家裡面
[00:38:17.520 --> 00:38:19.520]  在上帝的聖殿裡面
[00:38:19.520 --> 00:38:20.520]  有一條河
[00:38:20.520 --> 00:38:21.520]  46篇
[00:38:21.520 --> 00:38:22.520]  就是眾多之流
[00:38:22.520 --> 00:38:24.520]  洗神的城就是耶路撒冷石安
[00:38:24.520 --> 00:38:28.520]  充滿快樂者城就是至高者住的聖所
[00:38:28.520 --> 00:38:30.520]  有河
[00:38:30.520 --> 00:38:36.520]  然後以西傑最後的40-48章
[00:38:36.520 --> 00:38:40.520]  說到新的耶路撒冷的衣帳
[00:38:40.520 --> 00:38:42.520]  說到河的兩岸
[00:38:42.520 --> 00:38:44.520]  有樹在生長
[00:38:44.520 --> 00:38:46.520]  然後有葉子不枯幹
[00:38:46.520 --> 00:38:50.520]  果子不斷在聖所裡面流出來
[00:38:50.520 --> 00:38:52.520]  所以有河有水的地方
[00:38:52.520 --> 00:38:55.520]  都是說到聖殿所在的地方
[00:38:55.520 --> 00:38:57.520]  所以這裡說的是什麼呢
[00:38:57.520 --> 00:39:00.520]  詩人說
[00:39:00.520 --> 00:39:03.520]  他晝夜思想耶和華的律法
[00:39:03.520 --> 00:39:06.520]  晝夜思想
[00:39:06.520 --> 00:39:08.520]  他的喜愛就是耶和華的律法
[00:39:08.520 --> 00:39:10.520]  他就好像什麼呢
[00:39:10.520 --> 00:39:12.520]  好像Keyesh
[00:39:12.520 --> 00:39:14.520]  Shetol
[00:39:14.520 --> 00:39:15.520]  Alpagai Maim
[00:39:15.520 --> 00:39:20.520]  就是水道旁邊移植了的樹
[00:39:20.520 --> 00:39:24.520]  如果他活在耶和華的律法裡晝夜思想的時候
[00:39:24.520 --> 00:39:26.520]  其實他就是在神的同在裡
[00:39:26.520 --> 00:39:28.520]  還有沒有其他地方會是這樣呢
[00:39:28.520 --> 00:39:29.520]  不會的
[00:39:29.520 --> 00:39:31.520]  全宇宙裡只有一個地方
[00:39:31.520 --> 00:39:33.520]  是有水
[00:39:33.520 --> 00:39:35.520]  樹
[00:39:35.520 --> 00:39:36.520]  上帝的聖殿
[00:39:36.520 --> 00:39:37.520]  上帝的聖所
[00:39:37.520 --> 00:39:39.520]  原來在想上帝的律法
[00:39:39.520 --> 00:39:41.520]  晝夜思想
[00:39:41.520 --> 00:39:43.520]  想想怎麼去形容
[00:39:43.520 --> 00:39:45.520]  想想怎麼去解釋
[00:39:45.520 --> 00:39:46.520]  活在上帝的律法
[00:39:46.520 --> 00:39:47.520]  這是我們習慣的時候
[00:39:47.520 --> 00:39:49.520]  原來詩人邀請我們
[00:39:49.520 --> 00:39:52.520]  就是活在上帝的同在裡
[00:39:52.520 --> 00:39:53.520]  生活可能很艱難
[00:39:53.520 --> 00:39:55.520]  不過
[00:39:55.520 --> 00:39:56.520]  這個時候就可以享受到
[00:39:56.520 --> 00:39:58.520]  在上帝的同在裡
[00:39:58.520 --> 00:40:01.520]  並且這些人最終會得到福氣
[00:40:01.520 --> 00:40:04.520]  Ashray
[00:40:04.520 --> 00:40:06.520]  繼續看下去
[00:40:06.520 --> 00:40:07.520]  第四節
[00:40:07.520 --> 00:40:09.520]  Locan
[00:40:09.520 --> 00:40:12.520]  又是一個對立的
[00:40:12.520 --> 00:40:14.520]  Locan Hashayim
[00:40:14.520 --> 00:40:16.520]  就是惡人
[00:40:16.520 --> 00:40:17.520]  Wicked的人
[00:40:17.520 --> 00:40:19.520]  Locan Hashayim
[00:40:19.520 --> 00:40:21.520]  Kiim
[00:40:21.520 --> 00:40:22.520]  又是一個對立的
[00:40:22.520 --> 00:40:24.520]  但是他們會怎樣呢
[00:40:24.520 --> 00:40:26.520]  Kamuz
[00:40:26.520 --> 00:40:28.520]  Ashay
[00:40:28.520 --> 00:40:30.520]  Tetefnu
[00:40:30.520 --> 00:40:31.520]  Ruach
[00:40:31.520 --> 00:40:33.520]  Kiim就是一個反轉
[00:40:33.520 --> 00:40:35.520]  然後Kamuz
[00:40:35.520 --> 00:40:38.520]  你記得我們之前看
[00:40:38.520 --> 00:40:40.520]  Iyan是怎樣的
[00:40:40.520 --> 00:40:42.520]  Kaish
[00:40:42.520 --> 00:40:43.520]  這裡就不是了
[00:40:43.520 --> 00:40:44.520]  Kamuz
[00:40:44.520 --> 00:40:45.520]  音也差不多
[00:40:45.520 --> 00:40:47.520]  是諧音
[00:40:47.520 --> 00:40:48.520]  Kamuz
[00:40:48.520 --> 00:40:49.520]  他們就不是Ish
[00:40:49.520 --> 00:40:51.520]  他們就是Muz
[00:40:51.520 --> 00:40:53.520]  因為這些Wicked的人
[00:40:53.520 --> 00:40:56.520]  Rashayim
[00:40:56.520 --> 00:40:58.520]  這些不看上帝在眼中的人
[00:40:58.520 --> 00:40:59.520]  Kamuz
[00:40:59.520 --> 00:41:00.520]  他們像Kamuz
[00:41:00.520 --> 00:41:02.520]  不是Kaish
[00:41:02.520 --> 00:41:03.520]  Kamuz
[00:41:03.520 --> 00:41:06.520]  就是匡批的意思
[00:41:06.520 --> 00:41:09.520]  匡批就會被風吹散
[00:41:09.520 --> 00:41:11.520]  Ruach這個字又出來了
[00:41:11.520 --> 00:41:14.520]  就是不應該翻譯成Spirit
[00:41:14.520 --> 00:41:16.520]  不是姓寧
[00:41:16.520 --> 00:41:17.520]  不是零的意思
[00:41:17.520 --> 00:41:18.520]  是風的意思
[00:41:18.520 --> 00:41:19.520]  這是另外一個意境
[00:41:19.520 --> 00:41:21.520]  匡批被風吹散
[00:41:21.520 --> 00:41:23.520]  這些在農耕的社會裡面
[00:41:23.520 --> 00:41:25.520]  經常會出現
[00:41:25.520 --> 00:41:27.520]  在最高的地方
[00:41:27.520 --> 00:41:31.520]  那些播羊、播菊的地方
[00:41:31.520 --> 00:41:33.520]  羊菊的地方
[00:41:33.520 --> 00:41:35.520]  通常是比較大風比較高的地方
[00:41:35.520 --> 00:41:37.520]  這些農夫去到收割的時候
[00:41:37.520 --> 00:41:41.520]  就把這些穀物、大小物
[00:41:41.520 --> 00:41:43.520]  把它們養起來
[00:41:43.520 --> 00:41:44.520]  然後把它們壓碎
[00:41:44.520 --> 00:41:45.520]  再把它們養起來
[00:41:45.520 --> 00:41:47.520]  風吹過的時候
[00:41:47.520 --> 00:41:48.520]  這些東西會被吹散
[00:41:48.520 --> 00:41:51.520]  就是那些Muz
[00:41:51.520 --> 00:41:55.520]  那些匡批
[00:41:55.520 --> 00:41:58.520]  然後第五節
[00:41:58.520 --> 00:42:04.520]  Au ken lo yakumu, visaim ba mishpat
[00:42:04.520 --> 00:42:09.520]  這樣
[00:42:09.520 --> 00:42:11.520]  Ken就是Yes的意思
[00:42:11.520 --> 00:42:14.520]  So或者In this way
[00:42:14.520 --> 00:42:16.520]  他們是什麼
[00:42:16.520 --> 00:42:18.520]  lo出現了
[00:42:18.520 --> 00:42:20.520]  但不是二人的lo
[00:42:20.520 --> 00:42:24.520]  二人的lo就是不幸在惡人的道路等等
[00:42:24.520 --> 00:42:26.520]  他們是站立不住
[00:42:26.520 --> 00:42:28.520]  Yakumu
[00:42:28.520 --> 00:42:32.520]  他們不能夠站立
[00:42:32.520 --> 00:42:34.520]  就是惡人不能夠站立
[00:42:34.520 --> 00:42:36.520]  就是在審判的時候
[00:42:36.520 --> 00:42:37.520]  Mishpat
[00:42:37.520 --> 00:42:39.520]  上帝最後審判的時候
[00:42:39.520 --> 00:42:41.520]  所以整首詩篇
[00:42:41.520 --> 00:42:42.520]  由第一個字
[00:42:42.520 --> 00:42:43.520]  Ezra
[00:42:43.520 --> 00:42:45.520]  就是一個Ecological的Direction
[00:42:45.520 --> 00:42:47.520]  一個綜合性的Direction
[00:42:47.520 --> 00:42:49.520]  就是仰望將來
[00:42:49.520 --> 00:42:51.520]  這裡是仰望將來
[00:42:51.520 --> 00:42:52.520]  惡人
[00:42:52.520 --> 00:42:54.520]  很猖狂很哀悼
[00:42:54.520 --> 00:42:58.520]  但是Mishpat的時候
[00:42:58.520 --> 00:43:01.520]  他們就是lo yakumu
[00:43:01.520 --> 00:43:03.520]  這就是Visaim
[00:43:03.520 --> 00:43:05.520]  就是到審判來到的時候
[00:43:05.520 --> 00:43:07.520]  他們就站立不住
[00:43:07.520 --> 00:43:09.520]  然後
[00:43:09.520 --> 00:43:11.520]  Vakhatayim
[00:43:11.520 --> 00:43:14.520]  罪人
[00:43:14.520 --> 00:43:17.520]  Bakadat Satyakim
[00:43:17.520 --> 00:43:20.520]  Bakadat就是罪集的意思
[00:43:20.520 --> 00:43:21.520]  就是Congregation
[00:43:21.520 --> 00:43:23.520]  我們教會說的罪集
[00:43:23.520 --> 00:43:24.520]  我們的會眾
[00:43:24.520 --> 00:43:26.520]  Assembly的意思
[00:43:26.520 --> 00:43:30.520]  Satyakim
[00:43:30.520 --> 00:43:32.520]  我們說過這些罪人
[00:43:32.520 --> 00:43:34.520]  還有Visaim
[00:43:34.520 --> 00:43:35.520]  Bakadat
[00:43:35.520 --> 00:43:37.520]  相反的就是Satyakim
[00:43:37.520 --> 00:43:39.520]  就是Satik這個字
[00:43:39.520 --> 00:43:41.520]  詩篇23篇你記得
[00:43:41.520 --> 00:43:43.520]  說過什麼嗎
[00:43:43.520 --> 00:43:46.520]  目者引我走
[00:43:46.520 --> 00:43:48.520]  為自己的名引我走
[00:43:48.520 --> 00:43:50.520]  二路
[00:43:50.520 --> 00:43:52.520]  二路的意義字
[00:43:52.520 --> 00:43:53.520]  Satik
[00:43:53.520 --> 00:43:55.520]  Satikim
[00:43:55.520 --> 00:43:57.520]  就是這些義人
[00:43:57.520 --> 00:43:59.520]  義人就是看上帝的眼中
[00:43:59.520 --> 00:44:02.520]  去愛上帝的律法
[00:44:02.520 --> 00:44:07.520]  去奉上帝去敬畏上帝
[00:44:07.520 --> 00:44:09.520]  這些人在他的會中
[00:44:09.520 --> 00:44:11.520]  因為到審判來的時候
[00:44:11.520 --> 00:44:13.520]  上帝罪集他的義人
[00:44:13.520 --> 00:44:18.520]  罪人就不能夠站在義人的會中
[00:44:18.520 --> 00:44:20.520]  最後
[00:44:20.520 --> 00:44:23.520]  Ki yodaya adonai derik satikim
[00:44:23.520 --> 00:44:26.520]  fa derik visaim tove
[00:44:26.520 --> 00:44:29.520]  因為什麼呢
[00:44:29.520 --> 00:44:30.520]  最後第六節就解釋了
[00:44:30.520 --> 00:44:32.520]  最後一句
[00:44:32.520 --> 00:44:35.520]  Yodaya adonai
[00:44:35.520 --> 00:44:37.520]  adonai這個字又出現了
[00:44:37.520 --> 00:44:39.520]  就是耶和華知道
[00:44:39.520 --> 00:44:41.520]  Yadah這個字出來
[00:44:41.520 --> 00:44:43.520]  Yadah就是認識的意思
[00:44:43.520 --> 00:44:45.520]  或者你可以譯作
[00:44:45.520 --> 00:44:47.520]  當然他有不同的彈性
[00:44:47.520 --> 00:44:49.520]  要我們思想才知道
[00:44:49.520 --> 00:44:52.520]  或者應該是上帝去看顧
[00:44:52.520 --> 00:44:54.520]  看著
[00:44:54.520 --> 00:44:56.520]  看著什麼
[00:44:56.520 --> 00:44:58.520]  derik satikim
[00:44:58.520 --> 00:45:00.520]  義人的生活
[00:45:00.520 --> 00:45:01.520]  義人的每一步
[00:45:01.520 --> 00:45:03.520]  義人的derik
[00:45:03.520 --> 00:45:05.520]  derik那些路
[00:45:05.520 --> 00:45:07.520]  但是呢
[00:45:07.520 --> 00:45:09.520]  另外一些derik
[00:45:09.520 --> 00:45:12.520]  就是derik visaim
[00:45:12.520 --> 00:45:15.520]  就是那些惡人的道路
[00:45:15.520 --> 00:45:17.520]  惡人的生命
[00:45:17.520 --> 00:45:18.520]  惡人的將來
[00:45:18.520 --> 00:45:20.520]  他們引去的方向
[00:45:20.520 --> 00:45:21.520]  tove
[00:45:21.520 --> 00:45:22.520]  perished
[00:45:22.520 --> 00:45:24.520]  avat
[00:45:24.520 --> 00:45:26.520]  就是會滅亡
[00:45:26.520 --> 00:45:30.520]  我們這樣看的時候
[00:45:30.520 --> 00:45:31.520]  有一點背景
[00:45:31.520 --> 00:45:32.520]  多一點希伯來文
[00:45:32.520 --> 00:45:35.520]  等下再聊多一點文法等等
[00:45:35.520 --> 00:45:37.520]  可能給你新的角度
[00:45:37.520 --> 00:45:38.520]  或者擴大一點
[00:45:38.520 --> 00:45:39.520]  你再看
[00:45:39.520 --> 00:45:41.520]  詩篇第一篇
[00:45:41.520 --> 00:45:43.520]  脈絡都很清楚
[00:45:43.520 --> 00:45:45.520]  abba
[00:45:45.520 --> 00:45:47.520]  有福的人
[00:45:47.520 --> 00:45:49.520]  ashrey haish
[00:45:49.520 --> 00:45:51.520]  比較reshaim
[00:45:51.520 --> 00:45:54.520]  reshaim就是那些惡人
[00:45:54.520 --> 00:45:56.520]  有福的人
[00:45:56.520 --> 00:45:57.520]  ashrey
[00:45:57.520 --> 00:45:59.520]  low low low
[00:45:59.520 --> 00:46:02.520]  但是kiim
[00:46:02.520 --> 00:46:06.520]  betorat adonai
[00:46:06.520 --> 00:46:08.520]  hephso
[00:46:08.520 --> 00:46:09.520]  他所喜愛的
[00:46:09.520 --> 00:46:11.520]  就是耶和華的律法
[00:46:11.520 --> 00:46:13.520]  然後b
[00:46:13.520 --> 00:46:14.520]  再比喻
[00:46:14.520 --> 00:46:15.520]  有福的人
[00:46:15.520 --> 00:46:16.520]  他就像什麼
[00:46:16.520 --> 00:46:20.520]  移植到水道的旁邊
[00:46:20.520 --> 00:46:23.520]  按他的時候結果
[00:46:23.520 --> 00:46:25.520]  他是誰
[00:46:25.520 --> 00:46:26.520]  主的時間
[00:46:26.520 --> 00:46:27.520]  耶和華的時間
[00:46:27.520 --> 00:46:28.520]  像一棵樹
[00:46:28.520 --> 00:46:29.520]  kiim
[00:46:29.520 --> 00:46:31.520]  對比
[00:46:31.520 --> 00:46:32.520]  另外一個比喻
[00:46:32.520 --> 00:46:33.520]  就是惡人
[00:46:33.520 --> 00:46:34.520]  reshaim
[00:46:34.520 --> 00:46:40.520]  就是被風吹散的康培
[00:46:40.520 --> 00:46:42.520]  惡人不像者
[00:46:42.520 --> 00:46:44.520]  又是low這個字
[00:46:44.520 --> 00:46:45.520]  第五節
[00:46:45.520 --> 00:46:47.520]  他們卻是kiim
[00:46:47.520 --> 00:46:49.520]  上面有kiim
[00:46:49.520 --> 00:46:51.520]  下面又有kiim
[00:46:51.520 --> 00:46:52.520]  說到reshaim的時候
[00:46:52.520 --> 00:46:53.520]  就是kiim
[00:46:53.520 --> 00:46:54.520]  好像什麼
[00:46:54.520 --> 00:46:55.520]  康培
[00:46:55.520 --> 00:46:56.520]  khamus
[00:46:56.520 --> 00:46:57.520]  對比一下
[00:46:57.520 --> 00:46:59.520]  kiish
[00:46:59.520 --> 00:47:01.520]  和khamus
[00:47:01.520 --> 00:47:03.520]  字母一樣
[00:47:03.520 --> 00:47:05.520]  是k
[00:47:05.520 --> 00:47:06.520]  最後那個
[00:47:06.520 --> 00:47:07.520]  是sadiq
[00:47:07.520 --> 00:47:11.520]  中間是差iron和mem
[00:47:11.520 --> 00:47:13.520]  故意有個諧音
[00:47:13.520 --> 00:47:16.520]  kiish和khamus
[00:47:16.520 --> 00:47:19.520]  他們像康培
[00:47:19.520 --> 00:47:20.520]  最後
[00:47:20.520 --> 00:47:21.520]  二人和惡人的比較
[00:47:21.520 --> 00:47:23.520]  惡人的道路就會滅亡
[00:47:23.520 --> 00:47:25.520]  tove
[00:47:25.520 --> 00:47:26.520]  有解經者就說
[00:47:26.520 --> 00:47:28.520]  這個詩篇
[00:47:28.520 --> 00:47:29.520]  第一個字
[00:47:29.520 --> 00:47:31.520]  就是alif的字
[00:47:31.520 --> 00:47:32.520]  但最後這個字
[00:47:32.520 --> 00:47:34.520]  就是taf的字
[00:47:34.520 --> 00:47:36.520]  因為alif是第一個字母
[00:47:36.520 --> 00:47:38.520]  taf是第22個
[00:47:38.520 --> 00:47:40.520]  最後的希伯來文字母
[00:47:40.520 --> 00:47:44.520]  整首詩篇就是給我們挑戰一個邀請
[00:47:44.520 --> 00:47:46.520]  你要經拜耶和華
[00:47:46.520 --> 00:47:48.520]  你是否做一個有福的人
[00:47:48.520 --> 00:47:50.520]  是否活在上帝的聖殿裡面
[00:47:50.520 --> 00:47:52.520]  和祂同在
[00:47:52.520 --> 00:47:55.520]  現在可能是一個比較艱難的時候
[00:47:55.520 --> 00:47:57.520]  不過在耶和華的道裡面
[00:47:57.520 --> 00:47:59.520]  耶和華的律法
[00:47:59.520 --> 00:48:03.520]  在耶和華的律法裡面
[00:48:03.520 --> 00:48:05.520]  就好像一棵樹
[00:48:05.520 --> 00:48:07.520]  在上帝的聖所裡面
[00:48:07.520 --> 00:48:09.520]  紮根
[00:48:09.520 --> 00:48:11.520]  一直到那個地方
[00:48:11.520 --> 00:48:13.520]  用功夫的
[00:48:13.520 --> 00:48:15.520]  用很多時間的
[00:48:15.520 --> 00:48:17.520]  將來一定會有上次
[00:48:17.520 --> 00:48:19.520]  有福的人
[00:48:19.520 --> 00:48:21.520]  將來一定會按他的時候去結果
[00:48:22.520 --> 00:48:24.520]  如果你喜歡我們的影片
[00:48:24.520 --> 00:48:27.520]  就記得要like, comment和share啦
[00:48:27.520 --> 00:48:29.520]  (字幕製作:貝爾)

