
[00:00:00.000 --> 00:00:02.000]  由年頭開始到現在
[00:31:35.600 --> 00:31:37.600]  我覺得這是一個很大的paradox(幻想)
[00:31:37.600 --> 00:31:41.600]  spiritual growth(靈性成長)就是一個paradox(幻想)
[00:31:41.600 --> 00:31:43.600]  你捨去你的異常
[00:31:45.600 --> 00:31:47.600]  你會得回異常
[00:31:47.600 --> 00:31:49.600]  並且會得更多
[00:31:49.600 --> 00:31:53.600]  這起碼就是耶穌對門徒說
[00:31:53.600 --> 00:31:57.600]  人若為我捨棄
[00:31:57.600 --> 00:31:59.600]  背起十字架
[00:31:59.600 --> 00:32:01.600]  跟著你就可以得著真正的生命
[00:32:01.600 --> 00:32:05.600]  要得著生命的就捨棄生命
[00:32:05.600 --> 00:32:07.600]  如果你肯捨棄生命的話
[00:32:07.600 --> 00:32:09.600]  你就得著一個真正真正的生命
[00:32:09.600 --> 00:32:13.600]  這就是那個反含
[00:32:13.600 --> 00:32:15.600]  就是信仰前進
[00:32:15.600 --> 00:32:17.600]  信仰成長的反含
[00:32:17.600 --> 00:32:21.600]  我跟著我去侍奉主
[00:32:21.600 --> 00:32:23.600]  不是因為順順利利
[00:32:23.600 --> 00:32:25.600]  不是因為有benefit(好處)
[00:32:25.600 --> 00:32:27.600]  不是因為個人
[00:32:27.600 --> 00:32:29.600]  而是因為祂是我的主
[00:32:29.600 --> 00:32:37.600]  祂愛我
[00:32:37.600 --> 00:32:39.600]  甚至為我捨棄
[00:32:41.600 --> 00:32:43.600]  我值得去盡
[00:32:43.600 --> 00:32:45.600]  值得的
[00:32:45.600 --> 00:32:49.600]  我們結束的時候會受聖讚
[00:32:49.600 --> 00:32:53.600]  提醒一下我們
[00:32:53.600 --> 00:32:55.600]  聖經裡面說
[00:32:55.600 --> 00:32:57.600]  上帝既然愛惜自己的獨生子
[00:32:57.600 --> 00:33:01.600]  願意他的獨生子耶穌基督為我們死
[00:33:01.600 --> 00:33:03.600]  有什麼祂不會給我們
[00:33:03.600 --> 00:33:09.600]  意思不是要我們再看看有什麼好處
[00:33:09.600 --> 00:33:11.600]  而是告訴我們
[00:33:11.600 --> 00:33:13.600]  我們將來的未來
[00:33:13.600 --> 00:33:15.600]  一個這樣的主
[00:33:15.600 --> 00:33:17.600]  這個是我的上帝
[00:33:17.600 --> 00:33:19.600]  我跟著祂
[00:33:19.600 --> 00:33:21.600]  就是因為祂是我的神
[00:33:21.600 --> 00:33:25.600]  預備我們心海和心西側的祈禱
[00:33:25.600 --> 00:33:29.600]  主,你叫我們的生命繼續成長
[00:33:29.600 --> 00:33:31.600]  我們的信心繼續來練正
[00:33:31.600 --> 00:33:35.600]  教導我們
[00:33:35.600 --> 00:33:37.600]  看見你自己
[00:33:37.600 --> 00:33:39.600]  不是看見你給我們的禮物
[00:33:39.600 --> 00:33:43.600]  焦點在你自己身上
[00:33:43.600 --> 00:33:47.600]  不是你所給的祝福
[00:33:47.600 --> 00:33:51.600]  主,警醒我們,提醒我們
[00:33:51.600 --> 00:33:53.600]  到底我們和你之間
[00:33:53.600 --> 00:33:55.600]  有什麼難在
[00:33:55.600 --> 00:34:01.600]  主,我們求你建立我們的信心
[00:34:01.600 --> 00:34:03.600]  幫助我們今天
[00:34:03.600 --> 00:34:05.600]  拿起這個餅的杯子
[00:34:05.600 --> 00:34:07.600]  因為你是我們的主
[00:34:07.600 --> 00:34:09.600]  就是因為你是真正的主
[00:34:09.600 --> 00:34:13.600]  感謝你
[00:34:13.600 --> 00:34:15.600]  我們相信你的時候
[00:34:15.600 --> 00:34:17.600]  你有不同的福利給我們
[00:34:17.600 --> 00:34:19.600]  永生最得赦免
[00:34:19.600 --> 00:34:21.600]  救人
[00:34:21.600 --> 00:34:23.600]  但我們跟隨你的時候
[00:34:23.600 --> 00:34:25.600]  不是因為你的福利
[00:34:25.600 --> 00:34:27.600]  而是因為你是那位
[00:34:27.600 --> 00:34:29.600]  值得我們敬拜師父的神
[00:34:33.600 --> 00:34:35.600]  主,讓我們心靈反映這件事
[00:34:35.600 --> 00:34:37.600]  讓我們信心
[00:34:37.600 --> 00:34:39.600]  去反映這個事實
[00:34:39.600 --> 00:34:41.600]  你是我們的神
[00:34:41.600 --> 00:34:45.600]  祈禱奉傳明禁

