
[00:00:00.000 --> 00:00:03.600]  每次主因報告的時候都這麼生猛
[00:33:46.680 --> 00:33:49.680]  我們是一班破碎有罪
[00:33:49.680 --> 00:33:51.680]  破誡命守不到誡命的人
[00:33:51.680 --> 00:33:52.680]  我們在軟弱的裏面
[00:33:52.680 --> 00:33:54.680]  卻有你自己的恩典
[00:33:54.680 --> 00:33:58.680]  主若求你讓我們不是恩典白白的去守
[00:33:58.680 --> 00:34:00.680]  讓我們來到你面前
[00:34:00.680 --> 00:34:03.680]  知道你對我們的新的身份
[00:34:03.680 --> 00:34:05.680]  頒佈一些新的原則
[00:34:05.680 --> 00:34:07.680]  幫助我們按照這些新的原則
[00:34:07.680 --> 00:34:10.680]  來督導引導我們的生活
[00:34:10.680 --> 00:34:12.680]  用我們的教會
[00:34:12.680 --> 00:34:13.680]  用我們的生命
[00:34:13.680 --> 00:34:15.680]  能夠愛神
[00:34:15.680 --> 00:34:18.680]  能夠盡力的愛人如己
[00:34:18.680 --> 00:34:20.680]  使這個社群
[00:34:20.680 --> 00:34:21.680]  使我們這個教會
[00:34:21.680 --> 00:34:22.680]  這個community
[00:34:22.680 --> 00:34:24.680]  能夠去反映出上帝的恩典
[00:34:24.680 --> 00:34:26.680]  幫助我們這個禮拜
[00:34:26.680 --> 00:34:28.680]  我們記起這些誡命的時候
[00:34:28.680 --> 00:34:30.680]  讓我們去應勇
[00:34:30.680 --> 00:34:31.680]  去活出來
[00:34:31.680 --> 00:34:34.680]  祈禱奉主明救
[00:34:34.680 --> 00:34:36.680]  願上帝祝福各位

