
[00:00:00.000 --> 00:00:00.840]   Here we go.
[00:38:51.220 --> 00:38:53.660]   because the fire could have destroyed
[00:38:53.660 --> 00:38:57.500]   and killed all the Israelites that were gathered there
[00:38:57.500 --> 00:38:58.740]   for their disobedience.
[00:38:58.740 --> 00:39:00.220]   It could have killed all the folks
[00:39:00.220 --> 00:39:02.940]   that bowed for their disobedience,
[00:39:02.940 --> 00:39:05.720]   but no, the fire destroyed the burnt offering.
[00:39:05.720 --> 00:39:11.300]   When Jesus came, the judgment of God
[00:39:11.300 --> 00:39:13.980]   could have been placed on all of us,
[00:39:13.980 --> 00:39:20.300]   but no, the judgment of God was placed on the sacrifice
[00:39:21.940 --> 00:39:25.180]   in the form of Jesus Christ that was found on the cross.
[00:39:25.180 --> 00:39:28.340]   That's the gospel message.
[00:39:28.340 --> 00:39:31.500]   That's what Jesus reminds us of.
[00:39:31.500 --> 00:39:35.180]   That's why we follow after him.
[00:39:35.180 --> 00:39:37.700]   Let's pray.
[00:39:37.700 --> 00:39:40.420]   Father, thank you for the message of Elijah.
[00:39:40.420 --> 00:39:43.860]   Thank you for how this Tishbite of Tishbe and Gilead
[00:39:43.860 --> 00:39:46.560]   continues to teach us all these wonderful lessons,
[00:39:46.560 --> 00:39:49.620]   and the lesson today of what it means
[00:39:49.620 --> 00:39:51.820]   to live between two worlds,
[00:39:51.820 --> 00:39:57.480]   what it means to repair and rebuild our altar,
[00:39:57.480 --> 00:40:02.140]   and what it means for you to show up
[00:40:02.140 --> 00:40:05.100]   and for us to pray that you will show up.
[00:40:05.100 --> 00:40:06.920]   Give us a strength.
[00:40:06.920 --> 00:40:08.260]   Let us draw that strength.
[00:40:08.260 --> 00:40:10.540]   Let us see you.
[00:40:10.540 --> 00:40:12.820]   In Christ we pray, amen.
[00:40:12.820 --> 00:40:15.320]   (piano music)

