
[00:00:00.000 --> 00:00:02.000]  歡迎來到舊日網上行的第九集
[00:31:40.000 --> 00:31:42.000]  是祢自己
[00:31:42.000 --> 00:31:44.000]  是祢的名
[00:31:44.000 --> 00:31:46.000]  是應當稱頌的
[00:31:46.000 --> 00:31:48.000]  求主祢親自來幫助
[00:31:48.000 --> 00:31:50.000]  祢自己的子民
[00:31:50.000 --> 00:31:52.000]  在各地不同的弟兄姊妹
[00:31:52.000 --> 00:31:54.000]  主我們有著祢的恩典
[00:31:54.000 --> 00:31:56.000]  大靈當中
[00:31:56.000 --> 00:31:58.000]  讓我們來去
[00:31:58.000 --> 00:32:00.000]  真正敬拜、奉獻給祢
[00:32:00.000 --> 00:32:02.000]  祈禱奉主耶穌的名字

