
[00:00:00.000 --> 00:00:07.740]  多謝Carmen提醒我們教會有什麼重要的事情
[00:33:45.420 --> 00:33:47.420]  我們不會派出所有人去喝咖啡
[00:33:49.420 --> 00:33:52.420]  彼得就被上帝差派去
[00:33:52.420 --> 00:33:54.420]  去到最大的派出所
[00:33:54.420 --> 00:33:57.420]  就去找哥尼留
[00:33:57.420 --> 00:33:58.420]  就是帶他去信主
[00:33:58.420 --> 00:34:01.420]  你看到一個一個不配的生命
[00:34:01.420 --> 00:34:04.420]  是見到上帝的榮耀
[00:34:04.420 --> 00:34:07.420]  其實想想我們自己也是一樣
[00:34:07.420 --> 00:34:09.420]  我們都是難民一條
[00:34:09.420 --> 00:34:14.420]  有誰想過我們配受上帝的恩典
[00:34:16.420 --> 00:34:19.420]  但是上帝他向我們顯現
[00:34:19.420 --> 00:34:21.420]  所以保羅最後說什麼
[00:34:21.420 --> 00:34:23.420]  他說我是不配
[00:34:23.420 --> 00:34:25.420]  是未到產期而生的人
[00:34:25.420 --> 00:34:29.420]  使徒當中我根本就不配做使徒
[00:34:29.420 --> 00:34:31.420]  曾經迫害過教會
[00:34:31.420 --> 00:34:34.420]  今天我為什麼會在這裡
[00:34:34.420 --> 00:34:36.420]  為什麼會格外勞苦
[00:34:36.420 --> 00:34:38.420]  因為上帝的恩典
[00:34:38.420 --> 00:34:42.420]  基督的復活就是開展了一個新天新地的工作
[00:34:42.420 --> 00:34:45.420]  新的創造就來到我們中間
[00:34:45.420 --> 00:34:48.420]  臨到我們是產生什麼的分別
[00:34:48.420 --> 00:34:50.420]  產生他追求上的分別
[00:34:50.420 --> 00:34:52.420]  這個保羅以前是嚴守律法
[00:34:52.420 --> 00:34:57.420]  並且是以為用他的方法能夠帶上帝的國來到
[00:34:57.420 --> 00:34:59.420]  基督的復活就扭轉一切
[00:34:59.420 --> 00:35:04.420]  然後基督就給他一個新的使命
[00:35:04.420 --> 00:35:10.420]  復活的基督在我們生命裡面
[00:35:10.420 --> 00:35:13.420]  有沒有開到新的一章
[00:35:13.420 --> 00:35:16.420]  我們敢不敢給復活的基督
[00:35:16.420 --> 00:35:18.420]  在我們生命裡面開一個新的一章
[00:35:18.420 --> 00:35:22.420]  因為我知道我們正在經歷很多不同的患難
[00:35:22.420 --> 00:35:24.420]  不同的問題
[00:35:24.420 --> 00:35:25.420]  但是基督的復活
[00:35:25.420 --> 00:35:27.420]  你想一下如果是基石的話
[00:35:27.420 --> 00:35:31.420]  就應該會起碼方向上已經扭轉了我們
[00:35:31.420 --> 00:35:33.420]  叫我們追求的是什麼
[00:35:33.420 --> 00:35:36.420]  以前可能追求的就是可能是物慾
[00:35:36.420 --> 00:35:39.420]  可能是一些世界上很掛慮我們的東西
[00:35:39.420 --> 00:35:41.420]  情慾的東西
[00:35:41.420 --> 00:35:43.420]  祈禱的都是那些
[00:35:43.420 --> 00:35:46.420]  希望上帝給我這樣給我那樣
[00:35:46.420 --> 00:35:51.420]  但是基督的復活應該給我們一個新的方向
[00:35:51.420 --> 00:35:55.420]  就是向著復活的主
[00:35:55.420 --> 00:35:57.420]  可以為他做什麼
[00:35:57.420 --> 00:36:00.420]  我記得以前在以色列
[00:36:00.420 --> 00:36:01.420]  我認識一個
[00:36:01.420 --> 00:36:03.420]  在耶路撒冷認識一個姐妹
[00:36:03.420 --> 00:36:05.420]  那姐妹信了主
[00:36:05.420 --> 00:36:07.420]  她的丈夫是猶太人
[00:36:07.420 --> 00:36:10.420]  你知道猶太人是不會進教會的
[00:36:10.420 --> 00:36:14.420]  對耶穌和基督教會都沒有什麼好感
[00:36:14.420 --> 00:36:16.420]  都是彈開的
[00:36:16.420 --> 00:36:17.420]  誰知道跟她結了婚
[00:36:17.420 --> 00:36:18.420]  Anyway
[00:36:18.420 --> 00:36:20.420]  她說很有趣
[00:36:20.420 --> 00:36:22.420]  她的丈夫為什麼可以帶她回教會
[00:36:22.420 --> 00:36:24.420]  Eventually帶她回教會
[00:36:24.420 --> 00:36:25.420]  原來
[00:36:25.420 --> 00:36:27.420]  她丈夫說
[00:36:27.420 --> 00:36:29.420]  就是這個太太
[00:36:29.420 --> 00:36:31.420]  她每個星期去完教會之後
[00:36:31.420 --> 00:36:34.420]  她很爽
[00:36:34.420 --> 00:36:38.420]  她的生命不同了
[00:36:38.420 --> 00:36:40.420]  她覺得教會真的可以做到一些事情
[00:36:40.420 --> 00:36:42.420]  在她老婆身上
[00:36:42.420 --> 00:36:44.420]  Something different
[00:36:44.420 --> 00:36:45.420]  Right?
[00:36:45.420 --> 00:36:47.420]  我不知道我們是不是這樣
[00:36:47.420 --> 00:36:49.420]  我們是不是去完教會之後
[00:36:49.420 --> 00:36:50.420]  我覺得
[00:36:50.420 --> 00:36:52.420]  終於有個差事辦完
[00:36:52.420 --> 00:36:53.420]  太好了
[00:36:53.420 --> 00:36:55.420]  我Go on with my own life
[00:36:55.420 --> 00:36:56.420]  真是麻煩
[00:36:56.420 --> 00:36:57.420]  又要去教會
[00:36:57.420 --> 00:36:59.420]  然後又要聽這個人講道
[00:36:59.420 --> 00:37:03.420]  我們去敬拜上帝
[00:37:03.420 --> 00:37:04.420]  是應該給我們一個
[00:37:04.420 --> 00:37:06.420]  生命上的一個轉變
[00:37:06.420 --> 00:37:07.420]  多多少少
[00:37:07.420 --> 00:37:08.420]  基本上
[00:37:08.420 --> 00:37:09.420]  有一個轉變
[00:37:09.420 --> 00:37:10.420]  他就是看到他太太
[00:37:10.420 --> 00:37:11.420]  回來的時候
[00:37:11.420 --> 00:37:12.420]  照顧孩子
[00:37:12.420 --> 00:37:13.420]  煮飯
[00:37:13.420 --> 00:37:15.420]  每樣東西都特別好一點
[00:37:15.420 --> 00:37:17.420]  沒有煮東西吧
[00:37:17.420 --> 00:37:19.420]  這個就是
[00:37:19.420 --> 00:37:21.420]  我們生命裏面
[00:37:21.420 --> 00:37:22.420]  應該有一種
[00:37:22.420 --> 00:37:25.420]  可以說服到人的
[00:37:25.420 --> 00:37:27.420]  印象
[00:37:27.420 --> 00:37:29.420]  說服到人
[00:37:29.420 --> 00:37:31.420]  英國有一個護教學家
[00:37:31.420 --> 00:37:33.420]  叫做Alister McGrath
[00:37:33.420 --> 00:37:35.420]  他是專門在科學護教
[00:37:36.420 --> 00:37:37.420]  他說什麼呢
[00:37:37.420 --> 00:37:40.420]  他說我們作為福音的代表
[00:37:40.420 --> 00:37:42.420]  作為全福音
[00:37:42.420 --> 00:37:43.420]  我們不是
[00:37:43.420 --> 00:37:47.420]  只是叫人們決志填那個科目
[00:37:47.420 --> 00:37:49.420]  That is not the point
[00:37:49.420 --> 00:37:51.420]  那個point是什麼
[00:37:51.420 --> 00:37:53.420]  他說我們作為基督徒
[00:37:53.420 --> 00:37:54.420]  作為福音的代表
[00:37:54.420 --> 00:37:55.420]  就是要給人們
[00:37:55.420 --> 00:37:56.420]  我們的目標
[00:37:56.420 --> 00:37:58.420]  是要給人一個
[00:37:58.420 --> 00:38:01.420]  對福音有說服力的生命
[00:38:01.420 --> 00:38:04.420]  convincing testimony
[00:38:04.420 --> 00:38:06.420]  人們看到我們的時候
[00:38:06.420 --> 00:38:08.420]  或多或少都會看到
[00:38:08.420 --> 00:38:10.420]  基督復活的真相
[00:38:10.420 --> 00:38:13.420]  是應該是這樣的
[00:38:13.420 --> 00:38:16.420]  讓我們的生命
[00:38:16.420 --> 00:38:18.420]  被基督的復活
[00:38:18.420 --> 00:38:20.420]  有多少繼續改變
[00:38:20.420 --> 00:38:21.420]  好嗎
[00:38:21.420 --> 00:38:24.420]  讓我們能夠convince其他人
[00:38:24.420 --> 00:38:26.420]  這位復活的主
[00:38:26.420 --> 00:38:28.420]  是一位活著的主
[00:38:28.420 --> 00:38:30.420]  我們同心抵禮基督
[00:38:30.420 --> 00:38:31.420]  好嗎
[00:38:31.420 --> 00:38:40.420]  上主我們多謝祢給我們復活的盼望
[00:38:40.420 --> 00:38:41.420]  我們感謝祢
[00:38:41.420 --> 00:38:44.420]  因為耶穌基督是一位活著的主
[00:38:44.420 --> 00:38:46.420]  是因為生命當中活著
[00:38:46.420 --> 00:38:48.420]  主祢求祢幫助我們
[00:38:48.420 --> 00:38:50.420]  我們今天來到敬拜祢的時候
[00:38:50.420 --> 00:38:52.420]  我們將我們一切的疑難
[00:38:52.420 --> 00:38:53.420]  一切的憂慮
[00:38:53.420 --> 00:38:54.420]  冒出一些問題
[00:38:54.420 --> 00:38:56.420]  很多時候我們未能夠解決
[00:38:56.420 --> 00:38:57.420]  但祢卻告訴我們
[00:38:57.420 --> 00:39:00.420]  我們生命已經開展了新的一頁
[00:39:00.420 --> 00:39:02.420]  新的一章
[00:39:02.420 --> 00:39:04.420]  是因為基督的恩典
[00:39:04.420 --> 00:39:06.420]  復活的盼望
[00:39:06.420 --> 00:39:09.420]  主差引我們去到不同的地方
[00:39:09.420 --> 00:39:12.420]  讓我們去服侍祢
[00:39:12.420 --> 00:39:14.420]  去代表祢
[00:39:14.420 --> 00:39:17.420]  我們這樣祈禱奉祝明天
[00:39:17.420 --> 00:39:19.420]  剛才我們報告的時候
[00:39:19.420 --> 00:39:21.420]  說到有一個報道會
[00:39:21.420 --> 00:39:25.420]  我剛才沒有說到
[00:39:25.420 --> 00:39:27.420]  我最重要的目的是做什麼
[00:39:27.420 --> 00:39:30.420]  不是叫人去缺資
[00:39:30.420 --> 00:39:33.420]  有些人可能你想請他來報道會
[00:39:33.420 --> 00:39:34.420]  他就灑手露頭
[00:39:34.420 --> 00:39:35.420]  為什麼呢
[00:39:35.420 --> 00:39:38.420]  因為很多時候我們給人的印象就是
[00:39:38.420 --> 00:39:39.420]  你去簽名
[00:39:39.420 --> 00:39:41.420]  你舉起你的手
[00:39:41.420 --> 00:39:42.420]  我想告訴你
[00:39:42.420 --> 00:39:45.420]  你叫你的朋友來報道會的時候
[00:39:45.420 --> 00:39:47.420]  我是不會叫他做這件事的
[00:39:47.420 --> 00:39:49.420]  你說不是吧牧師
[00:39:49.420 --> 00:39:50.420]  你這麼不熟練
[00:39:50.420 --> 00:39:52.420]  我就是不會
[00:39:52.420 --> 00:39:54.420]  因為這不是重點
[00:39:54.420 --> 00:39:55.420]  重點是什麼
[00:39:55.420 --> 00:39:57.420]  是我們應該有一個
[00:39:57.420 --> 00:39:59.420]  有信心的印象給人
[00:39:59.420 --> 00:40:03.420]  所以你可以告訴你的親友
[00:40:03.420 --> 00:40:04.420]  不要緊
[00:40:04.420 --> 00:40:06.420]  你不會被迫去做某件事
[00:40:06.420 --> 00:40:08.420]  享受一個音樂的晚會
[00:40:08.420 --> 00:40:10.420]  聽到主的福音
[00:40:10.420 --> 00:40:13.420]  我希望他心靈能夠得到改變
[00:40:13.420 --> 00:40:16.420]  希望我們祈禱裡面去紀念
[00:40:16.420 --> 00:40:17.420]  這個報道會
[00:40:17.420 --> 00:40:19.420]  上帝祝福各位

