
[00:00:00.000 --> 00:00:03.660]  繼續這個《亂世啟事錄》的系列
[00:36:42.860 --> 00:36:44.860]  廉價的就搞定了
[00:36:44.860 --> 00:36:46.860]  就不用說這些比喻
[00:36:46.860 --> 00:36:47.860]  三個僕人的比喻
[00:36:47.860 --> 00:36:50.860]  拿到上帝給我們的資源的時候
[00:36:50.860 --> 00:36:53.860]  我們的寶物、我們的時間、我們的才華
[00:36:53.860 --> 00:36:54.860]  我們怎樣去使用的時候
[00:36:54.860 --> 00:36:56.860]  我們有沒有去到冒險
[00:36:56.860 --> 00:37:01.860]  為了去增加我們家主的資源
[00:37:01.860 --> 00:37:03.860]  去投資我們的時間
[00:37:03.860 --> 00:37:05.860]  投資我們的資源
[00:37:05.860 --> 00:37:08.860]  以致天國的事業
[00:37:08.860 --> 00:37:11.860]  天國的價值能夠越來越高
[00:37:11.860 --> 00:37:15.860]  童女有沒有拿到油
[00:37:15.860 --> 00:37:16.860]  有沒有聽了上帝的話
[00:37:16.860 --> 00:37:17.860]  又進行的
[00:37:17.860 --> 00:37:20.860]  肯付代價的來進行
[00:37:20.860 --> 00:37:23.860]  去走閘路的
[00:37:23.860 --> 00:37:25.860]  這些才是預備好
[00:37:25.860 --> 00:37:27.860]  可以進去天國
[00:37:27.860 --> 00:37:29.860]  才剛的比喻
[00:37:29.860 --> 00:37:34.860]  付出才能夠去見主面
[00:37:34.860 --> 00:37:37.860]  端不是一些cheap grace
[00:37:37.860 --> 00:37:41.860]  今天你聽到這個訊息
[00:37:41.860 --> 00:37:43.860]  是時候醒一醒
[00:37:43.860 --> 00:37:46.860]  特別是你信了久的
[00:37:46.860 --> 00:37:49.860]  是時候當頭棒
[00:37:49.860 --> 00:37:51.860]  想清楚
[00:37:51.860 --> 00:37:54.860]  到底你的信心是否真的救到你
[00:37:54.860 --> 00:37:56.860]  到底今天是否為了將來
[00:37:56.860 --> 00:37:59.860]  這個榮耀的天國
[00:37:59.860 --> 00:38:00.860]  榮耀的主降臨
[00:38:00.860 --> 00:38:03.860]  我們預備好
[00:38:03.860 --> 00:38:04.860]  可以花時間
[00:38:04.860 --> 00:38:08.860]  同心投地去祈禱
[00:38:08.860 --> 00:38:09.860]  如果你不是很清楚
[00:38:09.860 --> 00:38:10.860]  你是否真的信了主
[00:38:10.860 --> 00:38:11.860]  我希望在這個祈禱裡面
[00:38:11.860 --> 00:38:19.860]  我們能夠和你一起來接受主
[00:38:19.860 --> 00:38:22.860]  上主我們去感恩
[00:38:22.860 --> 00:38:25.860]  因為你是我們歷史當中
[00:38:25.860 --> 00:38:29.860]  世界當中真正的主宰
[00:38:29.860 --> 00:38:32.860]  主我們求你再一次來到
[00:38:32.860 --> 00:38:35.860]  讓我們看見我們對你的信心
[00:38:35.860 --> 00:38:38.860]  是否一個真的信心
[00:38:38.860 --> 00:38:41.860]  是否一個真正能夠去救我們
[00:38:41.860 --> 00:38:45.860]  真正能夠去進入天國
[00:38:45.860 --> 00:38:47.860]  真正為了將來的天國
[00:38:47.860 --> 00:38:49.860]  將來的價值
[00:38:49.860 --> 00:38:52.860]  將來的公平仁義
[00:38:52.860 --> 00:38:55.860]  真理而活
[00:38:55.860 --> 00:38:57.860]  主叫我們不要自欺
[00:38:57.860 --> 00:38:59.860]  求聖靈來提醒我們
[00:38:59.860 --> 00:39:00.860]  引進我們
[00:39:00.860 --> 00:39:02.860]  能夠進入真理
[00:39:02.860 --> 00:39:04.860]  真正認識你
[00:39:04.860 --> 00:39:05.860]  並且在我們生活當中
[00:39:05.860 --> 00:39:06.860]  主我們求你
[00:39:06.860 --> 00:39:09.860]  讓我們能夠預備好
[00:39:09.860 --> 00:39:12.860]  預備好你自己的在來
[00:39:12.860 --> 00:39:14.860]  無論是你自己榮耀的光臨
[00:39:14.860 --> 00:39:17.860]  我們能夠在空中與你相遇
[00:39:17.860 --> 00:39:20.860]  緊見我們真正的君主
[00:39:20.860 --> 00:39:22.860]  迎接你來到地上
[00:39:22.860 --> 00:39:24.860]  新天生的你到
[00:39:24.860 --> 00:39:26.860]  還是我們自己
[00:39:26.860 --> 00:39:28.860]  生命走到盡頭
[00:39:28.860 --> 00:39:31.860]  我們要去見你面
[00:39:31.860 --> 00:39:34.860]  主給我們你的恩典
[00:39:34.860 --> 00:39:37.860]  真真實實的來相信你
[00:39:37.860 --> 00:39:40.860]  為了你的天國
[00:39:40.860 --> 00:39:42.860]  為了你的福音
[00:39:42.860 --> 00:39:46.860]  我們願意去走閘路
[00:39:46.860 --> 00:39:49.860]  願意去真心去歸順你
[00:39:49.860 --> 00:39:51.860]  叫我們的信心
[00:39:51.860 --> 00:39:54.860]  在聽了你的道進行出來
[00:39:54.860 --> 00:39:56.860]  叫我們不要自欺
[00:39:56.860 --> 00:40:00.860]  讓基督成為我們的主
[00:40:00.860 --> 00:40:03.860]  我們感激到鳳主名禱
[00:40:03.860 --> 00:40:06.220]  我們以下一首詩歌給大家默契

