
[00:00:00.000 --> 00:00:03.200]  崇拜也是Mark Sir現在將時間交給他
[00:33:04.840 --> 00:33:07.520]  即便在世人的眼中
[00:33:07.520 --> 00:33:09.080]  或許是顯得渺小
[00:33:09.080 --> 00:33:10.800]  或者瀕臨消亡
[00:33:10.800 --> 00:33:13.600]  我覺得這句話
[00:33:13.600 --> 00:33:15.200]  點出教會的神學
[00:33:15.200 --> 00:33:17.040]  是點得很通的
[00:33:17.040 --> 00:33:19.800]  教會是很脆弱
[00:33:19.800 --> 00:33:21.840]  神的子民都是很脆弱
[00:33:21.840 --> 00:33:24.000]  由第一代開始到現在
[00:33:24.360 --> 00:33:24.960]  為什麼
[00:33:24.960 --> 00:33:26.760]  不是因為我們可以
[00:33:26.760 --> 00:33:29.440]  而是因為上帝可以
[00:33:29.440 --> 00:33:33.200]  不是因為我們沒有黑歷史
[00:33:33.200 --> 00:33:35.640]  不是因為我們可以
[00:33:35.640 --> 00:33:37.320]  我們都是規決上帝的榮耀
[00:33:37.320 --> 00:33:40.360]  但唯獨是基督
[00:33:40.360 --> 00:33:42.720]  基督是我們主的
[00:33:42.720 --> 00:33:45.280]  基督去拯救我們
[00:33:45.280 --> 00:33:48.400]  族長的社會
[00:33:48.400 --> 00:33:49.960]  教會的社會就是這樣
[00:33:49.960 --> 00:33:52.640]  記得以前20世紀的時候
[00:33:52.640 --> 00:33:54.760]  有一個很出名的天主教神學家
[00:33:54.760 --> 00:33:55.480]  Hans Kuhn
[00:33:55.480 --> 00:33:58.640]  他曾經說過類似這樣的說話
[00:33:58.640 --> 00:34:01.280]  他說不是教會守住真理
[00:34:01.280 --> 00:34:06.000]  而是真理守住了教會
[00:34:06.000 --> 00:34:09.360]  是科學家的真理守住了教會
[00:34:09.360 --> 00:34:12.920]  你回去看回這張照片
[00:34:12.920 --> 00:34:14.880]  所謂Stained Glass
[00:34:14.880 --> 00:34:17.760]  每一個碎片
[00:34:17.760 --> 00:34:19.200]  不是單獨的
[00:34:20.360 --> 00:34:24.200]  最後有一個工匠將這些碎片
[00:34:24.200 --> 00:34:25.720]  放在一起
[00:34:25.720 --> 00:34:28.800]  然後成為一個很偉大的圖畫
[00:34:28.800 --> 00:34:31.040]  看族長的故事
[00:34:31.040 --> 00:34:32.760]  甚至看我們自己的故事
[00:34:32.760 --> 00:34:33.960]  我們都會覺得
[00:34:33.960 --> 00:34:35.320]  我們真的很差勁
[00:34:35.320 --> 00:34:37.640]  我們真的很不行
[00:34:37.640 --> 00:34:42.120]  蓄意的破壞
[00:34:42.120 --> 00:34:45.240]  或者我們會不在乎的心態
[00:34:45.240 --> 00:34:47.320]  來破壞上帝的工作
[00:34:48.840 --> 00:34:51.760]  但上帝是可以剋聖我們所有人
[00:34:51.760 --> 00:34:53.400]  我們每一個人
[00:34:53.400 --> 00:34:56.520]  我們的軟弱和脆弱的地方
[00:34:56.520 --> 00:34:59.000]  今天有三個邀請
[00:34:59.000 --> 00:35:03.560]  我們說過這個系列
[00:35:03.560 --> 00:35:05.160]  我們會有一些東西給大家
[00:35:05.160 --> 00:35:06.760]  而這個實物
[00:35:06.760 --> 00:35:08.360]  這個小的物件
[00:35:08.360 --> 00:35:10.080]  是給你一個提醒
[00:35:10.080 --> 00:35:12.200]  提醒你上帝的恩典
[00:35:12.200 --> 00:35:12.880]  上帝的工作
[00:35:12.880 --> 00:35:16.080]  上一次開始我們有一個瓶子
[00:35:16.080 --> 00:35:17.240]  裡面有沙
[00:35:18.160 --> 00:35:21.800]  你記得我們說過阿不拉罕的沙的所謂應許
[00:35:21.800 --> 00:35:23.560]  多如海沙
[00:35:23.560 --> 00:35:25.000]  你的後裔會多如海沙
[00:35:25.000 --> 00:35:27.720]  這次你出去的時候
[00:35:27.720 --> 00:35:30.800]  你可以拿一塊拼圖
[00:35:30.800 --> 00:35:33.600]  我們當然不會給你玻璃
[00:35:33.600 --> 00:35:36.400]  不會給你玻璃的碎片
[00:35:36.400 --> 00:35:37.880]  但這個拼圖
[00:35:37.880 --> 00:35:39.400]  好像一些碎片一樣
[00:35:39.400 --> 00:35:40.560]  去告訴我們
[00:35:40.560 --> 00:35:43.800]  原來我們每個人都是一塊碎片
[00:35:43.800 --> 00:35:45.240]  是不完整的
[00:35:45.240 --> 00:35:47.720]  我們是需要上帝的恩典
[00:35:47.720 --> 00:35:48.600]  將我們拼在一起
[00:35:48.600 --> 00:35:51.760]  第一個邀請就是一個謙卑的邀請
[00:35:51.760 --> 00:35:56.160]  我們放下一些有的錯覺
[00:35:56.160 --> 00:35:57.480]  或者那種錯覺就是
[00:35:57.480 --> 00:35:58.560]  我夠好的話
[00:35:58.560 --> 00:35:59.440]  上帝就會用我
[00:35:59.440 --> 00:36:03.320]  原來上帝一直都不需要等我們好
[00:36:03.320 --> 00:36:04.520]  才能用到我們
[00:36:04.520 --> 00:36:07.360]  由第一代開始到現在
[00:36:07.360 --> 00:36:09.520]  上帝不需要等完美的人
[00:36:09.520 --> 00:36:12.760]  去繼續他的計劃
[00:36:12.760 --> 00:36:14.800]  上帝有的能力
[00:36:15.040 --> 00:36:17.440]  是高過我們的不善
[00:36:17.440 --> 00:36:18.040]  我們的不足
[00:36:18.040 --> 00:36:19.800]  第二個邀請
[00:36:19.800 --> 00:36:21.240]  是一個醒覺的邀請
[00:36:21.240 --> 00:36:22.960]  醒覺的邀請
[00:36:22.960 --> 00:36:23.760]  問問你自己
[00:36:23.760 --> 00:36:26.640]  我有沒有用一些旁觀者的眼光
[00:36:26.640 --> 00:36:28.000]  去看上帝
[00:36:28.000 --> 00:36:29.040]  看教會
[00:36:29.040 --> 00:36:32.360]  上帝既然有他的使命
[00:36:32.360 --> 00:36:33.320]  去到宣教
[00:36:33.320 --> 00:36:36.080]  教會就自然有同一個的使命
[00:36:36.080 --> 00:36:40.840]  我們未必會去到彼此爭兵權
[00:36:40.840 --> 00:36:43.600]  我們未必會彼此爭password
[00:36:44.320 --> 00:36:47.360]  但我們可能都會有一種
[00:36:47.360 --> 00:36:50.000]  關我什麼事的心態
[00:36:50.000 --> 00:36:50.520]  是不是
[00:36:50.520 --> 00:36:53.200]  等如那12個兒子
[00:36:53.200 --> 00:36:54.600]  不是每個都出主意
[00:36:54.600 --> 00:36:55.720]  都出賣藥室
[00:36:55.720 --> 00:36:57.600]  有很多都是旁觀者
[00:36:57.600 --> 00:36:59.120]  是不是
[00:36:59.120 --> 00:37:02.320]  他們就是關我鬼事的那種心態
[00:37:02.320 --> 00:37:04.320]  關我什麼事的心態
[00:37:04.320 --> 00:37:06.720]  我想這個才是最根本的問題
[00:37:06.720 --> 00:37:09.520]  就是上帝的子民很多時候就是說
[00:37:09.520 --> 00:37:11.720]  與我何干這種心態
[00:37:11.720 --> 00:37:13.840]  與我何干這種心態
[00:37:13.840 --> 00:37:19.240]  這種應該是一種醒覺的邀請
[00:37:19.240 --> 00:37:20.640]  你告訴我
[00:37:20.640 --> 00:37:23.040]  上帝如果繼續去做他的工作的時候
[00:37:23.040 --> 00:37:24.520]  為什麼我們還會說
[00:37:24.520 --> 00:37:25.720]  關我什麼事
[00:37:25.720 --> 00:37:28.520]  第三個邀請就是參與
[00:37:28.520 --> 00:37:31.120]  我們就這個碎片
[00:37:31.120 --> 00:37:33.040]  我們可不可以交給我們自己
[00:37:33.040 --> 00:37:35.120]  奉獻我們自己
[00:37:35.120 --> 00:37:37.520]  在上帝公像的手中
[00:37:37.520 --> 00:37:40.040]  不是因為我夠好
[00:37:41.640 --> 00:37:43.440]  而是我自己不完美也好
[00:37:43.440 --> 00:37:45.920]  上帝的能力是高過我的
[00:37:45.920 --> 00:37:48.640]  整幅圖畫我們就看到上帝的恩典
[00:37:48.640 --> 00:37:50.240]  上帝自己的大能
[00:37:50.240 --> 00:37:54.040]  等我出去的時候拿一塊
[00:37:54.040 --> 00:37:54.440]  好嗎
[00:37:54.440 --> 00:37:55.960]  拿回你的瓶子
[00:37:55.960 --> 00:37:57.840]  如果你今天第一次來的話
[00:37:57.840 --> 00:37:59.040]  你不妨都拿一個瓶子
[00:37:59.040 --> 00:37:59.640]  因為我們有
[00:37:59.640 --> 00:38:01.840]  放在當下的地方
[00:38:01.840 --> 00:38:04.040]  放這塊碎片進去
[00:38:04.040 --> 00:38:06.560]  去告訴你自己
[00:38:06.560 --> 00:38:07.640]  我們需要大家
[00:38:08.640 --> 00:38:12.840]  需要大家繼續參與上帝自己的工作
[00:38:12.840 --> 00:38:15.240]  上帝你拼我自己
[00:38:15.240 --> 00:38:17.240]  不完美的一塊
[00:38:17.240 --> 00:38:19.640]  下去你自己的圖畫裡面
[00:38:19.640 --> 00:38:21.640]  使你宣教的工作
[00:38:21.640 --> 00:38:23.840]  使更多人認識主
[00:38:23.840 --> 00:38:26.240]  使這個工作能夠繼續延伸
[00:38:26.240 --> 00:38:26.840]  好嗎
[00:38:26.840 --> 00:38:28.440]  我們同心協力地祈禱
[00:38:28.440 --> 00:38:31.040]  上主我們感謝你
[00:38:31.040 --> 00:38:32.040]  因為你是
[00:38:32.040 --> 00:38:35.240]  那位完美的神
[00:38:38.040 --> 00:38:40.040]  你是去不斷地宣教
[00:38:40.040 --> 00:38:41.440]  不斷地去救贖人
[00:38:41.440 --> 00:38:44.440]  我們能夠成為你
[00:38:44.440 --> 00:38:47.040]  被救贖的子民的一部分
[00:38:47.040 --> 00:38:48.040]  我們已經想感謝
[00:38:48.040 --> 00:38:52.240]  感謝你去到
[00:38:52.240 --> 00:38:57.240]  將我們在恩典裡面拯救過來
[00:38:57.240 --> 00:38:59.440]  赦免我們的罪
[00:38:59.440 --> 00:39:01.440]  我們的不是
[00:39:01.440 --> 00:39:02.840]  我們的脆弱
[00:39:02.840 --> 00:39:05.440]  我們的不好的地方
[00:39:07.040 --> 00:39:08.240]  我們感謝你的慈愛
[00:39:08.240 --> 00:39:09.240]  感謝你
[00:39:09.240 --> 00:39:11.240]  恩典的偉大
[00:39:11.240 --> 00:39:14.240]  讓我們同心協力來到你面前
[00:39:14.240 --> 00:39:17.240]  主讓我們願意將我們的生命拼進去
[00:39:17.240 --> 00:39:20.640]  你一個救贖普世的計劃當中
[00:39:20.640 --> 00:39:23.040]  叫人藉著我們的生命
[00:39:23.040 --> 00:39:23.640]  我們的生活
[00:39:23.640 --> 00:39:25.640]  更加認識
[00:39:25.640 --> 00:39:27.240]  耶穌基督愛我們的主
[00:39:27.240 --> 00:39:30.240]  今天我們都是聖餐的主人
[00:39:30.240 --> 00:39:31.240]  這個聖餐
[00:39:31.240 --> 00:39:32.240]  這個餅這個杯
[00:39:32.240 --> 00:39:33.440]  就是告訴我們
[00:39:33.440 --> 00:39:35.040]  完全因為你自己的恩典
[00:39:35.240 --> 00:39:37.240]  我們能夠成為你自己的門徒
[00:39:37.240 --> 00:39:38.240]  成為你的教會
[00:39:38.240 --> 00:39:39.640]  主讓這個恩典
[00:39:39.640 --> 00:39:40.440]  你要提醒我們
[00:39:40.440 --> 00:39:42.240]  活在恩典裡面
[00:39:42.240 --> 00:39:43.440]  站穩在恩典裡面
[00:39:43.440 --> 00:39:45.840]  讓你的名
[00:39:45.840 --> 00:39:50.240]  能夠得以被稱頌
[00:39:50.240 --> 00:39:52.840]  我們這樣祈禱奉主名
[00:39:52.840 --> 00:39:54.840]  (字幕製作:貝爾)

