
[00:00:00.000 --> 00:00:02.600]  還有,你講到神的形象的時候
[00:33:41.400 --> 00:33:43.400]  我們出到
[00:33:43.400 --> 00:33:45.400]  世界裡面
[00:33:45.400 --> 00:33:47.400]  出到大自然裡面
[00:33:47.400 --> 00:33:49.400]  走每一步都是上帝的物業
[00:33:49.400 --> 00:33:51.400]  都是屬於上帝的地方
[00:33:51.400 --> 00:33:53.400]  是神聖的地方
[00:33:53.400 --> 00:33:55.400]  我們怎麼去愛護
[00:33:55.400 --> 00:33:57.400]  這個
[00:33:57.400 --> 00:33:59.400]  護理
[00:33:59.400 --> 00:34:01.400]  這個世界
[00:34:01.400 --> 00:34:03.400]  跟我們自己
[00:34:03.400 --> 00:34:05.400]  上帝 其他人
[00:34:05.400 --> 00:34:07.400]  跟大地之間
[00:34:07.400 --> 00:34:09.400]  有什麼關係?
[00:34:09.400 --> 00:34:11.400]  這些都是創世的第一一二章
[00:34:11.400 --> 00:34:13.400]  要解答最重要的問題
[00:34:13.400 --> 00:34:15.400]  最簡單可以這麼說
[00:34:15.400 --> 00:34:17.400]  中文說
[00:34:17.400 --> 00:34:19.400]  天倫
[00:34:19.400 --> 00:34:21.400]  人倫
[00:34:21.400 --> 00:34:23.400]  和地倫
[00:34:23.400 --> 00:34:25.400]  天倫就是我們跟上帝之間的關係
[00:34:25.400 --> 00:34:27.400]  人倫就是我們跟我們的倫社
[00:34:27.400 --> 00:34:29.400]  我們家人
[00:34:29.400 --> 00:34:31.400]  我們身邊的人
[00:34:31.400 --> 00:34:33.400]  弟兄姊妹
[00:34:33.400 --> 00:34:35.400]  就是我們跟大地之間的關係
[00:34:35.400 --> 00:34:37.400]  創世的第一二章
[00:34:37.400 --> 00:34:39.400]  就是要揭示一個這樣的
[00:34:39.400 --> 00:34:41.400]  基本的
[00:34:41.400 --> 00:34:43.400]  一個世界觀
[00:34:43.400 --> 00:34:45.400]  以致我們活為
[00:34:45.400 --> 00:34:47.400]  神的子民 有神的同在
[00:34:47.400 --> 00:34:53.400]  如果你喜歡我們的影片 記得要讚好 留言和分享
[00:34:53.400 --> 00:34:55.400]  多謝您收睇時局新聞,再會!

