
[00:00:00.000 --> 00:00:03.840]  好 今次我們繼續說這個罌
[00:31:37.000 --> 00:31:39.000]  感到好奇
[00:31:39.000 --> 00:31:41.000]  好奇我這位這麼慷慨
[00:31:41.000 --> 00:31:42.000]  這麼愛我的神
[00:31:42.000 --> 00:31:45.000]  是一個怎樣的神
[00:31:45.000 --> 00:31:50.000]  同心大道祈禱
[00:31:50.000 --> 00:31:54.000]  趁愛上帝去感謝你 因為你先拯救我們
[00:31:54.000 --> 00:31:59.000]  然後你設下你美好的律法
[00:31:59.000 --> 00:32:01.000]  主要是你自己的律法
[00:32:01.000 --> 00:32:04.000]  有如金紙一樣
[00:32:04.000 --> 00:32:06.000]  有如金銀一樣
[00:32:06.000 --> 00:32:08.000]  不是威脅我們 不是限制我們
[00:32:08.000 --> 00:32:10.000]  而是一份禮物
[00:32:10.000 --> 00:32:13.000]  叫我們這樣進行你的生活的時候
[00:32:13.000 --> 00:32:15.000]  使人能夠渴慕你
[00:32:15.000 --> 00:32:16.000]  使人能夠認識你
[00:32:16.000 --> 00:32:18.000]  主要是讓我們認識你更多
[00:32:18.000 --> 00:32:21.000]  讓我們的言談舉止
[00:32:21.000 --> 00:32:23.000]  讓我們作的決定
[00:32:23.000 --> 00:32:28.000]  讓我們處理我們生活裡面有的東西
[00:32:28.000 --> 00:32:31.000]  讓我們做一個好的管家
[00:32:31.000 --> 00:32:33.000]  讓我們的生命流露出
[00:32:33.000 --> 00:32:36.000]  上帝你自己更多美好的本性
[00:32:36.000 --> 00:32:39.000]  讓人能夠因此而被教會
[00:32:39.000 --> 00:32:43.000]  被你自己神的指紋吸引去認識你
[00:32:43.000 --> 00:32:45.000]  祈禱奉傳明教
