
[00:00:00.000 --> 00:00:03.840]  是由Mark Sir跟我們說到的
[00:37:09.380 --> 00:37:10.580]  背景怎麼講都好
[00:37:10.580 --> 00:37:13.380]  上文下理怎麼講男人女人
[00:37:13.380 --> 00:37:14.580]  女人受什麼
[00:37:14.580 --> 00:37:17.580]  當時有些女人受什麼影響等等
[00:37:17.580 --> 00:37:20.580]  所以我們需要留意這三方面
[00:37:20.580 --> 00:37:20.980]  對嗎
[00:37:20.980 --> 00:37:24.380]  每當有人引經據典的時候
[00:37:24.380 --> 00:37:25.980]  無論在新聞報道上
[00:37:25.980 --> 00:37:27.380]  或者其他的報道上
[00:37:27.380 --> 00:37:28.380]  你聽到
[00:37:28.380 --> 00:37:30.380]  你都需要問這三個問題
[00:37:30.380 --> 00:37:30.980]  讀經的時候
[00:37:30.980 --> 00:37:34.180]  有沒有先思考我們那套東西
[00:37:34.180 --> 00:37:36.380]  有沒有記錄了我們那套東西
[00:37:36.380 --> 00:37:37.780]  聖經當時的背景
[00:37:37.780 --> 00:37:42.980]  到底怎樣去提醒你的聖經的了解
[00:37:42.980 --> 00:37:46.180]  然後上文下理
[00:37:46.180 --> 00:37:48.580]  傳統本身未必一定是錯的
[00:37:48.580 --> 00:37:51.180]  但如果我們將傳統等同於
[00:37:51.180 --> 00:37:53.380]  聖經自己的絕對權威的話
[00:37:53.380 --> 00:37:55.780]  我們需要耍耍車
[00:37:55.780 --> 00:37:57.580]  需要想一想
[00:37:57.580 --> 00:38:00.180]  在讀經的方法處理上
[00:38:00.180 --> 00:38:04.180]  是不是有時候太過倉促
[00:38:04.180 --> 00:38:06.780]  有什麼為我們而寫
[00:38:06.780 --> 00:38:08.980]  當然不是說我們不要穿金戴銀
[00:38:08.980 --> 00:38:11.580]  不是這樣直接自勉這樣形容
[00:38:11.580 --> 00:38:14.180]  起碼有三樣東西去到想到
[00:38:14.180 --> 00:38:15.380]  第一樣
[00:38:15.380 --> 00:38:17.180]  提摩太前書當時的背景
[00:38:17.180 --> 00:38:19.380]  和我們今天都一樣
[00:38:19.380 --> 00:38:21.580]  講清楚教會是一個怎樣的地方
[00:38:21.580 --> 00:38:23.580]  是高舉耶穌基督的地方
[00:38:23.580 --> 00:38:28.380]  教會並非一個建立自己地位的地方
[00:38:28.380 --> 00:38:29.580]  建立自己地位的地方
[00:38:29.580 --> 00:38:33.980]  這個特別對領袖是一個警告
[00:38:33.980 --> 00:38:35.180]  我們作為領袖
[00:38:35.180 --> 00:38:37.380]  我們很多時候會來到教會的時候
[00:38:37.380 --> 00:38:39.380]  我們在教會的群眾裡面
[00:38:39.380 --> 00:38:42.380]  我們會自自然做一些事
[00:38:42.380 --> 00:38:46.380]  我們想去到建立或者鞏固自己的地位
[00:38:46.380 --> 00:38:47.380]  第二樣東西
[00:38:47.380 --> 00:38:50.180]  每個人都應該服在主導之下
[00:38:50.180 --> 00:38:53.180]  剛才我說的最高的權威是什麼
[00:38:53.180 --> 00:38:54.780]  是聖經
[00:38:54.780 --> 00:38:57.380]  我們應該永遠都是回去看清楚聖經
[00:38:57.380 --> 00:38:57.780]  說些什麼
[00:38:57.780 --> 00:39:00.780]  所以我們每一個人都需要耐心去學到
[00:39:00.780 --> 00:39:04.180]  第三方面基督徒
[00:39:04.180 --> 00:39:06.980]  基督徒都要有批判性思考
[00:39:06.980 --> 00:39:08.180]  一定要有
[00:39:08.180 --> 00:39:09.180]  我們不要說一件事
[00:39:09.180 --> 00:39:13.380]  憑信心拍胸口就去
[00:39:13.380 --> 00:39:14.780]  不一定的
[00:39:14.780 --> 00:39:15.980]  我們需要有批判性思考
[00:39:15.980 --> 00:39:17.380]  批判性思考
[00:39:17.380 --> 00:39:20.380]  這個是靈性的成長其中一部分
[00:39:20.380 --> 00:39:22.780]  想清楚那些東西是不是邏輯
[00:39:22.780 --> 00:39:24.980]  想清楚那些東西是不是合理
[00:39:24.980 --> 00:39:27.780]  梳理材料的時候
[00:39:27.780 --> 00:39:29.180]  那些資料的時候
[00:39:29.180 --> 00:39:32.180]  有沒有有一些疏忽了
[00:39:32.180 --> 00:39:35.380]  這些全部我們都需要去學習
[00:39:35.380 --> 00:39:37.380]  基督教信仰請你演繹的時候
[00:39:37.380 --> 00:39:42.180]  你不要演繹成為一個盲信的信仰
[00:39:42.180 --> 00:39:43.580]  是一個有道理
[00:39:43.580 --> 00:39:45.580]  有證據
[00:39:45.580 --> 00:39:48.380]  有很多其他材料去整理出來
[00:39:48.380 --> 00:39:53.380]  一套的生命的世界觀
[00:39:53.380 --> 00:39:54.380]  這個是基督教信仰
[00:39:54.380 --> 00:39:55.780]  所以我們演繹的時候
[00:39:55.780 --> 00:39:58.580]  我們去說基督教的時候
[00:39:58.580 --> 00:39:59.780]  說我們的信仰的時候
[00:39:59.780 --> 00:40:03.780]  我們都需要做一個懂得去思考的人
[00:40:03.780 --> 00:40:05.780]  希望這堂課給大家
[00:40:05.780 --> 00:40:08.780]  有少少的材料
[00:40:08.780 --> 00:40:11.580]  給大家一些提醒好嗎
[00:40:11.580 --> 00:40:12.580]  我們同心得來祈禱
[00:40:12.580 --> 00:40:14.780]  然後我們領受聖餐
[00:40:14.780 --> 00:40:15.780]  主愛多謝祢
[00:40:15.780 --> 00:40:17.780]  因為祢是那一位
[00:40:17.780 --> 00:40:19.780]  去對我們說話的上帝
[00:40:19.780 --> 00:40:23.780]  不單止在當代的信徒教會裏面
[00:40:23.780 --> 00:40:24.780]  祢去作提醒
[00:40:24.780 --> 00:40:25.780]  去說話
[00:40:25.780 --> 00:40:27.780]  祢更加是那一位
[00:40:27.780 --> 00:40:29.780]  今時今日仍然說話的神
[00:40:29.780 --> 00:40:32.780]  主愛願意我們去處理一些
[00:40:32.780 --> 00:40:35.780]  信仰上的問題的時候
[00:40:35.780 --> 00:40:37.780]  我們懂得去學習去思考
[00:40:37.780 --> 00:40:39.780]  因為祢是華語
[00:40:39.780 --> 00:40:41.780]  是神聖的華語
[00:40:41.780 --> 00:40:42.780]  既然是神聖的華語
[00:40:42.780 --> 00:40:45.780]  就更加需要我們去下功夫
[00:40:45.780 --> 00:40:46.780]  思考清楚
[00:40:46.780 --> 00:40:48.780]  想清楚祢所說的
[00:40:48.780 --> 00:40:50.780]  讓我們更加認識祢
[00:40:50.780 --> 00:40:53.780]  讓教會活在祢主導之下
[00:40:53.780 --> 00:40:55.780]  耐心地學習祢的道
[00:40:55.780 --> 00:40:57.780]  並且去行動
[00:40:57.780 --> 00:40:58.780]  今日這個聖餐
[00:40:58.780 --> 00:41:01.780]  都是為我們每一個門徒而設的
[00:41:01.780 --> 00:41:02.780]  主愛多謝祢對我們的愛
[00:41:02.780 --> 00:41:04.780]  在歷史時空裏面
[00:41:04.780 --> 00:41:07.780]  耶穌基督在十字架上為我們所做的
[00:41:07.780 --> 00:41:08.780]  為我們聚而死
[00:41:08.780 --> 00:41:10.780]  赦免我們
[00:41:10.780 --> 00:41:12.780]  埋屬我們
[00:41:12.780 --> 00:41:15.780]  以致我們能夠成為你自己的子民
[00:41:15.780 --> 00:41:17.780]  願以我們感恩的心來領受
[00:41:17.780 --> 00:41:19.780]  祈禱奉尊名感恩
