
[00:00:00.000 --> 00:00:03.000]  各位好 先跟大家拜個年
[00:32:50.700 --> 00:32:52.700]  媽媽也好
[00:32:52.700 --> 00:32:54.700]  妻子也好
[00:32:54.700 --> 00:32:56.700]  兒女也好
[00:32:56.700 --> 00:32:58.700]  整個關係都會改變
[00:32:58.700 --> 00:33:00.700]  以前的老規矩可能是
[00:33:00.700 --> 00:33:02.700]  我不想去溝通
[00:33:02.700 --> 00:33:04.700]  新規矩就是基督給我們的榜樣
[00:33:04.700 --> 00:33:06.700]  去溝通 學習去溝通
[00:33:06.700 --> 00:33:08.700]  學習去proactive去溝通
[00:33:08.700 --> 00:33:10.700]  這才是一個合成心意的家庭
[00:33:10.700 --> 00:33:12.700]  以至教會的家庭
[00:33:12.700 --> 00:33:14.700]  都會合成心意
[00:33:14.700 --> 00:33:16.700]  以前可能真的不想聊天
[00:33:16.700 --> 00:33:18.700]  我不知道怎樣去表達
[00:33:18.700 --> 00:33:20.700]  現在我就要學了
[00:33:20.700 --> 00:33:22.700]  因為這是新的order
[00:33:22.700 --> 00:33:24.700]  怎樣去proactive
[00:33:24.700 --> 00:33:26.700]  主動的去了解
[00:33:26.700 --> 00:33:30.700]  然後大家在愛裡面能夠相連
[00:33:30.700 --> 00:33:32.700]  重組
[00:33:32.700 --> 00:33:34.700]  原因就是
[00:33:34.700 --> 00:33:36.700]  我知道
[00:33:36.700 --> 00:33:38.700]  我是問責於
[00:33:38.700 --> 00:33:40.700]  這位愛我的上帝
[00:33:40.700 --> 00:33:42.700]  最近你知道嗎
[00:33:42.700 --> 00:33:44.700]  我女兒回家了
[00:33:44.700 --> 00:33:46.700]  跟我們住
[00:33:46.700 --> 00:33:48.700]  起碼會有一個學期
[00:33:48.700 --> 00:33:50.700]  因為她是教小學的
[00:33:50.700 --> 00:33:52.700]  所以她快要畢業了
[00:33:52.700 --> 00:33:54.700]  所以她就要回來
[00:33:54.700 --> 00:33:56.700]  做一個實習
[00:33:56.700 --> 00:33:58.700]  所以回到city
[00:33:58.700 --> 00:34:00.700]  回到Chicago
[00:34:00.700 --> 00:34:02.700]  她每天早上
[00:34:02.700 --> 00:34:04.700]  就吃兩隻蛋
[00:34:04.700 --> 00:34:06.700]  做早餐
[00:34:06.700 --> 00:34:08.700]  我也是吃兩隻蛋
[00:34:08.700 --> 00:34:10.700]  她吃兩隻蛋
[00:34:10.700 --> 00:34:12.700]  我吃兩隻蛋 不是成績吃蛋那些
[00:34:12.700 --> 00:34:14.700]  我們煎兩隻蛋
[00:34:14.700 --> 00:34:16.700]  她吃兩隻 我吃兩隻
[00:34:16.700 --> 00:34:18.700]  最近
[00:34:18.700 --> 00:34:20.700]  我聽到
[00:34:20.700 --> 00:34:22.700]  你知道蛋很貴嗎
[00:34:22.700 --> 00:34:24.700]  我聽到
[00:34:24.700 --> 00:34:26.700]  我老婆跟我女兒說
[00:34:26.700 --> 00:34:28.700]  她說女兒
[00:34:28.700 --> 00:34:30.700]  她很喜歡這些protein
[00:34:30.700 --> 00:34:32.700]  她每天吃兩隻蛋
[00:34:32.700 --> 00:34:34.700]  她說有沒有想過
[00:34:34.700 --> 00:34:36.700]  現在的蛋這麼貴
[00:34:36.700 --> 00:34:38.700]  你吃一隻好了
[00:34:38.700 --> 00:34:42.700]  她說這些
[00:34:42.700 --> 00:34:44.700]  是金句
[00:34:44.700 --> 00:34:46.700]  她不是跟我說的
[00:34:46.700 --> 00:34:48.700]  我偷聽聽到
[00:34:48.700 --> 00:34:50.700]  其實我覺得可能是跟我說的
[00:34:50.700 --> 00:34:52.700]  這叫做主動
[00:34:52.700 --> 00:34:54.700]  這叫做active listening
[00:34:54.700 --> 00:34:56.700]  我就
[00:34:56.700 --> 00:34:58.700]  對呀 這些蛋真的很貴
[00:34:58.700 --> 00:35:02.700]  她說完這句之後
[00:35:02.700 --> 00:35:04.700]  我就沒有早上吃蛋
[00:35:04.700 --> 00:35:08.700]  我吃奧妙
[00:35:08.700 --> 00:35:12.700]  我的心想 其實都ok的
[00:35:12.700 --> 00:35:14.700]  我在雪櫃看到蛋
[00:35:14.700 --> 00:35:18.700]  我都不再發育
[00:35:18.700 --> 00:35:20.700]  吃那麼多蛋 這麼貴
[00:35:20.700 --> 00:35:22.700]  真的很慘
[00:35:22.700 --> 00:35:24.700]  蛋這麼貴
[00:35:24.700 --> 00:35:26.700]  有時候吃蛋會便宜一點
[00:35:26.700 --> 00:35:28.700]  不是等到雞年才便宜一點
[00:35:28.700 --> 00:35:30.700]  吐龍舍馬
[00:35:30.700 --> 00:35:32.700]  羊後雞 七年了
[00:35:32.700 --> 00:35:38.700]  我的觀點是
[00:35:38.700 --> 00:35:40.700]  是active listening
[00:35:40.700 --> 00:35:42.700]  是需要大家去理解
[00:35:42.700 --> 00:35:44.700]  需要主動去理解對方的需要
[00:35:44.700 --> 00:35:48.700]  這個家庭 這是婚姻
[00:35:48.700 --> 00:35:50.700]  才會合乘心意
[00:35:50.700 --> 00:35:52.700]  我們去做
[00:35:52.700 --> 00:35:54.700]  重組我們的家庭
[00:35:54.700 --> 00:35:56.700]  婚姻的關係
[00:35:56.700 --> 00:35:58.700]  以致我們的教會
[00:35:58.700 --> 00:36:02.700]  都會成為一個健康的教會
[00:36:02.700 --> 00:36:04.700]  我相信這句說話
[00:36:04.700 --> 00:36:06.700]  當我們教會 我們家庭
[00:36:06.700 --> 00:36:08.700]  無論是young family也好 其他family也好
[00:36:08.700 --> 00:36:10.700]  如果我們家庭是健康的話
[00:36:10.700 --> 00:36:12.700]  教會才會健康
[00:36:12.700 --> 00:36:14.700]  對嗎
[00:36:14.700 --> 00:36:16.700]  Let's work on that
[00:36:16.700 --> 00:36:18.700]  求主幫助我們
[00:36:18.700 --> 00:36:20.700]  我們唱最後一首的回應詩歌
[00:36:20.700 --> 00:36:22.700]  上帝一給我們智慧
[00:36:22.700 --> 00:36:24.700]  夫婦之間的關係
[00:36:24.700 --> 00:36:26.700]  我們和兒女之間的關係
[00:36:26.700 --> 00:36:28.700]  在我們主耶穌的主權底下
[00:36:28.700 --> 00:36:30.700]  我們再重組
[00:36:30.700 --> 00:36:32.700]  讓我們知道
[00:36:32.700 --> 00:36:34.700]  這不是上頭壓下來的命令
[00:36:34.700 --> 00:36:36.700]  因為這位主宰
[00:36:36.700 --> 00:36:38.700]  是愛我們的上帝
[00:36:38.700 --> 00:36:40.700]  我們唱這首詩歌結束
[00:36:40.700 --> 00:36:42.700]  然後我們才祈禱
[00:36:42.700 --> 00:36:44.700]  我們祈禱
[00:36:44.700 --> 00:36:46.700]  祈禱
[00:36:46.700 --> 00:36:48.700]  祈禱
[00:36:48.700 --> 00:36:50.700]  然後我們才祈禱
[00:36:50.700 --> 00:37:00.700]  《我找到你》 詞:陳零九 曲:陳零九
[00:37:00.700 --> 00:37:08.700]  從你的居所 我找到抱初之窩
[00:37:08.700 --> 00:37:15.700]  在你的國度裡 那句迷路與失去
[00:37:15.700 --> 00:37:22.700]  是你保護我 在你恩典中寄居
[00:37:22.700 --> 00:37:33.700]  是你幫助我 讓我可以跨過重陽深海
[00:37:33.700 --> 00:37:40.700]  從你的聲音 我找到世間歡欣
[00:37:40.700 --> 00:37:47.700]  在你的愛裡 永沒疑惑與唏噓
[00:37:47.700 --> 00:37:54.700]  是你安慰我 驟變的不必去追
[00:37:54.700 --> 00:38:04.700]  是你堅定我 讓我可以不怕紅塗掩蓋
[00:38:04.700 --> 00:38:12.700]  你是我的門石 是我千古的寶藏
[00:38:12.700 --> 00:38:17.700]  最堅固無比山寨 是我力量
[00:38:17.700 --> 00:38:25.700]  我試過在這世逃生 贈我光 賜我熱戀
[00:38:25.700 --> 00:38:31.700]  唯獨你是信神到晚曬
[00:38:31.700 --> 00:38:39.700]  你是我的盤石 是我千古的寶藏
[00:38:39.700 --> 00:38:45.700]  每天長長釋放著 每刻似我的手
[00:38:45.700 --> 00:38:52.700]  在我心靈內 贈我光 賜我熱戀
[00:38:52.700 --> 00:39:00.700]  唯獨你是我神 我上帝
[00:39:00.700 --> 00:39:02.700]  我們同心得禮
[00:39:02.700 --> 00:39:06.700]  主我們再一次歡迎你來到我們中間
[00:39:06.700 --> 00:39:10.700]  在我們教會 在我們家庭 在我們婚姻
[00:39:10.700 --> 00:39:15.700]  在我們個人的生命裡面 你再一次作主
[00:39:15.700 --> 00:39:20.700]  你是我們唯獨的主宰 獨一的神
[00:39:20.700 --> 00:39:23.700]  主讓我們尊你偉大
[00:39:23.700 --> 00:39:28.700]  上帝在我們來到你面前 再重組這個關係的時候
[00:39:28.700 --> 00:39:32.700]  讓我們站在你面前 我們謙卑的
[00:39:32.700 --> 00:39:37.700]  做你的僕人 你所託付我們的
[00:39:37.700 --> 00:39:42.700]  每一個角色 無論是我們自己個人的生命
[00:39:42.700 --> 00:39:46.700]  在教會裡面的弟兄姊妹 團契裡面
[00:39:46.700 --> 00:39:49.700]  跟其他弟兄姊妹的相處
[00:39:49.700 --> 00:39:53.700]  還是自己的家庭 還有他們的婚姻
[00:39:53.700 --> 00:39:59.700]  跟兒女的關係 甚至可能有幾代的關係
[00:39:59.700 --> 00:40:05.700]  主我們都在你面前 知道你是我們唯一的主宰
[00:40:05.700 --> 00:40:10.700]  主讓我們聽見你的聲音 觸摸到你給我們的智慧
[00:40:10.700 --> 00:40:16.700]  讓我們每一方面 我們的管理是忠心的
[00:40:16.700 --> 00:40:23.700]  恩賢的來接受 接受你的管教 接受你的懷念
[00:40:23.700 --> 00:40:29.700]  主讓你自己的道 去提醒我們 去更新我們
[00:40:29.700 --> 00:40:33.700]  叫我們的生命 是一個健康的生命
[00:40:33.700 --> 00:40:35.700]  一個熟悉健康的生命
[00:40:35.700 --> 00:40:40.700]  叫我們的生命 是有著主你給我們的大愛
[00:40:40.700 --> 00:40:43.700]  你給我們的恩念
[00:40:43.700 --> 00:40:48.700]  我們做一個忠心的管教 討你的喜悅
[00:40:48.700 --> 00:40:55.700]  主保守我們眾多的關係裡 讓我們能夠見到上帝你自己的恩念
[00:40:55.700 --> 00:40:57.700]  見到上帝你的憐憫
[00:40:57.700 --> 00:41:00.700]  主一次把我們的心放在這裡
[00:41:00.700 --> 00:41:06.700]  我們求你充滿我們的心靈 成為我們真正的主宰
[00:41:06.700 --> 00:41:10.700]  我們願以基督的福祉 祈禱給我們
[00:41:10.700 --> 00:41:12.700]  (CC字幕製作:貝爾)

