
[00:00:00.000 --> 00:00:04.600]  咁今日嘅講到呢中英中英文堂呢都係Mark Sir嘅
[00:34:04.800 --> 00:34:06.800]  基督徒我們有動力的時候
[00:34:06.800 --> 00:34:08.800]  原因是什麼
[00:34:08.800 --> 00:34:10.800]  不是純粹十字架感動我們這麼簡單
[00:34:10.800 --> 00:34:12.800]  是復活的大能臨到
[00:34:12.800 --> 00:34:14.800]  在新天新地
[00:34:14.800 --> 00:34:16.800]  那個大結局已經揭開了
[00:34:16.800 --> 00:34:18.800]  來到我們中間
[00:34:18.800 --> 00:34:20.800]  所以為什麼我們會有盼望
[00:34:20.800 --> 00:34:22.800]  每一次提到復活的時候
[00:34:22.800 --> 00:34:24.800]  就告訴我們
[00:34:24.800 --> 00:34:26.800]  我們仍然有工作要做
[00:34:26.800 --> 00:34:28.800]  並且我們參與上帝的工作
[00:34:28.800 --> 00:34:34.800]  那個工作一定會有大團圓結局
[00:34:34.800 --> 00:34:36.800]  最後結束的時候
[00:34:36.800 --> 00:34:38.800]  20章第18節
[00:34:38.800 --> 00:34:42.800]  這個故事最後說什麼
[00:34:42.800 --> 00:34:44.800]  耶穌說
[00:34:44.800 --> 00:34:46.800]  瑪利亞你去
[00:34:46.800 --> 00:34:48.800]  你去做什麼
[00:34:48.800 --> 00:34:50.800]  瑪利亞不是說
[00:34:50.800 --> 00:34:52.800]  耶穌不是說瑪利亞
[00:34:52.800 --> 00:34:54.800]  你叫那些藍的門徒來
[00:34:54.800 --> 00:34:56.800]  說清楚發生什麼事
[00:34:56.800 --> 00:34:58.800]  他說瑪利亞你儘管去
[00:34:58.800 --> 00:35:00.800]  因為是一個委任
[00:35:00.800 --> 00:35:02.800]  一個差派
[00:35:02.800 --> 00:35:04.800]  差派他去哪裡
[00:35:04.800 --> 00:35:06.800]  去報信 報什麼信
[00:35:06.800 --> 00:35:10.800]  就是上帝這個創造的計劃
[00:35:10.800 --> 00:35:12.800]  一個復活的計劃
[00:35:12.800 --> 00:35:16.800]  是一定會完結的
[00:35:16.800 --> 00:35:18.800]  在哪裡展開了
[00:35:18.800 --> 00:35:20.800]  在耶穌基督的復活展開
[00:35:20.800 --> 00:35:22.800]  沒大拉的瑪利亞就向門徒報信
[00:35:22.800 --> 00:35:24.800]  我已經看見了主
[00:35:24.800 --> 00:35:28.800]  他又把主對他講的話
[00:35:28.800 --> 00:35:30.800]  去告訴他們
[00:35:30.800 --> 00:35:34.800]  願意讓我的生命成為一個復活的生命
[00:35:34.800 --> 00:35:36.800]  我們就去
[00:35:36.800 --> 00:35:38.800]  回去你的小角色
[00:35:38.800 --> 00:35:40.800]  回去我的小角色
[00:35:40.800 --> 00:35:42.800]  做什麼
[00:35:42.800 --> 00:35:44.800]  我已經看見了主
[00:35:44.800 --> 00:35:50.800]  怎樣能夠讓人看到主是復活
[00:35:50.800 --> 00:35:54.800]  人看到我的生命
[00:35:54.800 --> 00:35:56.800]  起碼看到多少
[00:35:56.800 --> 00:36:00.800]  上帝的兒子身體復活
[00:36:00.800 --> 00:36:02.800]  這個真相
[00:36:02.800 --> 00:36:04.800]  我們看看在哪裡
[00:36:04.800 --> 00:36:06.800]  主多謝你讓我們盼望
[00:36:06.800 --> 00:36:10.800]  多謝讓我們在這個人世之間
[00:36:10.800 --> 00:36:12.800]  我們雖然有軟弱
[00:36:12.800 --> 00:36:14.800]  有破爛
[00:36:14.800 --> 00:36:18.800]  這個世界被扭曲
[00:36:18.800 --> 00:36:20.800]  但是我們卻看見
[00:36:20.800 --> 00:36:22.800]  你自己救贖的工作
[00:36:22.800 --> 00:36:24.800]  是剛剛展開
[00:36:24.800 --> 00:36:26.800]  在我們的主耶穌基督
[00:36:26.800 --> 00:36:30.800]  從墳墓裡面出來的那一刻
[00:36:30.800 --> 00:36:34.800]  展開這個新的創造
[00:36:34.800 --> 00:36:36.800]  主我們仰望你
[00:36:36.800 --> 00:36:38.800]  因為你將來會來到的新天新地
[00:36:38.800 --> 00:36:40.800]  已經展開
[00:36:40.800 --> 00:36:42.800]  主願意這個新的生命
[00:36:42.800 --> 00:36:44.800]  這個新天新地
[00:36:44.800 --> 00:36:46.800]  這個真實
[00:36:46.800 --> 00:36:50.800]  在我們生命裡面展開出來
[00:36:50.800 --> 00:36:52.800]  主教導我們今天
[00:36:52.800 --> 00:36:54.800]  你拆散我們
[00:36:54.800 --> 00:36:56.800]  去回我們的工作
[00:36:56.800 --> 00:36:58.800]  去回我們的角色
[00:36:58.800 --> 00:37:00.800]  大的角色也好
[00:37:00.800 --> 00:37:02.800]  小角色也好
[00:37:02.800 --> 00:37:04.800]  讓我們能夠讓人看到復活的主
[00:37:04.800 --> 00:37:06.800]  復活的大能
[00:37:06.800 --> 00:37:08.800]  賜給我們勇氣
[00:37:08.800 --> 00:37:10.800]  賜給我們盼望
[00:37:10.800 --> 00:37:12.800]  感謝讚美你
[00:37:12.800 --> 00:37:14.800]  祈禱逢轉命球

