
[00:00:00.000 --> 00:00:02.480]   (soft music)
[00:40:08.760 --> 00:40:13.040]   logically, reasonably, what our faith is all about, right?
[00:40:13.040 --> 00:40:15.280]   Why do we believe in God, right?
[00:40:15.280 --> 00:40:16.960]   And on the right is,
[00:40:16.960 --> 00:40:18.560]   Anthony writes, "Simply Question,"
[00:40:18.560 --> 00:40:22.080]   why Christian identity makes sense, right?
[00:40:22.080 --> 00:40:27.080]   And these are very, very solid resources to help us grow.
[00:40:27.080 --> 00:40:33.720]   Yeah, not too long ago, during Good Friday weekend,
[00:40:33.720 --> 00:40:36.640]   we invited Dr. Chloe Sun, right?
[00:40:36.640 --> 00:40:37.560]   Old Testament professor
[00:40:37.560 --> 00:40:40.360]   from Fuller Theological Seminary in Southern California.
[00:40:40.360 --> 00:40:43.500]   She came and gave a workshop,
[00:40:43.500 --> 00:40:46.660]   a series of workshops on interpreting the Psalms
[00:40:46.660 --> 00:40:47.840]   and the Bible.
[00:40:47.840 --> 00:40:52.840]   And many of Chloe's books are actually helpful
[00:40:52.840 --> 00:40:55.680]   for us to understand the Word.
[00:40:55.680 --> 00:40:58.560]   And so, all I'm trying to encourage you
[00:40:58.560 --> 00:41:02.200]   is that take some moment to read the Bible
[00:41:02.200 --> 00:41:05.200]   and also find some good books for spiritual growth.
[00:41:05.200 --> 00:41:06.520]   We can go to our bookshelf
[00:41:06.520 --> 00:41:09.160]   and find some good books as well, right?
[00:41:09.160 --> 00:41:14.160]   And I wanna end today with this verse of the week, all right?
[00:41:14.160 --> 00:41:20.960]   Matthew chapter 22, verses 37 to 38.
[00:41:20.960 --> 00:41:24.520]   And this is what Jesus said.
[00:41:24.520 --> 00:41:27.560]   Jesus said, "You must love the Lord your God
[00:41:27.560 --> 00:41:31.600]   "with all your heart, all your soul, and all your mind."
[00:41:31.600 --> 00:41:33.920]   And this is the first and greatest commandment.
[00:41:33.920 --> 00:41:36.040]   Why did I pick this one?
[00:41:36.040 --> 00:41:40.160]   You must love the Lord your God with all your heart,
[00:41:40.160 --> 00:41:43.520]   all your soul, and all your mind.
[00:41:43.520 --> 00:41:48.000]   Your thinking is a way of worship.
[00:41:48.000 --> 00:41:51.060]   Your thinking, your knowing God,
[00:41:51.060 --> 00:41:54.000]   is a way to draw closer to God.
[00:41:54.000 --> 00:41:56.820]   It's not just by feeling, right?
[00:41:56.820 --> 00:42:00.700]   It's not just spiritual high, but with a cool head.
[00:42:00.700 --> 00:42:03.440]   You think in clarity.
[00:42:03.440 --> 00:42:05.460]   You think about the faith.
[00:42:05.460 --> 00:42:07.000]   You have a correct understanding,
[00:42:07.000 --> 00:42:08.640]   solid understanding of the Word.
[00:42:08.640 --> 00:42:10.400]   And that is the first and greatest commandment.
[00:42:10.400 --> 00:42:12.200]   Let's recite it together, all right?
[00:42:12.200 --> 00:42:16.040]   Matthew chapter 22, verses 37 to 38.
[00:42:16.040 --> 00:42:17.760]   "You must love the Lord your God
[00:42:17.760 --> 00:42:21.640]   "with all your heart and all your soul, and all your mind."
[00:42:21.640 --> 00:42:26.560]   And this is the first and greatest commandment, all right?
[00:42:26.560 --> 00:42:28.460]   Let's recite that this week.
[00:42:28.460 --> 00:42:29.660]   Let's all pray together.
[00:42:30.660 --> 00:42:32.460]   Father, we come before you.
[00:42:32.460 --> 00:42:36.520]   We give you thanks because you are the God who speaks,
[00:42:36.520 --> 00:42:38.900]   and you are the God of truth.
[00:42:38.900 --> 00:42:40.960]   And thank you for revealing your will
[00:42:40.960 --> 00:42:43.620]   and your whole counsel through scripture.
[00:42:43.620 --> 00:42:48.400]   Thank you for this book that we have.
[00:42:48.400 --> 00:42:50.360]   Thank you for the content that we have.
[00:42:50.360 --> 00:42:54.200]   It talks about you, God.
[00:42:54.200 --> 00:42:59.040]   It talks about how you deal with a sinful mankind,
[00:42:59.040 --> 00:43:02.560]   how you love us, how you deal with this broken world.
[00:43:02.560 --> 00:43:05.200]   It talks about your heart.
[00:43:05.200 --> 00:43:11.720]   Help us to get to know you more, deeper and deeper,
[00:43:11.720 --> 00:43:13.640]   drawing closer to you.
[00:43:13.640 --> 00:43:15.880]   And I pray for the sisters and brothers here
[00:43:15.880 --> 00:43:19.780]   that we do make the effort of knowing you.
[00:43:19.780 --> 00:43:24.120]   And by knowing you, we experience joy and peace in you.
[00:43:25.060 --> 00:43:28.680]   Reading the word, reading your scripture,
[00:43:28.680 --> 00:43:32.340]   we come closer and closer to the heart of God.
[00:43:32.340 --> 00:43:35.800]   And I pray that you will bless us each day
[00:43:35.800 --> 00:43:39.400]   with some moments to meditate, to think about your word.
[00:43:39.400 --> 00:43:45.380]   And as we go reading, as we get to know our faith
[00:43:45.380 --> 00:43:50.380]   more and more, draw us closer so that we know you better.
[00:43:50.380 --> 00:43:54.500]   And thank you for being our God.
[00:43:55.500 --> 00:43:56.820]   That we can relate to you.
[00:43:56.820 --> 00:43:58.340]   We can call you friend.
[00:43:58.340 --> 00:44:00.340]   We can call you heavenly father.
[00:44:00.340 --> 00:44:04.480]   And thank you for the grace and for the peace that we have.
[00:44:04.480 --> 00:44:09.620]   So may your spirit send us out with a spirit of truth
[00:44:09.620 --> 00:44:13.460]   to yearn for your truth, to get to know you.
[00:44:13.460 --> 00:44:16.460]   And may your church rise up and grow up
[00:44:16.460 --> 00:44:22.380]   with the foundation solid, grounded in your word.
[00:44:22.380 --> 00:44:23.940]   In Christ, I pray.
[00:44:24.780 --> 00:44:25.780]   (gentle piano music)
[00:44:25.780 --> 00:44:27.900]   Well, God bless you and I wanna see you next week.
[00:44:27.900 --> 00:44:31.020]   And hopefully you can stay a little bit
[00:44:31.020 --> 00:44:34.900]   and for table fellowship to enjoy the refreshment
[00:44:34.900 --> 00:44:35.940]   prepared by Kelly.
[00:44:35.940 --> 00:44:37.020]   Thank you, Kelly.
[00:44:37.020 --> 00:44:40.420]   And get to know one another and say hi to one another.
[00:44:40.420 --> 00:44:43.500]   (gentle piano music)
[00:44:43.500 --> 00:44:44.940]   (piano music)

