
[00:00:00.000 --> 00:00:01.280]  各位大型姐妹
[00:36:01.160 --> 00:36:02.760]  不是任何種族主義的思潮
[00:36:02.760 --> 00:36:05.760]  因為教會是一個跨民族
[00:36:05.760 --> 00:36:08.560]  單單以基督為中心的一個群體
[00:36:08.560 --> 00:36:10.360]  一個新的以色列
[00:36:10.360 --> 00:36:12.360]  主你特別去提醒我們
[00:36:12.360 --> 00:36:14.160]  當我們講到揀選的時候
[00:36:14.160 --> 00:36:15.560]  讓我們了解
[00:36:15.560 --> 00:36:17.760]  我們只不過是一個平凡的人
[00:36:17.760 --> 00:36:19.760]  今天上帝的恩典覆蓋我們
[00:36:19.760 --> 00:36:22.760]  讓我們重新去認識什麼是恩典
[00:36:22.760 --> 00:36:24.760]  讓我們可以明白
[00:36:24.760 --> 00:36:26.760]  我們只不過是一個奇異的人
[00:36:26.760 --> 00:36:28.760]  我們需要的是你的拯救
[00:36:28.760 --> 00:36:30.760]  以致到我們走出這個社會的時候
[00:36:30.760 --> 00:36:32.760]  我們不是在看這個社會
[00:36:32.760 --> 00:36:34.760]  全部都是奇異的東西
[00:36:34.760 --> 00:36:37.760]  我們不再只是覺得北美
[00:36:37.760 --> 00:36:38.760]  是一個奇異的地方
[00:36:38.760 --> 00:36:40.760]  是一個敵對主的地方
[00:36:40.760 --> 00:36:43.360]  而我們看到這些奇異的東西
[00:36:43.360 --> 00:36:44.760]  同樣都可以彰顯你的恩典
[00:36:44.760 --> 00:36:47.360]  因為上帝你都要救贖這些地方
[00:36:47.360 --> 00:36:48.760]  你都要救贖這些人
[00:36:48.760 --> 00:36:50.760]  因為我們同樣都是這麼奇異
[00:36:50.760 --> 00:36:52.760]  我們同樣都是這麼一顏一乏
[00:36:52.760 --> 00:36:54.760]  需要你的拯救
[00:36:54.760 --> 00:36:57.760]  主多謝你求你更新我們的教會
[00:36:57.760 --> 00:36:59.760]  讓我們有一個新的目光
[00:36:59.760 --> 00:37:01.760]  去看我們教會自己的使命
[00:37:01.760 --> 00:37:03.760]  和去看這個社會
[00:37:03.760 --> 00:37:05.760]  今天馬太福音的家譜就提醒我們
[00:37:05.760 --> 00:37:07.760]  讓我們在這個時代
[00:37:07.760 --> 00:37:08.760]  在這個社會當中
[00:37:08.760 --> 00:37:10.760]  繼續延續耶穌的教導

