
[00:00:00.000 --> 00:00:02.640]  當我們看這些詩篇的時候,有一個問題可以問的
[00:33:40.400 --> 00:33:42.400]  弟兄姊妹講的話
[00:33:42.400 --> 00:33:44.400]  可能你
[00:33:44.400 --> 00:33:46.400]  一個人的祈禱
[00:33:46.400 --> 00:33:48.400]  或者我們聖餐
[00:33:48.400 --> 00:33:50.400]  拿起這個杯子
[00:33:50.400 --> 00:33:52.400]  你要知道原來上帝仍然掌權
[00:33:52.400 --> 00:33:54.400]  我進到上帝的聖所
[00:33:54.400 --> 00:33:56.400]  我先了解到
[00:33:56.400 --> 00:33:58.400]  上帝在做什麼
[00:33:58.400 --> 00:34:00.400]  然後上帝在我的生命裏面講說話
[00:34:00.400 --> 00:34:02.400]  多謝
[00:34:02.400 --> 00:34:04.400]  多謝
[00:34:04.400 --> 00:34:06.400]  多謝
[00:34:06.400 --> 00:34:09.400]  (字幕由 Amara.org 社群提供)

