
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[00:45:47.940 --> 00:45:52.820]   And then the post-election unwillingness since November
[00:45:52.820 --> 00:45:57.100]   to acknowledge Biden's defeat of Trump.
[00:45:57.100 --> 00:46:00.100]   Over 73 million Americans who voted for Trump
[00:46:00.100 --> 00:46:01.900]   in this last election
[00:46:01.900 --> 00:46:06.900]   included still 80% white evangelical voters.
[00:46:06.900 --> 00:46:12.500]   The summer of 2020, before the election,
[00:46:12.500 --> 00:46:14.420]   will go down as one of the most prominent
[00:46:14.420 --> 00:46:17.660]   and provocative seasons of racial demonstrations
[00:46:17.660 --> 00:46:19.820]   in the United States to date.
[00:46:19.820 --> 00:46:22.260]   Triggered most directly by the murder
[00:46:22.260 --> 00:46:26.620]   and a string of murders of unarmed African-Americans,
[00:46:26.620 --> 00:46:30.060]   and especially the killing of George Floyd
[00:46:30.060 --> 00:46:31.820]   by white policemen.
[00:46:31.820 --> 00:46:35.300]   Somewhere between 15 and 25 million people
[00:46:35.300 --> 00:46:38.500]   were active in demonstrations over this past summer
[00:46:38.500 --> 00:46:41.100]   in cities and towns across the country.
[00:46:41.100 --> 00:46:44.660]   People of all races and ages and political affiliations.
[00:46:44.660 --> 00:46:47.060]   Virtually nothing was said or done
[00:46:47.060 --> 00:46:49.340]   by many that the press turned to
[00:46:49.340 --> 00:46:51.980]   and called evangelical leaders.
[00:46:51.980 --> 00:46:54.460]   The height of offense to evangelicals
[00:46:54.460 --> 00:46:55.420]   should have been taken
[00:46:55.420 --> 00:46:58.460]   when Trump aggressively dismissed protesters
[00:46:58.460 --> 00:47:00.620]   for a photo opportunity in front of a church
[00:47:00.620 --> 00:47:02.220]   in Washington, DC,
[00:47:02.220 --> 00:47:06.340]   in order to hold up there an upside down Bible.
[00:47:06.340 --> 00:47:09.060]   But instead, Trump's actions were heralded
[00:47:09.060 --> 00:47:11.900]   by prominent white evangelical voices.
[00:47:11.900 --> 00:47:15.140]   The political and public rejection of science
[00:47:15.140 --> 00:47:17.860]   in response to the coronavirus pandemic
[00:47:17.860 --> 00:47:21.260]   added a third layer to the problems of this moment.
[00:47:21.260 --> 00:47:23.580]   More fuel yet to the fire
[00:47:23.580 --> 00:47:25.420]   that put the voices of political
[00:47:25.420 --> 00:47:28.220]   and evangelical forces on the side of being,
[00:47:28.220 --> 00:47:30.060]   frankly, reality denying.
[00:47:30.060 --> 00:47:33.740]   Denial of racism and white supremacy,
[00:47:33.740 --> 00:47:37.500]   denial of the coronavirus and trust in science,
[00:47:37.500 --> 00:47:40.340]   denial of the election and its outcome,
[00:47:40.340 --> 00:47:44.780]   all has many evangelical supporters in common.
[00:47:45.420 --> 00:47:47.380]   Typically, when these denials are offered
[00:47:47.380 --> 00:47:49.620]   as an expression of Christian faith,
[00:47:49.620 --> 00:47:52.100]   then it appears to the wider American culture
[00:47:52.100 --> 00:47:55.980]   and to many Christians and non-Christians
[00:47:55.980 --> 00:47:58.100]   inside the United States,
[00:47:58.100 --> 00:47:59.820]   that it appears that evangelicalism
[00:47:59.820 --> 00:48:03.540]   has less and less to do with ordinary reality,
[00:48:03.540 --> 00:48:06.460]   the reality that everyone else lives full time.
[00:48:06.460 --> 00:48:09.620]   The tradition that has elevated the possibilities
[00:48:09.620 --> 00:48:13.620]   of spiritual and theological knowing in Jesus Christ
[00:48:13.620 --> 00:48:17.860]   appears to have abandoned the possibility of knowledge.
[00:48:17.860 --> 00:48:21.820]   This historic theological and cultural stew
[00:48:21.820 --> 00:48:24.540]   is the crisis of American white evangelicalism.
[00:48:24.540 --> 00:48:27.740]   For me personally, it is a crushing,
[00:48:27.740 --> 00:48:30.460]   maddening and tragic story,
[00:48:30.460 --> 00:48:34.180]   but far more importantly, and I hope that I am wrong,
[00:48:34.180 --> 00:48:36.300]   this highly public narrative
[00:48:36.300 --> 00:48:40.780]   holds every sign of driving a multi-generational,
[00:48:40.780 --> 00:48:44.300]   decimating disaffection with many people,
[00:48:44.300 --> 00:48:47.500]   not least many young adults in the United States.
[00:48:47.500 --> 00:48:50.420]   For if this, this that has been demonstrated
[00:48:50.420 --> 00:48:53.340]   in the last four years and in the last months
[00:48:53.340 --> 00:48:54.820]   and in the last weeks,
[00:48:54.820 --> 00:48:58.940]   if this is the fruit of white American evangelicalism,
[00:48:58.940 --> 00:49:00.940]   how could it ever be claimed
[00:49:00.940 --> 00:49:04.180]   that its gospel could be received as good news?
[00:49:04.180 --> 00:49:08.460]   So in light of all of that, what is the hope?
[00:49:09.580 --> 00:49:13.300]   Jesus said, "I am the way, the truth and the light."
[00:49:13.300 --> 00:49:17.900]   This is the word that defines and holds all other words.
[00:49:17.900 --> 00:49:20.460]   This is the plum line, the true vine,
[00:49:20.460 --> 00:49:21.980]   the rock that is our origin,
[00:49:21.980 --> 00:49:23.820]   our redeemer and our sustainer.
[00:49:23.820 --> 00:49:27.660]   "Behold, all things are being made new,"
[00:49:27.660 --> 00:49:31.340]   the apostle says, even white evangelicalism
[00:49:31.340 --> 00:49:33.700]   that promotes that hope for others,
[00:49:33.700 --> 00:49:35.940]   that hope for others when it is a time
[00:49:35.940 --> 00:49:38.980]   when we who are white evangelicals in America
[00:49:38.980 --> 00:49:41.020]   need it more than ever.
[00:49:41.020 --> 00:49:42.580]   On many levels,
[00:49:42.580 --> 00:49:45.580]   the white American evangelical population
[00:49:45.580 --> 00:49:49.220]   does not want to live out its theological identity
[00:49:49.220 --> 00:49:51.860]   as much as it wants to justify its social
[00:49:51.860 --> 00:49:53.740]   and racial identity.
[00:49:53.740 --> 00:49:55.740]   And more on this in the next lecture.
[00:49:55.740 --> 00:50:00.220]   There's no joy in sharing what I have said in this lecture.
[00:50:00.220 --> 00:50:02.500]   Story could be told in the positive light
[00:50:02.500 --> 00:50:05.100]   of God's true and faithful bounty.
[00:50:05.100 --> 00:50:07.500]   In truth, it is a both and story.
[00:50:07.500 --> 00:50:11.380]   God is faithful to white American evangelical church.
[00:50:11.380 --> 00:50:13.700]   The white American evangelical church
[00:50:13.700 --> 00:50:17.140]   is a deep and painful crisis.
[00:50:17.140 --> 00:50:20.020]   In this lecture, I've tried to show the scope of the problem.
[00:50:20.020 --> 00:50:23.660]   Tomorrow, I will turn to some of the more underlying reasons.
[00:50:23.660 --> 00:50:30.580]   Let me stop there and see if there's comment or questions
[00:50:30.580 --> 00:50:32.500]   as we engage together.
[00:50:32.500 --> 00:50:35.100]   - Thank you, Dr. Labbaton
[00:50:36.780 --> 00:50:40.740]   for walking us through the past three centuries,
[00:50:40.740 --> 00:50:44.860]   giving us a quick but succinct historical survey
[00:50:44.860 --> 00:50:48.820]   of how the present evangelical crisis came to be.
[00:50:48.820 --> 00:50:53.980]   So in what follows, two members of our faculty
[00:50:53.980 --> 00:50:58.220]   will give their response to Dr. Labbaton's speech.
[00:50:58.220 --> 00:51:00.180]   Before introducing them,
[00:51:00.180 --> 00:51:02.180]   I'd like to remind the audience
[00:51:02.180 --> 00:51:04.900]   that a question and answer session
[00:51:04.900 --> 00:51:09.220]   will immediately follow the responses.
[00:51:09.220 --> 00:51:13.180]   All the questions can be posted on our website
[00:51:13.180 --> 00:51:15.580]   in the live streaming page.
[00:51:15.580 --> 00:51:17.700]   And you may scroll down the webpage.
[00:51:17.700 --> 00:51:20.180]   After the live streaming in Mandarin,
[00:51:20.180 --> 00:51:22.540]   there is a Q&A session,
[00:51:22.540 --> 00:51:27.340]   and you're most welcome and strongly encouraged
[00:51:27.340 --> 00:51:31.220]   to input your questions there after inputting your name.
[00:51:32.540 --> 00:51:35.660]   Your questions or comments can be either
[00:51:35.660 --> 00:51:37.700]   in Chinese or English.
[00:51:37.700 --> 00:51:43.980]   Now, our two responses, our two response speakers today,
[00:51:43.980 --> 00:51:47.700]   they are Dr. Chen Wing-Yen,
[00:51:47.700 --> 00:51:51.580]   our visiting professor in practical studies,
[00:51:51.580 --> 00:51:55.220]   and Reverend Dr. Song Jun,
[00:51:55.220 --> 00:51:58.180]   our Philip Teng Associate Professor
[00:51:58.180 --> 00:52:00.860]   in theological studies.
[00:52:00.860 --> 00:52:02.940]   Their responses will be given
[00:52:02.940 --> 00:52:06.700]   in English and Putonghua, respectively.
[00:52:06.700 --> 00:52:09.580]   Let's welcome them with our applause.
[00:52:09.580 --> 00:52:22.940]   - Thank you, Dr. Labbaton,
[00:52:22.940 --> 00:52:24.500]   for your wonderful lecture,
[00:52:24.500 --> 00:52:27.660]   and I feel so honored to give my personal response here.
[00:52:28.900 --> 00:52:31.460]   I was drawn to the Fuller School of Theology
[00:52:31.460 --> 00:52:34.660]   long before I entered the CGST.
[00:52:34.660 --> 00:52:39.460]   I think most of the Hong Kong churches know Fuller
[00:52:39.460 --> 00:52:41.860]   not only as a seminary and a training ground
[00:52:41.860 --> 00:52:44.860]   for counselors and theologians,
[00:52:44.860 --> 00:52:49.140]   but also as the school for training intercultural workers
[00:52:49.140 --> 00:52:50.980]   and teachers in mission.
[00:52:50.980 --> 00:52:56.460]   The two CGST mission faculty members prior to me
[00:52:56.460 --> 00:52:59.700]   both got their DEMITS degrees
[00:52:59.700 --> 00:53:02.940]   from Fuller's School of World Mission,
[00:53:02.940 --> 00:53:04.620]   which has now changed her name
[00:53:04.620 --> 00:53:08.460]   to the Fuller School of Intercultural Studies.
[00:53:08.460 --> 00:53:13.180]   To me, Fuller's intercultural studies
[00:53:13.180 --> 00:53:16.100]   excel on issues like gospel and culture,
[00:53:16.100 --> 00:53:18.300]   intercultural communication,
[00:53:18.300 --> 00:53:22.020]   cultural anthropology, and so on and so forth.
[00:53:22.020 --> 00:53:24.100]   And we have all benefited
[00:53:24.100 --> 00:53:26.500]   from the easy-to-grasp concepts
[00:53:26.500 --> 00:53:29.180]   like 10/40 window,
[00:53:29.180 --> 00:53:31.740]   unreached people groups,
[00:53:31.740 --> 00:53:34.860]   people movement in church growth, et cetera,
[00:53:34.860 --> 00:53:37.300]   developed by the Fuller faculty.
[00:53:37.300 --> 00:53:40.420]   We are also on the receiving end
[00:53:40.420 --> 00:53:42.860]   from a lot of American missionaries
[00:53:42.860 --> 00:53:44.860]   coming to this part of the world.
[00:53:44.860 --> 00:53:48.460]   Personally, I had great friends
[00:53:48.460 --> 00:53:51.860]   among the American Southern Baptist missionaries
[00:53:51.900 --> 00:53:54.940]   when my family was in Sri Lanka three decades ago.
[00:53:54.940 --> 00:53:59.540]   I had very mixed feeling experience with them
[00:53:59.540 --> 00:54:02.500]   who worked closely with me in that country.
[00:54:02.500 --> 00:54:05.180]   We were great friends,
[00:54:05.180 --> 00:54:10.180]   so much so that we had asked an elderly couple
[00:54:10.180 --> 00:54:13.820]   to be the godparents of our infant son.
[00:54:13.820 --> 00:54:19.780]   But at the same time, we avoided too close a connection
[00:54:19.780 --> 00:54:23.420]   because of the way they carry themselves.
[00:54:23.420 --> 00:54:27.460]   Coming in with obvious financial power and human resources,
[00:54:27.460 --> 00:54:31.980]   locals commented that they lived like kings.
[00:54:31.980 --> 00:54:37.220]   Another difficulty between us was our differences
[00:54:37.220 --> 00:54:39.900]   in seeing the meaning of the gospel
[00:54:39.900 --> 00:54:42.260]   in a world war-torn land.
[00:54:42.260 --> 00:54:46.100]   To our American colleagues,
[00:54:46.100 --> 00:54:49.420]   their job was to get the message of the gospel across
[00:54:49.420 --> 00:54:52.780]   without ever touching on the problems
[00:54:52.780 --> 00:54:57.780]   of inequity and injustice that were rampant in the country.
[00:54:57.780 --> 00:55:03.060]   A lot of their mission theories and conceptual framework
[00:55:03.060 --> 00:55:06.380]   were generated from social sciences,
[00:55:06.380 --> 00:55:07.820]   which were excellent tools
[00:55:07.820 --> 00:55:10.660]   for reaching people outside the church.
[00:55:10.660 --> 00:55:15.380]   But unfortunately, such techniques did not touch
[00:55:15.380 --> 00:55:19.340]   on the socioeconomic political aspects of the gospel.
[00:55:20.220 --> 00:55:24.100]   And the good news of God's mercy and justice
[00:55:24.100 --> 00:55:26.780]   to a broken world has been missed out.
[00:55:26.780 --> 00:55:32.820]   What is the gospel to a world plagued by systemic oppression
[00:55:32.820 --> 00:55:36.860]   against the minority and the disadvantaged,
[00:55:36.860 --> 00:55:41.260]   especially when privileged middle-class Christians
[00:55:41.260 --> 00:55:45.660]   were being implicated as part of the unjust process?
[00:55:47.940 --> 00:55:52.100]   After reading Dr. Levitin's lecture script,
[00:55:52.100 --> 00:55:55.820]   I could suddenly solve the puzzle I have
[00:55:55.820 --> 00:55:59.140]   regarding the focal areas of American missiology.
[00:55:59.140 --> 00:56:04.980]   Now I understand why the packaged Kairos Mission Course
[00:56:04.980 --> 00:56:06.700]   did not mention the special needs
[00:56:06.700 --> 00:56:09.340]   of the poor and the marginalized,
[00:56:09.340 --> 00:56:13.780]   and why in another classic package called Perspectives,
[00:56:13.780 --> 00:56:18.780]   out of 169 articles, only six, that is 3.5%,
[00:56:18.780 --> 00:56:25.100]   directly talk about the issues of poverty and social ills.
[00:56:25.100 --> 00:56:29.900]   Now I understand why there's no mentioning of liberation,
[00:56:29.900 --> 00:56:34.660]   of ethnic equality, and of suffering and persecution,
[00:56:34.660 --> 00:56:36.980]   because the majority of authors belong
[00:56:36.980 --> 00:56:39.740]   to a majority of white evangelicals
[00:56:39.740 --> 00:56:42.780]   that have actually turned a blind eye on these issues
[00:56:42.780 --> 00:56:44.180]   on their own doorsteps.
[00:56:44.180 --> 00:56:48.500]   Then the problem is getting serious
[00:56:48.500 --> 00:56:52.660]   because we have imported the whole paradigm
[00:56:52.660 --> 00:56:56.620]   and repeated the same patterns of missionary engagement
[00:56:56.620 --> 00:56:59.780]   in our Hong Kong and Mainland churches.
[00:56:59.780 --> 00:57:06.340]   These days, we talk a lot about the Silk Road initiatives
[00:57:06.340 --> 00:57:08.300]   that have enabled Chinese missionaries
[00:57:08.300 --> 00:57:12.220]   to venture far beyond the country border,
[00:57:12.220 --> 00:57:14.060]   going to countries that badly need
[00:57:14.060 --> 00:57:16.580]   Chinese input in their businesses.
[00:57:16.580 --> 00:57:22.580]   But in all these Asian and African countries,
[00:57:22.580 --> 00:57:26.580]   do we have to ask if our political supremacy
[00:57:26.580 --> 00:57:29.780]   and economic advantage reflect a God
[00:57:29.780 --> 00:57:33.300]   that care for sins generated from power imbalance?
[00:57:33.300 --> 00:57:37.580]   How much are we implicated
[00:57:37.580 --> 00:57:41.220]   in some of the irregular Chinese trading methods
[00:57:41.220 --> 00:57:44.820]   and exploitation of people and the land?
[00:57:44.820 --> 00:57:48.500]   The way we carry our presence speaks volumes
[00:57:48.500 --> 00:57:51.380]   about the gospel we preach.
[00:57:51.380 --> 00:57:53.980]   The contemporary Chinese mission movements
[00:57:53.980 --> 00:57:58.820]   like Back to Jerusalem, the Homecoming Chinese Gathering,
[00:57:58.820 --> 00:58:01.980]   or Mission China 2030,
[00:58:01.980 --> 00:58:05.260]   have gathered momentum in recent years
[00:58:05.260 --> 00:58:09.180]   to mobilize Chinese Christians to serve the global church,
[00:58:09.180 --> 00:58:10.940]   which is very good indeed.
[00:58:11.340 --> 00:58:15.340]   However, despite all their good intentions,
[00:58:15.340 --> 00:58:19.660]   they all carry certain air of conquest and entitlement,
[00:58:19.660 --> 00:58:23.620]   painting the Chinese church as the country
[00:58:23.620 --> 00:58:26.540]   used by God at the end to finish the task
[00:58:26.540 --> 00:58:29.260]   to preach the gospel to the ends of the earth.
[00:58:29.260 --> 00:58:33.820]   Such stance does energize and motivate people
[00:58:33.820 --> 00:58:35.460]   in positive ways,
[00:58:35.460 --> 00:58:39.420]   but are we going out as conquerors and saviors
[00:58:39.420 --> 00:58:42.900]   or as fellow sinners needing redemption?
[00:58:42.900 --> 00:58:48.540]   Do we dare to mention that we are also being sinned against
[00:58:48.540 --> 00:58:49.700]   by the social system?
[00:58:49.700 --> 00:58:55.780]   The same holds true within the Chinese soil
[00:58:55.780 --> 00:58:59.020]   when a sizable group of Chinese Han Christians
[00:58:59.020 --> 00:59:02.740]   enter minority groups without any attempt
[00:59:02.740 --> 00:59:05.060]   to embrace a world of weakness,
[00:59:05.060 --> 00:59:07.660]   vulnerability, and marginality.
[00:59:08.740 --> 00:59:11.220]   Han Christians often fail to identify
[00:59:11.220 --> 00:59:13.380]   with the struggles of being minorities,
[00:59:13.380 --> 00:59:17.580]   refuse to learn minority languages and cultures,
[00:59:17.580 --> 00:59:20.580]   and expect ethnic Christians to merge
[00:59:20.580 --> 00:59:24.100]   into the majority Han churches.
[00:59:24.100 --> 00:59:28.260]   Thus, they have inadvertently adopted a mindset
[00:59:28.260 --> 00:59:31.140]   and lifestyle that support inequality.
[00:59:31.140 --> 00:59:35.660]   Critical self-reflection is truly needed
[00:59:35.660 --> 00:59:38.660]   for missionaries and their sending bodies.
[00:59:39.660 --> 00:59:44.660]   Another problem coming out from this superiority mentality
[00:59:44.660 --> 00:59:48.020]   is the lack of partnership with the weak
[00:59:48.020 --> 00:59:49.900]   in the advancement of the gospel.
[00:59:49.900 --> 00:59:55.020]   We pride ourselves when we play the savior mode,
[00:59:55.020 --> 00:59:57.380]   sending out workers to places where the church
[00:59:57.380 --> 00:59:59.140]   is poor and depleted,
[00:59:59.140 --> 01:00:02.020]   and sometimes even persecuted.
[01:00:02.020 --> 01:00:07.020]   But we are not ready to encounter truth in those contexts
[01:00:08.020 --> 01:00:11.340]   which may change and challenge our current position
[01:00:11.340 --> 01:00:12.460]   in our theology.
[01:00:12.460 --> 01:00:15.620]   Are we ready to engage with cultures
[01:00:15.620 --> 01:00:18.060]   that may be superior to ours,
[01:00:18.060 --> 01:00:22.580]   not in the modern-day economic technical sense,
[01:00:22.580 --> 01:00:26.340]   but in the sense of classic moral standards
[01:00:26.340 --> 01:00:29.540]   that sometimes have even worked on the archaic,
[01:00:29.540 --> 01:00:33.460]   like caring for the elderly, communal sharing,
[01:00:33.460 --> 01:00:37.260]   the demand to uphold family name and honor,
[01:00:37.260 --> 01:00:39.860]   the emphasis on resilience in suffering
[01:00:39.860 --> 01:00:42.740]   instead of success, et cetera, et cetera?
[01:00:42.740 --> 01:00:44.820]   Are we repeating the failures
[01:00:44.820 --> 01:00:47.220]   of American white evangelicalism?
[01:00:47.220 --> 01:00:52.380]   Coming back to lecture today,
[01:00:52.380 --> 01:00:57.340]   we might not be able to feel the kind of pain and anguish
[01:00:57.340 --> 01:01:02.340]   Dr. Leberton has on American white Christians
[01:01:02.340 --> 01:01:05.860]   because the whole scenario seems so distant.
[01:01:05.860 --> 01:01:09.220]   But we know we are all bundled together
[01:01:09.220 --> 01:01:11.060]   in this global village,
[01:01:11.060 --> 01:01:14.780]   and it's time for us to confront the whole array
[01:01:14.780 --> 01:01:17.460]   of misrepresentation of the gospel
[01:01:17.460 --> 01:01:19.740]   and the darker side of human nature
[01:01:19.740 --> 01:01:23.140]   being dressed under the cloak of evangelicalism.
[01:01:23.140 --> 01:01:27.260]   I pray that together we might be able
[01:01:27.260 --> 01:01:29.180]   to find a way out of this mire.
[01:01:29.180 --> 01:01:30.900]   Thank you.
[01:01:30.900 --> 01:01:33.220]   (footsteps)
[01:01:33.220 --> 01:01:43.740]   (speaking in foreign language)
[01:01:43.740 --> 01:01:45.060]   - Dr. Leberton,
[01:01:45.060 --> 01:01:47.420]   President Lee, distinguished guests,
[01:01:47.420 --> 01:01:48.700]   colleagues, and students,
[01:01:48.700 --> 01:01:51.940]   I'm most honored to be given the opportunity
[01:01:51.940 --> 01:01:54.700]   to respond to Professor Leberton's great speech today.
[01:01:54.700 --> 01:01:57.140]   I'd like to talk about the stories
[01:01:57.140 --> 01:01:59.580]   of American mission workers in modern China
[01:02:00.580 --> 01:02:03.900]   but it would be a totally impossible task
[01:02:03.900 --> 01:02:06.300]   to do justice to this rich legacy
[01:02:06.300 --> 01:02:07.620]   within seven minutes' time.
[01:02:07.620 --> 01:02:11.180]   However, I'm much encouraged by the example
[01:02:11.180 --> 01:02:13.620]   of the late Reverend Dr. Cheng Chengyi,
[01:02:13.620 --> 01:02:15.780]   one of the representatives of Chinese churches
[01:02:15.780 --> 01:02:19.660]   at the World Missionary Conference in Edinburgh in 1920.
[01:02:19.660 --> 01:02:22.060]   Reverend Cheng was able to clearly articulate
[01:02:22.060 --> 01:02:24.020]   the voices of the Chinese church
[01:02:24.020 --> 01:02:26.540]   within a short span of just seven minutes.
[01:02:26.740 --> 01:02:30.660]   (speaking in foreign language)
[01:02:30.660 --> 01:02:34.900]   Tracing the footprints of the many American mission workers
[01:02:34.900 --> 01:02:38.460]   in China, from Elijah Coleman Bridgman,
[01:02:38.460 --> 01:02:41.740]   the first one to arrive in China in 1830,
[01:02:41.740 --> 01:02:43.820]   through to Loyal Holding Bartow,
[01:02:43.820 --> 01:02:46.500]   who finally died in prison in China,
[01:02:46.500 --> 01:02:50.780]   we can clearly see the dedication and contribution
[01:02:50.780 --> 01:02:53.260]   of the American church in China
[01:02:53.260 --> 01:02:55.500]   in those one and a half centuries.
[01:02:56.140 --> 01:02:58.340]   (speaking in foreign language)
[01:02:58.340 --> 01:03:01.940]   The impact made was enormous and imperishable,
[01:03:01.940 --> 01:03:06.060]   so much so that even after over 70 years,
[01:03:06.060 --> 01:03:10.540]   the new China could not totally remove
[01:03:10.540 --> 01:03:12.900]   all the marks and traces they left.
[01:03:12.900 --> 01:03:21.220]   If we push the clock back another 30 years from 1949,
[01:03:25.260 --> 01:03:29.620]   we will find that the Chinese Communist Party
[01:03:29.620 --> 01:03:33.940]   had been a competition to Christianity
[01:03:33.940 --> 01:03:37.020]   since the party's inception in 1921.
[01:03:37.020 --> 01:03:43.500]   The competition was vigorous on many, many fronts.
[01:03:43.500 --> 01:03:46.740]   Both sides had wins and losses at different times.
[01:03:46.740 --> 01:03:53.220]   In respect of a number of resources and operations
[01:03:53.220 --> 01:03:58.220]   and other things, in the first 30 years of the 20th century,
[01:03:58.220 --> 01:04:03.420]   Christianity seemed to gain the upper hand,
[01:04:03.420 --> 01:04:06.860]   except that it didn't have a military presence.
[01:04:06.860 --> 01:04:13.860]   But by the end of the second 30 years,
[01:04:13.860 --> 01:04:19.620]   Christianity had lost almost everything.
[01:04:22.060 --> 01:04:25.540]   And during the third 30-year period,
[01:04:25.540 --> 01:04:27.500]   the competition ended in a draw
[01:04:27.500 --> 01:04:29.580]   if we look at numbers alone.
[01:04:29.580 --> 01:04:35.620]   There is so much that I want to tell about this period.
[01:04:35.620 --> 01:04:41.700]   So in the remaining five minutes,
[01:04:41.700 --> 01:04:43.940]   I should be very, very focused.
[01:04:51.020 --> 01:04:52.620]   In mid-20th century,
[01:04:52.620 --> 01:04:57.900]   the China Committee of the Division of Foreign Missions
[01:04:57.900 --> 01:05:02.300]   of the National Council of Churches of Christ in the USA,
[01:05:02.300 --> 01:05:07.180]   they conducted a study on the 150-odd American
[01:05:07.180 --> 01:05:11.580]   mission workers from 22 sending organizations
[01:05:11.580 --> 01:05:13.980]   who withdrew from mainland China.
[01:05:13.980 --> 01:05:20.820]   The report entitled "Lessons to be Learned
[01:05:20.820 --> 01:05:25.700]   from the Experiences of Christian Missions in China"
[01:05:25.700 --> 01:05:29.740]   was published in 1951.
[01:05:29.740 --> 01:05:35.180]   It represented the common reflections
[01:05:35.180 --> 01:05:38.340]   of that group of American missionaries in China.
[01:05:38.340 --> 01:05:42.740]   Now, one of the issues raised in the report
[01:05:42.740 --> 01:05:44.420]   caught my special attention.
[01:05:48.420 --> 01:05:51.980]   Whilst almost all missionary respondents agreed
[01:05:51.980 --> 01:05:56.140]   that services in the urban and rural areas,
[01:05:56.140 --> 01:05:57.660]   common education,
[01:05:57.660 --> 01:06:01.940]   improvements in agriculture, and so on,
[01:06:01.940 --> 01:06:06.100]   were all needed to meet the needs of the people of China.
[01:06:06.100 --> 01:06:12.300]   But 86% of the respondents pointed out
[01:06:12.300 --> 01:06:16.180]   that the Church had done very little
[01:06:16.180 --> 01:06:18.540]   in helping workers and farmers.
[01:06:18.540 --> 01:06:26.180]   And 31% agreed that
[01:06:26.180 --> 01:06:36.380]   the Church's action would build up a community
[01:06:36.380 --> 01:06:39.700]   that is totally detached from the poor people.
[01:06:39.700 --> 01:06:44.700]   And 31% agreed that missionaries tended to associate
[01:06:45.060 --> 01:06:47.860]   much more closely with government officials,
[01:06:47.860 --> 01:06:49.660]   intellectuals, and rich people.
[01:06:49.660 --> 01:06:55.500]   Since the mid-19th century,
[01:06:55.500 --> 01:06:59.100]   the most urgent priority for China
[01:06:59.100 --> 01:07:01.260]   and the most desperate dream of her people
[01:07:01.260 --> 01:07:05.300]   had been survival and rebuilding the country.
[01:07:05.300 --> 01:07:11.020]   For this, different organizations and individuals
[01:07:11.020 --> 01:07:14.180]   had put forward various proposals and solutions.
[01:07:15.180 --> 01:07:18.660]   At the same time, they were fighting for their share
[01:07:18.660 --> 01:07:21.340]   of influence and power,
[01:07:21.340 --> 01:07:23.300]   which was needed to change the country.
[01:07:23.300 --> 01:07:30.820]   That the Communist Party finally won this power struggle
[01:07:30.820 --> 01:07:33.740]   might be attributable to many reasons,
[01:07:33.740 --> 01:07:37.300]   one of which was the ability to hone in precisely
[01:07:37.300 --> 01:07:41.660]   to the crux, which was the farmers and the land.
[01:07:41.660 --> 01:07:45.580]   (speaking in foreign language)
[01:07:45.580 --> 01:07:50.580]   So the communists penetrated into farming communities,
[01:07:50.580 --> 01:07:54.500]   enticing them with fair distribution of land,
[01:07:54.500 --> 01:07:59.260]   and tireless fought on their behalf,
[01:07:59.260 --> 01:08:02.820]   thus winning over their support.
[01:08:02.820 --> 01:08:06.820]   Let me clarify here
[01:08:10.740 --> 01:08:13.620]   that I'm only pointing out the aims of endeavors
[01:08:13.620 --> 01:08:17.500]   of Communist Party without commenting on the legitimacy
[01:08:17.500 --> 01:08:19.180]   of their tactics and actions.
[01:08:19.180 --> 01:08:26.060]   By contrast, many American mission workers
[01:08:26.060 --> 01:08:28.380]   tried to showcase the Chinese version
[01:08:28.380 --> 01:08:33.380]   of America's success story in becoming a strong nation,
[01:08:33.380 --> 01:08:37.180]   extending the American westward expansion
[01:08:37.180 --> 01:08:39.060]   all the way to China.
[01:08:39.500 --> 01:08:41.660]   (speaking in foreign language)
[01:08:41.660 --> 01:08:46.100]   With a promise that this gospel from across the Atlantic
[01:08:46.100 --> 01:08:51.660]   would bring about democratic political system
[01:08:51.660 --> 01:08:56.860]   in the American style, free market economy,
[01:08:56.860 --> 01:09:01.140]   and the Christian ethos embedded
[01:09:01.140 --> 01:09:03.100]   in the founding of the United States.
[01:09:03.100 --> 01:09:08.780]   I must admit that this is still the dreams
[01:09:08.780 --> 01:09:11.020]   of many Chinese Christians today.
[01:09:11.020 --> 01:09:17.780]   But as an agricultural country like China,
[01:09:17.780 --> 01:09:20.580]   what about the most pressing social issue,
[01:09:20.580 --> 01:09:23.100]   namely the farming people and the land?
[01:09:23.100 --> 01:09:30.900]   Indeed, during the 1920s to '30s,
[01:09:30.900 --> 01:09:33.300]   some American mission organizations
[01:09:33.300 --> 01:09:37.260]   did send some agricultural mission workers to China,
[01:09:38.260 --> 01:09:41.860]   and in some Christian universities in China,
[01:09:41.860 --> 01:09:43.740]   agricultural departments were set up.
[01:09:43.740 --> 01:09:47.580]   And some Chinese Christian leaders
[01:09:47.580 --> 01:09:51.540]   had championed some rural development movements
[01:09:51.540 --> 01:09:56.820]   and managed to get some financial and policy support
[01:09:56.820 --> 01:09:59.540]   from the then Kuomintang government.
[01:09:59.540 --> 01:10:05.660]   But their contribution was limited
[01:10:05.660 --> 01:10:07.540]   to symptomatic measures.
[01:10:07.540 --> 01:10:14.300]   These are like starting education in the rural areas,
[01:10:14.300 --> 01:10:18.100]   improving hygiene and farming technologies,
[01:10:18.100 --> 01:10:21.740]   but without tackling the roots of the problem,
[01:10:21.740 --> 01:10:23.260]   which was the land issue.
