
[00:00:00.000 --> 00:00:01.120]   Hello, welcome.
[00:45:12.960 --> 00:45:15.600]   who have never ceded their sovereign claims
[00:45:15.600 --> 00:45:18.000]   to the lands that we now call Australia,
[00:45:18.000 --> 00:45:20.240]   who have been historically present in those lands
[00:45:20.240 --> 00:45:23.760]   probably for 65 plus thousand years.
[00:45:23.760 --> 00:45:29.080]   Budden insists that biblical narratives
[00:45:29.080 --> 00:45:31.880]   and lived current experiences are all essential
[00:45:31.880 --> 00:45:34.440]   to doing theology in context.
[00:45:34.440 --> 00:45:36.800]   But multiple indigenous peoples,
[00:45:36.800 --> 00:45:38.440]   their histories, culture and stories
[00:45:38.440 --> 00:45:41.360]   suggest multiple forms of contextual theology
[00:45:41.360 --> 00:45:43.440]   that steadfastly resist the temptation
[00:45:43.440 --> 00:45:47.160]   to claiming universal normativity.
[00:45:47.160 --> 00:45:51.040]   And he asked the question for migrant theologians to consider
[00:45:51.040 --> 00:45:53.520]   who determines that people can have a home here?
[00:45:53.520 --> 00:45:57.200]   Who does the welcoming?
[00:45:58.680 --> 00:46:01.800]   What are the conditions for homemaking,
[00:46:01.800 --> 00:46:06.800]   whether that be by Kolya with his Mouda or others,
[00:46:06.800 --> 00:46:10.480]   but what are the conditions for homemaking
[00:46:10.480 --> 00:46:13.200]   when people live as uninvited guests
[00:46:13.200 --> 00:46:15.440]   on another people's land?
[00:46:15.440 --> 00:46:18.720]   And I think his work has consequence
[00:46:18.720 --> 00:46:20.360]   for other parts of the world too.
[00:46:20.360 --> 00:46:26.120]   Budden asked the question, how long can one be a guest?
[00:46:26.120 --> 00:46:29.720]   And how do you live inside an identity defined by guesthood?
[00:46:29.720 --> 00:46:33.720]   Budden's work indeed is an extended invitation
[00:46:33.720 --> 00:46:37.720]   to the margins from where as second peoples,
[00:46:37.720 --> 00:46:40.800]   we can learn to theologize inside an identity
[00:46:40.800 --> 00:46:45.280]   defined by guesthood, recognizing that our theology
[00:46:45.280 --> 00:46:49.320]   is offered as gift, it cannot be imposed.
[00:46:49.320 --> 00:46:53.320]   It is a theology that needs to self-locate itself
[00:46:53.320 --> 00:46:57.480]   to the margins and disavow all sense of privilege
[00:46:57.480 --> 00:46:59.200]   or normativity.
[00:46:59.200 --> 00:47:03.800]   It's a tough place when you arrive as a European theologian
[00:47:03.800 --> 00:47:05.960]   and suddenly discover there's a history
[00:47:05.960 --> 00:47:09.280]   that predates you by tens of thousands of years.
[00:47:09.280 --> 00:47:12.040]   And suddenly, you're forced as a theologian
[00:47:12.040 --> 00:47:15.200]   to take account of that reality, as I did.
[00:47:15.200 --> 00:47:18.520]   It's almost an existential challenge
[00:47:18.520 --> 00:47:21.440]   and one I've had to begin to process.
[00:47:22.560 --> 00:47:24.440]   So let me turn to the work of Thomas Nail,
[00:47:24.440 --> 00:47:28.800]   who as I said is this philosopher of movement and motion
[00:47:28.800 --> 00:47:30.480]   at the University of Denver.
[00:47:30.480 --> 00:47:33.120]   In his work, and this is the first of three
[00:47:33.120 --> 00:47:36.840]   in which he thinks, where he considers the migrant
[00:47:36.840 --> 00:47:38.840]   as a figure, the figure of the migrant.
[00:47:38.840 --> 00:47:43.120]   He also considers the border as a constitutive notion
[00:47:43.120 --> 00:47:45.280]   in the politics of motion.
[00:47:45.280 --> 00:47:49.560]   And finally, he comes up with the sense of being and motion
[00:47:50.880 --> 00:47:53.480]   in terms of human being.
[00:47:53.480 --> 00:47:57.000]   And in his work, he identifies four migrant figures,
[00:47:57.000 --> 00:47:59.720]   all of which arise in certain social conditions.
[00:47:59.720 --> 00:48:03.840]   He talks about the nomad who is expelled from land,
[00:48:03.840 --> 00:48:07.040]   territory, as a result of the territorial expansion
[00:48:07.040 --> 00:48:09.800]   of the agrarian population.
[00:48:09.800 --> 00:48:13.000]   He talks about the figure of the migrant as a barbarian
[00:48:13.000 --> 00:48:15.080]   expelled as a result of the expansion
[00:48:15.080 --> 00:48:19.120]   of the political control of the king, emperor, or despot.
[00:48:20.120 --> 00:48:23.760]   He talks about the illegitimate or the illegal vagabond
[00:48:23.760 --> 00:48:27.120]   who is expelled as a result of the expansion of legal
[00:48:27.120 --> 00:48:31.880]   or juridical norms that legalize the actions of the sovereign
[00:48:31.880 --> 00:48:34.240]   in obstructing or removing the right of others
[00:48:34.240 --> 00:48:36.000]   to own or work the land.
[00:48:36.000 --> 00:48:39.120]   And finally, he talks about the proletariat
[00:48:39.120 --> 00:48:42.640]   who is expelled as a mobile economic surplus
[00:48:42.640 --> 00:48:46.840]   or a transportable criminal workforce, Australia,
[00:48:46.840 --> 00:48:49.160]   as a result of the economic expansion
[00:48:49.160 --> 00:48:51.200]   and control of industry and business.
[00:48:51.200 --> 00:48:55.160]   Now, his work is helpful because it keeps the connection
[00:48:55.160 --> 00:48:58.400]   between the type of migrant that we might encounter
[00:48:58.400 --> 00:49:02.840]   and also the social conditions from which they arise.
[00:49:02.840 --> 00:49:05.200]   And he doesn't suggest that this is a descriptive,
[00:49:05.200 --> 00:49:07.600]   but it's a kind of a, it's a theoretical framework.
[00:49:07.600 --> 00:49:11.280]   It's more than a heuristic, but it suggests certain
[00:49:11.280 --> 00:49:15.600]   conditions out of which particular types of migrant emerge.
[00:49:15.600 --> 00:49:18.680]   And I've found some of this work highly suggestive
[00:49:18.680 --> 00:49:20.080]   and highly stimulating.
[00:49:20.080 --> 00:49:24.960]   And it leads, in my own work, towards considering
[00:49:24.960 --> 00:49:27.760]   what might it mean, as Nail suggests,
[00:49:27.760 --> 00:49:29.840]   there may be other figures of the migrant
[00:49:29.840 --> 00:49:32.080]   that he has not yet considered.
[00:49:32.080 --> 00:49:34.600]   It leads me in my work to ask the question,
[00:49:34.600 --> 00:49:36.960]   is there a figure of the migrant,
[00:49:36.960 --> 00:49:39.000]   taking the, drawing on the work of Nail,
[00:49:39.000 --> 00:49:40.760]   that we could say this is a Christian,
[00:49:40.760 --> 00:49:43.560]   this is a figure of migrant that emerges
[00:49:43.560 --> 00:49:47.240]   out of particular Christian or ecclesial or church
[00:49:47.240 --> 00:49:49.880]   social context and conditions.
[00:49:49.880 --> 00:49:51.920]   And in this final section, let me very quickly
[00:49:51.920 --> 00:49:53.880]   spell out some of what that might mean.
[00:49:53.880 --> 00:49:59.880]   The monk, the missionary, allow for a different figure
[00:49:59.880 --> 00:50:02.240]   of the migrant, I think, to be imagined.
[00:50:02.240 --> 00:50:05.200]   One of particular interest to me as a missiologist,
[00:50:05.200 --> 00:50:08.320]   and I think particular, even perhaps peculiar
[00:50:08.320 --> 00:50:09.760]   to the Christian community.
[00:50:09.760 --> 00:50:13.480]   I want to suggest that for us, the migrant figure
[00:50:13.480 --> 00:50:16.920]   of the apostle is worth considering.
[00:50:17.920 --> 00:50:20.080]   Now this, I recognize, is not common language
[00:50:20.080 --> 00:50:21.280]   for many Protestants.
[00:50:21.280 --> 00:50:24.560]   We often associate apostles with the Roman Catholic Church.
[00:50:24.560 --> 00:50:29.360]   We may, at times, confess the Apostles' Creed.
[00:50:29.360 --> 00:50:31.120]   So there's a bit of it there.
[00:50:31.120 --> 00:50:35.360]   Indeed, we may even perhaps see that with
[00:50:35.360 --> 00:50:38.960]   the missionary characters, people like William Carey here,
[00:50:38.960 --> 00:50:42.000]   one of my Baptist forebears, I guess,
[00:50:42.000 --> 00:50:45.160]   that there was something apostolic about the nature
[00:50:45.160 --> 00:50:49.600]   of his early sense of being involved in Christian mission.
[00:50:49.600 --> 00:50:55.240]   But this is the migrant figure of the apostle
[00:50:55.240 --> 00:50:58.240]   that John Flett, who is a missiologist,
[00:50:58.240 --> 00:51:00.240]   who is Reformed, who is Barthian,
[00:51:00.240 --> 00:51:02.600]   and with whom I have many disagreements,
[00:51:02.600 --> 00:51:07.080]   nevertheless writes about apostolicity,
[00:51:07.080 --> 00:51:09.480]   which again is an unusual piece of work
[00:51:09.480 --> 00:51:12.600]   for a Protestant to write, because apostles
[00:51:12.600 --> 00:51:14.800]   are familiar figures in other Christian traditions,
[00:51:14.800 --> 00:51:18.240]   but for a Protestant, what is an apostle?
[00:51:18.240 --> 00:51:20.440]   What is apostolicity?
[00:51:20.440 --> 00:51:23.560]   And as a missiologist, how does one actually make sense
[00:51:23.560 --> 00:51:26.960]   of apostolicity within your theological,
[00:51:26.960 --> 00:51:28.720]   missiological framework?
[00:51:28.720 --> 00:51:33.720]   And for John Flett, his sense is that apostolicity resides
[00:51:33.720 --> 00:51:38.440]   in two key moments, two key movements, if you like.
[00:51:38.440 --> 00:51:42.040]   Number one is that there is the movement
[00:51:42.040 --> 00:51:46.120]   to cross some kind of border, some kind of boundary
[00:51:46.120 --> 00:51:52.040]   from one place to another, and then also the sense
[00:51:52.040 --> 00:51:55.920]   that in that new place, you become a figure
[00:51:55.920 --> 00:51:58.880]   who is responsible for teaching, for discipleship,
[00:51:58.880 --> 00:52:02.040]   for the doing of theology in that new place.
[00:52:02.040 --> 00:52:07.400]   Flett rejects any static understanding of apostolicity
[00:52:07.400 --> 00:52:11.720]   that might inform a practice of apostolic succession
[00:52:11.720 --> 00:52:13.920]   from one bishop to the next.
[00:52:13.920 --> 00:52:16.320]   It's not magic, he says.
[00:52:16.320 --> 00:52:19.040]   It's actually composed in the act of moving
[00:52:19.040 --> 00:52:23.280]   from one place to another as a disciple of Jesus Christ.
[00:52:23.280 --> 00:52:28.240]   And so central to Flett's idea of apostolicity
[00:52:28.240 --> 00:52:33.080]   is the event of cross-cultural movement and transmission.
[00:52:33.080 --> 00:52:37.120]   As he argues, it's basic to any definition of apostolicity.
[00:52:41.680 --> 00:52:46.040]   Now, in a final reflection on the decentering
[00:52:46.040 --> 00:52:50.600]   of European normativities, I want to address this sense
[00:52:50.600 --> 00:52:54.400]   that implicit in the act of contextualizing theology
[00:52:54.400 --> 00:52:56.800]   is a dialogue with prior normativities.
[00:52:56.800 --> 00:53:01.320]   You can't, in your contextual theology,
[00:53:01.320 --> 00:53:03.680]   intent sometimes on dethroning claims
[00:53:03.680 --> 00:53:05.680]   to normativity and universalism,
[00:53:05.680 --> 00:53:09.200]   simply ignore those historical dynamics.
[00:53:10.080 --> 00:53:12.840]   It's a dialogue with prior normativities.
[00:53:12.840 --> 00:53:15.080]   The work undertaken by Collier, by Yang,
[00:53:15.080 --> 00:53:18.640]   by Budden, by Wirakun highlight new voices,
[00:53:18.640 --> 00:53:21.740]   new insights, new conversation partners
[00:53:21.740 --> 00:53:23.680]   that are certainly not necessarily central
[00:53:23.680 --> 00:53:26.120]   to the Western Christian tradition.
[00:53:26.120 --> 00:53:28.120]   And you've heard me explain something of that
[00:53:28.120 --> 00:53:32.760]   through the work of Yang in trying to understand theology
[00:53:32.760 --> 00:53:35.280]   and poetry in harmony and embrace,
[00:53:35.280 --> 00:53:38.680]   or Collier's use of the kinetic alternative
[00:53:38.680 --> 00:53:43.000]   to land-based readings of scripture focused on ocean,
[00:53:43.000 --> 00:53:45.600]   or indeed in Wirakun's description
[00:53:45.600 --> 00:53:48.200]   as a diasporan reformation scholar
[00:53:48.200 --> 00:53:49.960]   of covenantal extroversion.
[00:53:49.960 --> 00:53:52.480]   Each of these speaks in new ways,
[00:53:52.480 --> 00:53:54.080]   and yet in continuity
[00:53:54.080 --> 00:53:56.040]   with the inherited Christian tradition.
[00:53:56.040 --> 00:54:01.080]   Sitting at the center of each of the theologians
[00:54:01.080 --> 00:54:04.800]   examined here is a keen sensitivity to motion,
[00:54:04.800 --> 00:54:09.260]   or to use Nail's term, kinesis, movement.
[00:54:09.260 --> 00:54:13.180]   Kinesis serves as more than a metaphor, however.
[00:54:13.180 --> 00:54:15.920]   It serves as a resource for biblical hermeneutics.
[00:54:15.920 --> 00:54:17.240]   It serves as a component
[00:54:17.240 --> 00:54:20.380]   in the constructive task of theology.
[00:54:20.380 --> 00:54:22.500]   The biblical accounts of God's people in exile
[00:54:22.500 --> 00:54:26.520]   may provide diasporic context that suggests locations
[00:54:26.520 --> 00:54:30.360]   from which various biblical human authors may have written.
[00:54:30.360 --> 00:54:32.940]   These generated new understandings of God
[00:54:32.940 --> 00:54:34.880]   and God's faithfulness.
[00:54:34.880 --> 00:54:38.920]   Kinesis can be used to interpret
[00:54:38.920 --> 00:54:42.040]   and understand a variety of human experiences.
[00:54:42.040 --> 00:54:45.980]   It might involve the obvious physical dislocation of people.
[00:54:45.980 --> 00:54:47.980]   It can be understood as cultural movement.
[00:54:47.980 --> 00:54:50.280]   It might involve historical movements,
[00:54:50.280 --> 00:54:52.880]   and it might also help us, as for Yang,
[00:54:52.880 --> 00:54:56.020]   understand our epistemological moves.
[00:54:56.020 --> 00:54:57.840]   I'm indebted to these four theologians
[00:54:57.840 --> 00:54:59.900]   whose work I'm reliant upon
[00:54:59.900 --> 00:55:02.200]   for supporting my argument that close attention
[00:55:02.200 --> 00:55:05.640]   to the consequences of migration and diaspora
[00:55:05.640 --> 00:55:09.520]   allows one to reveal the inherently kinetic nature,
[00:55:09.520 --> 00:55:12.760]   constructive nature, of new possibilities,
[00:55:12.760 --> 00:55:15.520]   new societies, new communities, new church communities.
[00:55:15.520 --> 00:55:19.040]   It is the motion of people in movement
[00:55:19.040 --> 00:55:23.840]   that is constitutive of these new stable realities,
[00:55:23.840 --> 00:55:26.320]   which so often then subsequently resist
[00:55:26.320 --> 00:55:30.380]   the movement of people as being non-normative.
[00:55:30.380 --> 00:55:33.320]   But if Nail is correct, then migration,
[00:55:33.320 --> 00:55:37.020]   the movement of people, is indeed the normativity
[00:55:37.020 --> 00:55:40.260]   that has shaped our world,
[00:55:40.260 --> 00:55:42.540]   and indeed continues to shape the churches
[00:55:42.540 --> 00:55:45.500]   of which you and I are so much a part.
[00:55:45.500 --> 00:55:46.700]   Thank you.
[00:55:46.700 --> 00:55:49.700]   (audience applauds)
[00:55:49.700 --> 00:55:53.260]   (upbeat music)
[00:55:53.260 --> 00:55:55.840]   (upbeat music)
[00:55:55.840 --> 00:55:58.420]   (upbeat music)
[00:55:58.420 --> 00:56:01.000]   (upbeat music)

