
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:39:19.240 --> 00:39:21.160]   but he buries it for a long time.
[00:39:21.160 --> 00:39:23.840]   So then he goes back to get it, to retrieve it,
[00:39:23.840 --> 00:39:25.860]   and it's become rotten and unwearable.
[00:39:25.860 --> 00:39:26.820]   It's falling apart.
[00:39:26.820 --> 00:39:29.460]   It's full of mud and worms and all of that
[00:39:29.460 --> 00:39:30.400]   being in the soil.
[00:39:30.400 --> 00:39:33.740]   And so that's the way God says it's like
[00:39:33.740 --> 00:39:34.860]   for him with Israel.
[00:39:34.860 --> 00:39:37.260]   And I now quote Jeremiah 13.
[00:39:37.260 --> 00:39:40.340]   "For as a belt is wound around the waist
[00:39:40.340 --> 00:39:44.080]   "so I, God, I bound all the people of Israel
[00:39:44.080 --> 00:39:46.760]   "and all the people of Judah to me, says the Lord,
[00:39:46.760 --> 00:39:51.760]   "to be my people for my renown and my praise and my honor."
[00:39:51.760 --> 00:39:57.460]   See, God says, "I created Israel so that I could look good."
[00:39:57.460 --> 00:39:59.580]   God wanted his people, as it were,
[00:39:59.580 --> 00:40:04.300]   to be something that would be commendable to the wearer.
[00:40:04.300 --> 00:40:05.820]   You know, when I say to my wife,
[00:40:05.820 --> 00:40:08.180]   "What a really lovely dress you're wearing, my dear,"
[00:40:08.180 --> 00:40:09.380]   I don't often say that, but you know,
[00:40:09.380 --> 00:40:10.540]   if I were to say that to her,
[00:40:10.540 --> 00:40:12.460]   "It's a lovely dress you're wearing,"
[00:40:12.460 --> 00:40:15.540]   my compliment is for her, not really the dress,
[00:40:15.540 --> 00:40:19.020]   I'm saying, "You look good dressed like that.
[00:40:19.020 --> 00:40:22.660]   "It makes you look beautiful, that dress."
[00:40:22.660 --> 00:40:24.700]   And that, in a sense, is what God is saying here
[00:40:24.700 --> 00:40:25.540]   about Israel.
[00:40:25.540 --> 00:40:28.940]   He wanted Israel to make the God they worship
[00:40:28.940 --> 00:40:30.960]   look good in the eyes of the nations,
[00:40:30.960 --> 00:40:32.380]   that when people would look at Israel,
[00:40:32.380 --> 00:40:34.340]   they'd say, "Who's their God?"
[00:40:34.340 --> 00:40:35.380]   You see what I'm saying?
[00:40:35.380 --> 00:40:37.540]   So that's God's intention,
[00:40:37.540 --> 00:40:39.460]   that the quality of Israel's life
[00:40:39.460 --> 00:40:42.140]   would display something of the glory of their God
[00:40:42.140 --> 00:40:44.060]   and bring him praise among the nations.
[00:40:44.060 --> 00:40:45.840]   But the tragedy was, of course,
[00:40:45.840 --> 00:40:49.580]   that the rottenness of their sinful, rebellious society
[00:40:49.580 --> 00:40:51.860]   meant that they were nothing but an embarrassment to God,
[00:40:51.860 --> 00:40:56.040]   a disgrace, like a rotten garment would be to its wearer.
[00:40:56.040 --> 00:40:58.820]   You know, Yahweh couldn't be seen wearing those people,
[00:40:58.820 --> 00:41:00.820]   couldn't go out looking like that,
[00:41:00.820 --> 00:41:03.220]   is the intention of the metaphor.
[00:41:03.220 --> 00:41:06.260]   So God's people are created for God's glory.
[00:41:06.260 --> 00:41:09.060]   Now, I just wanted to then use that idea
[00:41:09.060 --> 00:41:12.180]   to pick up three or four of the pictures
[00:41:12.180 --> 00:41:14.580]   that are used for Israel in the Old Testament,
[00:41:14.580 --> 00:41:17.500]   each of which has a New Testament equivalent,
[00:41:17.500 --> 00:41:20.020]   which is also picked up in the New Testament.
[00:41:20.020 --> 00:41:24.260]   In fact, there is only one metaphor for the church
[00:41:24.260 --> 00:41:28.340]   in the New Testament, which is unique to the New Testament,
[00:41:28.340 --> 00:41:31.500]   and indeed, unique to the apostle Paul himself,
[00:41:31.500 --> 00:41:33.500]   and that is when Paul describes the church
[00:41:33.500 --> 00:41:35.300]   as the body of Christ.
[00:41:35.300 --> 00:41:37.540]   It's a very familiar one, it comes from Paul,
[00:41:37.540 --> 00:41:39.660]   but it's the only picture of the church
[00:41:39.660 --> 00:41:41.860]   in the New Testament which doesn't have
[00:41:41.860 --> 00:41:43.480]   Old Testament roots.
[00:41:43.480 --> 00:41:46.620]   In the Old Testament, there are many metaphors for Israel,
[00:41:46.620 --> 00:41:47.860]   and here are just a few.
[00:41:47.860 --> 00:41:49.540]   First of all, God's people.
[00:41:49.540 --> 00:41:51.900]   We may just have time for three, we'll see how we go.
[00:41:51.900 --> 00:41:53.100]   First of all, God's people.
[00:41:53.100 --> 00:41:56.220]   It's not really a metaphor, but it is interesting
[00:41:56.220 --> 00:42:00.040]   that they describe themselves as an am, a people,
[00:42:00.040 --> 00:42:03.140]   rather than the word used for the nations,
[00:42:03.140 --> 00:42:06.740]   which is goi, or goyim, the plural of the nations.
[00:42:06.740 --> 00:42:10.020]   In Exodus 19, verse six, God says that Israel
[00:42:10.020 --> 00:42:13.700]   will be a goi kadosh, a holy nation,
[00:42:13.700 --> 00:42:17.380]   meaning, yes, you will be a nation, like the other nations,
[00:42:17.380 --> 00:42:19.300]   but you will be a nation distinctive,
[00:42:19.300 --> 00:42:20.900]   set apart from the other nations.
[00:42:20.900 --> 00:42:23.220]   You will be my am, my people.
[00:42:23.220 --> 00:42:27.300]   Now, Israel, as you know, had an ethnic core,
[00:42:27.300 --> 00:42:29.640]   the 12 tribes of the sons of Jacob,
[00:42:29.640 --> 00:42:31.540]   but in reality, historical reality,
[00:42:31.540 --> 00:42:33.820]   Israel is a very mixed community.
[00:42:33.820 --> 00:42:36.380]   Exodus tells us that there were multitudes of people
[00:42:36.380 --> 00:42:39.220]   of other tribes who came out with the Hebrews
[00:42:39.220 --> 00:42:41.700]   when they left Egypt, so from the very start,
[00:42:41.700 --> 00:42:42.900]   they were a mixed community,
[00:42:42.900 --> 00:42:44.540]   and then in the book of Joshua,
[00:42:44.540 --> 00:42:46.380]   we get other people who joined them,
[00:42:46.380 --> 00:42:48.780]   and Leviticus and Deuteronomy speak repeatedly
[00:42:48.780 --> 00:42:51.220]   of the foreigners who were living among them.
[00:42:51.220 --> 00:42:54.340]   So what held Israel together was not so much
[00:42:54.340 --> 00:42:57.060]   that they were a single ethnicity
[00:42:57.060 --> 00:42:59.800]   as that they were the covenantly loyal people
[00:42:59.800 --> 00:43:01.440]   of this one God.
[00:43:01.440 --> 00:43:04.980]   They are the people of Yahweh, Yahweh's people.
[00:43:04.980 --> 00:43:08.260]   They bear his name, and indeed, they are commanded
[00:43:08.260 --> 00:43:09.580]   in the third commandment,
[00:43:09.580 --> 00:43:13.060]   do not bear the name of the Lord in vain,
[00:43:13.060 --> 00:43:15.000]   which doesn't mean stop swearing.
[00:43:15.000 --> 00:43:17.060]   It means don't be a disgrace to the God
[00:43:17.060 --> 00:43:18.700]   whose name you bear.
[00:43:18.700 --> 00:43:21.380]   I think that's what the passage means.
[00:43:21.380 --> 00:43:23.680]   And so, indeed, that was a problem to God
[00:43:23.680 --> 00:43:26.980]   when he scattered the Israelites in exile
[00:43:26.980 --> 00:43:29.100]   was, as Ezekiel puts it,
[00:43:29.100 --> 00:43:32.200]   that they were profaning the name of Yahweh.
[00:43:32.200 --> 00:43:35.200]   That is, they were making Yahweh the God of Israel
[00:43:35.200 --> 00:43:37.440]   looking no better than the defeated gods
[00:43:37.440 --> 00:43:38.360]   of the other nations.
[00:43:38.360 --> 00:43:40.840]   They were making the name Yahweh just common,
[00:43:40.840 --> 00:43:44.060]   ordinary, profaning it, not cursing and swearing,
[00:43:44.060 --> 00:43:47.640]   but just making Yahweh no different from the other gods.
[00:43:47.640 --> 00:43:51.780]   And so Yahweh, God says, I'm going to restore my people
[00:43:51.780 --> 00:43:56.580]   for the sake of my name, my reputation among the nations.
[00:43:56.580 --> 00:43:58.700]   But that title, people of Yahweh,
[00:43:58.700 --> 00:44:01.500]   the people of God, could be expanded.
[00:44:01.500 --> 00:44:03.740]   And this is the amazing thing that in the Old Testament,
[00:44:03.740 --> 00:44:06.900]   as we see a little bit more later on today,
[00:44:06.900 --> 00:44:10.780]   that the Old Testament envisages people from other nations
[00:44:10.780 --> 00:44:14.620]   coming to be included within the people of Yahweh.
[00:44:14.620 --> 00:44:18.680]   So Isaiah chapter 19 can say that even Egypt
[00:44:18.680 --> 00:44:20.700]   will be called my people, Egypt,
[00:44:20.700 --> 00:44:23.860]   and even Assyria, my inheritance,
[00:44:23.860 --> 00:44:25.540]   and Israel, my handiwork.
[00:44:25.540 --> 00:44:27.660]   The other nations become included.
[00:44:27.660 --> 00:44:30.260]   Psalm 87 says that this one and that one,
[00:44:30.260 --> 00:44:32.500]   and then it lists a number of nations around,
[00:44:32.500 --> 00:44:34.420]   will be born in Zion.
[00:44:34.420 --> 00:44:37.220]   They will be enfranchised as citizens of Zion.
[00:44:37.220 --> 00:44:39.500]   Many nations will come and join Zion,
[00:44:39.500 --> 00:44:41.540]   says God in Zechariah 2.
[00:44:41.540 --> 00:44:45.780]   And so that Old Testament inclusion of other nations
[00:44:45.780 --> 00:44:48.760]   within, quote, "the people of Yahweh,"
[00:44:48.760 --> 00:44:52.220]   or the people of Zion, is exactly what the New Testament
[00:44:52.220 --> 00:44:55.860]   says was beginning to happen through the Gentile mission
[00:44:55.860 --> 00:44:58.100]   of the church, that others were coming
[00:44:58.100 --> 00:45:00.020]   to become part of that people.
[00:45:00.020 --> 00:45:02.460]   So in that sense, then, the church, we as the people,
[00:45:02.460 --> 00:45:03.060]   who are we?
[00:45:03.060 --> 00:45:04.860]   We are a people.
[00:45:04.860 --> 00:45:07.540]   But in this sense, we are the people,
[00:45:07.540 --> 00:45:11.540]   the people of this God, the God of the scriptures,
[00:45:11.540 --> 00:45:15.580]   the God of biblical faith, a multinational people,
[00:45:15.580 --> 00:45:18.520]   not defined by ethnicity, not defined
[00:45:18.520 --> 00:45:21.340]   by whether you're Jew or Gentile, male or female,
[00:45:21.340 --> 00:45:22.700]   slave or free.
[00:45:22.700 --> 00:45:26.220]   But you, says Peter, again, that plural you,
[00:45:26.220 --> 00:45:29.020]   quoting both Exodus and Hosea, you
[00:45:29.020 --> 00:45:31.420]   are a people belonging to God.
[00:45:31.420 --> 00:45:33.580]   Once you were not a people, but now you
[00:45:33.580 --> 00:45:37.660]   are the people of God, a worldwide community of peoples
[00:45:37.660 --> 00:45:40.020]   fulfilling God's promise to Abraham.
[00:45:40.020 --> 00:45:43.380]   So even that word itself is quite a remarkable biblical
[00:45:43.380 --> 00:45:44.300]   term.
[00:45:44.300 --> 00:45:48.580]   And then secondly, we are God's household or family.
[00:45:48.580 --> 00:45:50.460]   Now, we know that in the Old Testament,
[00:45:50.460 --> 00:45:56.060]   Israel was structured around a network of kinship.
[00:45:56.060 --> 00:45:58.780]   There were the tribes, the largest unit.
[00:45:58.780 --> 00:46:00.780]   And then within the tribes, there were clans,
[00:46:00.780 --> 00:46:02.040]   the mishpachoth.
[00:46:02.040 --> 00:46:05.340]   And then within the clans, there were the households.
[00:46:05.340 --> 00:46:08.860]   The basic unit was, quote, "the father's house."
[00:46:08.860 --> 00:46:11.560]   That's the term that's used throughout the Old Testament.
[00:46:11.560 --> 00:46:14.460]   It was a kind of extended family,
[00:46:14.460 --> 00:46:17.300]   more like, in many ways, Asian families still
[00:46:17.300 --> 00:46:21.780]   are today than my own experience of Western nuclear families.
[00:46:21.780 --> 00:46:25.180]   Israel's families would have been three or four generations
[00:46:25.180 --> 00:46:26.660]   from the head of the family.
[00:46:26.660 --> 00:46:29.860]   It would include sons and their wives and their children,
[00:46:29.860 --> 00:46:32.380]   their servants, their agricultural workers,
[00:46:32.380 --> 00:46:34.780]   and even some of the resident foreigners practicing
[00:46:34.780 --> 00:46:35.900]   their trade among them.
[00:46:35.900 --> 00:46:39.580]   So it was a robust, large community, the household,
[00:46:39.580 --> 00:46:41.100]   the father's house.
[00:46:41.100 --> 00:46:44.380]   And it was a place in which the individual Israelite
[00:46:44.380 --> 00:46:49.500]   would find personal identity, because your name in Israel
[00:46:49.500 --> 00:46:50.860]   was virtually an address.
[00:46:50.860 --> 00:46:54.420]   You were the so-and-so, the son of X, the son of Y,
[00:46:54.420 --> 00:46:57.340]   the son of Z. And you would go through your personal name,
[00:46:57.340 --> 00:46:59.020]   your father's name, the name--
[00:46:59.020 --> 00:47:00.580]   that's your biological father--
[00:47:00.580 --> 00:47:02.260]   then the name of the head of the house,
[00:47:02.260 --> 00:47:04.860]   who might by now be dead, and then the clan name,
[00:47:04.860 --> 00:47:06.380]   and then the tribe name.
[00:47:06.380 --> 00:47:07.460]   That was your full name.
[00:47:07.460 --> 00:47:09.300]   It gave you identity.
[00:47:09.300 --> 00:47:11.340]   It also, therefore, created inclusion.
[00:47:11.340 --> 00:47:13.500]   You knew who you belonged to.
[00:47:13.500 --> 00:47:15.940]   It was a place of security, because if you
[00:47:15.940 --> 00:47:17.740]   belonged in an Israelite family, then you
[00:47:17.740 --> 00:47:19.700]   had a place on the land.
[00:47:19.700 --> 00:47:21.820]   That's why the genealogies were so important.
[00:47:21.820 --> 00:47:23.540]   When they returned to the land, you
[00:47:23.540 --> 00:47:27.340]   had security, a share in Israel's inheritance.
[00:47:27.340 --> 00:47:30.340]   And of course, it was a place of nurture and teaching,
[00:47:30.340 --> 00:47:33.580]   because it was where you learned the faith from your fathers,
[00:47:33.580 --> 00:47:36.140]   who would be teaching them, from the way in which the law was
[00:47:36.140 --> 00:47:39.020]   observed, and from the annual Passover, and so on.
[00:47:39.020 --> 00:47:42.060]   So to call Israel the household of Yahweh,
[00:47:42.060 --> 00:47:46.660]   the house of Israel, was a very significantly rich term.
[00:47:46.660 --> 00:47:51.060]   It meant that you were identified, included, secure,
[00:47:51.060 --> 00:47:54.260]   and nurtured within that faith.
[00:47:54.260 --> 00:47:56.940]   So it's not surprising, then, that Christians
[00:47:56.940 --> 00:47:59.740]   adopted very similar language to speak of the church.
[00:47:59.740 --> 00:48:03.380]   Paul calls the church in Timothy the household of God.
[00:48:03.380 --> 00:48:07.620]   We are his house, says Hebrews, chapter 3, verse 6.
[00:48:07.620 --> 00:48:09.740]   This was probably made easier by the fact
[00:48:09.740 --> 00:48:11.140]   that in the early days, of course,
[00:48:11.140 --> 00:48:15.100]   these Christians would have met in homes, initially,
[00:48:15.100 --> 00:48:18.060]   especially when it moved out into the Roman Empire.
[00:48:18.060 --> 00:48:21.220]   So this sense, then, of these little Christian communities
[00:48:21.220 --> 00:48:24.380]   being an extended family together
[00:48:24.380 --> 00:48:26.060]   must have been very strong.
[00:48:26.060 --> 00:48:28.900]   But it was strong in a countercultural way,
[00:48:28.900 --> 00:48:31.060]   because these communities of believers
[00:48:31.060 --> 00:48:36.460]   included men and women meeting together, parents and children
[00:48:36.460 --> 00:48:40.540]   in the same room, slaves and their owners in the same room,
[00:48:40.540 --> 00:48:43.180]   listening to the letters of Paul being read out.
[00:48:43.180 --> 00:48:45.900]   So here were countercultural households
[00:48:45.900 --> 00:48:49.900]   of faith in which individuals would have their identity.
[00:48:49.900 --> 00:48:54.140]   I'm now a man or a woman in Christ, even if I'm a slave.
[00:48:54.140 --> 00:48:56.820]   They would be given a sense of inclusion
[00:48:56.820 --> 00:48:59.740]   within this fellowship of sisters and brothers,
[00:48:59.740 --> 00:49:03.380]   as they would call one another, even if by faith in Christ
[00:49:03.380 --> 00:49:06.500]   they had been excluded from their earthly family.
[00:49:06.500 --> 00:49:09.580]   And they were given security, because as Peter says,
[00:49:09.580 --> 00:49:13.260]   now you have an inheritance, greater even the land,
[00:49:13.260 --> 00:49:15.900]   an inheritance that cannot spoil or fade,
[00:49:15.900 --> 00:49:18.980]   because it's an eternal inheritance, as the land was.
[00:49:18.980 --> 00:49:22.020]   And of course, it was the place of nurture and teaching
[00:49:22.020 --> 00:49:24.940]   in the scriptures, teaching and admonishing one another.
[00:49:24.940 --> 00:49:27.500]   So these household communities of the Church--
[00:49:27.500 --> 00:49:32.300]   and that word for the Church had deep social, spiritual,
[00:49:32.300 --> 00:49:35.220]   and theological roots in the Old Testament.
[00:49:35.220 --> 00:49:37.660]   So for those who might have been severed
[00:49:37.660 --> 00:49:40.060]   from their natural families and households
[00:49:40.060 --> 00:49:42.020]   because of their loyalty to Christ,
[00:49:42.020 --> 00:49:45.660]   the Church becomes a new household, a new family.
[00:49:45.660 --> 00:49:49.940]   And then thirdly, God's dwelling place.
[00:49:49.940 --> 00:49:53.100]   Going back, right back again to the Exodus,
[00:49:53.100 --> 00:49:57.020]   we all know that the Exodus was a great act of liberation.
[00:49:57.020 --> 00:49:59.980]   It gave Israel freedom from slavery and oppression
[00:49:59.980 --> 00:50:01.300]   in Egypt.
[00:50:01.300 --> 00:50:02.980]   But according to the book of Exodus,
[00:50:02.980 --> 00:50:05.300]   that was not the final goal.
[00:50:05.300 --> 00:50:07.640]   It wasn't as if God says, OK, I brought you out of Egypt.
[00:50:07.640 --> 00:50:08.940]   There you are.
[00:50:08.940 --> 00:50:09.500]   Go on.
[00:50:09.500 --> 00:50:10.180]   Be free.
[00:50:10.180 --> 00:50:13.020]   I'll see you in heaven when you die, or anything like that.
[00:50:13.020 --> 00:50:15.260]   No, God says, I brought you out of Egypt
[00:50:15.260 --> 00:50:18.900]   in order to bring you to myself here at Sinai.
[00:50:18.900 --> 00:50:21.420]   And then what God says to Moses, tell you what,
[00:50:21.420 --> 00:50:23.660]   when you go back down from Mount Sinai,
[00:50:23.660 --> 00:50:27.380]   I want you to build me a tent, just a tent.
[00:50:27.380 --> 00:50:29.780]   God said, I want to go camping with my people.
[00:50:29.780 --> 00:50:30.980]   I want to dwell among them.
[00:50:30.980 --> 00:50:33.220]   I want to be in the midst of my people.
[00:50:33.220 --> 00:50:34.380]   It's quite remarkable, really.
[00:50:34.380 --> 00:50:36.220]   It's very incarnational there, actually,
[00:50:36.220 --> 00:50:37.500]   in the book of Exodus.
[00:50:37.500 --> 00:50:43.540]   And here in Exodus 29, verses 44 to 45, Exodus 29, 40, 45,
[00:50:43.540 --> 00:50:44.260]   God says this.
[00:50:44.260 --> 00:50:46.900]   I will consecrate the tent of meeting, and the altar,
[00:50:46.900 --> 00:50:47.620]   and so on.
[00:50:47.620 --> 00:50:51.740]   And then I will dwell among the Israelites and be their God.
[00:50:51.740 --> 00:50:55.100]   And they will know that I am the Lord their God, who
[00:50:55.100 --> 00:51:00.020]   brought them out of Egypt so that I might dwell among them.
[00:51:00.020 --> 00:51:01.660]   I am the Lord their God.
[00:51:01.660 --> 00:51:03.900]   God says, the very reason I brought Israel out of Egypt,
[00:51:03.900 --> 00:51:05.320]   because I want to live among them.
[00:51:05.320 --> 00:51:07.100]   I want to dwell among my people.
[00:51:07.100 --> 00:51:10.220]   So the people of God, therefore, in the Old Testament,
[00:51:10.220 --> 00:51:13.460]   are to be the dwelling place of God.
[00:51:13.460 --> 00:51:16.220]   It's as if they're going to be his home address on Earth,
[00:51:16.220 --> 00:51:17.540]   so to speak.
[00:51:17.540 --> 00:51:19.100]   And this is so important.
[00:51:19.100 --> 00:51:20.740]   Moses recognized how important it
[00:51:20.740 --> 00:51:24.460]   was that he couldn't even envisage the people of Israel
[00:51:24.460 --> 00:51:27.500]   moving on from Mount Sinai unless God would be with them
[00:51:27.500 --> 00:51:29.900]   in that sense, actually dwelling among them.
[00:51:29.900 --> 00:51:31.780]   Wasn't content with an angel.
[00:51:31.780 --> 00:51:34.060]   Had to be God in their midst.
[00:51:34.060 --> 00:51:35.900]   Now, later on, of course, the tabernacle
[00:51:35.900 --> 00:51:37.780]   was replaced by the temple.
[00:51:37.780 --> 00:51:40.700]   And like the tabernacle, it has this double significance.
[00:51:40.700 --> 00:51:43.740]   It's a dwelling place for God, not in the sense
[00:51:43.740 --> 00:51:46.380]   that he would live in that little house,
[00:51:46.380 --> 00:51:49.780]   but that that temple house would represent, as it were,
[00:51:49.780 --> 00:51:53.380]   the focal point of the God who is dwelling among his people.
[00:51:53.380 --> 00:51:55.820]   He was living among them, walking among them.
[00:51:55.820 --> 00:51:57.500]   And secondly, it would be the place where
[00:51:57.500 --> 00:51:59.060]   they would meet with God.
[00:51:59.060 --> 00:52:01.680]   So those two words are used in the temple, a dwelling place
[00:52:01.680 --> 00:52:03.180]   and a meeting place.
[00:52:03.180 --> 00:52:06.500]   It's where God dwells, and it's where you meet with him
[00:52:06.500 --> 00:52:09.820]   and where you go in songs of pilgrimage and so on.
[00:52:09.820 --> 00:52:13.020]   Now, when you come to the New Testament, of course,
[00:52:13.020 --> 00:52:18.380]   you find that Jesus, as the Lord's anointed Messiah,
[00:52:18.380 --> 00:52:23.180]   has significant impact on that physical temple.
[00:52:23.180 --> 00:52:24.500]   In fact, it's very destructive.
[00:52:24.500 --> 00:52:26.380]   Jesus says the temple would be torn down
[00:52:26.380 --> 00:52:31.580]   because Jesus himself now becomes the person, no longer
[00:52:31.580 --> 00:52:36.580]   just the place, of God's presence on Earth.
[00:52:36.580 --> 00:52:39.100]   That's why John puts it, isn't it, that the word became
[00:52:39.100 --> 00:52:41.860]   flesh and tabernacled among us.
[00:52:41.860 --> 00:52:47.780]   God came to dwell no longer in a temple or a tent or a temple,
[00:52:47.780 --> 00:52:52.160]   but God dwells in the person of Jesus, the incarnate Jesus.
[00:52:52.160 --> 00:52:53.860]   God becomes flesh.
[00:52:53.860 --> 00:52:56.180]   And then also, of course, it's through Jesus
[00:52:56.180 --> 00:52:59.940]   that people must come to meet with God in worship.
[00:52:59.940 --> 00:53:05.820]   As Jesus says to the woman at the well in John chapter 4,
[00:53:05.820 --> 00:53:07.620]   that we must worship him in spirit and truth
[00:53:07.620 --> 00:53:10.380]   because he has now come as the Messiah.
[00:53:10.380 --> 00:53:13.740]   And as Hebrews will later put it in Hebrews chapter 12,
[00:53:13.740 --> 00:53:16.700]   we who are believers in Jesus have already
[00:53:16.700 --> 00:53:19.920]   come to Mount Zion, to the temple.
[00:53:19.920 --> 00:53:22.820]   Not in that sense to the old Mount Zion, he says,
[00:53:22.820 --> 00:53:26.340]   but to the one that is there through the Lord Jesus Christ.
[00:53:26.340 --> 00:53:28.980]   So we are that temple because Paul
[00:53:28.980 --> 00:53:33.940]   uses this temple language of a dwelling place
[00:53:33.940 --> 00:53:36.260]   language in three different ways.
[00:53:36.260 --> 00:53:39.620]   First, he says individually that individual Christians
[00:53:39.620 --> 00:53:42.420]   are the temple of the Holy Spirit, 1 Corinthians chapter
[00:53:42.420 --> 00:53:43.140]   6.
[00:53:43.140 --> 00:53:46.400]   So we don't abuse our bodies with sexual immorality
[00:53:46.400 --> 00:53:48.560]   because our bodies are, in that sense,
[00:53:48.560 --> 00:53:49.820]   the dwelling place of God.
[00:53:49.820 --> 00:53:52.060]   He indwells us as his temple.
[00:53:52.060 --> 00:53:54.820]   But secondly, he speaks of the local church.
[00:53:54.820 --> 00:53:57.020]   In 1 Corinthians chapter 3, he says,
[00:53:57.020 --> 00:53:59.500]   you, meaning you Christians in Corinth,
[00:53:59.500 --> 00:54:03.700]   as a local body of believers, you are God's temple.
[00:54:03.700 --> 00:54:06.300]   And therefore, he warns them not to take part
[00:54:06.300 --> 00:54:08.860]   in things that were happening in pagan temples
[00:54:08.860 --> 00:54:11.180]   because we are the temple of the living God.
[00:54:11.180 --> 00:54:15.420]   And then he uses it also in the sense of the universal church.
[00:54:15.420 --> 00:54:18.300]   In Ephesians chapter 2, addressing all Gentile
[00:54:18.300 --> 00:54:20.460]   believers, he says that they have now
[00:54:20.460 --> 00:54:24.380]   been united, Jews and Gentiles together,
[00:54:24.380 --> 00:54:29.500]   to become built together, he says, into a living temple
[00:54:29.500 --> 00:54:32.260]   for God to indwell by his spirit.
[00:54:32.260 --> 00:54:35.900]   So that the temple imagery of the Old Testament
[00:54:35.900 --> 00:54:40.540]   is there used to describe not just a church, but indeed
[00:54:40.540 --> 00:54:44.580]   the one whole church on earth, the church of the living God
[00:54:44.580 --> 00:54:47.740]   with his one dwelling place through his one spirit.
[00:54:47.740 --> 00:54:51.900]   But it's one dwelling place for people of all nations.
[00:54:51.900 --> 00:54:54.660]   Now, I'll not go on to talk about priesthood, I think,
[00:54:54.660 --> 00:54:58.860]   because I'll refer to that in the next lecture a bit.
[00:54:58.860 --> 00:55:01.540]   It's used there of the people of God, the people of Israel
[00:55:01.540 --> 00:55:02.420]   as God's priesthood.
[00:55:02.420 --> 00:55:05.500]   It's also used of ourselves by Peter.
[00:55:05.500 --> 00:55:07.060]   And of course, we could add others.
[00:55:07.060 --> 00:55:08.660]   I need to draw to a close.
[00:55:08.660 --> 00:55:10.820]   But there are many other metaphors
[00:55:10.820 --> 00:55:13.580]   that the Old Testament uses for Israel, which are then picked
[00:55:13.580 --> 00:55:15.300]   up in the New Testament church.
[00:55:15.300 --> 00:55:17.500]   There is the picture of a vine--
[00:55:17.500 --> 00:55:19.940]   Jesus used that-- of an olive tree--
[00:55:19.940 --> 00:55:22.460]   Paul uses that-- of a bride--
[00:55:22.460 --> 00:55:23.820]   comes all over the place--
[00:55:23.820 --> 00:55:27.940]   and indeed, of a flock of sheep with God as the shepherd.
[00:55:27.940 --> 00:55:32.380]   And all of these ways of thinking about the people of God
[00:55:32.380 --> 00:55:34.220]   are distinctive in the Old Testament,
[00:55:34.220 --> 00:55:37.860]   but they feed through into the New.
[00:55:37.860 --> 00:55:39.940]   So I hope that for now, at least,
[00:55:39.940 --> 00:55:41.420]   I've said enough to show that if we
[00:55:41.420 --> 00:55:44.820]   are going to answer this question of Christian identity,
[00:55:44.820 --> 00:55:50.740]   who are we, we simply can't do without the rich theological,
[00:55:50.740 --> 00:55:55.060]   historical truths of the faith and the scriptures of Israel
[00:55:55.060 --> 00:55:56.740]   in our Old Testament.
[00:55:56.740 --> 00:55:57.740]   Thank you.
[00:55:57.740 --> 00:56:00.740]   [APPLAUSE]
[00:56:00.740 --> 00:56:06.100]   [MUSIC PLAYING]
[00:56:06.100 --> 00:56:09.460]   [MUSIC PLAYING]
[00:56:10.020 --> 00:56:13.380]   [MUSIC PLAYING]
[00:56:13.380 --> 00:56:15.960]   (gentle music)

