
[00:00:00.000 --> 00:00:04.800]  我們會有一些問答的時間
[00:38:37.800 --> 00:38:39.800]  其實在華人文化裡
[00:38:39.800 --> 00:38:42.800]  這一點也是很需要顛覆的
[00:38:42.800 --> 00:38:45.800]  立遺產的問題
[00:38:45.800 --> 00:38:53.800]  我記得曾經有幾個大有錢人
[00:38:53.800 --> 00:38:54.800]  Bill Gates等等
[00:38:54.800 --> 00:38:56.800]  去到中國
[00:38:56.800 --> 00:38:57.800]  有一個晚宴
[00:38:57.800 --> 00:39:01.800]  請了中國最有錢的那些有錢人
[00:39:01.800 --> 00:39:03.800]  那些億萬富豪
[00:39:03.800 --> 00:39:06.800]  請他們吃一頓很好的晚宴
[00:39:06.800 --> 00:39:08.800]  其實就是想
[00:39:08.800 --> 00:39:10.800]  推銷一個概念給他們
[00:39:10.800 --> 00:39:12.800]  就是這班億萬富豪
[00:39:12.800 --> 00:39:15.800]  推銷一個叫裸捐的概念
[00:39:15.800 --> 00:39:18.800]  那些人是很踴躍的
[00:39:18.800 --> 00:39:20.800]  一收到帖子邀請他們去
[00:39:20.800 --> 00:39:22.800]  是很開心很雀躍去參加
[00:39:22.800 --> 00:39:24.800]  不過去到裸捐那裡
[00:39:24.800 --> 00:39:26.800]  是沒有人回應他們的
[00:39:26.800 --> 00:39:29.800]  我想在華人文化裡
[00:39:29.800 --> 00:39:32.800]  有好東西當然要留給自己主宰
[00:39:32.800 --> 00:39:35.800]  堂會就留給自己的堂會
[00:39:35.800 --> 00:39:37.800]  會不會其實這個
[00:39:37.800 --> 00:39:40.800]  也是我們很需要去顛覆的文化
[00:39:40.800 --> 00:39:42.800]  譬如我聽到在北美
[00:39:42.800 --> 00:39:43.800]  有教會
[00:39:43.800 --> 00:39:44.800]  也都是很多原因
[00:39:44.800 --> 00:39:47.800]  有些教堂是很老化
[00:39:47.800 --> 00:39:49.800]  西人的區很老化
[00:39:49.800 --> 00:39:51.800]  全部是老人家
[00:39:51.800 --> 00:39:53.800]  最後將自己的禮拜堂
[00:39:53.800 --> 00:40:00.800]  無償捐獻給一個亞洲人的教會
[00:40:00.800 --> 00:40:03.800]  讓他們在裡面去崇拜
[00:40:03.800 --> 00:40:05.800]  那裡是真的
[00:40:05.800 --> 00:40:07.800]  他們是有那種天國觀
[00:40:07.800 --> 00:40:11.800]  知道我們在這裡是一個死亡人口
[00:40:11.800 --> 00:40:15.800]  但是亞洲亞裔的群體在這裡興起
[00:40:15.800 --> 00:40:19.800]  他就將上帝交託給他的物業
[00:40:19.800 --> 00:40:21.800]  就給他們
[00:40:21.800 --> 00:40:25.800]  會不會是其實我們香港的環教會
[00:40:25.800 --> 00:40:28.800]  都值得去思想一下這個問題
[00:40:28.800 --> 00:40:30.800]  我們當中有能力的
[00:40:30.800 --> 00:40:34.800]  會不會幾個人將圍藤鋪在一起
[00:40:34.800 --> 00:40:37.800]  那個可以祝福我們鄰舍很多
[00:40:37.800 --> 00:40:41.800]  當我們城市裡面很多的人
[00:40:41.800 --> 00:40:43.800]  他們在煉老的時候
[00:40:43.800 --> 00:40:44.800]  很多的貴乏
[00:40:44.800 --> 00:40:46.800]  很多的困難的時候
[00:40:46.800 --> 00:40:47.800]  會不會這個也是我們
[00:40:47.800 --> 00:40:50.800]  祝福我們鄰舍的一個途徑呢
[00:40:50.800 --> 00:40:53.800]  甚至不用等死了才給的
[00:40:53.800 --> 00:40:55.800]  是 沒錯
[00:40:55.800 --> 00:40:56.800]  你早點給
[00:40:56.800 --> 00:40:58.800]  然後就鋪在一起
[00:40:58.800 --> 00:41:00.800]  找一些懂得投資的人
[00:41:00.800 --> 00:41:02.800]  慢慢鋪
[00:41:02.800 --> 00:41:03.800]  是嗎
[00:41:03.800 --> 00:41:05.800]  其實不得了
[00:41:05.800 --> 00:41:06.800]  我不懂這些東西
[00:41:06.800 --> 00:41:07.800]  留一些
[00:41:07.800 --> 00:41:11.800]  這裡在座可能有很多奇人異事在我們當中
[00:41:11.800 --> 00:41:13.800]  如果你有感動的話
[00:41:13.800 --> 00:41:15.800]  你就聯絡朱牧師吧
[00:41:15.800 --> 00:41:18.800]  可以和大家搞這些funding
[00:41:18.800 --> 00:41:22.800]  好 我們今晚多謝兩位講完
[00:41:22.800 --> 00:41:25.800]  可不可以給兩位
[00:41:27.800 --> 00:41:30.800]  最後我想請朱牧師為我們整個聚會
[00:41:30.800 --> 00:41:32.800]  最後一個祝福祈禱
[00:41:32.800 --> 00:41:33.800]  一起起來
[00:41:33.800 --> 00:41:37.800]  天命上帝多謝你
[00:41:37.800 --> 00:41:39.800]  給我們一班弟兄姊妹
[00:41:39.800 --> 00:41:41.800]  我們關心老齡這個問題
[00:41:41.800 --> 00:41:44.800]  我們走在一起思考和研討
[00:41:44.800 --> 00:41:48.800]  來考慮將來我們應該怎樣做得更好
[00:41:48.800 --> 00:41:50.800]  至於我們遲了起步
[00:41:50.800 --> 00:41:52.800]  但是我們不會罷休
[00:41:52.800 --> 00:41:54.800]  因為我們不甘心
[00:41:54.800 --> 00:41:57.800]  我們個人的福音見證
[00:41:57.800 --> 00:42:01.800]  教會的使命原地踏步
[00:42:01.800 --> 00:42:03.800]  求主你幫助我們
[00:42:03.800 --> 00:42:07.800]  讓今晚成為我們思考的起點
[00:42:07.800 --> 00:42:10.800]  主今晚讓我們學習了很多
[00:42:10.800 --> 00:42:15.800]  讓我們繼續為主祢作供
[00:42:15.800 --> 00:42:17.800]  來祝福我們身邊很多人
[00:42:17.800 --> 00:42:18.800]  弟兄姊妹
[00:42:18.800 --> 00:42:22.800]  我猜你們出到你的崗位
[00:42:22.800 --> 00:42:25.800]  家庭和教會繼續侍奉上帝
[00:42:25.800 --> 00:42:27.800]  傳揚你的美善
[00:42:27.800 --> 00:42:33.800]  來做一個有美風風富富的老齡人生
[00:42:33.800 --> 00:42:37.800]  但主耶穌因為父上帝的慈愛
[00:42:37.800 --> 00:42:39.800]  聖靈的感動與眾人同在
[00:42:39.800 --> 00:42:41.800]  從今到永遠
[00:42:41.800 --> 00:42:42.800]  阿們
[00:42:42.800 --> 00:42:43.800]  請坐
[00:42:43.800 --> 00:42:46.800]  我們今天的聚會到此
[00:42:46.800 --> 00:42:48.800]  大家可以平安離去
[00:42:48.800 --> 00:42:50.800]  謝謝
[00:42:50.800 --> 00:43:00.800]  (音樂)

