
[00:00:00.000 --> 00:00:08.000]  多謝Kevin和特政的分享
[00:38:15.000 --> 00:38:17.000]  沒有群體
[00:38:17.000 --> 00:38:21.000]  一個抗爭者最後會變成失敗
[00:38:21.000 --> 00:38:23.000]  在他的驕傲、孤單
[00:38:23.000 --> 00:38:27.000]  和抗爭的英雄主義裡面
[00:38:27.000 --> 00:38:31.000]  這種wisdom令我想到
[00:38:31.000 --> 00:38:33.000]  現在的教會
[00:38:33.000 --> 00:38:36.000]  真的面對最艱難的
[00:38:36.000 --> 00:38:39.000]  連交談都不能
[00:38:39.000 --> 00:38:44.000]  連坐下來聽對方說什麼都不願意
[00:38:44.000 --> 00:38:46.000]  雖然不能說彼此相愛
[00:38:46.000 --> 00:38:49.000]  我們分享生命的故事
[00:38:49.000 --> 00:38:51.000]  我發覺很多的教會
[00:38:51.000 --> 00:38:54.000]  你如果坐在前排
[00:38:54.000 --> 00:38:56.000]  我今晚會坐在後面
[00:38:56.000 --> 00:38:58.000]  你在前門進來
[00:38:58.000 --> 00:39:00.000]  我就在後門進來
[00:39:00.000 --> 00:39:04.000]  我們的教會的體制
[00:39:04.000 --> 00:39:06.000]  或者我們的文化
[00:39:06.000 --> 00:39:09.000]  其實新一代和老一輩
[00:39:09.000 --> 00:39:13.000]  或者是牧者和頂姐妹中間
[00:39:13.000 --> 00:39:16.000]  或者不同的光譜的人
[00:39:16.000 --> 00:39:19.000]  其實我是要這樣去講
[00:39:19.000 --> 00:39:22.000]  就是說不出話不要緊
[00:39:22.000 --> 00:39:26.000]  但至少你可以有一種善意的表達
[00:39:26.000 --> 00:39:27.000]  和尊重別人
[00:39:27.000 --> 00:39:29.000]  給別人自由的空間
[00:39:29.000 --> 00:39:31.000]  不要這麼快去頂嘴
[00:39:31.000 --> 00:39:33.000]  和不要這麼快去否定別人
[00:39:33.000 --> 00:39:35.000]  別人還沒說完他的話
[00:39:35.000 --> 00:39:39.000]  如果我們教會連這些小小的空間都沒有
[00:39:39.000 --> 00:39:43.000]  更加很難去講我們怎樣自由地對談
[00:39:43.000 --> 00:39:46.000]  我記得忠臣在第一場
[00:39:46.000 --> 00:39:51.000]  吳新豪牧師的教會辦第一場講座的時候
[00:39:51.000 --> 00:39:53.000]  Eric 你講了一個例子
[00:39:53.000 --> 00:39:54.000]  我記得是心的
[00:39:54.000 --> 00:39:56.000]  因為你說得太自然
[00:39:56.000 --> 00:39:58.000]  和很像你的風格
[00:39:58.000 --> 00:40:00.000]  他說不要說什麼對談
[00:40:00.000 --> 00:40:02.000]  父母和子女都有大溝
[00:40:02.000 --> 00:40:04.000]  就是因為家庭都講不到
[00:40:04.000 --> 00:40:05.000]  怎樣去教會講呢
[00:40:05.000 --> 00:40:07.000]  我覺得很有道理
[00:40:07.000 --> 00:40:10.000]  其實這個顯示什麼呢
[00:40:10.000 --> 00:40:13.000]  其實本來就是有問題的
[00:40:13.000 --> 00:40:16.000]  今天可以有抗爭的問題
[00:40:16.000 --> 00:40:18.000]  明天可以有同性戀的問題
[00:40:18.000 --> 00:40:20.000]  後天可以是第二個問題
[00:40:20.000 --> 00:40:23.000]  但如果我們沒有建立這種
[00:40:23.000 --> 00:40:26.000]  給對方的尊重 溝通
[00:40:26.000 --> 00:40:28.000]  和一種聆聽
[00:40:28.000 --> 00:40:30.000]  其實呢 事但一個問題
[00:40:30.000 --> 00:40:33.000]  都可以將我們的教會變成不談話
[00:40:33.000 --> 00:40:37.000]  和分裂和對立的教會
[00:40:37.000 --> 00:40:39.000]  這個才是
[00:40:39.000 --> 00:40:42.000]  我不是說不要賴這個與生運動
[00:40:42.000 --> 00:40:45.000]  而是顯明了
[00:40:45.000 --> 00:40:47.000]  我們本來就存在在家庭
[00:40:47.000 --> 00:40:50.000]  和我們的教會文化
[00:40:50.000 --> 00:40:52.000]  本來就有的問題
[00:40:52.000 --> 00:40:55.000]  在第四點 講到這裡就要結束
[00:40:55.000 --> 00:40:59.000]  頂點自己想像是OK的
[00:40:59.000 --> 00:41:04.000]  很多人是失望的
[00:41:04.000 --> 00:41:07.000]  因為看到那個的現實
[00:41:07.000 --> 00:41:09.000]  是沒有成果的
[00:41:09.000 --> 00:41:13.000]  甚至一件事比一件事更加令你覺得
[00:41:13.000 --> 00:41:16.000]  不知道要怎樣祈禱才好
[00:41:16.000 --> 00:41:18.000]  我第一個想講
[00:41:18.000 --> 00:41:22.000]  既然在夢和等候的中間
[00:41:22.000 --> 00:41:26.000]  去辨識 去見到上帝的臨在
[00:41:26.000 --> 00:41:29.000]  我想第一個最重要的是
[00:41:29.000 --> 00:41:31.000]  我們怎樣在上帝的眼中
[00:41:31.000 --> 00:41:34.000]  見到我們自己
[00:41:34.000 --> 00:41:37.000]  剛才Kevin提到Mirror's Wolf
[00:41:37.000 --> 00:41:40.000]  因為他要分享今晚的
[00:41:40.000 --> 00:41:42.000]  所以逼我都要很快
[00:41:42.000 --> 00:41:45.000]  三天看完那本書很痛苦
[00:41:45.000 --> 00:41:48.000]  裡面有一個很重要的
[00:41:48.000 --> 00:41:51.000]  就是在十字架的裡面去轉化
[00:41:51.000 --> 00:41:53.000]  那個焦點就是
[00:41:53.000 --> 00:41:56.000]  我們不要看到對方是罪人
[00:41:56.000 --> 00:41:57.000]  我們是義人
[00:41:57.000 --> 00:41:59.000]  在十字架的底下
[00:41:59.000 --> 00:42:02.000]  你和我都是不義之人
[00:42:02.000 --> 00:42:03.000]  我們都是罪人
[00:42:03.000 --> 00:42:06.000]  唯有罪人可以饒恕罪人
[00:42:06.000 --> 00:42:08.000]  唯在十字架的恩典底下
[00:42:08.000 --> 00:42:11.000]  我們才可以給人恩典
[00:42:11.000 --> 00:42:13.000]  所以一個蒙恩的罪人
[00:42:13.000 --> 00:42:15.000]  當他去從事一個抗爭的活動的時候
[00:42:15.000 --> 00:42:17.000]  他要知道
[00:42:17.000 --> 00:42:19.000]  如果今天他可以站出來大聲講
[00:42:19.000 --> 00:42:21.000]  行公以好憐憫
[00:42:21.000 --> 00:42:25.000]  是因為他謙卑與神同行
[00:42:25.000 --> 00:42:28.000]  他知道自己是一個有罪的人
[00:42:28.000 --> 00:42:30.000]  第二個方面
[00:42:30.000 --> 00:42:33.000]  我們要認定耶穌基督是主
[00:42:33.000 --> 00:42:35.000]  在今期第二個推銷
[00:42:35.000 --> 00:42:39.000]  忠臣推出CGST
[00:42:39.000 --> 00:42:50.000]  我們的信仰與公共價值研究中心的主任
[00:42:50.000 --> 00:42:53.000]  他就說了
[00:42:53.000 --> 00:42:56.000]  其實最後政治神學是要宣告
[00:42:56.000 --> 00:42:59.000]  耶穌基督仍然是世界的主
[00:42:59.000 --> 00:43:01.000]  我應該這樣說
[00:43:01.000 --> 00:43:03.000]  不過張力就是這樣
[00:43:03.000 --> 00:43:07.000]  一個人可以在恩典中繼續向前
[00:43:07.000 --> 00:43:09.000]  就是因為我們知道
[00:43:09.000 --> 00:43:12.000]  我們一起在世界的爭取
[00:43:12.000 --> 00:43:15.000]  是一種遇上天上的角度
[00:43:15.000 --> 00:43:17.000]  我們不要太將寄望
[00:43:17.000 --> 00:43:19.000]  放在見得到的成果
[00:43:19.000 --> 00:43:22.000]  和那個人和制度上
[00:43:22.000 --> 00:43:26.000]  我們無論是信徑逆境
[00:43:26.000 --> 00:43:28.000]  我們仍然知道
[00:43:28.000 --> 00:43:30.000]  他才是歷史的主
[00:43:30.000 --> 00:43:32.000]  更加重要的是
[00:43:32.000 --> 00:43:35.000]  不要將自己的成敗看得太重要
[00:43:35.000 --> 00:43:40.000]  當我們將成果和自己的成功失敗掛鉤的時候
[00:43:40.000 --> 00:43:45.000]  我們就會將我們的失望和結果掛鉤
[00:43:45.000 --> 00:43:47.000]  我們失去宣告
[00:43:47.000 --> 00:43:50.000]  耶穌基督才是歷史的主
[00:43:50.000 --> 00:43:52.000]  更加重要的是
[00:43:52.000 --> 00:43:56.000]  在這樣的超越眼界裡
[00:43:56.000 --> 00:43:59.000]  我們看到善意惡的掙扎
[00:43:59.000 --> 00:44:01.000]  不僅僅是在外面
[00:44:01.000 --> 00:44:03.000]  是在我們裡面
[00:44:03.000 --> 00:44:06.000]  善意惡共存是我們的生命
[00:44:06.000 --> 00:44:09.000]  善意惡共存是這個世界
[00:44:09.000 --> 00:44:12.000]  而這樣的邪惡的戰爭
[00:44:12.000 --> 00:44:14.000]  我們唯有靠神
[00:44:14.000 --> 00:44:19.000]  我們才有力量在絕望的中間可以走下去
[00:44:19.000 --> 00:44:20.000]  所以如果你問我
[00:44:20.000 --> 00:44:22.000]  一個靈性的轉化
[00:44:22.000 --> 00:44:25.000]  我們在失望
[00:44:25.000 --> 00:44:27.000]  在負面的情緒裡
[00:44:27.000 --> 00:44:29.000]  那裡有一個邀請
[00:44:29.000 --> 00:44:31.000]  那個邀請不僅僅是一個祈禱
[00:44:31.000 --> 00:44:33.000]  轉化那個成功
[00:44:33.000 --> 00:44:35.000]  那個邀請是
[00:44:35.000 --> 00:44:38.000]  邀請我們回到歷史的主
[00:44:38.000 --> 00:44:41.000]  祂是我們生命的存源
[00:44:41.000 --> 00:44:43.000]  是我們的力量
[00:44:43.000 --> 00:44:46.000]  我們最終的盼望
[00:44:46.000 --> 00:44:48.000]  最後的結束
[00:44:48.000 --> 00:44:49.000]  因為我說了
[00:44:49.000 --> 00:44:51.000]  重點說了就算了
[00:44:51.000 --> 00:44:54.000]  我今晚的重點
[00:44:54.000 --> 00:44:57.000]  不是和大家去找一個靈明培育
[00:44:57.000 --> 00:45:01.000]  怎樣去抗爭的那邊有一條出路
[00:45:01.000 --> 00:45:03.000]  我想重申
[00:45:03.000 --> 00:45:04.000]  培育一個人
[00:45:04.000 --> 00:45:07.000]  一個人的生命才是我們關注
[00:45:07.000 --> 00:45:10.000]  所以當我們這樣去看
[00:45:10.000 --> 00:45:15.000]  抗爭出現在我們生命中的轉化和培育的時候
[00:45:15.000 --> 00:45:19.000]  我們要追求的是耶穌基督裡面那種的生命
[00:45:19.000 --> 00:45:21.000]  而這種的生命
[00:45:21.000 --> 00:45:23.000]  才是我們的焦點
[00:45:23.000 --> 00:45:26.000]  還有當我們在苦難
[00:45:26.000 --> 00:45:28.000]  失敗的那邊
[00:45:28.000 --> 00:45:32.000]  而這個生命可以借著主的恩典而成長的時候
[00:45:32.000 --> 00:45:36.000]  我想我們已經達到生命的轉化
[00:45:36.000 --> 00:45:39.000]  還有在抗爭的那邊
[00:45:39.000 --> 00:45:41.000]  我們去經歷上帝
[00:45:41.000 --> 00:45:43.000]  去見到上帝的恩典
[00:45:43.000 --> 00:45:45.000]  把時間交給主席
[00:45:45.000 --> 00:45:47.000]  謝謝
[00:45:47.000 --> 00:45:49.000]  字幕志願者 李宗盛
[00:45:49.000 --> 00:45:51.000]  字幕志願者 李宗盛
[00:45:52.000 --> 00:45:54.000]  字幕志願者 李宗盛
[00:45:54.000 --> 00:45:56.000]  字幕志願者 李宗盛
[00:45:56.000 --> 00:45:58.000]  字幕志願者 李宗盛
[00:45:58.000 --> 00:46:00.000]  字幕志願者 李宗盛
[00:46:00.000 --> 00:46:02.000]  字幕志願者 李宗盛
[00:46:02.000 --> 00:46:05.000]  (字幕由 Amara.org 社群提供)
[00:46:05.000 --> 00:46:08.000]  (字幕由 Amara.org 社群提供)

